word,timing,time_running
The,0.06,51.94
"family,",0.32,52.26
now,0.21,52.47
united,0.25,52.72
in,0.44,53.16
"anticipation,",0.42,53.58
began,0.21,53.79
to,0.23,54.02
prepare,0.21,54.23
for,0.12,54.35
the,0.28,54.63
event,0.14,54.77
that,0.14,54.91
would,0.17,55.08
set,0.15,55.23
them,0.57,55.8
on,0.11,55.91
a,0.25,56.16
path,0.14,56.3
of,0.48,56.78
rediscovery,0.31,57.09
and,0.35,57.44
reconnection.,0.3,57.74
Through,0.14,57.88
the,0.23,58.1099999999999
power,0.19,58.3
of,0.29,58.5899999999999
"movement,",0.5,59.0899999999999
they,0.21,59.2999999999999
hoped,0.27,59.57
to,0.26,59.83
find,0.3,60.1299999999999
a,0,60.1299999999999
way,0.16,60.2899999999999
to,0.18,60.4699999999999
mend,0.17,60.64
their,0.32,60.96
strained,0.18,61.1399999999999
relationships,0.48,61.6199999999999
and,0.18,61.7999999999999
bring,0.18,61.9799999999999
back,0.18,62.1599999999999
the,0.21,62.3699999999999
joy,0.19,62.5599999999999
that,0.22,62.7799999999999
once,0.21,62.9899999999999
filled,0.18,63.1699999999999
their,0.08,63.2499999999999
home.,0.3,63.5499999999999
As,0.18,63.7299999999999
the,0.22,63.9499999999999
day,0.13,64.0799999999999
of,0.13,64.2099999999999
the,0.31,64.5199999999999
celebration,0.52,65.0399999999999
"approached,",0.43,65.4699999999999
the,0.3,65.7699999999999
family,0.38,66.1499999999999
rummaged,0.43,66.5799999999999
through,0.16,66.7399999999999
their,0.39,67.1299999999999
"wardrobes,",0.3,67.4299999999999
searching,0.27,67.6999999999999
for,0.1,67.7999999999999
the,0.22,68.0199999999999
perfect,0.36,68.3799999999999
attire,0.31,68.6899999999999
to,0.29,68.9799999999999
express,0.33,69.3099999999999
their,0.36,69.6699999999999
newfound,0.51,70.1799999999999
enthusiasm,0.33,70.5099999999999
for,0.28,70.7899999999999
movement,0.25,71.0399999999999
and,0.35,71.3899999999999
connection.,0.61,71.9999999999999
The,0.3,72.2999999999999
mother,0.21,72.5099999999999
and,0.22,72.7299999999999
daughter,0.3,73.0299999999999
decided,0.33,73.3599999999999
on,0.27,73.6299999999999
wearing,0.32,73.9499999999999
flower,0.43,74.3799999999999
"aprons,",0.58,74.9599999999999
adorned,0.23,75.1899999999999
with,0.32,75.5099999999999
vibrant,0.5,76.0099999999999
colors,0.19,76.1999999999999
that,0.21,76.4099999999999
mirrored,0.23,76.6399999999999
their,0.37,77.0099999999999
blossoming,0.3,77.3099999999999
spirits.,0.26,77.5699999999999
The,0.3,77.8699999999999
"father,",0.44,78.3099999999999
wanting,0.24,78.5499999999999
to,0.19,78.7399999999999
look,0.2,78.9399999999999
his,0.18,79.1199999999999
best,0.19,79.3099999999999
for,0.19,79.4999999999999
his,0.24,79.7399999999999
beloved,0.28,80.0199999999999
"wife,",0.48,80.4999999999999
chose,0.17,80.6699999999999
a,0.25,80.9199999999999
crisp,0.2,81.1199999999999
white,0.19,81.3099999999999
shirt,0.3,81.6099999999999
and,0.12,81.7299999999999
a,0.25,81.9799999999999
matching,0.29,82.2699999999999
pair,0.14,82.4099999999999
of,0.32,82.7299999999999
"trousers,",0.53,83.2599999999999
complemented,0.3,83.5599999999999
by,0.13,83.6899999999999
a,0.2,83.8899999999999
white,0.19,84.0799999999999
handkerchief,0.56,84.6399999999999
tucked,0.34,84.9799999999999
neatly,0.11,85.0899999999999
into,0.24,85.3299999999999
his,0.22,85.5499999999999
breast,0.3,85.8499999999999
pocket.,0.16,86.0099999999999
Their,0.26,86.2699999999999
"sons,",0.47,86.7399999999999
eager,0.52,87.2599999999999
to,0.15,87.4099999999999
make,0.16,87.5699999999999
an,0.28,87.8499999999999
impression,0.35,88.1999999999999
with,0.2,88.3999999999999
their,0.32,88.7199999999999
energetic,0.45,89.1699999999999
dance,0.13,89.2999999999999
"moves,",0.56,89.8599999999999
opted,0.24,90.0999999999999
for,0.26,90.3599999999999
sturdy,0.3,90.6599999999999
leather,0.31,90.9699999999999
"boots,",0.31,91.2799999999999
clanking,0.39,91.6699999999999
merrily,0.25,91.9199999999999
as,0.14,92.0599999999999
they,0.29,92.3499999999999
practiced,0.3,92.6499999999999
their,0.34,92.9899999999999
steps.,0.3,93.2899999999999
Each,0.25,93.5399999999999
piece,0.17,93.7099999999999
of,0.31,94.0199999999999
clothing,0.27,94.2899999999999
they,0.28,94.5699999999999
donned,0.29,94.8599999999999
seemed,0.23,95.0899999999999
to,0.2,95.2899999999999
breathe,0.16,95.4499999999999
new,0.27,95.7199999999999
life,0.19,95.9099999999999
into,0.2,96.1099999999999
their,0.19,96.2999999999999
weary,0.13,96.4299999999999
"souls,",0.28,96.7099999999999
as,0.15,96.8599999999999
if,0.12,96.9799999999999
the,0.21,97.1899999999999
very,0.28,97.4699999999999
fabric,0.3,97.7699999999999
held,0.17,97.9399999999999
the,0.25,98.1899999999999
power,0.23,98.4199999999999
to,0.22,98.6399999999999
mend,0.16,98.7999999999999
the,0.15,98.9499999999999
frayed,0.52,99.4699999999999
threads,0.22,99.6899999999999
of,0.18,99.8699999999999
their,0.39,100.26
relationships.,0.3,100.56
"However,",0.3,100.86
as,0.17,101.03
the,0.03,101.06
family,0.38,101.44
prepared,0.27,101.71
for,0.14,101.85
the,0.42,102.27
"celebration,",0.9,103.17
whispers,0.2,103.37
of,0.3,103.67
doubt,0.46,104.13
and,0.39,104.52
judgment,0.33,104.85
began,0.14,104.99
to,0.25,105.24
spread,0.32,105.56
throughout,0.24,105.8
the,0.23,106.03
village.,0.9,106.93
Some,0.15,107.08
of,0.15,107.23
the,0.55,107.78
villagers,0.4,108.18
found,0.19,108.37
the,0.22,108.59
very,0.3,108.89
conception,0.37,109.26
of,0.11,109.37
a,0.24,109.61
movement,0.23,109.84
and,0.25,110.09
dance,0.55,110.64
celebration,0.45,111.09
"unnatural,",0.3,111.39
believing,0.3,111.69
that,0.06,111.75
it,0.14,111.89
would,0.22,112.11
only,0.27,112.38
lead,0.2,112.58
to,0.31,112.89
chaos,0.54,113.43
and,0.28,113.71
disorder.,0.74,114.45
As,0.19,114.64
these,0.42,115.06
murmurs,0.21,115.27
of,0.45,115.72
disapproval,0.49,116.21
reached,0.27,116.48
the,0.39,116.87
family's,0.17,117.04
"ears,",0.14,117.18
their,0.28,117.46
excitement,0.39,117.85
became,0.47,118.32
painfully,0.42,118.74
intimate,0.22,118.96
with,0.13,119.09
the,0.28,119.37
fear,0.19,119.56
of,0.19,119.75
being,0.55,120.3
ostracized,0.48,120.78
by,0.12,120.9
their,0.39,121.29
community.,0.72,122.01
To,0.17,122.18
make,0.27,122.45
matters,0.27,122.72
"worse,",0.51,123.23
rumors,0.54,123.77
circulated,0.41,124.18
that,0.15,124.33
the,0.07,124.4
drinks,0.17,124.57
served,0.29,124.86
at,0.19,125.05
the,0.21,125.26
event,0.25,125.51
were,0.37,125.88
"unhealthy,",0.52,126.4
causing,0.21,126.61
many,0.21,126.82
to,0.33,127.15
reconsider,0.36,127.51
their,0.36,127.87
attendance.,0.3,128.17
The,0.61,128.78
"family,",0.16,128.94
now,0.21,129.15
faced,0.13,129.28
with,0.26,129.54
a,0.32,129.86
difficult,0.19,130.05
"decision,",0.17,130.22
had,0.19,130.41
to,0.22,130.63
weigh,0.29,130.92
their,0.29,131.21
desire,0.33,131.54
for,0.67,132.21
rekindling,0.37,132.58
their,0.55,133.13
relationships,0.25,133.38
against,0.3,133.68
the,0.49,134.17
potential,0.44,134.61
consequences,0.32,134.93
of,0.41,135.34
defying,0.3,135.64
societal,0.3,135.94
norms.,0.19,136.13
The,0.36,136.49
once-promising,0.42,136.91
celebration,0.58,137.49
now,0.2,137.69
cast,0.2,137.89
a,0.3,138.19
dark,0.27,138.46
cloud,0.17,138.63
over,0.27,138.9
their,0.87,139.77
"heads,",0.22,139.99
threatening,0.26,140.25
to,0.32,140.57
further,0.24,140.81
strain,0.29,141.1
their,0.41,141.51
already,0.27,141.78
fragile,0.15,141.93
bonds.,0.26,142.19
Despite,0.23,142.42
the,0.44,142.86
looming,0.3,143.16
"negativity,",0.25,143.41
the,0.38,143.79
family,0.29,144.08
decided,0.21,144.29
to,0.2,144.49
focus,0.12,144.61
on,0.47,145.08
the,0.46,145.54
positive,0.33,145.87
aspects,0,145.87
of,0.44,146.31
the,0.31,146.62
celebration,0.37,146.99
and,0.13,147.12
contribute,0.3,147.42
to,0.48,147.9
the,0.3,148.2
communal,0.22,148.42
feast.,0.32,148.74
They,0.23,148.97
spent,0.15,149.12
hours,0.27,149.39
in,0.32,149.71
their,0.45,150.16
cozy,0.31,150.47
"kitchen,",0.34,150.81
preparing,0.16,150.97
an,0.28,151.25
array,0.42,151.67
of,0.21,151.88
delightful,0.16,152.04
dishes,0.45,152.49
that,0.39,152.88
would,0.3,153.18
tantalize,0.28,153.46
the,0.21,153.67
taste,0.16,153.83
buds,0.23,154.06
of,0.3,154.36
their,0.15,154.51
fellow,0.18,154.69
villagers.,0.35,155.04
The,0.47,155.51
mother,0.31,155.82
carefully,0.28,156.1
arranged,0.23,156.33
sugar,0.11,156.44
cubes,0.57,157.01
on,0.51,157.52
a,0.48,158
delicate,0.21,158.21
porcelain,0.12,158.33
"plate,",0.22,158.55
while,0.49,159.04
the,0.54,159.58
father,0.29,159.87
meticulously,0.26,160.13
prepared,0.31,160.44
some,0.29,160.73
sliced,0.16,160.89
cucumber,0.25,161.14
and,0.42,161.56
a,0.32,161.88
refreshing,0.26,162.14
"salad,",0.18,162.32
each,0.28,162.6
piece,0.46,163.06
of,0.26,163.32
tomato,0.13,163.45
glistening,0.2,163.65
with,0.18,163.83
a,0.41,164.24
light,0.14,164.38
drizzle,0.48,164.86
of,0.12,164.98
olive,0.67,165.65
oil.,0.4,166.05
The,0.18,166.23
"children,",0.22,166.45
eager,0.3,166.75
to,0.3,167.05
"help,",0.39,167.44
took,0.25,167.69
turns,0.21,167.9
stirring,0.33,168.23
a,0.11,168.34
large,0.26,168.6
pot,0.38,168.98
of,0.19,169.17
hearty,0.23,169.4
soup,0.19,169.59
that,0.21,169.8
filled,0.14,169.94
their,0.1,170.04
home,0.45,170.49
with,0.3,170.79
a,0.11,170.9
comforting,0.17,171.07
aroma.,0.21,171.28
As,0.43,171.71
they,0.24,171.95
worked,0.28,172.23
together,0.54,172.77
in,0.3,173.07
"harmony,",0.31,173.38
the,0.16,173.54
simple,0.41,173.95
act,0.38,174.33
of,0.18,174.51
creating,0.12,174.63
food,0.35,174.98
for,0.42,175.4
their,0.29,175.69
community,0.3,175.99
seemed,0.27,176.26
to,0.25,176.51
nourish,0.26,176.77
not,0.25,177.02
only,0.53,177.55
their,0.26,177.81
bodies,0.26,178.07
but,0.28,178.35
also,0.35,178.7
their,0.33,179.03
"souls,",0.17,179.2
allowing,0.43,179.63
them,0.41,180.04
to,0.23,180.27
momentarily,0.43,180.7
forget,0.4,181.1
the,0.3,181.4
disapproval,0.25,181.65
that,0.31,181.96
threatened,0.21,182.17
to,0.3,182.47
dampen,0.3,182.77
their,0.17,182.94
spirits.,0.27,183.21
Among,0.3,183.51
the,0.11,183.62
"villagers,",0.14,183.76
there,0.56,184.32
was,0.5,184.82
a,0.16,184.98
particularly,0.3,185.28
devout,0.19,185.47
group,0.26,185.73
who,0.36,186.09
held,0.43,186.52
strong,0.25,186.77
religious,0.37,187.14
beliefs,0.36,187.5
that,0.31,187.81
influenced,0.19,188
their,0.15,188.15
perception,0.37,188.52
of,0.3,188.82
the,0.25,189.07
celebration.,0.29,189.36
They,0.6,189.96
"believed,",0.32,190.28
however,0.18,190.46
"tenuously,",0.23,190.69
that,0.38,191.07
the,0.22,191.29
event's,0.3,191.59
focus,0.18,191.77
on,0.22,191.99
movement,0.13,192.12
and,0.22,192.34
dance,0.27,192.61
was,0.43,193.04
akin,0.22,193.26
to,0.44,193.7
promoting,0.41,194.11
ideas,0.26,194.37
that,0.3,194.67
contradicted,0.3,194.97
their,0.52,195.49
"faith,",0.54,196.03
much,0.48,196.51
like,0.3,196.81
creationist,0.31,197.12
biology,0.44,197.56
challenged,0.18,197.74
their,0.3,198.04
understanding,0.53,198.57
of,0.3,198.87
the,0.3,199.17
world.,0.07,199.24
This,0.26,199.5
"group,",0.22,199.72
though,0.28,200
small,0.42,200.42
in,0.46,200.88
"number,",0.21,201.09
held,0.11,201.2
considerable,0.3,201.5
sway,0.19,201.69
in,0.12,201.81
the,0.43,202.24
village,0.51,202.75
and,0.32,203.07
their,0.17,203.24
disapproval,0.13,203.37
only,0.22,203.59
added,0.32,203.91
to,0.44,204.35
the,0.33,204.68
growing,0.41,205.09
tension,0.3,205.39
surrounding,0.5,205.89
the,0.54,206.43
celebration.,0.25,206.68
The,0.24,206.92
"family,",0.4,207.32
aware,0.41,207.73
of,0.32,208.05
these,0.07,208.12
"concerns,",0.32,208.44
found,0.18,208.62
themselves,0.49,209.11
questioning,0.49,209.6
whether,0.47,210.07
their,0.4,210.47
participation,0.35,210.82
would,0.27,211.09
inadvertently,0.36,211.45
offend,0.29,211.74
their,0.3,212.04
neighbors',0.13,212.17
deeply-held,0.21,212.38
beliefs.,0.37,212.75
In,0.26,213.01
an,0.18,213.19
attempt,0.27,213.46
to,0.3,213.76
bridge,0.24,214
the,0.34,214.34
"divide,",0.37,214.71
they,0.47,215.18
decided,0.3,215.48
to,0.19,215.67
incorporate,0,215.67
elements,0.26,215.93
of,0.14,216.07
their,0.17,216.24
shared,0.44,216.68
faith,0.46,217.14
into,0.31,217.45
the,0.19,217.64
"festivities,",0.29,217.93
hoping,0.24,218.17
that,0.36,218.53
this,0.38,218.91
gesture,0.25,219.16
would,0.3,219.46
demonstrate,0.12,219.58
their,0.31,219.89
respect,0.47,220.36
for,0.47,220.83
the,0.56,221.39
community's,0.2,221.59
diverse,0.17,221.76
perspectives,0.07,221.83
and,0.23,222.06
unite,0.12,222.18
them,0.36,222.54
all,0.2,222.74
in,0.37,223.11
a,0.47,223.58
spirit,0.92,224.5
of,0.14,224.64
love,0.14,224.78
and,0.43,225.21
understanding.,0.68,225.89
On,0.26,226.15
the,0.38,226.53
day,0.19,226.72
of,0.16,226.88
the,0.21,227.09
"celebration,",0.45,227.54
the,0.3,227.84
family,0.21,228.05
arrived,0.4,228.45
at,0.29,228.74
the,0.11,228.85
village,0.21,229.06
"square,",0.16,229.22
their,0.35,229.57
hearts,0.35,229.92
pounding,0.39,230.31
with,0.3,230.61
a,0.14,230.75
mix,0.4,231.15
of,0.17,231.32
excitement,0.3,231.62
and,0.3,231.92
trepidation.,0.14,232.06
They,0.4,232.46
were,0.29,232.75
greeted,0.54,233.29
by,0.29,233.58
a,0.27,233.85
scene,0.37,234.22
of,0.27,234.49
joyous,0.19,234.68
"movement,",0.14,234.82
as,0.2,235.02
villagers,0.16,235.18
danced,0.15,235.33
and,0.07,235.4
swayed,0.3,235.7
to,0.3,236
the,0.2,236.2
rhythm,0.18,236.38
of,0.13,236.51
the,0.3,236.81
music.,0.16,236.97
The,0.24,237.21
father,0.43,237.64
took,0.44,238.08
on,0.23,238.31
the,0.17,238.48
job,0.48,238.96
of,0.38,239.34
running,0.27,239.61
"interference,",0.39,240
ensuring,0.61,240.61
that,0.48,241.09
their,0.17,241.26
religious,0.29,241.55
gestures,0.3,241.85
were,0.15,242
seamlessly,0.3,242.3
integrated,0.21,242.51
into,0.31,242.82
the,0.19,243.01
festivities.,0.3,243.31
As,0.24,243.55
he,0.27,243.82
approached,0.43,244.25
a,0.57,244.82
group,0.37,245.19
of,0.12,245.31
"dancers,",0.22,245.53
he,0.15,245.68
stopped,0.2,245.88
"midstride,",0.22,246.1
captivated,0.39,246.49
by,0.46,246.95
the,0.31,247.26
sight,0.18,247.44
of,0.31,247.75
his,0.3,248.05
wife,0.16,248.21
twirling,0.27,248.48
gracefully,0.14,248.62
with,0.29,248.91
their,0.48,249.39
children.,0.52,249.91
In,0.22,250.13
that,0.16,250.29
"moment,",0.23,250.52
he,0.18,250.7
realized,0.43,251.13
that,0.38,251.51
their,0.51,252.02
love,1.01,253.03
and,0.39,253.42
unity,0.15,253.57
transcended,0.44,254.01
any,0.63,254.64
societal,0.21,254.85
boundaries.,0.39,255.24
Encouraged,0.46,255.7
by,0.29,255.99
this,0.41,256.4
"revelation,",0.29,256.69
he,0.19,256.88
moved,0.22,257.1
forward,0.23,257.33
and,0.12,257.45
invited,0.17,257.62
another,0.68,258.3
friend,0.25,258.55
to,0.15,258.7
join,0,258.7
them,0.4,259.1
in,0.29,259.39
their,0.22,259.61
dance.,0.42,260.03
As,0.4,260.43
the,0.22,260.65
family,0.22,260.87
swirled,0.43,261.3
and,0.56,261.86
leaped,0.2,262.06
"together,",0.21,262.27
they,0.55,262.82
felt,0.3,263.12
their,0.3,263.42
strained,0.23,263.65
relationships,0.3,263.95
begin,0.28,264.23
to,0.17,264.4
"heal,",0.29,264.69
each,0.34,265.03
step,0.24,265.27
bringing,0.14,265.41
them,0.3,265.71
closer,0.14,265.85
to,0.17,266.02
one,0.3,266.32
another,0.91,267.23
and,0.14,267.37
to,0.41,267.78
the,0.8,268.58
heart,0.64,269.22
of,0.24,269.46
their,0.24,269.7
community.,0.19,269.89
As,0.11,270
the,0.07,270.07
celebration,0.28,270.35
"continued,",0.24,270.59
the,0.19,270.78
time,0.3,271.08
came,0.15,271.23
for,0.14,271.37
the,0.3,271.67
villagers,0.19,271.86
to,0.22,272.08
share,0.06,272.14
the,0.36,272.5
fruits,0.34,272.84
of,0.2,273.04
their,0.26,273.3
culinary,0.3,273.6
labor.,0.43,274.03
The,0.33,274.36
family,0.27,274.63
gathered,0.4,275.03
around,0.29,275.32
their,0.3,275.62
"table,",0.17,275.79
proudly,0.38,276.17
displaying,0.53,276.7
their,0.14,276.84
carefully,0.22,277.06
prepared,0.23,277.29
dishes.,0.21,277.5
The,0.14,277.64
mother,0.3,277.94
demonstrated,0.23,278.17
how,0.26,278.43
to,0.67,279.1
peel,0.28,279.38
and,0.09,279.47
cut,0.31,279.78
the,0.25,280.03
cucumbers,0.4,280.43
just,0.3,280.73
"right,",0.32,281.05
ensuring,0,281.05
that,0.29,281.34
each,0.26,281.6
slice,0.13,281.73
was,0.21,281.94
crisp,0.36,282.3
and,0.3,282.6
refreshing.,0.41,283.01
The,0.23,283.24
"father,",0.3,283.54
with,0.46,284
a,0.17,284.17
steady,0.3,284.47
"hand,",0.13,284.6
spread,0.3,284.9
a,0.18,285.08
thin,0.21,285.29
layer,0.26,285.55
of,0.27,285.82
mayonnaise,0.16,285.98
on,0.29,286.27
a,0.32,286.59
piece,0.41,287
of,0.39,287.39
bread,0.34,287.73
before,0.32,288.05
adding,0.3,288.35
the,0.26,288.61
thinly,0.37,288.98
sliced,0.34,289.32
tomatoes,0.14,289.46
and,0.26,289.72
"cucumbers,",0.28,290
creating,0.19,290.19
a,0.31,290.5
delightful,0.19,290.69
sandwich,0.18,290.87
that,0.48,291.35
would,0.33,291.68
surely,0.36,292.04
win,0.3,292.34
over,0.17,292.51
even,0.47,292.98
the,0.43,293.41
most,0.66,294.07
skeptical,0.25,294.32
of,0.09,294.41
villagers.,0.2,294.61
The,0.12,294.73
children,0.22,294.95
eagerly,0.34,295.29
"assisted,",0.08,295.37
arranging,0.3,295.67
the,0.22,295.89
sandwiches,0.55,296.44
on,0.25,296.69
a,0.31,297
large,0.37,297.37
platter,0.3,297.67
alongside,0.3,297.97
the,0.3,298.27
sugar,0.33,298.6
cubes,0.3,298.9
and,0.25,299.15
steaming,0.3,299.45
bowls,0.19,299.64
of,0.24,299.88
soup.,0.34,300.22
As,0.29,300.51
they,0.25,300.76
worked,0.34,301.1
together,0.35,301.45
in,0.26,301.71
"harmony,",0.42,302.13
they,0.21,302.34
noticed,0.23,302.57
that,0.43,303
their,0.46,303.46
fellow,0.36,303.82
villagers,0.43,304.25
were,0.25,304.5
also,0.34,304.84
engaged,0.19,305.03
in,0.6,305.63
similar,0.06,305.69
acts,0.27,305.96
of,0.44,306.4
food,0.64,307.04
"preparation,",0.27,307.31
each,0.14,307.45
contributing,0.18,307.63
their,0.29,307.92
unique,0.28,308.2
flavors,0.27,308.47
to,0.37,308.84
the,0.42,309.26
communal,0.12,309.38
feast.,0.15,309.53
This,0.3,309.83
shared,0.14,309.97
experience,0.18,310.15
served,0.2,310.35
as,0.16,310.51
a,0.54,311.05
reminder,0.31,311.36
that,0.24,311.6
despite,0.23,311.83
their,0.48,312.31
"differences,",0.43,312.74
they,0.16,312.9
were,0.19,313.09
all,0.43,313.52
part,0.19,313.71
of,0.22,313.93
one,0.3,314.23
vibrant,0.27,314.5
"community,",0.22,314.72
bound,0.24,314.96
together,0.48,315.44
by,0.42,315.86
love,0.18,316.04
and,0.39,316.43
understanding.,0.3,316.73
As,0.41,317.14
the,0.5,317.64
sun,0.21,317.85
began,0.3,318.15
to,0.71,318.86
"set,",0.2,319.06
casting,0.37,319.43
a,0.47,319.9
warm,0.24,320.14
golden,0.13,320.27
glow,0.26,320.53
over,0.28,320.81
the,0.13,320.94
village,0.12,321.06
"square,",0.26,321.32
the,0.24,321.56
celebration,0.15,321.71
reached,0.19,321.9
its,0.3,322.2
peak.,0.27,322.47
The,0.42,322.89
once,0.31,323.2
skeptical,0.19,323.39
villagers,0.33,323.72
were,0.69,324.41
now,0.3,324.71
fully,0.32,325.03
immersed,0.15,325.18
in,0.2,325.38
the,0.27,325.65
spirit,0.3,325.95
of,0.25,326.2
the,0.25,326.45
"event,",0.25,326.7
their,0.25,326.95
actions,0.41,327.36
speaking,0.32,327.68
louder,0.24,327.92
than,0.33,328.25
words.,0.25,328.5
The,0.24,328.74
village,0.13,328.87
"elder,",0.23,329.1
who,0.23,329.33
had,0.13,329.46
initially,0.17,329.63
spent,0.3,329.93
his,0.21,330.14
days,0.21,330.35
writing,0.57,330.92
his,0.33,331.25
"obituary,",0.54,331.79
now,0.37,332.16
found,0.16,332.32
himself,0.33,332.65
dancing,0.36,333.01
with,0.19,333.2
the,0.24,333.44
energy,0.23,333.67
of,0.35,334.02
a,0.49,334.51
man,0.25,334.76
half,0.19,334.95
his,0.47,335.42
age.,0.45,335.87
The,3.31,339.18
meticulous,0.25,339.43
"shopkeeper,",0.36,339.79
who,0.29,340.080000000001
would,0.17,340.250000000001
usually,0.16,340.410000000001
clean,0.3,340.710000000001
her,0.3,341.010000000001
office,0.23,341.240000000001
with,0.17,341.410000000001
unmatched,0.21,341.620000000001
"precision,",0.2,341.820000000001
was,0.15,341.970000000001
now,0.25,342.220000000001
playfully,0.2,342.420000000001
engaged,0.07,342.490000000001
in,0.26,342.75
a,0.2,342.95
lively,0.2,343.15
game,0.39,343.54
with,0.39,343.93
the,0.16,344.09
children.,0.17,344.26
Even,0.22,344.480000000001
the,0.21,344.690000000001
young,0.21,344.9
couple,0.3,345.2
who,0.26,345.46
had,0.22,345.680000000001
just,0.35,346.030000000001
been,0.27,346.300000000001
married,0.21,346.51
and,0.3,346.81
shopped,0.43,347.240000000001
the,0.07,347.31
registries,0.31,347.620000000001
for,0.19,347.810000000001
their,0.32,348.13
new,0.25,348.38
home,0.29,348.670000000001
were,0.15,348.82
seen,0.22,349.040000000001
laughing,0.2,349.240000000001
and,0.28,349.52
sharing,0.32,349.84
stories,1.11,350.95
with,0.56,351.510000000001
their,0.19,351.7
neighbors.,0.25,351.950000000001
The,0.31,352.26
actions,0.36,352.62
of,0.42,353.040000000001
each,0.48,353.520000000001
villager,0.31,353.830000000001
reflected,0.3,354.130000000001
