word,timing,time_running
judges,0.27,96.8799999999999
took,0.32,97.1999999999999
their,0.33,97.5299999999999
first,0.11,97.6399999999999
"bites,",0.13,97.7699999999999
and,0.25,98.0199999999999
"then,",0.21,98.2299999999999
with,0.3,98.5299999999999
a,0.3,98.8299999999999
nod,0.31,99.1399999999999
of,0.31,99.4499999999999
"approval,",0.19,99.6399999999999
they,0.57,100.21
continued,0.3,100.51
with,0.14,100.65
their,0.04,100.69
deliberations.,0.4,101.09
As,0.22,101.31
the,0.25,101.56
stranger,0.62,102.18
leaves,0.24,102.42
the,0.2,102.62
"room,",0.42,103.04
a,0.29,103.33
sense,0.16,103.49
of,0.19,103.68
wonder,0.76,104.44
filled,0.41,104.85
the,0.27,105.12
"air,",0.2,105.32
leaving,0.21,105.53
everyone,0.21,105.74
eager,0.25,105.99
to,0.25,106.24
learn,0.39,106.63
more,0.46,107.09
about,0.18,107.27
this,0.35,107.62
unexpected,0.82,108.44
turn,0.28,108.72
of,0.5,109.22
events.,0.23,109.45
The,0.32,109.77
marketplace,0.36,110.13
buzzed,0.2,110.33
with,0.22,110.55
excitement,0.16,110.71
as,0.34,111.05
whispers,0.62,111.67
of,0.32,111.99
the,0.3,112.29
mysterious,0.25,112.54
stranger's,0.44,112.98
dish,0.39,113.37
spread,0.31,113.68
like,0.33,114.01
wildfire.,0.27,114.28
The,0.27,114.55
doorbell,0.28,114.83
rang,0.11,114.94
once,0.23,115.17
"more,",0.3,115.47
and,0.23,115.7
a,0.27,115.97
moment,0.26,116.23
"later,",0.35,116.58
a,0.33,116.91
group,0.23,117.14
of,0.15,117.29
renowned,0.17,117.46
chefs,0.59,118.05
from,0.21,118.26
far-off,0.12,118.38
lands,0.07,118.45
"entered,",0.21,118.66
drawn,0.2,118.86
by,0.59,119.45
the,0.62,120.07
rumors,0.3,120.37
of,0.87,121.24
this,0.17,121.41
extraordinary,0.36,121.77
culinary,0.3,122.07
creation.,0.3,122.37
As,0.3,122.67
they,0.23,122.9
sampled,0.49,123.39
the,0.22,123.61
"dish,",0.31,123.92
their,0.76,124.68
eyes,0.17,124.85
widened,0.18,125.03
in,0.17,125.2
"amazement,",0.19,125.39
and,0.16,125.55
they,0.2,125.75
knew,0.18,125.93
they,0.56,126.49
had,0.87,127.36
to,0.26,127.62
meet,0.27,127.89
the,0.26,128.15
enigmatic,0.04,128.19
chef,0.44,128.63
behind,0.3,128.93
it.,0.17,129.1
The,0.23,129.33
chefs,0.25,129.58
searched,0.09,129.67
high,0.29,129.96
and,0.32,130.28
"low,",0.26,130.54
but,0.4,130.94
the,0.24,131.18
stranger,0.27,131.45
had,0.26,131.71
seemingly,0.23,131.94
vanished,0.18,132.12
as,0.27,132.39
quickly,0.4,132.79
as,0.32,133.11
they,0.3,133.41
had,0.25,133.66
"appeared,",0.32,133.98
leaving,0.14,134.12
only,0.19,134.31
the,0.35,134.66
lingering,0.52,135.18
taste,0.64,135.82
of,0.39,136.21
their,0.18,136.39
masterpiece,0.11,136.5
behind.,0.21,136.71
The,0.2,136.91
marketplace,0.26,137.17
was,0.32,137.49
filled,0.5,137.99
with,0.39,138.38
a,0.42,138.8
sense,0.15,138.95
of,0.14,139.09
awe,0.17,139.26
and,0.2,139.46
"wonder,",0.25,139.71
as,0.2,139.91
everyone,0.42,140.33
knew,0.72,141.05
that,0.48,141.53
they,0.19,141.72
had,0.29,142.01
just,0.3,142.31
witnessed,0.5,142.81
a,0.17,142.98
truly,0.29,143.27
unforgettable,0.31,143.58
moment,0.32,143.9
in,0.15,144.05
culinary,0.21,144.26
history.,0.39,144.65
As,0.33,144.98
the,0.16,145.14
excitement,0.4,145.54
of,0.11,145.65
the,0.31,145.96
mysterious,0.45,146.41
stranger's,0.16,146.57
dish,0.24,146.81
began,0.19,147
to,0.27,147.27
"subside,",0.14,147.41
the,0.3,147.71
atmosphere,0.14,147.85
in,0.21,148.06
the,0.32,148.38
marketplace,0.45,148.83
shifted,0.29,149.12
back,0.36,149.48
to,0.36,149.84
its,0.31,150.15
usual,0.3,150.45
jovial,0.2,150.65
nature.,0.22,150.87
Friends,0.23,151.1
and,0.22,151.32
families,0.3,151.62
gathered,0.16,151.78
"around,",0.3,152.08
sharing,0.99,153.07
stories,0.3,153.37
and,0.21,153.58
jokes,0.4,153.98
that,0.32,154.3
brought,0.09,154.39
laughter,0.16,154.55
echoing,0.19,154.74
through,0.17,154.91
the,0.25,155.16
air.,0.26,155.42
A,0.2,155.62
young,0.22,155.84
girl,0.17,156.01
recounted,0.24,156.25
a,0.4,156.65
tale,0.16,156.81
of,0.27,157.08
how,0.16,157.24
she,0.11,157.35
laughed,0.22,157.57
because,0.3,157.87
her,0.15,158.02
cat,0.28,158.3
had,0.45,158.75
managed,0.41,159.16
to,0.26,159.42
get,0.15,159.57
stuck,0.21,159.78
in,0.15,159.93
the,0.3,160.23
"fridge,",0.26,160.49
while,0.18,160.67
an,0.21,160.88
elderly,0.35,161.23
man,0.3,161.53
chuckled,0.24,161.77
as,0.21,161.98
he,0.22,162.2
shared,0.21,162.41
a,0.32,162.73
story,0.34,163.07
of,0.23,163.3
his,0.35,163.65
own,0.37,164.02
misadventures.,0.24,164.26
The,0.25,164.51
sound,0.2,164.71
of,0.24,164.95
laughter,0.21,165.16
was,0.14,165.3
"contagious,",0.32,165.62
and,0.37,165.99
soon,0.39,166.38
everyone,0.46,166.84
was,0.18,167.02
sharing,0.2,167.22
their,0.14,167.36
own,0.27,167.63
amusing,0.35,167.98
anecdotes.,0.47,168.45
The,0.3,168.75
marketplace,0.23,168.98
had,0.17,169.15
transformed,0.17,169.32
into,0.28,169.6
a,0.26,169.86
haven,0.2,170.06
of,0.32,170.38
joy,0.35,170.73
and,0.18,170.91
"camaraderie,",0.34,171.25
where,0.38,171.63
people,0.36,171.99
from,0.13,172.12
all,0.29,172.41
walks,0.16,172.57
of,0.15,172.72
life,0.08,172.8
could,0.23,173.03
come,0.24,173.27
together,0.25,173.52
and,0.31,173.83
find,0.49,174.32
happiness,0.34,174.66
in,0.32,174.98
each,0.41,175.39
other's,0.3,175.69
company.,0.2,175.89
In,0.14,176.03
the,0.08,176.11
midst,0.16,176.27
of,0.23,176.5
the,0.43,176.93
laughter,0.3,177.23
and,0.28,177.51
"cheer,",0.3,177.81
the,0.57,178.38
marketplace,0.62,179
visitors,0.42,179.42
found,0.4,179.82
themselves,0.38,180.2
drawn,0.21,180.41
back,0.03,180.44
to,0.25,180.69
the,0.31,181
art,0.41,181.41
of,0.87,182.28
food,0.29,182.57
preparation.,0.12,182.69
The,0.25,182.94
joyous,0.29,183.23
atmosphere,0.34,183.57
inspired,0.24,183.81
creativity,0.27,184.08
and,0.34,184.42
collaboration,0.26,184.68
among,0.18,184.86
the,0.23,185.09
vendors,0.38,185.47
and,0.37,185.84
patrons,0.32,186.16
alike.,0.21,186.37
A,0.28,186.65
group,0.48,187.13
of,0.24,187.37
friends,0.23,187.6
gathered,0.26,187.86
around,0.54,188.4
a,0.3,188.7
"table,",0.3,189
laughing,0.27,189.27
as,0.35,189.62
they,0.18,189.8
shared,0.25,190.05
stories,0.27,190.32
while,0.33,190.65
preparing,0.32,190.97
a,0.3,191.27
colorful,0.21,191.48
salad,0.31,191.79
with,0.48,192.27
some,0.36,192.63
sliced,0.17,192.8
"cucumber,",0.31,193.11
buttered,0.2,193.31
slices,0.41,193.72
of,0.49,194.21
crusty,0.29,194.5
"bread,",0.31,194.81
and,0.44,195.25
thinly,0.34,195.59
sliced,0.18,195.77
red,0.24,196.01
onion.,0.11,196.12
The,0.18,196.3
delightful,0.2,196.5
combination,0.23,196.73
of,0.3,197.03
laughter,0.3,197.33
and,0.55,197.88
food,0.49,198.37
preparation,0.24,198.61
brought,0.3,198.91
people,0.83,199.74
closer,0.46,200.2
"together,",0.24,200.44
as,0.22,200.66
they,0.25,200.91
bonded,0.23,201.14
over,0.27,201.41
their,0.51,201.92
shared,0.36,202.28
love,0.36,202.64
for,0.35,202.99
culinary,0.37,203.36
creations,0.24,203.6
and,0.54,204.14
amusing,0.26,204.4
tales.,0.11,204.51
The,0.22,204.73
marketplace,0.36,205.09
had,0.23,205.32
become,0.24,205.56
a,0.29,205.85
symbol,0.29,206.14
of,0.3,206.44
unity,0.13,206.57
and,0.28,206.85
"happiness,",0.26,207.11
where,0.3,207.41
everyone,0.14,207.55
could,0.3,207.85
find,0.34,208.19
solace,0.6,208.79
in,0.32,209.11
the,0.3,209.41
simple,0.32,209.73
pleasures,0.18,209.91
of,0.12,210.03
life,0.3,210.33
–,0.29,210.62
good,0.35,210.97
food,0.43,211.4
and,0.14,211.54
hearty,0.33,211.87
laughter.,0.34,212.21
As,0.11,212.32
the,0.44,212.76
day,0.19,212.95
"progressed,",0.47,213.42
the,0.57,213.99
marketplace,0.51,214.5
continued,0.28,214.78
to,0.25,215.03
be,0.44,215.47
a,0.45,215.92
hub,1.27,217.19
of,0.3,217.49
culinary,0.18,217.67
activity.,0.26,217.93
Vendors,0.42,218.35
showcased,0.42,218.77
their,0.12,218.89
skills,0.37,219.26
in,0.36,219.62
food,0.56,220.18
"preparation,",0.3,220.48
expertly,0.23,220.71
crafting,0.34,221.05
dishes,0.35,221.4
that,0.21,221.61
tantalized,0.18,221.79
the,0.2,221.99
senses.,0.28,222.27
A,0.27,222.54
young,0,222.54
chef,0.3,222.84
demonstrated,0.26,223.1
the,0.23,223.33
art,0.37,223.7
of,0.3,224
creating,0.19,224.19
delicate,0.27,224.46
"pastries,",0.3,224.76
while,0.4,225.16
another,0.2,225.36
vendor,0.26,225.62
prepared,0.34,225.96
a,0.29,226.25
mouthwatering,0.21,226.46
display,0.3,226.76
of,0.24,227
grilled,0.19,227.19
"vegetables,",0.33,227.52
including,0.3,227.82
some,0.29,228.11
sliced,0.28,228.39
cucumber,0.23,228.62
and,0.25,228.87
red,1.72,230.59
onion.,0.3,230.89
"Nearby,",0,230.89
a,0.24,231.13
baker,0.41,231.54
offered,0.38,231.92
samples,0.32,232.24
of,0.29,232.53
freshly,0.14,232.67
baked,0.3,232.97
bread,0.09,233.06
with,0.19,233.25
buttered,0.32,233.57
slices,0.2,233.77
that,0.27,234.04
melted,0.19,234.23
in,0.15,234.38
one's,0.34,234.72
mouth.,0.25,234.97
The,0.23,235.2
passion,0.23,235.43
for,0.28,235.71
food,0.24,235.95
preparation,0.23,236.18
was,0.04,236.22
palpable,0.3,236.52
in,0.22,236.74
the,0.26,237
"air,",0.19,237.19
as,0.2,237.39
each,0.35,237.74
vendor,0.62,238.36
took,0.14,238.5
pride,0.15,238.65
in,0.22,238.87
their,0.46,239.33
craft,0.72,240.05
and,0.32,240.37
shared,0.23,240.6
their,0.11,240.71
knowledge,0.22,240.93
with,0.33,241.26
eager,0.24,241.5
visitors.,0.17,241.67
The,0.13,241.8
marketplace,0.3,242.1
had,0.29,242.39
become,0.51,242.9
a,0.47,243.37
haven,0.25,243.62
for,0.2,243.82
food,0.22,244.04
"enthusiasts,",0.3,244.34
where,0.17,244.51
they,0.13,244.64
could,0.21,244.85
"learn,",0.35,245.2
"explore,",0.21,245.41
and,0.3,245.71
indulge,0.17,245.88
in,0.27,246.15
the,0.22,246.37
diverse,0.35,246.72
flavors,0.54,247.26
of,0.44,247.7
the,0.31,248.01
world.,0.32,248.33
The,0.18,248.51
marketplace's,0.19,248.7
unique,0.28,248.98
charm,0.31,249.29
was,0.27,249.56
not,0.12,249.68
only,0.27,249.95
due,0.25,250.2
to,0.36,250.56
the,0.35,250.91
diverse,0.16,251.07
array,0.13,251.2
of,0.3,251.5
food,0.29,251.79
but,0.29,252.08
also,0.25,252.33
the,0.29,252.62
picturesque,0.24,252.86
locations,0.25,253.11
that,0.28,253.39
surrounded,0.21,253.6
it.,0.06,253.66
On,0.27,253.93
one,0.3,254.23
"side,",0.18,254.41
a,0.19,254.6
row,0.39,254.99
of,0.21,255.2
charming,0.27,255.47
cafes,0.26,255.73
spilled,0.95,256.68
onto,0.18,256.86
the,0.29,257.15
"sidewalk,",0.38,257.53
where,0.27,257.8
patrons,0.18,257.98
could,0.14,258.12
enjoy,0.3,258.42
their,0.22,258.64
meals,0.24,258.88
while,0.3,259.18
watching,0.06,259.24
the,0.69,259.93
world,0.27,260.2
go,0.24,260.44
by.,0.14,260.58
On,0.3,260.88
another,0.27,261.15
"side,",0.2,261.35
a,0.3,261.65
serene,0.58,262.23
park,0.3,262.53
offered,0.29,262.82
a,0.27,263.09
peaceful,0.31,263.4
retreat,0.25,263.65
for,0.19,263.84
those,0.14,263.98
who,0.3,264.28
wished,0.17,264.45
to,0.17,264.62
escape,0.23,264.85
the,0.29,265.14
hustle,0.33,265.47
and,0.22,265.69
bustle,0.16,265.85
of,0.22,266.07
the,0.44,266.51
marketplace.,0.39,266.9
Facing,0.38,267.28
the,0.26,267.54
"beach,",0.25,267.79
visitors,0.15,267.94
could,0.26,268.2
enjoy,0.22,268.42
a,0.23,268.65
breathtaking,0.34,268.99
view,0.3,269.29
of,0.35,269.64
the,0.39,270.03
"ocean,",0.22,270.25
with,0.2,270.45
its,0.38,270.83
gentle,0.3,271.13
waves,0.25,271.38
lapping,0.23,271.61
at,0.3,271.91
the,0.33,272.24
shore,0.24,272.48
and,0.1,272.58
seagulls,0.25,272.83
soaring,0.3,273.13
above,0.19,273.32
as,0.39,273.71
they,0.32,274.03
watched,0.48,274.51
them,0.69,275.2
fly,0.41,275.61
overhead.,0.22,275.83
The,0.4,276.23
marketplace,0.36,276.59
was,0.11,276.7
truly,0.28,276.98
a,0.18,277.16
magical,0.26,277.42
"place,",0.33,277.75
where,0.14,277.89
people,0.07,277.96
could,0.22,278.18
immerse,0.21,278.39
themselves,0.38,278.77
in,0.3,279.07
a,0.42,279.49
vibrant,0.66,280.15
world,0.27,280.42
of,0.69,281.11
flavors,0.26,281.37
and,0.3,281.67
"experiences,",0.41,282.08
all,0.13,282.21
while,0.31,282.52
being,0.49,283.01
surrounded,0.3,283.31
by,0.15,283.46
the,0.06,283.52
beauty,0.53,284.05
of,0.31,284.36
nature,0.34,284.7
and,0.3,285
the,0.33,285.33
warmth,0.19,285.52
of,0.39,285.91
human,0.43,286.34
connection.,0.26,286.6
The,0.22,286.82
marketplace's,0.62,287.44
enchanting,0.25,287.69
locations,0.16,287.85
were,0.2,288.05
further,0.3,288.35
enhanced,0,288.35
by,0.3,288.65
the,0.3,288.95
impressive,0.24,289.19
measurements,0.27,289.46
of,0.23,289.69
the,0.52,290.21
natural,0.49,290.7
and,0.26,290.96
architectural,0.28,291.24
wonders,0.26,291.5
that,0.16,291.66
surrounded,0.22,291.88
it.,0.3,292.18
A,0.28,292.46
seventy-five-foot-tall,0.34,292.8
clock,0.2,293
tower,0.19,293.19
stood,0.25,293.44
proudly,0.36,293.8
at,0.29,294.09
the,0.3,294.39
heart,0.73,295.12
of,0.47,295.59
the,0.43,296.02
"marketplace,",0.24,296.26
casting,0.29,296.55
its,0.18,296.73
shadow,0.22,296.95
onto,0.36,297.31
the,0.47,297.78
sidewalk,0.27,298.05
below,0.3,298.35
and,0.29,298.64
serving,0.14,298.78
as,0.07,298.85
a,0.23,299.08
beacon,0.12,299.2
for,0.29,299.49
visitors,0.07,299.56
from,0.15,299.71
near,1.17,300.88
and,0.3,301.18
far.,0.17,301.35
Facing,0.17,301.52
the,0.07,301.59
"beach,",0.46,302.05
a,0.29,302.34
majestic,0.78,303.12
lighthouse,0.6,303.72
towered,0.34,304.06
fifty,0.31,304.37
feet,0.3,304.67
above,0.3,304.97
the,0.16,305.130000000001
"shoreline,",0.2,305.33
guiding,0.29,305.620000000001
ships,0.29,305.910000000001
safely,0.27,306.180000000001
to,0.36,306.540000000001
the,0.3,306.840000000001
harbor,0.23,307.070000000001
with,0.21,307.280000000001
its,0.56,307.840000000001
powerful,0.36,308.200000000001
beam,0.15,308.350000000001
of,0.3,308.650000000001
light.,0.3,308.950000000001
Just,0.21,309.160000000001
off,0.31,309.470000000001
the,0.3,309.770000000001
"coast,",0,309.770000000001
an,0.32,310.090000000001
underwater,0.25,310.340000000001
observatory,0.23,310.570000000001
allowed,0.38,310.950000000001
visitors,0.34,311.29
to,0.16,311.450000000001
marvel,0.15,311.600000000001
at,0.49,312.090000000001
the,0.38,312.470000000001
marine,0.14,312.610000000001
life,0.04,312.650000000001
fifty,0.41,313.060000000001
feet,0.39,313.450000000001
"underwater,",0.78,314.230000000001
providing,0.64,314.870000000001
a,0.22,315.090000000001
unique,0.34,315.43
perspective,0.45,315.880000000001
on,0.31,316.19
the,0.27,316.46
world,0.22,316.680000000001
beneath,0.18,316.860000000001
the,0.25,317.110000000001
waves.,0.45,317.56
The,0.44,318
combination,0.33,318.33
of,2.14,320.47
these,1.59,322.06
awe-inspiring,0.3,322.36
locations,0.26,322.62
and,0.79,323.41
their,0.14,323.55
remarkable,0,323.55
measurements,0.2,323.75
made,0.44,324.19
the,0.47,324.66
marketplace,0.19,324.85
an,0.15,325
unforgettable,0.33,325.33
"destination,",0.44,325.77
where,0.28,326.05
people,0.22,326.27
could,0.15,326.42
explore,0.18,326.6
and,0.24,326.84
appreciate,0.14,326.98
the,0.33,327.31
beauty,0.3,327.61
of,0.47,328.08
both,0.39,328.47
human,0.47,328.94
ingenuity,0.36,329.3
and,0.3,329.6
nature's,0.3,329.9
splendor.,0.19,330.09
As,0.3,330.39
the,0.3,330.69
day,0.12,330.81
drew,0.46,331.27
to,0.43,331.7
a,0.3,332.000000000001
"close,",0.14,332.14
the,0.3,332.440000000001
marketplace,0.38,332.820000000001
visitors,0.14,332.96
marveled,0.3,333.26
at,0.38,333.640000000001
the,0.26,333.9
incredible,0.36,334.26
measurements,0.22,334.48
that,0.18,334.660000000001
played,0,334.660000000001
a,0.14,334.800000000001
role,0.27,335.070000000001
in,0.2,335.27
their,0.18,335.450000000001
culinary,0.34,335.79
experiences.,0.26,336.05
The,0.3,336.35
seventy-five-foot-long,0.16,336.51
banquet,0.33,336.84
"table,",0.32,337.16
groaning,0.31,337.47
under,0.39,337.86
the,0.29,338.15
weight,0.23,338.380000000001
of,0.24,338.62
the,0.29,338.910000000001
delicious,0.33,339.240000000001
"dishes,",0.49,339.730000000001
was,0.3,340.030000000001
a,0.15,340.18
testament,0.23,340.410000000001
to,0.13,340.540000000001
the,0.22,340.760000000001
abundance,0.3,341.060000000001
and,0.23,341.290000000001
variety,0.16,341.450000000001
of,0.44,341.890000000001
food,0.52,342.410000000001
that,0.33,342.740000000001
had,0.26,343.000000000001
been,0.15,343.150000000001
prepared,0.29,343.440000000001
and,0.26,343.700000000001
shared,0.35,344.050000000001
throughout,0.51,344.560000000001
the,0.3,344.860000000001
day.,0.19,345.050000000001
A,0.33,345.380000000001
towering,0.42,345.800000000001
"cake,",0.49,346.290000000001
standing,0.18,346.470000000001
several,0.17,346.640000000001
feet,0.3,346.940000000001
above,0.41,347.350000000001
the,0.47,347.820000000001
"ground,",0.33,348.150000000001
was,0.28,348.430000000001
carefully,0.45,348.880000000001
crafted,0.35,349.230000000001
by,0.22,349.450000000001
a,0.27,349.720000000001
team,0.17,349.890000000001
of,0.14,350.030000000001
skilled,0.24,350.270000000001
bakers,0.3,350.570000000001
who,0.45,351.020000000001
had,0.24,351.260000000001
meticulously,0.23,351.490000000001
measured,0.15,351.640000000001
each,0.33,351.970000000001
layer,0.19,352.160000000001
to,0.38,352.540000000001
ensure,0.61,353.150000000001
its,0.11,353.260000000001
structural,0.42,353.680000000001
integrity.,0.41,354.090000000001
Even,0.15,354.240000000001
the,0.06,354.300000000001
tiniest,0.21,354.510000000001
"details,",0.24,354.750000000001
such,0.23,354.980000000001
as,0.3,355.280000000001
the,0.25,355.530000000001
precise,0.2,355.730000000001
fifty,0.3,356.030000000001
milliliters,0.17,356.200000000001
of,0.2,356.400000000001
dressing,0.31,356.710000000001
drizzled,0.14,356.850000000001
over,0.3,357.150000000001
