input,label
@user Seems the marine animals are finally declaring war on man due to man-made environmental destruction. #SemST ,1
"Maybe we should start ""labelling every #product"" made with its ""#Environmental #footprint""? Sooner or later we must act! #SemST ",1
"@user yes Catherine, the future of human civilisation depends on this generation & how it acts on #Auspol #SemST ",1
Haven't seen the mountains in days with all these fires. Can't stand breathing this air quality any longer!!  #SemST ,1
"#Obama said ""can't prevent oil exploration completely"" in the Arctic, is ""setting the highest possible standards=BS #shellno #SemST ",1
Sea Level Rise above 6 meters - what does that mean? It means 20 ft above current heights. #SemST ,1
Whole species #Boomers #GenerationX GenerationY #GenZ Needs a vacation. 25 years on a Greek Island anyone? #HumanExtinction #SemST ,1
@user  Everyone should learn this recipe - given summers are going to get warmer every year! #SemST ,1
We don't inherit the earth from our parents we borrow it from our children #Conservation #Perspective #SemST ,1
"avg house in US consumes 10,656 kWh per year 2006, Gore devoured nearly 221,000 kWh more than 20 X the nat average. #onpoli #SemST ",1
Why is Stephen Harper or representative not at #costa   Does he not care about the environment?  #cdnpoli #environment #SemST ,1
"I understand the rain, but it is only about 60 degrees right now..... It is never 60 degrees in July....  #SemST ",1
"Growing concern of Pacific Islanders to adapt to sea level rise, increasing storminess; want to avoid becoming CC refugees #SemST ",1
@user tackles difficult challenges of growth needs and unemployment alongside #CFCC15. #SemST ,1
"What is the #energiewende agenda? Why are they not in the ""de-carbonizer"" camp?.  How long will you tolerate the lies?  #SemST ",1
Camille Parmesan: 2/3 of species have changed #habitat because of #H12 #CFCC15 #SemST ,1
#Mission:#Climate on the road > Fly less #Tip #EarthRightNow #SemST ,1
#rsaeconomy: #tax can surely play a greater role in helping richer countries slow emissions and poor countries transition. #SemST ,1
#coalmining & destruction of our ability to live on earth is so stupid. Don't kill our species habitat #duh #Shenhua  #SemST ,1
"@user Bony: Extreme weather events (heat waves, drought, flooding, windstorms) made more frequent/intense by #CFCC15 #SemST ",1
.@vj44 @user Yay! We'd love to convert to solar power! PG&E plan to raise our rates again. #ActOnClimate #p2 #SemST ,1
"Am not a Catholic, but the pope is spot on when it comes climate change & protecting the amazon forest. #SemST ",1
"I remember a time when summer was actually summer, you know when it was sunny and 90 degrees everyday #whatshappening #SemST ",1
Interesting speaker Maarten Van Aalst @user how their humanitarian experience can help Climate scientists #CCFC15 #SemST ,1
"Today Europe is breaking heat records, while Asia is breaking the lowest temperature records!! Should we not be concerned?!  #SemST ",1
It's raining and feels like fall I don't know what kinda summer this is  #isReal #SemST ,1
Are the voices of younger generations represented at #CSOTA? We have a say in our collective future. #environment #COP21 #SemST ,1
Also what's up with this ridiculous weather?? It was raining this morning and now it's like super hot! #weatherproblems #lame #SemST ,1
"You know things are pretty out of control when you're happy to have ""only"" 30 degrees C indoor and it feels good. #SemST ",1
"5 meta-analyses show 1/2 of species have changed where they live, 2/3 have changed when they live. Camille Parmesan #CFCC15 #SemST ",1
@user We're proud to sign #ORbizclimatedeclaration because we are committed to fighting climate change #SemST ,1
#KCA #VoteJKT48ID ClimateCommRPB: The green diet: how to eat healthy and save the planet #SemST ,1
@user what's the plan for getting job-creating big green energy corps located here in #alberta? #taxbreaks #jobs #SemST ,1
Incredibly moving as a scientist weeps on @user for the #ocean & for our grandchildren's future ttp://bbc.in/1G9uil5 #SemST ,1
Eager to learn at the Modern Prosperity event at the @user hosted by  @user #carbonpricing #jobsjusticeclimate #SemST ,1
Gone are the days where we would get temperatures of Min -2 and Max 5 in Cape Town #SemST ,1
Paul Leadley Talking about #biodiversity scenarios under #h22 #CFCC15 #SemST ,1
Be kind to the earth beneath your feet.  #environment #SemST ,1
Climate change has already cut into the global food supply and is fuelling wars &natural disasters #FoodFactsWithHeroRadio #SemST ,1
Zinta Zommers: need for a unified tool to bring all these variabilities together #CFCC15 #climate #SemST ,1
"We NEED alternatives to #fossilfuel, but also need to maintain our #economy! This change will be gradual so lets START NOW! #SemST ",1
What has happened to sunny Colorado?? #cloudy #denver #nosunshine #SemST ,1
If we touch #Antarctica for one more #reason other than to #research the #impact of us we would be #insane! #Democracy #Goal? #SemST ,1
"Actually on second thoughts, it's pretty bloody terrifying #climatecrisis #ISS15 #SemST ",1
Plants and trees make oxygen which we breathe and killing the rainforest will make the earths oxygen supply weak. #earth #SemST ,1
@user Stocker: Fish catch potential could drop by as much as 50% in some areas due to #oceanacidification. #CFCC15 #SemST ,1
"There's no more normal rains anymore. Always storms, heavy and flooding. #SemST ",1
@user @user @user @user @user Criminal capitalist wrecked economy08Now misleadingInvestors as to Risk of #Ecocide #SemST ,1
This halcyon summer is over. Climate is on the move. Doug Kelbaugh #CNU23 #declarationsignee #SemST ,1
Climate change is my issue - make it yours #Zim #SemST ,1
"@user HS2 does too much damage to local communities + to the environment,they use 60% more fuel than regular trains. #SemST ",1
@user Will we change? That's the reason we are here. Be of good cheer. We're going to win this #CSOTA #SemST ,1
We need governments and corporations to respond AND ordinary people to change our daily habits to consume less. #SemST ,1
The countries most likely to survive climate change in one infographic #Survive #Infographic #SemST ,1
@user Tuvalu has been at the forefront of dealing with consequences of climate change. They are realists #auspol #SemST ,1
"Grubb: state of energy: shift US & EU from net-producer to net-importer of emissions"" #CCFC15 #journey2015 #SemST ",1
People need to wake up & realize what's happening to our earth  #hello #SemST ,1
@user Rettet die Erde! Save the Earth!  #SemST ,1
"#Earth is a #finite in #nature #environment, ""no amount of #dividend #value can #buy its #natural #diversity back! #SemST ",1
Seems I may yet get my Climate Apocalypse >:) You fucking morons! #Shenhua #LNPFAIL #keepitintheground #SemST ,1
#Asthma is hitting our communities hard in #Chicago says @user Kim Wasserman  #cleanair4kids #Latinos #SemST ,1
#Defrance: displacements due to natural disasters higher than those caused by conflicts #migration #development #CFCC #S2242 #SemST ,1
If you dont have the capacity to take it in and act-what can you do to increase your capacity for connection and compassion? #SemST ,0
67 degrees Fahrenheit on July 8th. I love this weather! #PureMichigan #SemST ,0
@user @user @user @user What values is heUsing ref criminal safety checks for weaponsAddressing #SemST ,0
Someone send some chicken soup or some '80s Conan comics to @user he's under the weather & noone wants to be there #SemST ,0
"What has been will be again, what has been done will be done again; there is nothing new under the sun. Ecclesiastes 1:9 #SemST ",0
@user Jonathan Tillson from @user highlights how economic stability will be undermined by #SemST ,0
Our cardboard city with @user from @user in our @user youth club on Monday. #SemST ,0
"@user Indigenous ppl will save the country, if it's not too late. #SemST ",0
@user we Have to talk about new normals #SemST ,0
ONE Volcano emits more pollution than man has in our HISTORY! #SemST ,0
The stock market froze  In the summer ?!! #SemST ,0
"#ClimateChangeDefinitions ""settled science"" = flawed computer models with jiggered data to force a predefined conclusion. #SemST ",0
.@McKenzieAmanda's presentation on shifting the public narrative in a hostile environment should be good #anzca2015 #SemST ,0
The Weather app keeps taunting us with rain. #PNW #drought #SemST ,0
If @user & @user don't have to follow SCOTUS why should anyone else have to #ClimateFraud #SpecialReport #WakeUpAmerica #SemST ,0
"Govt announcement on zero carbon homes ""short-sighted, unnecessary, retrograde and damaging"" says @user #energyefficiency #SemST ",0
If complaining about irrelevant problems were illegal maybe we could solve some of the important issues #itsjustaflag #SemST ,0
It literarly just took me 10 minutes to get in a bus because an old lady just had to go in front of everyone... #SemST ,0
putting my neck out as such when I did not have to be here at all? Regards Dion #peace #GMS #Democracy #Transparency #Future! #SemST ,0
@user Oh for the love of Pete! I thought we were going to be incinerated by then! #SemST ,0
Its July 8th.. I have clean clothes... I just put jeans on though. #SemST ,0
@user @user @user @user @user NEVER KNEW INCONVENIENT FACTS WARRANTED A SHRINK!!! ROTFLMAO #auspol #SemST ,0
"$500,000 on flags in 12 months  vs  An Inter-Generational Rot that addresses   #ThingsToSpendMyTaxesOnOtherThanFlags #SemST ",0
It's most exciting to witness a major development! @user #SemST ,0
"...a longer memory, and a sterner sense of justice than we do. -W.Berry #SemST ",0
@user thank you for the follow Jim!  I'm flattered!  #SemST ,0
@user Hey Justin I will give you 50 cents if you stop talking about climate 'Change' #Ottawa #davidsuzuki #cbc #SemST ,0
"@user Yes, you shouldn't. But, stop killing animals is not the only reason to become a vegan - #stopfamine #behealthy #SemST ",0
"The only thing ""man made"" about global warming is the false narrative. #WakeUpAmerica #boycottSanFrancisco #Election2016 #SemST ",0
@user @user Right out of the Big Tobacco playbook! Why is this disgusting strategy so bulletproof? #SemST ,0
@user Still a larval theory. Still poorly modelled. Still unquantified. Still multi-factor. Still flummoxed by albedo. #SemST ,0
A Very Good Discussion:Ruth Valerio @user and Premier Radio's @user on key issues affecting us in #Pope #Encyclical #SemST ,0
