input,label
@user This is not a fantasy this is negligence collusion with criminal corporations acting with negligence to #Ecocide #SemST ,0
We're Committed to Green in Our Dreams: @user What'll Drive Change is Power of Parents & Grandparents #CSOTA #SemST ,0
Be kind to the earth beneath your feet.  #environment #SemST ,0
@user anthropogenicthat which is caused by humans; #SnowballJim #SemST ,0
"Growing concern of Pacific Islanders to adapt to sea level rise, increasing storminess; want to avoid becoming CC refugees #SemST ",0
"Grubb: state of energy: shift US & EU from net-producer to net-importer of emissions"" #CCFC15 #journey2015 #SemST ",0
Climate change has already cut into the global food supply and is fuelling wars &natural disasters #FoodFactsWithHeroRadio #SemST ,0
Haven't moved an inch since yesterday.  #bcpoli #vancouver #bcwildfire #yvr #realrenewables #SemST ,0
#coalmining & destruction of our ability to live on earth is so stupid. Don't kill our species habitat #duh #Shenhua  #SemST ,0
"Now moving from summer season to........ Life, too moves from...  #climate #weatherchange #rain #forecast #wind #SemST ",0
What do you do to help reverse climate change? Tweet your tips to inspire others! #Tip #SavePolarBear #SemST ,0
Edenhofer: Carbon pricing is needed but not sufficient. we need complementary policies to counter #coal renaissance & #CFCC15 #SemST ,0
The countries most likely to survive climate change in one infographic #Survive #Infographic #SemST ,0
Jared likes child porn now .... Is that what happens if you eat all your meals at Subway? Must be either that or #SemST ,0
Terraform Earth so we can recolonize our own homes. #SemST ,0
That moment when Canadians realised global warming doesn't equal a tropical vacation #BCwildfire #Canadaburns #SemST ,0
"@user Indigenous ppl will save the country, if it's not too late. #SemST ",0
It's raining and feels like fall I don't know what kinda summer this is  #isReal #SemST ,0
"@user yes Catherine, the future of human civilisation depends on this generation & how it acts on #Auspol #SemST ",0
What's next after 2 years? :) #thinkbig #world #solution #water #SemST ,0
Wind power helped stabilize Texas' power grid during a 2014 cold snap that suddenly increased demand. #ClimateHope #Climate #SemST ,0
A Very Good Discussion:Ruth Valerio @user and Premier Radio's @user on key issues affecting us in #Pope #Encyclical #SemST ,0
If you dont have the capacity to take it in and act-what can you do to increase your capacity for connection and compassion? #SemST ,0
"@user - ""All"" you folks #owe me an #official #apology at this point ""absolute"" ([minimum]), re's D #peace #Transparency #SemST ",0
If we touch #Antarctica for one more #reason other than to #research the #impact of us we would be #insane! #Democracy #Goal? #SemST ,0
It's most exciting to witness a major development! @user #SemST ,0
@user Stocker: Fish catch potential could drop by as much as 50% in some areas due to #oceanacidification. #CFCC15 #SemST ,0
"$500,000 on flags in 12 months  vs  An Inter-Generational Rot that addresses   #ThingsToSpendMyTaxesOnOtherThanFlags #SemST ",0
Turn the Liverpool Plains into a coal mine...is there any bad idea this government doesn't like? #FoodBowl #Shenhua #auspol #SemST ,0
"Also, it's raining here in the Brazilian central savannas. We were supposed to be in the pinnacle of the dry season. #SemST ",0
"#Earth is a #finite in #nature #environment, ""no amount of #dividend #value can #buy its #natural #diversity back! #SemST ",0
Seems I may yet get my Climate Apocalypse >:) You fucking morons! #Shenhua #LNPFAIL #keepitintheground #SemST ,0
Adaptation is something that reduces the negative impact or enhances the positive impact of #CFCC15 #Journey2015 #SemST ,0
RT @user Thanks to everyone in Maine who contacted their legislators in support of #energyefficiency funding! #MEpoli #SemST ,0
.@McKenzieAmanda's presentation on shifting the public narrative in a hostile environment should be good #anzca2015 #SemST ,0
#Mission:#Climate @ home > Run your dishwasher only if it's full. (by @user #Tip #ActOnClimate #SemST ,0
Its July 8th.. I have clean clothes... I just put jeans on though. #SemST ,0
People need to wake up & realize what's happening to our earth  #hello #SemST ,0
Plants and trees make oxygen which we breathe and killing the rainforest will make the earths oxygen supply weak. #earth #SemST ,0
"Am not a Catholic, but the pope is spot on when it comes climate change & protecting the amazon forest. #SemST ",0
"Boni ""Future Sea level rise will not be uniform & different for coasts"" #CCFC15 #Journey2015 #SemST ",0
@user we Have to talk about new normals #SemST ,0
"I remember a time when summer was actually summer, you know when it was sunny and 90 degrees everyday #whatshappening #SemST ",0
"@user Yes, you shouldn't. But, stop killing animals is not the only reason to become a vegan - #stopfamine #behealthy #SemST ",0
@user @user Need hydro bill fix in ON so ppl won't use dirty alt fuels to heat homes. #foodorheat #onpoli #SemST ,0
@user Republicans don't care about the environment all together. They deny this fact. #SemST ,0
"5 meta-analyses show 1/2 of species have changed where they live, 2/3 have changed when they live. Camille Parmesan #CFCC15 #SemST ",0
"@user Jason Berry says he discusses that while $$ would buy a big pipe, maybe that won't work w #ResilientChicago #SemST ",0
"Humanity is making #mother earth angry, that angriness is the reason for #SemST ",0
@user Will we change? That's the reason we are here. Be of good cheer. We're going to win this #CSOTA #SemST ,0
The extreme humidity and heat right now might kill me  and it's only 10a.m. #FloridaProblems #SemST ,0
"Much good to be had in the lead up to #COP21. 2,200 researchers from over 100 countries, uniting to address global #CFCC15 #SemST ",0
Gone are the days where we would get temperatures of Min -2 and Max 5 in Cape Town #SemST ,0
@user Oh for the love of Pete! I thought we were going to be incinerated by then! #SemST ,0
.@vj44 @user Yay! We'd love to convert to solar power! PG&E plan to raise our rates again. #ActOnClimate #p2 #SemST ,0
"It's so cold and windy here in Sydney, I just saw a climate scientist fly past my window #auspol #ClimateChangeIsReal #SemST ",0
Our cardboard city with @user from @user in our @user youth club on Monday. #SemST ,0
"@user HS2 does too much damage to local communities + to the environment,they use 60% more fuel than regular trains. #SemST ",0
@user Reminds me of Nottingham in the early 1960's #ActOnClimate #SemST ,0
Following the invitation only Climate Summit of the Americas online via twitter #CSOTA #Toronto #environment #COP21 #climate #SemST ,0
Someone send some chicken soup or some '80s Conan comics to @user he's under the weather & noone wants to be there #SemST ,0
On a scale of 1 to 10 the air quality in Whistler is a 35. #wildfires #BCwildfire #SemST ,0
"If we want a future for our/Canadian kids we all need to seriously wake the fuck up,No more talk only action #Harper  #SemST ",0
"#CSOTA is trending at #3 in Canada on Twitter Now w/ 3,800 Tweets from the #Climate Summit of the Americas! #sm #socialmedia #SemST ",0
grow food not lawns  Lawns are Ecocide in your yard. #Patriarchy is Ecocide of your own species #DominoEffect #SemST ,0
"@user Bony: Extreme weather events (heat waves, drought, flooding, windstorms) made more frequent/intense by #CFCC15 #SemST ",0
#Mission:#Climate @ home > Take a shower instead of a bath #Tip #LoveOurPlanet #SemST ,0
Citizens have a right to access information that would protect their lives against #risk #CLIMWARN #CFCC15 #vulnerability #SemST ,0
"Today Europe is breaking heat records, while Asia is breaking the lowest temperature records!! Should we not be concerned?!  #SemST ",0
Closed door session begins. More after they decide on the entities.  #GCF #SemST ,0
@user research is irrelevant when biosphere is on the brink of collapse. #deforestation #6thExtinction #war #SemST ,0
UK homes & buildings need to be adapted to higher temperatures Daniel Johns @user #weetfEvents #adaptation #SemST ,0
"#Obama said ""can't prevent oil exploration completely"" in the Arctic, is ""setting the highest possible standards=BS #shellno #SemST ",0
Incredibly moving as a scientist weeps on @user for the #ocean & for our grandchildren's future ttp://bbc.in/1G9uil5 #SemST ,0
#rsaeconomy: #tax can surely play a greater role in helping richer countries slow emissions and poor countries transition. #SemST ,0
"It's July and its 57 degrees, can't imagine what winter is going to feel like this year. #ChicagoWeather #SemST ",0
@user tackles difficult challenges of growth needs and unemployment alongside #CFCC15. #SemST ,0
Follow @user for information on #CFCC15 - the climate change conference in Paris. #SemST ,0
Dhakal: There is no silver bullet for solutions - each city has to devise own local/specific responses to #CFCC15 #SemST ,0
Sea Level Rise above 6 meters - what does that mean? It means 20 ft above current heights. #SemST ,0
@user @user Right out of the Big Tobacco playbook! Why is this disgusting strategy so bulletproof? #SemST ,0
The stock market froze  In the summer ?!! #SemST ,0
Climate Change Deniers are Like Pre Historic Cave Dwellers: California Governor Jerry Brown #CSOTA #uspoli #cdnpoli #SemST ,0
@user Will @user support Canterbury Rocket + Nuclear Power for NZ? Send our nuclear waste to space @user #SemST ,0
"Lot's of time, class over! @user #SemST ",0
@user thank you for the follow Jim!  I'm flattered!  #SemST ,0
@user Jonathan Tillson from @user highlights how economic stability will be undermined by #SemST ,0
As Western Canada Burns Harper's got his head so deep in the #tarsands he can see #ChristyClark's ankles #BCwildfire #cdnpoli #SemST ,0
"#Mission:#Climate on the road > Purchase a fuel-efficient, low-greenhouse gas vehicle (by @user #Tip #MissionAccept #SemST ",0
@user We're proud to sign #ORbizclimatedeclaration because we are committed to fighting climate change #SemST ,0
"the water hole time to drink! RT""@vicenews #SemST ",0
Are the voices of younger generations represented at #CSOTA? We have a say in our collective future. #environment #COP21 #SemST ,0
#Asthma is hitting our communities hard in #Chicago says @user Kim Wasserman  #cleanair4kids #Latinos #SemST ,0
#Mission:#Climate on the road > Fly less #Tip #EarthRightNow #SemST ,0
Whole species #Boomers #GenerationX GenerationY #GenZ Needs a vacation. 25 years on a Greek Island anyone? #HumanExtinction #SemST ,0
Participation is essential: bring vulnerable voices to the table at #COP21 says @user #AgCOP21 #CFCC15 @user #SemST ,0
We can address both climate change and sustainable development with the same measures @user #SDGs #climateaction #COP21 #SemST ,0
"...a longer memory, and a sterner sense of justice than we do. -W.Berry #SemST ",0
This halcyon summer is over. Climate is on the move. Doug Kelbaugh #CNU23 #declarationsignee #SemST ,0
Climate change is my issue - make it yours #Zim #SemST ,0
