input,label
"west coast "" bodybuilding competition and use his own body as the perfect reflection of his mind's work.",1
"banks is a hit man, the best, usually working for latin american drug cartels.",1
"shot independently over a 24-hour period, the film is first a witness to the fall of the twin towers, as a line of fire and a buckle in the armature signal imminent collapse.",1
"anmol comes to india with his father-in- law (paresh rawal) and the moment they step into india they are picked up by choto chhatri (johny lever), who takes them to a local goon, eaida anna (sunil shetty).",1
epic myth becomes burning truth on the mountain of fire.,1
"left in the care of erica and his doctor (reeves), a love triangle starts to take shape.",1
"here, in his swiss town, he catches a bus to work, closing his eyes but realizing the horror of his existence.",1
but what exactly is good &#38; what exactly is evil?,1
the film covers the life of young patricia (jolie jackunas) who longs for a career as a singer and songwriter.,1
"her internet conversation takes a severe turn, only to realize that she has opened a door that she's no longer able to shut.",1
"having given permission to male nurse greg focker to marry his daughter, ex-cia man jack byrnes and his wife travel to detroit to greg's parents, who this time around are mr. and mrs. focker, who are as different from them as can be.",1
over 80 of the world's greatest martial artists demonstrate techniques and discuss philosophy in this fascinating account of the martial arts phenomenon and its increasing global popularity.,1
"his best friend, daria knows just what to do and invites sebastien to a dinner party to meet "" the boys. """,1
"who knows what may be down the next block, or what lies in store for gigi at the end of the walk?",1
"however, the babies turned out to be both women.",1
""" mudbloods "" (people of muggle families) are "" petrified "" by an evil monster lurking in the grounds.",1
"at first suspicious, then curious, and ultimately captivated, he watches as a life unknown to him unfolds before his eyes.",1
"mostly centered on indianapolis, this film puts this problem (which many assume to be an urban phenomenon) firmly in the heartland of the usa.",1
"adrien, a former high-flying bank robber, recently released from prison and suffering from an incurable form of cancer...",1
"when the baby comes back in 1991 as a 17 year old delinquent, sepideh, the warden respects mitra enough to protect the girl.",1
"however, none of the events of either stories crossover or effect the other in any way.",1
together they travel to england and meet up with chon lin to kill rathbone and get the imperial seal back.,1
"former maintenance man gary fitch becomes the least likely candidate for mayor of santa monica, california, when he teams up with the wackiest "" dream-team "" imaginable: glory, a former high-priced call-girl; his homeless buddy foster edwards, iii; and shane martinez, a gay delivery boy.",1
"nete's husband seeks comfort outside of their home, her daughter begins to rebel, and as the relationship between nete and her father has not been too good for years, things are bound to explode.",1
"steven merritt, a research obsessed writer is mistaken for being gay by rebecca, a young veterinarian assistant.",1
"carlos ramirez, 28, lives in the dominican neighborhood of washington heights in new york city, where his father eddie runs a local bodega.",1
tins is a glamour doll who is the one person who can help arjun get what he wants.,1
they are then late for the train and have to ride it to school.,1
because of her finn is finally able to accept himself.,1
in which property of drug kingpin &#38; porn groupie adel gharid nasrallah aka eddie nash were taken.,1
"he comes back, calling himself the master, and becomes a charismatic spiritual leader, running a teen shelter in hollywood.",1
"when her girlfriend decides to move away and lucy can't find the courage to go with her, she winds up in bed with her best friend from high school, dante.",1
jordan is a mom &#38; an activist who is on a life long search for true faith as she tries to protect her only child from what she believes is injustice.,1
"instead, he tells her that her life has no meaning, and is going to end in just a few days, which sparks her to action, trying to change the pattern of her life...",1
"uncompromising in his work, sullivan is just as devoted to his private life as an upstanding husband and father of two young boys.",1
his reins in the countryside around the happy forest surpassed the sporadic attacks by the evil knight.,1
"alone in a cell, she undergoes a spiritual experience similar to that of the great mystics.",1
"after three rowdy guys get booted from their frat house, they dress up as women and pledge the "" ugly girl "" sorority, where they figure they'll blend right in.",1
"she's at a dead end, married to edgar (henry thomas), a petty thief who had his shot and missed long ago, but is too dense to realize it.",1
"however, there just might be more to him than meets the eye.",1
"a married seattle couple (megan murphy, jeff weatherford) struggle in their relationship as they approach the millenium, each looking for new directions in their life.",1
beyond borders is an epic tale of the turbulent romance between two star-crossed lovers set against the backdrop of the world's most dangerous hot spots.,1
"a martial artist, afflicted with a disease that makes beautiful women want to kill him, goes on a suicide mission to find true love anyway.",1
peter pan's quest to return jane safely home is jeopardized until she can begin to believe in the magic of imagination.,1
"matt lee whitlock (washington), respected chief of police in small banyan key, florida, must solve a vicious double homicide before he himself falls under suspicion.",1
fate deals young orphan matt murdock a strange hand when he is doused with hazardous waste.,1
a young great gatsbyish hip hopper named summer g falls for a middle to upper class sister while in college.,1
"her maid of honor says she's got to call off the wedding, but that proves much more difficult than expected.",1
"(hamlet) privilege seeks to produce a subliminal confrontation with its ever-shifting subject matter, much as the body is reputed to create vortexes of healing and repose in response to traumas.",1
the theme of the film simultaneously addresses the similarities between the two factions of law and crime while revealing the similarities between the two brothers.,1
"the more dreams max has, the closer the fbi are in tracking down the kidnapper, but also as the case continues max discoveres the lies, corruption, and deceit of the government.",1
sidney is a writer who's just left her l. a. times music review gig to edit new york hip-hop magazine xxl.,1
"michael, sr. and michael, jr. then set out to get revenge on the man who killed peter and mrs. sullivan.",1
"faced with cold, hunger and death, afghan children still try to learn, play and enjoy whatever life offers them.",1
explores the question of whether it's ever too late to say 'i love you'.,1
arrests of his posse are piling up and profits are plummeting.,1
"<p class= "" plotpar "" >for close to 20 years <a href= "" /name? holmes, %20john "" >john",1
"that's why handsome and his three best friends sammy, victor and the cribsheet genius applebee have banded together and found ways to cheat on their tests all through their school years.",1
"the rebellion against sauron is building up and will be led by gandalf the white (sir ian mckellen), who was thought to be dead after the balrog captured him.",1
out of money and out of luck ambitious sophie pressures marie into accepting a lucrative job as surrogate mother.,1
now pistachio must make the most of his inherited power in an attempt to track down devilin and save his parents.,1
the only way to find out though what really happened is to enter the site itself...,1
"amidst the la-freaks, hollywood wannabes, and outrageous gym culture of los angeles, the now determined bodybuilder struggles to preserve an integrity of the mind, body, and spirit that is so apparently void in this strange new land.",1
"years later, at the inauguration of the 'paradise-casino', patricia announces to a stunned crowd and a flabbergasted katherine that she immediately retires from showbusiness.",1
"irish eyes are crying explores the relationship between two irish-american brothers in boston born to immigrant parents and raised in a rough, working class irish neighborhood.",1
"july 1, 1981 four people were bludgeoned to death.",1
"needless to say, both carlos and mickey are burning to get out of the heights.",1
"ricky rides her motorcycle among real and imagined dangers, to arrive unscathed, but unalterably changed, at the end of summer.",1
"ultimately, quinn rescues tasha from the hands of another assassin and takes her into his protection.",1
"his father eventually becomes very ill and passes away, the future of rammoth lays in ancanar's hands.",1
all of her hard work pays off when she is accepted to a prominent dance program in new york.,1
"going from worst to first, the team makes it to state, and jim is forced to live up to his end of the deal.",1
"in keeping with the holiday spirit, the judge gives davey one last chance at redemption-spend the holiday performing community service as the assistant referee for the youth basketball league or go to jail.",1
stallone plays a cop who comes undone after witnessing a brutal scene on the job.,1
"all of a sudden, simon vanishes and francis appears, charmingly succeeds to reverse all her plans.",1
diana seeks to escape the wasteland of lies she can't stop telling.,1
"an apparent gynaecologist dr. nightingale hastily marries a pregnant patient, modesta and takes her home to his mysterious manor to meet mother.",1
"deep in the blue ridge mountains, just outside of a small, quiet town, lives willy, an animalistic, southern rebel.",1
"marco and melanie, a young married couple, are living a life of passion, with chaotic situations, and all the little frustrations of daily life.",1
"based very loosely on robert ludlum's novel, the bourne identity is the story of a man whose wounded body is discovered by fisherman who nurse him back to health.",1
"with the help of the sulty nina, sitting alone in the center of the restaurant, simone gets caught up in the flirting, fighting and food and discovers that sometimes, the best things may not be on the menu.",1
will lightman is a hip londoner who one day realizes that his friends are all involved with the responsibilities of married life and that leaves him alone in the cold.,1
"add to the mix a sob sister, roxie's hapless husband amos, and a warm prison matron who watches out for her girls (if there's something in it for her), and you have chicago.",1
"loonies is a touching comedy about five psychiatric patients who are forced to exchange their familiar surroundings for an old-fashioned, impersonal institution.",1
"meanwhile, a farmer and his son set out on a personal mission to hunt the creeper down.",1
anmol's greedy wife mona (amrita arora) forces him to meet vikrant in india and inform him about guru gulab and collect the prize money.,1
"but this murder investigation is drawing vincent home to long beach, the self-proclaimed city by the sea, where the past has been waiting for him to return.",1
"nic is fixated on getting laid, and watches mike and nadine through the skylight with josh.",1
"but jim's team, knowing their coach is a great ball player, makes a deal with him: if they win the district championship, they want jim to try out for a major-league organization.",1
"heidi, now living in tennessee-a married woman with kids-had always dreamt of a joyful reunion.",1
george discovers both the princess and the truth behind her strange disappearance.,1
"he supports her completely, particularly as she begins to paint again.",1
"here, they return stateside on a hospital ship, each with their own wounds, and the movie follows their intertwined and separate destinies.",1
"with the help of his two brothers &#193; kos, a successful manager and sex maniac, and andr&#225; s, a poet and complete loser, he tries to make a good impression on the american and persuade him to finance the film project.",1
"nothing, and no one, is as it seems, in this adaptation of graham greene's classic and prophetic story of love, betrayal, murder and the origin of the american war in southeast asia.",1
"now, kimberly, along with the other survivors, must find a way to save themselves...",1
"she entranced the founder of the museum of art (masp) where the fashion parade was being held, and her career was hence launched.",1
"when images of nicholas's absent father start to appear to him, the boy is understandably frightened.",1
a young idealistic priest in northern ireland has his faith put to the test when he is faced with the ultimate moral dilemma.,1
"hot on the trail of the principle villains, bond travels to iceland where he experiences at first hand the power of an amazing new weapon before a dramatic confrontation with his main adversary back in korea where it all started...",1
"before the gang returns, jack and erin's connection intensifies and who ends up with the money is anyone's guess.",1
"each brush stroke brings him inexorably closer to an unknown fate, a fate that is perhaps foretold in the very visions that fuel his work.",1
"shortly thereafter, kilo is involved in a drug deal with a wired frat boy that goes bad and he is imprisoned.",1
can the three dons outwit them and not get bluffed by their obvious charms?,1
"the results are as giddy, painful, sad and loving as real life tends to be.",1
"jack and agent hammer turn to father patrick, a catholic priest, for help.",1
horace seeks the repair of his masculine identity damaged by a partner who won't make love to him.,1
all the while a growing shadow falls upon middle-earth as the dark lord's army marches on to gondor.,1
but sy discovers that the yorkins are not as perfect as they seem and becomes a man on a mission to expose the imperfections of the yorkin family at any cost.,1
"in order to preserve her art and also herself, beyond death, for all posterity, she has herself cloned.",1
harbour falls in love with alice and soon all four of them are closely intertwined in each other's lives-and perhaps even deaths.,1
"she becomes part of anita's world, but events do not run smoothly.",1
"undercover fbi agent and former marine frank castle (jane) is devastated when his wife and children are killed when they accidentally witness a mafia hit, and with nothing left to lose, decides to dedicate himself fully to the eradication of crime (organized and otherwise) from america, as an army, assassin, judge and jury all rolled up into one man (and a whole lot of guns): the punisher.",1
"three teenagers hit a homeless girl with their car, scared, they drive away, leaving the girl to die on the streets.",1
except shaun runs into one complication after another starting when his application is rejected after his dim-witted guidance counselor sends the wrong application.,1
"besides him, the other residents are "" baggers, "" human-like creatures that are infected by the tall man's blood, the dwarves, and, of course, the silver spheres, all trying to break out of the barrier that contains them and into the real world.",1
"former criminal investigator, major korenev, nicknamed fox is released from prison.",1
"they will try to find hanareh, a singer with a magic voice who crossed the border and may now be in danger in the iraqi kurdistan.",1
"sharkey, part of the sinister world of child trade, picks up vlado, an orphan of war, dreaming of freedom and a better life.",1
"a chronicle, which goes behind the scenes on a stormy collaboration between the iconoclastic dance company, pilobolus, and legendary author-illustrator maurice sendak.",1
"together, they plan to build their definite house over land that belonged to gregorio's grandfather, but little does the rest of the family suspect that beneath the terrain there is a huge number of weapons buried by gregorio during his youth.",1
"the last 6 weeks have been spent trying to "" get out "" of the relationship.",1
"today marks a special anniversary for the couple and they set out to celebrate the way they have before, with an old fashion picnic.",1
"from naboo to tatooine, it grows into love for her.",1
"leading his army of women into the surrounding mountain glens, dionysus casts a spell on the city's females, who abandon their husbands and fathers in order to engage in forbidden revels.",1
"at the end of the second world war, 38 year-old career soldier gian singh resigns his commission with the british indian army and returns to his childhood village, near the border with pakistan.",1
three friends get together and bury a box making a pact to open it at midnight at their high school graduation.,1
"his older brother junnie offers to coach him on how to be a player, promising martin that within two weeks, she'll be his.",1
will raja be able to convince the doctor and munnabhai about his love?,1
"he's in the southwest, headed toward mexico, when he picks up bennie, a woman leaving an abusive marriage, going to paradise, arizona.",1
"the film focuses on fatal (nora zimmett), a former heroin addict who, having embraced this dark lifestyle, decides to leave her "" family "" and break free from the goth world with the help of her college tutor tom (jeff marchelletta).",1
this undercover documentary takes you deep into the controversial arena of backyard wrestling where the limits are constantly being tested... and,1
the fact that the filmmakers family is integral to this slice of life takes us that much closer to it all.,1
"when tom goes away for a few days, lori, with the help of best friend, monica, investigates the disappearance of helen.",1
in her desperation she decides to live forever inside the holo-deck.,1
"with edgaar's faithful servant, elmendorf, george sets out.",1
sam decker (dolph lundgren) is giving up.,1
"after spending a year in a mental instituton, molly peters finally returns home to her mother.",1
"he's survived only by holding onto his dream of revenge against matty, the man he believes betrayed him.",1
"the widow falls for the brit, who pretends to be in the fishing business but is actually a professional gambler.",1
"in a fit of desperation he challenges god and vents that if only he had god's power, he could solve all his problems.",1
"through simon, patricia strengthens her self-confidence to finally quit chicago.",1
"the action-packed caper revolves around a 12-year old girl who, with the help of two friends, robs the state-of-the-art bank where her mother works to acquire the cash needed for a costly operation to save her dying father.",1
"charlie is man who wakes up to find that no one can see him, by chance he meets carol on a lonely highway.",1
they are five cinderellas in search of prince charming and a new chance in life.,1
mason novel follows a british officer who resigns his post right before his regiment ships out to battle the rebels.,1
"blade, whistler (yes, he's back) and an armory expert named scud are curiously summoned by the shadow council.",1
"the zany search for the shoes begins, as she follows the footsteps through the lively streets of havana, running into the quirky, colorful characters that bring viva zapato and dolore's dream.",1
dogville may regret it ever began to bare its teeth...,1
the angel has already gotten to her and taken her into hiding.,1
imprisoned and depressed pete's letter gives eagle rekindled spirit.,1
"swept into the final moments of the ceremony, jenny must decide; should she hurt all the people who love her by running away, or simply say "" i do ""?",1
"turin, italy: philippa paccard, deeply disappointed by the police's lax investigation following her husband's drug death, places a bomb in the dealer's cover office.",1
simon is an angel who shows jordan a clear oath.,1
"it's a love story in havana at the begining of the 19th century, between a young women from hait&#237; and a german man.",1
"the focus of this story takes place at an annual drag-racing event in fresno, as manuel tries to retain his championship title.",1
"to worsen things, during the holidays aksel gets teamed up with the two girls, fatima and annika, to perform a song to the local youth club's song contest, melodi grand prix.",1
"never giving up the fight to win the war, mcnamara is silently planning, waiting for his moment to strike back at the enemy.",1
"she, among others excentricities, talks to a small rock, gertrude, like if she was alive.",1
nayomi and lisa go to do the hit but everything goes terribly wrong.,1
straight into the hands of a man they call the lord of the wolves.,1
"as an added twist robert discovers upon meeting wong dai, that the evil man himself has been manipulating our protagonist in order to have him kill wong dai's own tong members and thus, secure the ill gotten gains of wong dai's empire of crime for himself.",1
he tells her to keep fighting for her goals but still to compromise.,1
the government sends in an elite military task force lead by alice (jovovich) and rain (rodriguez) to contain the virus in three hours before it escapes and infects the rest of the world.,1
"it deals with fascistic pseudo-darwinism and artificial corruptability, with the makers of kulturfilm who put their avant-garde narrative, filmic and editing techniques to the service of fascism.",1
"seeking a mental escape, simone begins to tune into what's happening with the other couples around her.",1
a big time drug dealer victor rosa (john leguizamo) is looking to get out of the game and sees his chance with a big deal with a new friend who happens to be a wall st. stockbroker.,1
"with few tools for an escape, dave instead happens upon a tempestuous beauty in a laundromat named ruby.",1
she can't get in there because te door is locked.,1
the story is set against a relationship that forms between the american hustler boy and a brazilian teenage girl who must help each other survive the drug gang-controlled slums of rio de janeiro.,1
"jack black will play dewey finn, a depressed musician that was recently fired from his band.",1
dance teacher ramu leaves india to go to america and join his cousin who is rich and successful.,1
"in cinemania, hollywood's biggest fans become the true stars.",1
celebrities are talking about him on mtv and girls are fighting over him on jerry springer.,1
"carlton "" niche "" james (cory barlog) is a man on a mission.",1
"what they don't know, however, is that they're filming near the secret hideout of slobodan pavle, a serbian war criminal.",1
she claims he is distant and has shut her out.,1
leela is a film based on the south asian-american experience.,1
"halpern and rolov follow three young men: 23-year old straight-laced circuit virgin, brandon; 21-year old party boy with a drug problem, tone; and sensitive but strong-willed 19-year old, jon.",1
"when blake is initiated, he agrees to abide by the three cardinal rules: share your spirit, body and soul with others; devote your life to saving homeless kids; and never leave unless the master casts you out.",1
as beacons of individuality in a sea of government conformity they represent freedom for those who own them.,1
one day a mysterious young man enters her world.,1
"stifler plans to throw the ultimate bachelor party, and finch is not for letting stifler steal the maid of honor, who happens to be michelle's sexy younger sister, cadence.",1
"clarissa vaughn, a modern woman living in present times is throwing a party for her friend richard, a famous author dying of aids.",1
"so in order for michael's quick and complete recovery, john takes the emergency room hostage until the doctors agree to get the transplant successful.",1
"during the course of the story we also learn that his father died at age 40; and now, as jones approaches his 40th birthday, he suffers from "" survivor's guilt. """,1
all the firefighters who participated in the film were friends and collegues of the six firemen who lost their lives.,1
"the young man looks for comfort in his father, but he's to occupied with winning the eurovision song contest.",1
"the gang breaks their leader out of jail, killing the policemen in the process.",1
"when an ira cell forces him to hear last confession from a suspected informer, will he let them execute the terrorist?",1
"she silently waits, filled with fear and fading hope for the fate of a loved one, her son, who will never return.",1
"sexgunsmoney@20 is an intense, funny and visceral story about excesses, instant gratification, greed and power, filled with intrigue and machiavellian plotting.",1
"of course, deeds' sincere naivet&#233; has babe falling in love with him instead.",1
a wedding with stifler orchestrating the correlating social event...,1
"then he meets syd, a 12 year-old girl with bright clothes and green hair.",1
he then dedicates himself to making sure the video tape is released to the public.,1
this test does not measure a persons aptitude at reading writing or arithmetic.,1
the word in las vegas is that he is dead.,1
"still, as the camp's highest-ranking american officer, he commands his fellow inmates, keeping a sense of honor alive in a place where honor is easy to destroy, all under the dangerous, ever-watchful eye of ss major wilhelm visser.",1
"the search takes the family to strife-torn sri lanka, where amudha comes face-to-face with reality, and reconciles herself to it.",1
little do they know but help is on the way and this friday will get freaky !,1
"the story takes place in vermont, against the backdrop of the state capitol, where civil union laws are being debated along with gun control and dwi's.",1
the rock as a bounty hunter who attempts to square a debt by heading to the amazon jungle to capture someone.,1
"but all four are having trouble dealing with it, and steve has a job offer in san francisco.",1
"in order to protect his sister, eddie-disabled, betrayed and alone-journeys into the heart of his own darkness: where he discovers that the reason for his ordeal lies in his own past sins and those of his adversary charlie strom.",1
"consequently, what begins as an enthusiastic road trip is soon plagued with mysterious roadside obstacles that threaten to prevent the boys from ever making it to the competition.",1
the brothers chow nunn and chow lui's giant computer company is facing a tense crisis-a powerful computer virus is rapidly wiping out their computer network.,1
between new york and california is the wasteland known as the plague zone.,1
the documentary also describes the deployment era of the regulus submarines (1958-1964).,1
when she was a little child she was given up for adoption and now she is ready to discover the story of her life.,1
"a "" popular yet mean-spirited "" teenage girl wakes up one day to find herself turned into a man in his 30's (schneider).",1
"after listening to a missionary from china speak, a christian man (josh gaffga) becomes very convinced by what he hears.",1
the story of a normal family in which come out the dreams of those who have lost their possibilities and of those who want to realize them.,1
"new york city homicide detective vincent lamarca has forged a long and distinguished career in law enforcement, making a name for himself as a man intensely committed to his work.",1
now he must battle the courts to get his children back.,1
"mois&#233; s kaufman and members of new york's tectonic theater project went to laramie, wyoming after the murder of matthew shepard.",1
"in the outback and through the bush with his wife terri's ever-present commentary ringing out over the countryside ("" that was a close one, steve ! ""), the crocodile hunter is out to save the gorgeous croc and relocate him.",1
he still lives in his new york city orphanage well after the usual age of release.,1
"two angels realize that the babies have been switched, and decide to try and find the antichrist and prevent the end of the world.",1
"racial bigotry, violence and corruption thrive in places like marquezas.",1
"the story of mitchell, a ten-year-old african american who lives with his mom in a crack-infested hotel in downtown l. a. mitchell misses the school bus one day and quickly becomes the property of chris; a suicidal drug dealer who might be losing his mind.",1
"having transplanted herself to hawaii with no one's blessing but her own, anne marie finds all she needs in the adrenaline-charged surf scene...",1
"dale desperately tries everything to try and calm him down, until the horrors in the dark make him realize brian had good reason to be so afraid !",1
"but things unknowingly begin to turn sour when danielle's disgruntled boyfriend begins investigating into "" gil harris' "" past to uncover any dirt on him.",1
but all their training couldn't have prepared them for what they were going to encounter...,1
"terry, a spoilt brat is just too lazy a student.",1
"in the meantime, a grifter breaks into their apartments and rummages their personal belongings, thus unfolding hidden secrets.",1
sleepwalking tells the story of three friends at three very different stages of their lives.,1
it all leads to more tragedy and the movie jumps to 12 years later.,1
""" the french came and bruoght the gun and the coyote took away the sleepiness "".",1
"a laboratory accident exposes bruce to both the radiation and the nanomeds, these combine with his unique genetics to unleash the hulk.",1
"it's "" best in show "" meets "" strictly ballroom "" via "" kids in the hall "".",1
the film starts in 1846 and ends in 1863 with the draft riots.,1
"however, stacy finds that when someone is out to get you, the outside world is even more dangerous.",1
"forced with the ultimatum, keith launches himself on a day of reclamation.",1
"the women clash as plans go awry, tragedy strikes, and hearts get broken.",1
"the action is captured inside an eclectic, three-story craftsman-itself serving as a central character to the story.",1
"cathy (julianne moore) is the perfect 50s housewife, living the perfect 50s life: healthy kids, successful husband, social prominence.",1
"but someone breaks the link before they have finished and now a demon is trapped in their world and the only way to banish it, is for all the people who summoned it to die.",1
"the career of a disillusioned producer, who is desperate for a hit, is endangered when his star walks off the film set.",1
"when four kids stop for gas at a strange gas station/freak show/chicken stand on halloween eve, they get directions to a spooky local site from a very strange attendant whose intentions arent that clear, and the story begins from there.",1
"however due to roxie's new found fame, velma is forgotten about.",1
peter must relive this brief moment at the party until he gets it right and wins jen's heart.,1
but can it succeed against a seemingly stronger terminator?,1
"despite their many differences, they form a loving, long term relationship.",1
"in betsy, she finds a dark mirror of herself-a lonely, angry, complex woman whose own troubled past proves disturbingly close to her own.",1
the elders bikes are unfortunately backed over at the post office and they end up bumming a ride with an older but kindly man.,1
barbara novak (renee zellweger) has just come down from maine to new york after writing a book called down with love.,1
peckerhead try to brainwash all the gays into being heterosexuals...,1
"short stories revolving around a bar and a hotel in recife, unveil a mosaic of exotic characters living in the brazilian underground: a butcher married with an evangelical woman, a necrophile in love with a bar owner, a transvestite, and many others.",1
"after an assassination attempt on the life of senator padme amidala (natalie portman), jedi obi-wan kenobi (ewan mcgregor) and his padawan learner anakin skywalker (hayden christensen) are sent to investigate.",1
"bobby and susan have found in each other what most only dream of finding, their soul mate.",1
"fresh from a series of emotional traumas, allison is distrustful and not so easily rescued, though over a period of two days she comes to regard her idealization of dylan as a last opportunity for security and happiness.",1
"set in 1986 when best friends harry (olsen) and lloyd (richardson) were teenagers, this is the madcap comic tale of their attempt to get out of the "" special needs "" department and into regular high school life.",1
"billy is more a showbiz p. r agent than a legal lawyer and minipulates the tabloids into thinking roxie is no more than an innocent 'good time girl' who took the wrong path, than a scheming murderess.",1
but he doesn't plan on the long line of other houseguests that try to keep him from his mission.,1
"a film about two intelligent, romantic people who ultimately have to 'earn' each other.",1
standing by yourself tracks the movements and daily machinations of a group of outcast friends in their strip-mall new york state hometown.,1
"through an allegorical 'fable' that is told in parallel with joseph's struggle, we are left to decide for ourselves in the end, who is the crow and who is the wolf., was someone out to get joseph, was it a stroke of bad luck, or was it all in his head?",1
can martin regain his better self-and not lose paula?,1
"from afar, he falls in love with a female police dispatcher who works directly across the street.",1
"however, the manner in which he decides to suicide is quite peculiar: he allows himself to be abducted by a cult, whose members treat him as their "" king "" for one year (he is given a castle, concubines, gifts, etc...), and then murder him as an atonement for their yearly sins.",1
"when a vindictive inspector from the board of education invades their paradise, promising to shut them down, the members of this eccentric and highly dysfunctional family somehow find a way to pull together and win the day.",1
"they all dream about finding their prince charming, and all too often settle for the frog.",1
"while it hasn't always been smooth sailing, they've ridden out the rough spots with humor, passion, and wisdom, redefining and reinventing their own version of "" family values. """,1
and what makes lucky invaluable is his ability to teach mudd how to write again.,1
"amitabh can't believe the board of directors and his mind is filled with revenge and what better revenge than robbing the bank himself, ironic as it may sound.",1
the deeper matt runs into the forest the farther his mind is lost to the blackwoods.,1
"always excitable and volatile, jie becomes reckless and dangerous when he has the gun in his hand.",1
"but now, hogwarts students are strangely being turned into stone.",1
"in 1949, laura brown, a pregnant housewife, is planning a party for her husband, but she can't stop reading the novel 'mrs.",1
an offbeat horror tale about a group of five college friends on vacation at a remote mountain cabin when one contracts a flesh-eating virus.,1
"however, on her second day, celia goes away leaving a 5-year-old child behind, kiki, and a note promising to be back in a couple of days.",1
"but this is 1960's england, and when the neighbours start to make life difficult for the new arrivals, david's family are caught in the middle, and he has to choose between fitting in and standing up for the new friends who have turned his world upside down.",1
"this includes never-before-seen images of tests of modified v-1s at point mugu naval air station, and the flight test program for regulus at edwards air force base in 1950.",1
a quirky family parks its trailer on a texas desert and tries to build the golf course of the father's dreams.,1
"using fossilized dna, a scientist resurrects one of nature's most fearsome predators, a sabretooth tiger.",1
"when boys fly pulls no punches in exposing this world-men are shown overdosing and engaging in risky behavior-but at the same time, it also shows the sense of community and vitality the parties bring to the men who attend.",1
jenny even turns to the flower girl-who isn't much help.,1
""" washington heights "" tells the story of carlos ramirez, a young illustrator burning to escape the latino neighborhood of the same name to make a splash in new york city's commercial downtown comic book scene.",1
"isabel intends for her family to go to istanbul, the only place where jews can live freely, but clara is reluctant to leave.",1
the time constraints of his job prevent him from spending time with his family and friends.,1
"while grieving along with her parents and drawn into legal issues presented by a district attorney seeking justice for the family, he finds himself falling in love with another woman, against his own best intentions.",1
"we're introduced to the duo's lyrical and melodic craft when, for example, well-known actors recite giants lyrics, underscoring the dark words often coupled with bright tunes.",1
"a young man shares his mantra and imagines innocent beauty as he reflects upon his lonely, mundane existence.",1
"the correspondence between spielrein, freud and jung discovered that day in the geneva basement has become essential to understanding the evolution of psychoanalysis ^&#214; and the virtually insurmountable challenges facing women who sought to contribute in any role other than that of patient.",1
