input,label
Ellen told a story to Helen.,1
The reporters expected that the principal would fire some teacher.,1
How happy has John been?,1
They should have all sent Oedipus to Thebes,1
"No books survived the fire, did they?",1
John made a fool of himself in front of anyone who was there.,1
Fred must both have been singing songs and have been drinking beer.,1
"The more pictures of himself that appear in the news, the more embarrassed John becomes.",1
"Although no one else thinks that Sally is innocent, Harry thinks so.",1
Learning to use a language freely and fully is a lengthy and arduous process.,1
I don't know the people present.,1
The chicken was eaten.,1
A dog lay in the comer.,1
Marlene dressed herself.,1
"Sally might be pregnant, and I believe that Sheila definitely is pregnant.",1
The jockey rides the horse.,1
Who do you think visited Seoul last year?,1
Is Mary running the marathon?,1
She spruced up before the job interview.,1
Almost any owl hunts mice.,1
"The more lobbyists wine and dine him, the more every senator is susceptible to corruption.",1
How brave everybody must think you expect me to believe he is!,1
Michelle became an architect.,1
I gave her so much.,1
For whose rights do you expect me to speak up?,1
"They said Tom would pay up, and pay up I'm sure everybody will tell you that his lawyers expect me to believe he did.",1
Jerry's sister has a blemish on the end of her nose.,1
Carol carved the stone with a chisel.,1
Stacy arrived at the palace.,1
Brenda and Molly haggled.,1
They wonder whether Mary will run.,1
I have wanted to know for many years exactly what happened to Rosa.,1
We loaded onto the bus.,1
Jane was playing the piano.,1
The video which I thought John told us you recommended was really terrific.,1
The mouse jumped out.,1
The children were neither in their rooms nor on the porch.,1
Which attorney will give the closing argument hasn't been decided by them.,1
I'd planned to have finished by now.,1
What Gilgamesh may do is seek Ishtar,1
Cassandra has warned Agamemnon again.,1
What did you put in your box?,1
Carrie touched him on the shoulder.,1
Most boys did not laugh.,1
Gilgamesh fears death and Achilles does as well,1
Carla slid those books across the table.,1
What does John think Mary bought?,1
"I'm as much of a man as you are, my dear.",1
A book was handed to Chris by Pat.,1
Few boys read any of the books.,1
It really bites that we invaded Iraq.,1
John knows that she left and John knows whether she will come back.,1
John gave a book to the student.,1
Tomatoes were introduced in Europe after 1492.,1
That the clown had a red nose amused the children.,1
"He had hardly collected the papers on his desk, had he?",1
It was such an awful picture that I tore it up.,1
Rory will eat the muffins.,1
Mary is such a wit that people are afraid of her.,1
Mary scratched John's arm too.,1
Martina is deathly afraid of spiders.,1
Who did you see in Las Vegas?,1
I cut the soft bread.,1
What I said was that we would go.,1
Every politician is worried when the press starts attacking him.,1
It surprised me that you came early.,1
Mary considers John proud of her.,1
My niece could write me letters before her third birthday.,1
Rosie loves magazine ads.,1
I wonder to how many people Bill talks.,1
Type B: It is Bill on whom John relies.,1
He established his innocence with the letter.,1
You are too flip with people who are jealous of you.,1
"We didn't keep a list of the names, but the President thanked every soldier who had fought in the Gulf War.",1
Amanda drove the package from Boston to New York.,1
Sharon shivered at the thought of the cold sea.,1
Donna fixed me a sandwich.,1
Mike will sing if you will.,1
Louis was forgiven.,1
Nathan caused Benjamin to see himself in the mirror.,1
Paula spanked the naughty child.,1
The soldier was given the medal by Phillip.,1
Who did Maria say that she'd kiss and kick?,1
I put a book on it.,1
Bill confirmed that Roger has eaten the cake.,1
I saw the one with long hair.,1
The boy who Mary loves hates her.,1
Amanda carried the package to New York.,1
Most of the milk your baby consumes during breastfeeding is produced during nursing.,1
We saw him beaten by the champion.,1
We talked about Mr. Colson and that he had worked at the.,1
Historians believe FDR to be our most effective president.,1
Calvin will strike himself.,1
Lenin believes the Tsar to be a power hungry dictator.,1
Nothing like that would I ever eat again.,1
The tigers hunt prey at night.,1
John considers him a nice guy.,1
Andy promised to go.,1
I am hoping to get an invitation and optimistic about my chances.,1
The onions reeked.,1
Tony broke the cup against the wall.,1
"I often send Mary home drunk, and she gets there just fine.",1
I consider that a rude remark and in very bad taste.,1
"The contestant who won the first prize, who is the judge's brother-in-law, sang dreadfully.",1
John was carefully studying Russian.,1
What Alison and David did was soak their feet in a bucket,1
I lifted the books to him.,1
The student loved his phonology readings.,1
Dana doubts that Drew believes I think Rosie loves magazine ads.,1
Paris is no more,1
The student who got A in the class was very happy.,1
"Will Sally, after John comes home, take a shower?",1
The only offer of which I plan to take advantage will give me an eleven month paid vacation.,1
She pinched his arm as hard as she could.,1
About 20 liters of acid was poured into the beaker.,1
The student was hoping for a tool.,1
The men would have all been working.,1
Jean is reluctant.,1
Whose poem about Achilles did Homer persuade Jason that he should read?,1
has no relative pronoun at all.,1
Ron heard a discussion in the foyer,1
She buys for Harrods.,1
"Max offered the victims help, but they refused his offer.",1
That Sam didn't pick those packages up which are to be mailed tomorrow is possible.,1
I believe strongly that the world is round.,1
Imogen broke the vase.,1
Jean tried to behave.,1
The old and new carts banged together.,1
The constant rain forced the abandonment of the next day's competitions.,1
John believed it.,1
Kim depends.,1
The coat of the panther is dark black.,1
They know if Mary won.,1
Ions struck the electrode.,1
The tree trembled.,1
Martha carved a toy out of wood for the baby.,1
The ball rolled from the bush to the tree.,1
You or Kerry have perjured yourselves.,1
"Although he loves marshmallows, John is not a big fan of chocolate.",1
They drank the pub dry.,1
"I don't really want to go to the dentist's, but I know I should.",1
John said Mary went to the store quickly.,1
The mouse nibbled at the cheese.,1
Are you prepared for school tomorrow?,1
Teresa bottle fed soy milk to the baby.,1
Susan wanted to sleep.,1
Do you know the boy whom Mary saw?,1
"I know which guys you've dated, but I don't know which guys you haven't.",1
I assume the matter to have been filed in the appropriate records.,1
I am frightened of tigers and fond of clowns without exception.,1
The oak developed out of a maple.,1
Ellen complained to Helen.,1
The police kept tabs on the suspect.,1
John has driven the car.,1
It was several young students that the policeman met in the park last night.,1
No student who scored 80 or more in the exam was ever failed.,1
"Sandy must have, too.",1
Mary always has preferred lemons to limes.,1
Dana was quite competent.,1
"Intelligent though he may seem, he does not seem deep.",1
It is not true that that it would confuse the guards for Herschel to throw a fit was obvious.,1
There is eager to be fifty students in this class.,1
Maxwell is quite the doctor.,1
Any pilot could be flying this plane.,1
Dust fell on the bed.,1
The window broke.,1
All lizards will die.,1
Everyone had been worrying himself stiff.,1
The video which I thought you recommended was really terrific.,1
It was the director that she said she wants to meet.,1
The temperature soared.,1
"I'm going out, wherever that hurricane might be.",1
No one expected that Agamemnon would win.,1
There are strangers in that garden.,1
Calvin will not eat the beef waffles.,1
Whom did Bill leave.,1
I separated the yolk and the white.,1
I have never seen this movie.,1
The stream crawls through the valley.,1
Gwen looked at a fire truck.,1
There is every book by Chomsky in this library.,1
The building that we liked is in Thornton Lacey.,1
I throw you a lifeline and you giggle.,1
So much did you eat that everyone gasped.,1
The owl hated the evil bat and the wise eagle,1
much evidence is needed.,1
The horse was ridden by the jockey.,1
Leah likes cookies.,1
John talked to almost any woman who came up to him.,1
At most three teachers assigned any homework.,1
This bed was slept in by George Washington.,1
Who remembers where we bought what?,1
The passengers who had known that the train was not on fire said that those who had thought so had barricaded themselves in the bathrooms.,1
"They said that Tom would pay up, and pay up I believe that he did.",1
The door was pushed open.,1
Mary has never kissed a Man taller than John.,1
Joe is taller than Mary.,1
For the girl to put a picture there is what I prefer.,1
John can go to the market quickly.,1
It seemed to rain.,1
Jason persuaded Medea to desert her family.,1
I cut the bread with this knife.,1
Aphrodite said he freed the animals and free the animals he did,1
"That piano, the boy's loud playing of which drove everyone crazy, was badly out of tune.",1
Some disgruntled old pigs in those ditches love truffles,1
Bill sang himself to sleep.,1
Harriet told Emma the whole story.,1
the people happy with the proposal left.,1
Jason expected the doctor to treat Medea,1
Cynthia nibbled the carrot .,1
The inspector analyzed the building for its soundness.,1
Which packages which are to be mailed tomorrow is it possible that Sam didn't pick up until it had stopped raining?,1
Would more accountants make any difference to my tax bill?,1
which books about cooking does Henri want to buy?,1
It was in 1997 when the IN introduced the alien registration receipt card.,1
David ate mangoes and Raffi should too.,1
Rory ate muffins.,1
It would be inconvenience for you to leave so soon.,1
That anybody ever left at all is impossible.,1
Linda taped the box with two-sided tape.,1
It is a wooden desk.,1
Nora brought the book from horne.,1
John seems to have left.,1
John asked whether she left.,1
It seems that it is likely that John will win.,1
Ellen warned that melons were selling.,1
He let the cats out which were whining.,1
Tom says that it's going to rain but I don't believe it.,1
The children like to berry in the summer.,1
Gregory appears to have wanted to be loyal to the company.,1
He seems intelligent to study medicine.,1
This is a hat which I'm going to see that my wife buys.,1
Tony bent the copper rod.,1
I will go and buy some whiskey.,1
John talked to a woman.,1
Who do you think Mary said John likes?,1
The fact that the scientists used the latest technology to verify was reported at the recent conference.,1
No one expected to win.,1
What John told us is that he wants to quit school.,1
"Very heavy, this parcel!",1
Paula spanked the naughty child's back.,1
Never will I do syntax again.,1
A review came out yesterday of this article.,1
Ellen warned Helen that melons were selling.,1
The monkeys kept forgetting their lines.,1
Who gave what to whom?,1
I pushed the table.,1
Who said he would give the cloak to Lee?,1
"While Truman didn't visit me, he did you.",1
"The harder it has rained, how much faster a flow appears in the river?",1
What did Frank buy for Jane.,1
Paula hit the stick on the fence.,1
"Mary claimed that eat cabbage, Holly wants to.",1
"Mary is happy with her work, and John is with his children.",1
Ellen and Helen talked together.,1
They promised me to leave.,1
The cost of bagels that are imported from Iceland surprised the teacher who Mike hired last week.,1
"The earth is flat, but will all those who don't believe it please raise their hands?",1
Lucy sent Jane a letter.,1
John met a student in the park.,1
I'm surprised that he ever said anything.,1
Who admires what?,1
You are taller than me.,1
John is taller than Bill is.,1
There's everything Mary had asked for in this store.,1
All the foxes were hunted by Larry.,1
It would be difficult to please John.,1
Jorge was the one.,1
whether she left is most unclear.,1
I prefer this.,1
John was unknown.,1
Neither of these men is worthy to lead Italy.,1
There is a riot in the park.,1
John knows that she left and whether she will come back.,1
We asked him not to try to call us again.,1
The rod bent.,1
Advantage will be taken of his offer.,1
Anson shot the dinosaur with his rifle in the jungle,1
Medea saw who?,1
Jessica loaded boxes onto the wagon.,1
Who thought up the proposal that the committee be abolished?,1
The professor talked us into a stupor.,1
Phineas knows a girl who is behind Maxime.,1
Henry cleared dishes from the table.,1
The fans were deliberately provoked by a rival group.,1
Kim jogs under the hill.,1
They tried to all like John.,1
The cat had been eating.,1
They believe the cat to be out of the bag.,1
Mary will play the violin soon.,1
This knife cut the bread.,1
Dorothy needs her skills.,1
He talked with a girl about swimming.,1
Doug blew up it.,1
Tessa sprained her ankle.,1
Leslie was in the flood zone.,1
Mary prefers that her ice cream is in a cone.,1
Calvin will strike himself and Otto will too.,1
"Kim went to the store, and then Lou.",1
This is the friend for whose mother Kim gave a party.,1
I want the fact that Bill left to remain a secret.,1
The farm passed to John.,1
Merlin is extremely evil.,1
My eyes are itching from the smoke.,1
Kelly buttered the bread.,1
Reports which the government prescribes the height of the lettering on the covers of are invariably boring.,1
We proclaimed John sincerely to be a hero.,1
Every student in Mary's class is working on negative polarity.,1
He worked his way through the book.,1
Bill recited his lines slowly.,1
Pat promised Leslie to be aggressive.,1
There promises to be a storm tonight.,1
Who has drunk my whiskey?,1
The stream winds through the valley.,1
The horse wouldn't budge.,1
Ethel was sitting at her desk.,1
There was a dragon in the cave.,1
John will drive the car.,1
We expect them to examine themselves.,1
Bill is sick.,1
Tess is knocking at the door.,1
Webster touched a sword after Henry had done it.,1
All the men surrounded the fort.,1
That Anne was in conversation with Mr Elliott dismayed Captain.,1
"Stories about him seem to show up more on the evening news, the more that John gets upset by them.",1
You may pick absolutely any flower.,1
In the hallway ticked a grandfather clock.,1
Have you ever visited Doubtful Sound?,1
Myron is making the claim that dead is better than red.,1
This knife doesn't cut.,1
He's fool enough to try it.,1
"When the executioner arrived, Poseidon was asleep",1
"I read him the figures, but when I looked up, he was gone.",1
"Jerry wouldn't read a book by Babel, but Meryl has done so and it was pretty good.",1
I had the strangest feeling that I knew you.,1
Sarah sang a ballad.,1
I lifted the books from the floor to the table.,1
Being lovely to look at has its advantages.,1
The hiker will reach the top of the mountain within an hour.,1
I regard Andrew as the best writer.,1
John scratched his arm and the boy who Mary knew did so too.,1
It was as awful a picture as it first seemed.,1
These documents Elizabeth is checking at this very moment.,1
Who did you give pictures of to friends of?,1
The psychologist hates phonology.,1
We think that Bill left.,1
I gave blood.,1
People are in the garden,1
She sold the car to Sam for five dollars.,1
Mary wonders whether Bill will come.,1
He offers more than we had hoped for.,1
Every student has to come up with three arguments that show that some condition proposed by Bill is wrong.,1
John promised Mary that he would leave.,1
I put the book on the table.,1
The man loved peanut butter cookies.,1
Lydia eloped with Wickham when she went to Brighton.,1
My favorite language is a language with simple morphology and complicated syntax.,1
John is said to be rich.,1
"After Henry had done so, Webster touched a sword.",1
Tagalog is spoken in the Philippines.,1
The man standing over there's hat impressed me greatly.,1
Although Mr D'Arcy disliked Mrs Bennet he married Elizabeth.,1
Frances has had her clean the drapes.,1
Humans love to eat owners of pigs.,1
What his father wants him to be is more of a man.,1
"We consider Leslie rather foolish, and Lou a complete idiot.",1
He mended the shoe.,1
Was the child found?,1
I know a taller man than John.,1
The farmer loaded apples into the cart.,1
"When you eat more, you want correspondingly less.",1
"If Mary listens to the Grateful Dead, she gets depressed.",1
Sharon sprayed the plants with water.,1
Sasha is gobbling down dumplings faster than I can reheat them.,1
little equipment is available.,1
I saw this film several times last year during the summer.,1
The school board leader asked the students a question.,1
A pilot must be flying this plane.,1
He should decide soon.,1
This is how he did it.,1
The prison cell was escaped by the terrorist.,1
The president's moral destruction is complete.,1
The luscious chick who Billy went to the movies with will wed me ere the morn.,1
I admired his honesty.,1
The dentist is eager to examine Pat.,1
Jessica sprayed paint under the table.,1
Dan gave his life.,1
Mary always prefers lemons to limes.,1
I haven't met many linguistics students.,1
Hail stones broke the window.,1
"Yes, she will.",1
He used to go there very often.,1
King Kong is a movie which you'll laugh yourself sick if you see it.,1
I don't have any sympathy for urban guerillas.,1
Everyone reported that Max and some lady disappeared.,1
This is the student pictures of whom appeared in the newspaper.,1
I disliked the boy's playing the piano loudly.,1
Peter thinks that Cathy loves him.,1
This book is too dense to be read in one sitting.,1
Which poet wrote which ode?,1
I wondered had he left yet.,1
Every cat always knows the location of her favorite catnip toy.,1
Some of the soup needs more salt.,1
Where did the policeman meet several young students?,1
Roses are certain to be planted in the garden by the gardener.,1
The trail we walked today was built by slave labor.,1
What did you buy at the supermarket?,1
Jeff was dancing with Sylvia while Amy sat angrily at their table.,1
Pilots who can fly barrel rolls say that for me to try to do it in a glider would be hazardous.,1
He looked at a book about swimming.,1
"Dr Jones habitually ate too much rich food, didn't he?",1
The book of poems with the bright red cover stinks.,1
The executive committee approved the new policy.,1
Stacy came directly from linguistics class.,1
Herman mixed the eggs and the cream together.,1
Wash yourself.,1
Mary jumped the horse over the last fence perfectly.,1
If he sees one; he'll bring me a hot dog.,1
I don't know what to do.,1
I gave my brother a birthday present.,1
I don't know how to do it.,1
"The money which I will make a proposal that we squander amounts to $400,000.",1
You and I are as alike as a horse and a cow.,1
The man I think chased Fido returned.,1
"Tom ordered bacon, and Dick ordered lettuce, and Harry ordered tomatoes.",1
I doubt if she kicks perfect goals every time.,1
"When John eats more, keep your mouth shut tighter, OK?",1
More are called than are ever chosen.,1
Pat is either stupid or a liar.,1
Which king did you wonder invaded which city?,1
John is as intelligent as Mary.,1
They denied the claim that they should report only to us.,1
She kept not seeing him.,1
It's probable that in general he understands what's going on.,1
I put the books on the table.,1
Carol carved the stone.,1
It is your notes that John wants to look at after class.,1
It's extremely windy today.,1
Fanny loved talking to Mary.,1
I prefer for the girl to win.,1
Wilma completed the assignment.,1
This book cost $10.,1
I love but you hate ice milk tea.,1
John hit the ball with a bat.,1
It is the main street.,1
This large parcel is very heavy.,1
Catherine feared that the Abbey was haunted.,1
He did not leave.,1
Harry likes movies.,1
The gentleman who saved Marianne was Willoughby.,1
We peered into the closet.,1
Sam didn't pick those packages up which are to be mailed tomorrow until it had stopped raining.,1
John is tough to please.,1
The potion boiled over,1
I saw the brilliant student.,1
John rolled the ball perfectly down the hill.,1
The other plan she rejected out of hand.,1
We got our car radio stolen twice on holiday.,1
He's too reliable a man.,1
Evidence will be presented that he was drunk.,1
Fruit at once hit the roof from the tree.,1
I enjoy taking a bath.,1
It snowed,1
The statue stood on the pedestal.,1
Hilda is such a scholar.,1
Tucson is a great place to live.,1
Why did you eat the cake?,1
I both went to the store and bought some whiskey.,1
John does not like this town.,1
The teacher who it was expected by the reporters that the principal would fire is a crusty old jerk.,1
When did you get back and what did you bring me?,1
I will try and buy some whiskey.,1
Harriet interconnected the pieces.,1
I will have eaten the beef waffles.,1
Those bandits attacked Emma and Harriet yesterday.,1
That bottle of water might.,1
Richard is going to chop some wood.,1
The king thanked the man.,1
much information is needed.,1
We consider the men all fools.,1
"That the cops spoke to the janitor about it yesterday, that robbery, is terrible.",1
"Poseidon had run away, before the executioner murdered Hera.",1
That new handle detaches easily.,1
Sasha lingered over lunch.,1
The big man from NY has often said that he gave peanuts to elephants.,1
He attributed to a short circuit the fire which.,1
All through the mountains raged a fire.,1
Bruce loved and Kelly hated phonology class.,1
It is to Cleveland that John drove the truck.,1
One bomb didn't guide and crashed.,1
A ball kicked the man.,1
John often kisses Mary.,1
Will Tom leave the party now?,1
Every man who saw the fly in the food didn't eat dinner.,1
Jason was killed by Medea.,1
Kim sang and Sandy danced.,1
The eggs and the cream mixed together.,1
Raccoons destroyed the garden.,1
John talked to Bill about the exam.,1
Tamara poured water onto the plants.,1
Cynthia munched at peaches.,0
The teacher who that the principal would fire was expected by the reporters is a crusty old jerk.,0
Ten pounds was weighed by the package.,0
John is eager to examine.,0
"I like beer, me.",0
The lesson got read by a priest.,0
I dislike it for him to tickle myself.,0
Tall books stand on tables easily.,0
Every boy has any potatoes.,0
My morning routine features swim free styles slowly for one hour.,0
At 4 p.m. I saw John lecturing to anyone who was near him.,0
Paul exhaled on Mary.,0
The umpire fell the deck off.,0
Fred knows which politician for Karen to vote for.,0
Peter is pigs,0
"Handsome though my friends suggested that Mary thinks that Tom is, I still won't date him.",0
Every reading Shakespeare satisfied me,0
Tessa sprained.,0
In the corner lay a dog.,0
John ate a carrot and Mary did so a radish.,0
Dry the baby with the cloth torn.,0
The Greeks arrived all.,0
The car honked down the road.,0
That piece of ice is too big for it to be likely for him to be able to pick up with a teaspoon.,0
Lydia pocketed the change in her pocket.,0
The cat was being eating.,0
Runaway cats spot easily.,0
Here's a knife which for you to cut up the onions with.,0
Marianne not left.,0
"Your desk before, this girl in the red coat will put a picture of Bill on your desk before tomorrow.",0
John suddenly got the bus off.,0
I'm as sad as angry.,0
The boys were made a good mother by Aunt Mary.,0
The only girl for whom it bothers me to wear that old fedora is Annabelle.,0
Jessica stuffed boxes at the truck.,0
Melissa searched a clue in the papers.,0
Every man lifted the table together.,0
"That they spoke to the janitor about that robbery yesterday is terrible, the cops.",0
Two miles are as far as they can walk.,0
I kicked me,0
Medea tried her to leave.,0
John is prouder of having gone than than John expected me to believe not all.,0
Rosemary hates.,0
Traci gave a lollipop.,0
She has enough a problem as it is.,0
They can door.,0
Aphrodite wanted to live and Ishtar tried to do,0
They reputed him to be a good scholar.,0
"The knife, that he threw into the sea had a gold handle.",0
The fig chuckled,0
"After ten soldiers had left, seven more ones came in.",0
The committee hasn't yet made up their mind.,0
They expected us to should leave him.,0
Monica covered a blanket over the baby.,0
"We realised that Dr Jones died because he ate too much rich food, didn't he?",0
I read that Bill had seen myself.,0
Which city do you believe the claim that Philip would invade?,0
The bread cut.,0
Aphrodite stinks to be omnipotent.,0
"They gave my father, who had just turned 60, it.",0
John deposited some money in the checking account and Mary did the same thing in the savings account.,0
Professor Smith would support Sue and Prof Jones Bill.,0
The problem is easy to solve the question.,0
He seems enough intelligent for you.,0
You washed myself.,0
We all thought him was unhappy,0
I forwarded Winifred the letter.,0
I spoke to about the war yesterday that guy who's always following us.,0
What I arranged for Jenny was to be present.,0
Stephen persuaded the cat to be out of the bag.,0
Cynthia ate on the peach.,0
Tamara poured at water into the bowl.,0
Megan loves.,0
"If he is a rich man, he'd buy a diamond ring.",0
Frank promised the men all to leave.,0
The senators to be certain that the president is telling a lie.,0
Am not I going?,0
"Kim wanted to go and Sandy wanted, too.",0
Harriet alternated folk songs and pop songs together.,0
We voted for me.,0
To please John is eager.,0
John was cost $10 by the book.,0
Order one first is what you should do.,0
Which picture is Ann going to send to her teacher of Chairman Mao as soon as she gets home?,0
There sings a man loudly.,0
Who did he believe the claim that he had never met?,0
The skyscraper which the boy works in and the girl in a quonset hut belongs to Uncle Sam.,0
Guinevere has a single bone that is in every corner of the house.,0
I handed the ball.,0
I lifted the table with the books.,0
Any more reliable a man could not be found.,0
Stephen persuaded there to be a fountain in the park.,0
The cake was been eating.,0
Chris became quite conservative and trying to change their minds.,0
John offers little suggestion.,0
She knocked himself on the head with a zucchini.,0
The stone knocked the pole into the road.,0
The socks are ready for it to be planned for you to put on.,0
What Henry find was Bill sad.,0
I inquired that John like his beer.,0
How much money Gordon spent is true.,0
He turned from a prince.,0
John placed the flute.,0
The people in who we placed our trust left.,0
The poison was neutralised was claimed that by everyone,0
The king banished at the general from the army.,0
At least three girls saw anything.,0
the boy likes themselves.,0
The writer is that gets you so involved.,0
Carla shoveled at the walk.,0
They can very.,0
There seems to run many people to the station.,0
I would like to might do it,0
"Hank plays the guitar and finds arrangements for, and Ernie writes down, all the old folk songs which are still sung in these hills.",0
Karen asked where for him to put the chairs.,0
The ball wriggled itself loose.,0
"He never achieved anything, didn't he?",0
We think if Bill left.,0
The University's students are intelligent and faculty is committed to freedom.,0
The old dog died partway.,0
It has rains every day for the last week.,0
I prefer.,0
Mary noticed that John excessively appreciates herself.,0
"Sally is tall, and may be, and Sheila is short, and definitely is, blond.",0
Chris will become talking to colleagues.,0
The cook boned the fish of bones.,0
You can rely on that he will help you.,0
Jake shipped the box towards Carson.,0
I'm hungry and did you play chess?,0
The teacher handed the student.,0
He hit the ball.,0
Tracy has become a republican and of the opinion that we must place nuclear weapons in Europe.,0
We proved conclusively to the authorities Smith to be the thief.,0
Whether he left!,0
The cat that the dog that the rat bit chased died.,0
John can kicking the ball.,0
The book brings easily to the meeting.,0
They caused him to become president by making him.,0
I'm glad I saw anybody.,0
Chairman was elected Graham.,0
The child and her mother clung.,0
Paula spanked her right hand against the naughty child.,0
Pat was annoyed by that their parents did nothing to stop it.,0
"They said nobody would pay up, but pay up I know a boy who did.",0
"They want to hire someone who speaks a Balkan language, but I don't know which language.",0
Aunt Mary made the boys all a good mother.,0
Who is that he has met extremely unlikely?,0
There tried to be intelligent.,0
Gwen exchanged the dress to Mary.,0
"The more he eats, the fatter that that he gets really bothers me.",0
Cora coiled at the rope around the post.,0
You shouldn't have played with rifles because to have is dangerous.,0
What Medea believed was Jason to be a murderer.,0
John is being discussed and Sally is being too.,0
Andy pinched Sarah and tickled herself.,0
Any lion is rare.,0
I consider to be a fool the senator who made the opening speech.,0
There is a hole in John's quilt's upper right-hand corner.,0
I put the table with books.,0
Ellen conferred Helen.,0
Which packages didn't Sam pick up which are to be mailed tomorrow until it had stopped raining?,0
Maxwell isn't half the doctor that that he would be if he studied is certain.,0
Sharon brought Willa breathless.,0
How do you wonder who could solve this problem.,0
Carrie touched the stick into the cat.,0
"When did Fanny return, she found Tom Bertram very ill.",0
I expect to double my profits more than.,0
Did not Sue pass her exam?,0
Oliver addressed the king the letter.,0
Anything hasn't happened to his optimism.,0
"Fluffy is sick, which I slapped a boy who wouldn't acknowledge.",0
Six inches were grown by the boy.,0
The magician appeared a dove from his sleeve.,0
The cat was having eaten.,0
George is having lived in Toledo for thirty years.,0
John would be hated to win.,0
Kim gave a dollar to Bobbie and a dime into his pocket.,0
The hospital was donated the book to.,0
The string cut.,0
That he ever went there alone is certain.,0
They caught her without a license is what happened.,0
Gilgamesh might have been not reading the cuneiform tablets.,0
Which temple did Athena contemplate the reason that her devotees had built?,0
We were glad what to do.,0
"They, they can't stand each other.",0
"While Holly didn't discuss a report about every boy, she did every girl.",0
I considered Fred after the party crazy.,0
John believed Kim to do not leave here.,0
What kind cf parakeets are they investigating all people owning?,0
Can he will do it?,0
How hard to read the book it was!,0
John convinced to sleep.,0
Cynthia gobbled .,0
The lions ate raw the meat.,0
John seems that is nice.,0
Kim lives in the house Lee sold it to her.,0
The door has seven holes in it and the window.,0
The student met John came.,0
"Mary claimed that hasn't eaten cabbage, Holly.",0
I ordered if John drink his beer.,0
Seems John to fix the computer.,0
What time did you arrive at?,0
This rock is too heavy for us to try to claim that we picked up.,0
This list includes my name on itself.,0
The fish scrubbed.,0
The cat had haven eaten.,0
Which quonset hut does the boy work in a skyscraper and the girl in?,0
Felicia shipped the box out of the storeroom.,0
Angela characterized Shelly a lifesaver.,0
He can can go,0
Jason asked whether that the potion was ready,0
They tried all to like John.,0
Nathan showed to Benjamin it.,0
Any woman contributed to the fund.,0
"It's we go to the meeting, that Sally will tell us when.",0
Lora buttered at the toast with unsalted butter.,0
The problem's perception is quite thorough.,0
We wanted to ate cake,0
I'm going to call somebody who is.,0
Wash himself.,0
Robin arrived most of the way at the station.,0
John is a no more reliable fellow than Bill.,0
John put his gold.,0
Fifteen years represent a long period of his life.,0
It was so awful a picture as it first seemed.,0
