input,label
"Www.Alkuyi.Com! Please remember the address of our website, Alkuyi. Name: viewed 5513 times. Magnitude 6.6 earthquake occurred in Xinjiang Uyghur Autonomous Region and the tremor in Urumchi City was very strong. Alkuyi Network news , June 30 : At 03:07 Urumchi Time , June 30, 2012, in the border between Kunes County, Ili Kazak Autonomous Prefecture, Xinjiang Uyghur Autonomous Region, and Hejing County, Batin'ghulin Prefecture (at 43.4 degrees north latitude and 84.8 degrees east longitude) a strong 6.6 magnitude earthquake occurred. The earthquake depth was 7 km. The tremor was very strong in cities like Urumchi, Sanji, Chochek, Kuytun, and Shixo",1
"Now the march of unification is being played for organizing people. We started the battle, so let's go to a safe place, with the Tughuchi people who were protecting themselves from the disaster. The union is strength. The livestock were affected by the flood. 35 people in the Qumul Shehrizat Company are delivering help to the affected area. Charitable people have come. I heard some other legitimate charity organizations are going to go to the affected area for helping people. The relevant bureau and organizations were working hard for the post-disaster recovery in their utmost",1
"According to our sources, a fire blast occurred in a prison in Gondar the source of which is unknown. The inmates were prevented by the guards from escaping, as a result of which more than 17 prisoners died at once, while approximately 7 hundred were injured. It has been learned that, seeing this, many residents rushed to the scene to provide help, but were turned back by the police who fired shots, leading to the number of casualties to increase",1
"kenya red cross society ? s assessment indicates the need for evacuation and resettlement of people , provision of tents to 3,157 households affected , relief food , river bank protection to avoid more water over flow , reconstruction of the main bridge connecting lokori to morulem and other centers .",1
"he added that evacuees who had been recommended to remain at shelter despite a drop in volcanic activities hailed from suka meriah , bekerah , simacem , gurukinayan , kutatonggal , berastepu , gamber and sibintun hamlets .",1
"heryawan said the excavation would be only a short-term solution to deal with the floods , which affect hundreds of houses and public facilities in east and south bandung each year .",1
"Over 100 people including China's State Office for Teaching Chinese as a Foreign Language (SOCTFL) Director Xu Lin, President of the University of Arizona Shelton, faculties and students of the university, as well as representatives of local overseas Chinese attended the ceremony. Before the ceremony began, the participants paid silent tribute in a body for the victims of the Sichuan earthquake in China. Xu Lin briefed the participants on the planning and work of the SOCTFL in the next five years. She added that it will promote Chinese language and culture around the world to deepen mutual understanding with people of different countries and better promote exchanges between different cultures",1
"Ntawukuriryayo said that there is a small number in refugee camps who requested going back to their country, and emphasized that it is a refugee right to go back to their country. In the meantime, about 60 Burundians were welcomed in Rwanda this week on Tuesday 28 June 2015 in a transitory camp of Bugesera, and 40 were welcomed in Mahama, 8 were welcomed in Nyanza while about 428 more chose not to join refugee camps but to remain in the city of Kigali as said by Midimar. Some of the Burundian refugees in Mahama refugee camp in Kireh",1
"Kiriye earthquake affected 7800 people. The report from Xinhua Network Feb 13. According to the newest statistic from the Civil Affair Bureau of Autonomous Region, a 7.3 magnitude earthquake on Feb 12 affected 7800 people in six counties in Hotan Prefecture, though, thankfully, no casualties have been reported",1
"skillshare international , an ngo that provides vocational training programmes in the camp , is sheltering 400 of the displaced in its classrooms , and unhcr is providing food and trying to establish temporary ablution facilities .",1
"he was working in a hotel on the beach when the tsunami hit , and saved many lives by directing tourists upstairs to higher floors .",1
"A reporter was informed by the Autonomous Regional emergency affairs office that Tian Wen, the vice chairman of the autonomous region, arrived on the scene, commissioned by the autonomous regional party committee and people's government. He organized an on-the-spot earthquake emergency headquarters meeting, to assess the disaster situation and make arrangements for dealing with possible aftershocks. As of 23:30, nearly 60,000 people were affected by the quake, 20,000 people evacuated to safety shelters; more than 3,000 rooms of a thousand families collapsed, and more than 2,000 livestock died in Keriye, Chira, Niye, Lop, Karakash, and Hotan counties as well as in Hotan city as a result of the February 13 earthquake. No casualties have been reported. After the quake, the Hotan Prefecture administrative council immediately set up an emergency rescue plan and put it into operation",1
"the country 's worst post-world war ii disaster was compounded by reactor meltdowns at the fukushima nuclear power plant , which sent tens of thousands of people fleeing from radiation .",1
"In recent years, as some major earthquakes have occurred all of a sudden in areas not previously expected (e.g. the Armenia Earthquake in the former Soviet Union, the Osaka-Kobe Earthquake in Japan and the Los Angeles Earthquake in the United States etc.), while they have failed to happen as expected in some earthquake-prone areas (East Sea of Japan, and Parkfield in the United States), for which there are specific predictive opinions, scientists have been prompted to review if the existing earthquake forecasting system is effective. Britain's Royal Astronomical Society and Geophysical Association held a workshop on ""Assessment of Schemes for Earthquake Prediction"" in London, the United Kingdom, in November 1996",1
"The disaster relief works on February 12th earthquake in Keriye County was performed methodically The disaster relief work on February 12th earthquake in Keriye County has been done methodically. After the earthquake occurred in Keriye on February 12, CPC Central committee, Autonomous Regional committee showed great concern and made arrangement immediately. Through the emergency departments' quick responses, the rescue teams arrived on time to the effected area and started their emergency work immediately",1
"The strongest earthquake in a generation occurred in Sichuan, China yesterday, resulting in tens of thousands of people being killed, missing, or buried underneath the debris of collapsed housing estates. Emergency rescue efforts were launched across the country as a result. A magnitude 7.9 strong earthquake hit Sichuan, China, causing schools, houses, and factories to collapse. The military and rescue teams in all areas scrambled to advance to the disaster areas by air, land, or sea",1
"@-@ evacuations in india @-@ as the grim search continued , india stepped up the evacuation of thousands of residents from its eastern state of bihar , amid fears the landslide would unleash flash floods downstream across the border , inundating villages .",1
"On May 19, General Secretary Hu Jintao gave an important directive on arranging for the livelihood of the Hui ethnic people of Qingchuan County in the Guangyuan Prefecture, Sichuan Province and immediately providing the Muslim food urgently needed by Hui ethnics. In their letter of thanks, the Muslim people told General Secretary Hu that the more than 2,000 Hui ethnic victims, including the residents across the township and the refugees from other places, now have access to not only drinking water and lodging but also the Muslim food specially delivered by the government, and ""We, with deep affection, thank the CPC Central Committee, General Secretary Hu, the people's government, family-like PLA for their care and love to the minority ethnic people of the disaster areas.",1
"There was a forest fire in Israel. At the local time of July 24, a forest fire broke out in Beit Shemesh, a city near the center of Israel. Citizens near the fire area had been evacuated in emergency, and so far no casualties were reported. This was the largest forest fire this year in Israel. Thirteen firefighting planes and more than 150 firemen were dispatched to the area",1
"Xinhua News Agency, Urumqi. February 14 ; According to the information that reporter Mao Yong obtained from the Civil Affairs Bureau of the Autonomous Region, following further investigation of the disaster, the number of affected people reached 50,000 but casualties are still unclear. The statistical information from the Civil Affairs Bureau of the Autonomous Region: 58127 people have been affected by the disaster in the six counties of Hotan Prefecture including Keriya, Niye, Chira, Lop, Qarakash, and Hotan county by the time 8:00 A.M ( Urumchi Time) February 14. 19905 people were evacuated promptly. 3246 rooms of 1156 household have collapsed. 14540 rooms of 5489 household have been severely damaged. 15782 rooms of 7254 household have been slightly damaged. 2163 livestock killed. 54 bridges and 42.2 Kilometers of roads have been damaged. Casualties are unclear. Further investigation of the disaster is going on",1
"190 people evacuated after sudden forest fire in Guangxi. XinhuaNet News; Ablimit translated for Baghdash website. Around 16:00 local time, on April 4, a forest fire broke out in the Wugong Mountain and Shirenchong Area in the city of Wuzhou, South China's Guangxi province. The local fire authorities have launched an emergency response plan to fight against the forest fire with all their power, and warned the local citizens to keep away from the forest fire zone",1
"i had thought the entire village evacuated , but when we reached the high ground , about 20 to 30 people were missing .",1
"when a cyclone hits people are forced to move out to community shelters or to relatives ' homes , bringing with them only vital items such as blankets and food .",1
"Chile Hit by Flood and Forest Fire Released time: March 27, 2015 Updated: March 27, 2015 The Voice of Turkey Broadcast news: Seven people killed in the flooding which occurred in northern Chile, and the infrastructure damage in the neighbourhoods affected people's lives",1
"Aftershocks in Kyushu Reached 69 Times, a Small Volcanic Eruption Occurs According to the Japan NHK TV news, higher than 3 (2.5-3.5) magnitude aftershocks have happened approximately 69 times",1
ANNOUNCEMENT: WE CONDEMN KILLINGS COMMITTED BY THE BLOODTHIRSTY CIRCLE OF THE DICTATOR PAUL KAGAME AGAINST BANYAMULENGE TUTSI REFUGEES WITHIN KIZIBA CAMP. The announcement by the government of Rwanda operating in Diaspora No 2018/02/00,1
"Furniture fell in the homes of some residents, but road traffic was normal. However, the most recent report stated that two primary schools in Liangping County, Chongqing collapsed. Over 100 students were injured, four students had died, and some students were buried. After the earthquake, the reporter immediately got in touch with the news center at the Three Gorges Reservoir Area and the Three Gorges Dam",1
Taiwan earth quake of 6.4 on Richter Scale...,1
"some of the roughly 250,000 people who fled their homes in 1999 have since returned , but there are still 100,000 to 120,000 people who live under difficult conditions away from their places of origin , unable to ensure their own nutritional security .",1
"a series of powerful aftershocks rattled nerves after sunday 's 6.8-magnitude quake , which sent terrified people running from homes and hotels in the country 's second-biggest city of mandalay and surrounding villages .",1
"The number of people affected by Yutian earthquake reached 50,000. The number of people affected by the Yutian earthquake reached fifty thousand people in the Urumqi area, Xinhua net reports, on Feb 14th. The regional department of civil affairs, with further inspections of the disaster, said the number of people affected by the Yutian earthquake reached 50,000, but there were no casualties",1
"Rubavu: Over 900 Houses Now Uninhabitable Following Severe Rain 926 houses from Nyundo, Rugerero and Kanama sectors of Rubavu district in the western province are now uninhabitable after 26 were destroyed by Sebeya floods while others were swept over, and 900 more are filled with water which caused the government to order their owners to leave them temporarily. Now some people who were affected by these disasters were hosted by their neighbors, however the governor of western province Munyantwari Alfonse said that on this Monday they will start to provide affected people with basic relief",1
"According to the twitter feed of the Japanese Red Cross, Japanese hospitals were treating people who were injured at the earthquake. Two rescue teams, from Kyushu and Shikoku, arrived at Kyushu",1
"Government didn't do what Gota did in Hambantota. Although during the Rajapaksa regime, former Defense Secretary Gotabhaya Rajapaksa, had taken steps to remove people who have been living in Kompanyaweediya for decades by- force from their homes within 24 hours, the current government has not done anything like that in Hambantota, says Mujibur Rahman, MP. Mujibar Rahumann said that the Rajapaksas took steps to expel families with children within 24 hours by using the army and the police and destroyed the houses to the ground and transferred those lands to foreign companies. He said when those families were expelled without even giving the children the time to take out their books from their homes",1
"Nyagatare: Some Flee to Uganda Following Famine Nyagatare district usually suffers drought, which caused some people in Musheri sector to flee to Uganda to earn a living. However, some people say that those who flee are not residents there but sojourners",1
"those evacuated were living in the open after the operation and the overflowing waters were encircling abu hamad town market and water station in northern state , al-ayam independent daily quoted an official report as saying .",1
"Syrian refugees at Jordan border are undergoing hardships due to lack of water. Massive bushfires are heard at North Alberta in Canada. About 88,000 people had to be evacuated from that area",1
"as of tuesday , the local disaster mitigation agency had recorded 1,520 families in tempurejo district to have fled their homes , as well as 1,230 families in sumberbaru , 487 families in semboro , 230 in wuluhan , 40 in ambulu and 40 in jenggawah .",1
Thousands of South Sudanese are fleeing to Sudan due to the famine affecting South Sudan - the UN.,1
"the quake kills almost 1,000 people on nias island and warnings of a possible tsunami sparks panic and mass flight in coastal regions .",1
Severe tropical storm hits Zhejiang province A severe tropical storm hits China's province Zhejiang and Shanghai City on Saturday,1
"In Sichuan province alone, more than four million buildings collapsed and were damaged in the earthquake. Since May 12, the millions of people who successively evacuated from the disaster areas in Sichuan were relocated to Chengdu, Deyang, Miaoyang, and their surrounding cities. Most of them live in temporary tents or makeshift shelters",1
"some 200,000 chechens displaced by russian military air strikes and artillery shelling are seeking safety in nearby ingushetia , daghestan , and north ossetia .",1
"The China information network reported news on August 10th : translated by Bagdash Network. The Disaster Command office of the Fujian Provincial People's Government said: The thirteenth typhoon Sodilo had landed on our province and created a gale and rainstorm, which is resulting in a disaster in many places. Byl 11:50 PM, August 9th, the typhoon Sodilo hit Ningdi, Futian, Fuji, Pingtan, Quanju, Sanming, Jiangju, Nanping, Xiamen and nine other cities, 62 towns, 609 villages, with one million 302 thousand 400 people hit by the disaster, which caused 3,000 houses to collapse. 513 thousand 900 people had been shifted. 57 thousand 610 Qing crops were affected by the disaster. A 25.24 kilometer dam and a 0.2 kilometer dam opening were damaged. 2,293 watering facilities were destroyed. 219 power stations were damaged. Direct economic losses was up to 4 billion 24 million yuan and water conservancy facility economic losses were 602 million yuan. Because of the heavy rain, rocks on mountains had rolled off and killed 3 people. One of the cadres of Juning town was washed away and is still missing",1
"""Eritrea: a country that is bleeding because of the flood of refugees of its citizens"" Amnesty International",1
"the u.n. refugee agency plans to return 400,000 displaced afghans this year , but high levels of rehabilitation aid and development assistance for afghanistan and the interim authority remain vital for the operation , as well as continued improvement in the security situation .",1
"according to media reports , in andhra pradesh , 150 people have been killed as a result of the monsoon storm and landslides , and 85,000 have been evacuated and are housed in temporary relief camps .",1
"Although Wen Jiabao then requested that access to disaster-hit areas be made available by midnight the 13th, it was until 21.30 hours on the 15th that relevant rescuers connected the road from Li County to Wenchuan for the first time, which was already 79 hours after the earthquake. It should be noted that at the time, rescuers were still unable to access 34 of the 58 townships affected by the disaster",1
"the gono kalayan trust ( gkt ) , which works to improve the incomes of poor farmers and is supported by christian aid , is helping to evacuate people stranded by the rising waters @-@ even though its own offices have been flooded .",1
"According to the Red Cross's twitter message, hospitals in Japan are busy with treatment for the injuries. Rescue teams from Kyushu, Shikoko and others went to Komamoto",1
"Chilean people went back to their homes, risking of volcanic eruption. Ana Tuprak translation: According to Chong Xin News on the 2nd, the Calbuco volcano in southern Chile erupted twice. However, more than 1,500 people who were living on two sides of Calbuco Mountain returned back to their hometowns to begin cleanup, risking of re-eruptions. News said that there were 2,000 volcanoes existing in mountainous areas around the Pacific Ocean. In terms of numbers, it is in second place worldwide. Among them, the Calbuco volcano was the most dangerous volcanic eruption",1
"Over 700 refugees drowned in the Mediterranean Sea, reports say. Even as the air is warm and the sea is calm, more than 700 refugees who were attempting to cross to Europe, ... in the Mediterranean ...",1
"Heavy rain has damaged properties, claimed lives and put 400,000 people at risk in various parts of our country. According to the received information, flooding caused by heavy rainfall in different parts of the country is claiming lives and damaging agricultural products which are still uncollected from the farm. In Bale zone of Oromia region, uninterrupted heavy rain and the following flooding claimed 9 lives and killed several domestic animals. Moreover, crops on 560 ha land were also damaged. The continuous heavy rain has cut off the road from Robe to Goro and transportation service has been halted in the area. In a related news, heavy rain in East Hararghe claimed the lives of 2 children and broke apart the road from Dire Dawa to Harar. The road from Mojo - Hawassa has also been blocked following the heavy rain and resulting flooding of the road. This has caused road traffic blockage. Apart from this, flooding in the town of Assela has broken the main road in the town. Effects of heavy rain are also observed in Afar region, North Shewa Zone (Shewa Robit), in Silte Zone, Jigjiga, Dire Dawa, Arba Minch, South Wollo zone and other parts of our country. 400,000 people are at the risk of flooding and 180,000 are expected to be displaced from home. However, the government has not provided victims of this disaster with sufficient assistance and early preparatory works are not undertaken as well",1
"A report on August 10[th] from Chinese Media Network: Bagdash Network Translation: the Flood Protection and Drought Prevention team of the Fujian People's Government revealed: ""This year a category 3 cyclone named ""Sudilu"" struck our mainland, creating an intense storm and heavy rain, and caused severe damages in all parts of the province."" At 8:50 pm on August 9[th], ""Sudilu"" struck 9 city regions, 62 rural districts, and 609 villages in the province, including Ningdi, Fuzhou, Pingtan, Quanzhou, Sanming, Zhangzhou, and Xiamen , and caused damage for 1 million 302 thousand and 400 people. 3000 houses collapsed, and 513 thousand 900 people were immediately relocated. 57 thousand 610 acres of crops were destroyed. A 25.24 kilometer-long dam and a 0.2 kilometer-long dam entrance were severely damaged. 2,293 pieces of farming equipment were damaged. Around 219 hydroelectric power plants and their related instruments were destroyed. The direct financial damage came to 4 billion, 24 million yuan. Of that, the damage to the Electric Water Conservancies was 602 million yuan. Due to a heavy rain, 3 people rolled down from the mountain and died in Xi Rong village, Ningdi. A worker was washed away by the flood while he was relocating people",1
"The Afghan government has not confirmed the number of persons missing. About 400 people were affected. The government expressed its intent to designate the landslide disaster area as a collective grave. The landslide disaster occurred on May 2nd and the people in the village all have been buried in Badakhshan province, in the northwest part of Afghanistan. The local government confirmed more than 350 people were dead and more than 2,000 people were missing following the disaster. But a definite death count has not been confirmed",1
"in the himalayan nation of nepal , thousands of villagers were moved to safety on monday after a river in the southeast breached a dam and inundated huge swathes of crop land , police said .",1
"in the bihar region of india , which is largely under water , hundreds of rural villages have been destroyed , 550,000 people have been displaced , 400,000 await rescue , and 3 million have been affected .",1
"muzaffarabad , 23 june ( irin ) @-@ some 11,000 residents of 30 villages around the city of muzaffarabad , capital of quake-hit pakistani-administered kashmir will be evacuated from their houses by the end of this month after their villages were declared unsafe and prone to further landslides , officials said on friday .",1
"to date , a total of 39 people suffering from ebola or having had a high risk exposure to the virus , have been medically evacuated to europe .",1
water conservation authorities have started to evacuate the residents living at the drainage area of the reservoirs to avoid further calamities .,1
"( d ) measures to resettle destitutes , orphans and widows",1
"Ever since the earthquake disaster, the TV stations have been broadcasting the quake zone situation 24/7, and apart from being moved by the Liberation Army, more than that I feel regret that the people in the disaster zone have not been properly mobilized. There are many youths in the disaster zone idling by the wayside, or watching on as the Liberation Army carry out rescues, or just sitting on the ground with nothing to do. Is that because these guys are not concerned? No, the point is that no Party organization has rounded them up efficiently and formed them into a rescue force. Right now, with only regular army troops going into the disaster zone, a lot of large equipment is stuck on the roads, progress is painfully slow. With these kinds of geological conditions, why not fully organize the people, breaking them up into small groups to disperse throughout the disaster zone? If the main routes are blocked, take smaller roads. If the smaller roads are blocked off, take the mountain roads. The local population ought to best understand the lie of the land. It shouldn't be much of an issue to organize a few more people together, find guides and get into the disaster zone. When the Liberation Army can't enter the disaster area en masse, the most effective approach would be the onsite organization of the population for quake relief, or mobilizing the inhabitants of surrounding settlements not badly affected by the disaster, marshalling them together in the quickest possible time and making haste for the rescue effort front line",1
"As a disaster is a directive, every second counts for a survivor. Upon receiving the notice, this troop immediately collected the personnel and arranged for equipment and materials. At 4:45 p.m., the rescue squad of 150 members, headed by the leaders of the corps, quickly moved to Nanyuan Airport with 12 search dogs, 2 rescue vehicles, 1 command vehicle and more than 180 instruments and devices for detection, search, and rescue, and joined the leaders of the seismological bureau and other medical teams. At 10:30 pm, they arrived at Taiping Airport in Chengdu. At 12:30 am, the rescue squad drove toward Dujiangyan. Upon arriving at the disaster site, they immediately launched the rescue operation. As of 12:50 a.m on the thirteenth, they had successfully rescued 19 survivors. At 9:10 a.m. on the thirteenth, Wen Jiabao, the Premier of the State Council, appeared at the disaster site in person and expressed his appreciation to the rescue staff. As a member of the China International Search and Rescue Team, this corps carried out 9 rescue missions in earthquake, tsunami, and avalanche disasters in Algeria, Iran, Indonesia, Pakistan, and Xinjiang and Qinghai provinces",1
"in other parts of the state , dams overflowed , forcing the evacuation of thousands .",1
The heavy rain in the recent past has been recorded as the maximum rainfall after the latter part of Nineteen eighties. Attention of International media has been drawn to the landslide catastrophes at areas like Aranayake and Bulathkohupitiya. As some media reported it was suspected that about 200 families were buried under the Aranayake landslide,1
"the teams will return to the valleys tomorrow by helicopter to deliver aid , evacuate wounded people and collect news of families that have lost contact with their loved ones .",1
"At 11:00 tonight, 36-year-old driver, Wang Sheng, with 15 years of driving experience, honked a long horn and drove a large container truck out the door of Huzhou Yinge Outdoor Travel Goods Co., Ltd. His destination is Guangyuan City, an earthquake-stricken area in Sichuan Province, which is 2000 kilometers away. Watching the departing vehicle, Chairman of ""Yinge"", Tang Ye, said with tears in his eyes, ""A tent is a home, ah, the suffering compatriots are more anxious than I am!",1
"A wild forest fire and ""Sal"" disaster occurred in Chile. According to Sound of Turkish: 7 people were killed during a ""Sal"" disaster in northern Chile, because of which, construction work on community infrastructures was slowed down",1
"in the southwestern municipality of chongqing , home to 32 million people , an explosion at a chemical plant this week forced the evacuation of 6,000 riverside residents amid fears of benzene contamination , the southern metropolis daily reported .",1
Zhejiang province seriously affected by a cyclone. Zhejiang and Shanghai provinces of China suffered a cyclone on Saturday,1
"Due to the bad weather 91-die 110- missing 53000-displaced, Kelany River flood aler",1
"Please remember the address of Alkuyi.net: www.Alkuyi.com Live: There was a magnitude 6.6 earthquake in Xinjiang Uyghur Autonomous Region and it affected Urumqi strongly, June 30 (Alkuyi.net): June 30, 2012, 3:07 PM, there was magnitude 6.6 M earthquake in Xinyuan Town and Hejing Town, Yili Autonomous Prefecture, and Xinjiang Uyghur autonomous region (location: 43.4 N; 84.8 E). The seismic depth was up to 7 km. When the earthquake occurred, Urumqi, Changji, Kuitun, Tacheng and Xihu were affected strongly",1
american military helicopters have flown over 600 hundred sorties delivering almost two million pounds of relief supplies to the disaster area and evacuating thousands of people needing immediate medical attention .,1
"5 years ago, drought has displaced 12 million people in East Africa",1
Sudden fire in the Public Library,1
Hundreds of refugees are reported to have drowned in the Mediterranean Sea while crossing to Europe.,1
"According to the information received, Gambela Region now has turned into a region where constitutional rights are not guaranteed, disorder is widespread and the region's extensive lands are selected and distributed by EPRDF officials to their foreign investor partners. Popular uprisings have been suppressed by Agazi and other security forces. At the same time, they are arming the South Sudanese Nuer and have been perpetrating killings and injuries on the people",1
"According to the received information, flooding caused by heavy rainfall in different parts of the country is claiming lives and damaging agricultural products which are still uncollected from the farm. In Bale zone of Oromia region, uninterrupted heavy rain and the following flooding claimed 9 lives and killed several domestic animals. Moreover, crops on 560 ha land were also damaged",1
#Eritrea #ارترياLibyan authorities said they have arrested 120 illegal migrants on Triploi sea coast,1
Burundians Refugees in Rwanda Are Going Back and Forth Visits: 8772 Comments: 0,1
The condition of refugees arriving in Sudan and their path of trip is awful. The influx of South Sudan refugees is attributed to the dwindling of food storage in the country,1
"Love-yearning hands are waving, exhausted, Come on, let's go to Hotan and think about the people in Yutian It is time to help Uyghur hand-in-han",1
"far away in new zealand , one person was feared dead and hundreds had been evacuated after rain-swollen rivers flooded a wide area and dozens of small earthquakes contributed to mudslides , officials said on monday .",1
relief camps have been set up to house evacuated residents and tourists .,1
"Parliament too is in danger of flooding Defense Secretary Dr. Karunasena Hettiarachchi says that since there is a flood threat to the Parliament located in Shri Jayawardanepura Kotte, attempts to control the water level in the Diyawanna Oya by placing sandbags are in progress. He further added that security forces have been deployed throughout the country to provide relief to the affected",1
"next door in low-lying bangladesh , criss-crossed by a network of 230 rivers , at least 38 people have died in the past few days and 4.5 million were displaced as flood waters rose in the north and centre , officials said .",1
"""The Address"" building caught fire.:",1
Needy hands stretched out and were exhausted. Let's go along the road to Hotan and think of the Uyghurs in Keriya. This is the time for holding hands with each other to support the Uyghurs,1
""" all residents in tsunami evacuation zones . . . should evacuate immediately , "" the emergency department said .",1
defence medical services the norwegian defence medical services @/@ military medical education and competence centre ( muks ) have assisted the civil authorities both with advice and with operational support in connection with the preparation and execution of the medical evacuation tasks .,1
informed sources in contact with dungu told irin today the spla had left the town and two refugee camps in the area had been emptied .,1
"Sichuan Deyang City, Ying Hua Town, Ying Feng Chemical Plant dormitory. Tan Jianhua sits anxiously beside the messy dormitory debris. Her husband Chen Fujun is buried in the ruins. It is now over 103 hours since from the time the Wen Cchuan earthquake took placehappened. Chen Fujun is not an employee of Ying Feng Chemical Plant. He lives in Mianzhu County, not too far from Ying Hua Town",1
"Records indicate that Mother Nature has meted out punishment to humankind on a total of three occasions during the last one-hundred years. Two of these instances were in China. One instance was the great flood of 1931, in which in excess of 3.5 million people died in China. The second instance was the 1976 Tangshan Earthquake, where over 250 thousand died. More than 120 thousand people died in this current tsunami. Although there is a diminishing trend to the number of casualties in these three disasters, the figure of 120 thousand is nonetheless alarming indeed. Where the beaches of these countries were littered with human bodies, surprisingly there were no wild animal corpses to be found. Some animals, including elephants, during the preceding few days had already taken to their heels and headed for the mountains. And only after the tsunami was over did they come down to search for water. Is this an accident? Run Taoyan tells us it isn't! My home is in the plains to the south of Beijing, not a great distance away from Tangshan. However, damage to buildings in the earthquake was not too serious. In the days leading up to the Tangshan earthquake, horses, cows and sheep did not seek shelter, ducks and chickens stayed out of the coop - even mice crossing the road were a widespread phenomenon",1
"The United Nations refugee organization says that due to the attack of Boko Haram, the lives of thousands of Nigerians is being disrupted. In the Southeastern Niger, in the tens of thousands...",1
"with five helicopters including four german heavy-lift ch-53 stallions , and one medevac chopper from luxembourg , nato 's air operation has delivered tons of aid to remote mountain villages while evacuating hundreds of sick and injured people .",1
"In most parts of our country people are reportedly being displaced because of floods. In our country, climate change due to El Nino is blamed for the drought; and the other extreme weather conditions of La Nina, which has caused summer floods, are creating problems. La Nina is characterized by heavy rainfall and is expected to cause damage next year. As a result, people living in river docks are being displaced and are going to other parts of the country. The report also indicated that 1.5 million people are at risk; the flood risks are prevalent in both rural and urban areas. This is due to the lack of an early-warning system which should be introduced by the government; as a result many people are being displaced for their safety",1
"balakot , oct 19 ( app ) : prime minister shaukat aziz tuesday asked the earthquake affectees in the inaccessible areas damaged by the oct 8 earthquake to shift to the tentage villages where they can be provided shelter , food and medicines .",1
"The disastrous snow storms had just passed when rioting and violence broke out in Lhasa again. Now a powerful earthquake has struck in Sichuan's Wenchuan, this misfortune-plagued homeland of mine",1
"Following the Great Wenchuan Earthquake this time, there were compatriots who struggled out of the debris, wiped their tears and buried the bodies of their families, but they braced up again and declared to the world, ""we are not beaten down; we are on our feet again; the earthquake cannot shake the staunch will of the Chinese people; trials and tribulations serve only to revitalize a nation!"" This enables us to see the fighting spirits of the dauntless Chinese nation give off a dazzling radiance among people in disaster-hit areas",1
"On January 17, 1995 at 5:46 in the morning, an earthquake measuring 7.2 on the Richter scale struck the region of Awaji Island in the south of Japan's Hyogo Prefecture. Since it was a powerful earthquake striking directly underneath the nearby metropolis, the region of Hyogo Prefecture surrounding Awaji Island and the Hanshin area was heavily devastated, in particular the port city of Kobe, which was nearly wiped out",1
"Rashaida from the eastern Sudan stopped a truck near Shegerab carrying 70 Eritreans, who were moving from Wedi Sherifey to Shegerab with the collaboration of the UNHCR, and picked out 8 girls and 6 boys and kidnapped them",0
