input,label
"Government didn't do what Gota did in Hambantota. Although during the Rajapaksa regime, former Defense Secretary Gotabhaya Rajapaksa, had taken steps to remove people who have been living in Kompanyaweediya for decades by- force from their homes within 24 hours, the current government has not done anything like that in Hambantota, says Mujibur Rahman, MP. Mujibar Rahumann said that the Rajapaksas took steps to expel families with children within 24 hours by using the army and the police and destroyed the houses to the ground and transferred those lands to foreign companies. He said when those families were expelled without even giving the children the time to take out their books from their homes",1
"our assistance is a stepping stone towards independence by investing in rebuilding the infrastructure including water and sanitation systems , bridges roads , jetties , emergency shelters and schools . """,1
Needy hands stretched out and were exhausted. Let's go along the road to Hotan and think of the Uyghurs in Keriya. This is the time for holding hands with each other to support the Uyghurs,1
"Ever since the earthquake disaster, the TV stations have been broadcasting the quake zone situation 24/7, and apart from being moved by the Liberation Army, more than that I feel regret that the people in the disaster zone have not been properly mobilized. There are many youths in the disaster zone idling by the wayside, or watching on as the Liberation Army carry out rescues, or just sitting on the ground with nothing to do. Is that because these guys are not concerned? No, the point is that no Party organization has rounded them up efficiently and formed them into a rescue force. Right now, with only regular army troops going into the disaster zone, a lot of large equipment is stuck on the roads, progress is painfully slow. With these kinds of geological conditions, why not fully organize the people, breaking them up into small groups to disperse throughout the disaster zone? If the main routes are blocked, take smaller roads. If the smaller roads are blocked off, take the mountain roads. The local population ought to best understand the lie of the land. It shouldn't be much of an issue to organize a few more people together, find guides and get into the disaster zone. When the Liberation Army can't enter the disaster area en masse, the most effective approach would be the onsite organization of the population for quake relief, or mobilizing the inhabitants of surrounding settlements not badly affected by the disaster, marshalling them together in the quickest possible time and making haste for the rescue effort front line",1
"Around fifty thousand people were affected by the Keriya earthquake. Around fifty thousand people were affected by the Keriya earthquake. According to the Xinhua Agency's report and the Xinjiang Autonomous Region's Public Service Office on February 14[th] , along with the investigation of the disaster situation, the total number of the earthquake victims came to fifty thousand people. But there were no deaths reported",1
"the floodwaters inundated two-thirds of dhaka , a city of some 10 million people , and three-quarters of bangladesh .",1
"A Dubai building ""The Address"", caught fire: Today, Thursday evening, guests at the Dubai modern sky scraper, ""The Address', who were waiting for New Year's celebratory torches, were instead faced with a fire blaze.",1
"to date , more than 21 temporary learning centers have been completed .",1
"In 1975, Chinese earthquake scientists luckily predicted the Haicheng earthquake accurately. Those in power at that time used this as teaching materials to show that socialism is superior to capitalism",1
"Some officials, out of local economic considerations, by accident or design are frequently too lenient in dealing with property agents. We all saw the damage wreaked by the Wenchuan Earthquake. As to how much of this was a result of natural disaster, and how much was man-made calamity, a verdict will be drawn in the end",1
"typhoon morakot slammed into taiwan on august 8 , dumping more than three metres ( 120 inches ) of rain that unleashed floods and mudslides which tore through houses and buildings , ripped up roads and smashed bridges .",1
"the tremor measured 5.8 on the richter scale , the state seismological institute said , equal to another quake late on tuesday which brought already shaky buildings crumbling to the ground and injured some 300 people .",1
A 7.3 magnitude earthquake happened in Keriya. Xijing Ping and Li Keqiang gave very important notices regarding this. The 7.3 magnitude earthquake occurred in the Keriya province in the Xinjiang Uyghur Autonomous Region on February 12[th],1
"the rains have destroyed houses and important roads and installations near gold mining areas , "" kahindi said by telephone from geita .",1
"As a result of the fire in the Kumara Veediya, 9 containers of leather goods are destroyed from the fire in Kumara Veediy",1
"situation : torrential rains from late may until early june have triggered flooding which has turned vast areas of southern china into muddy lakes , razed mountain villages and destroyed more than 76,000 housing units .",1
"This landslide is due to severe rain in this district from three in the morning until now. According to local reports, this rain struck Gakenke, Mugunga dna Mataba sectors which all are of this district. The leadership of Gakenke district said that Gakenke sector lost 16 people due to this rain, Mataba lost nine while Mugunga lost one; Coko lost two, Minazi and Muyongwe lost three each",1
"the floods severely damaged the water system , electrical infrastructure , and access roads in the oro provincial capital of popondetta , affecting an estimated 20,000 people .",1
"balakot @-@ with helicopters grounded by low cloud , rain and snow and many roads still blocked by landslides , the united nations world food programme ( wfp ) has begun using packhorses and mules to bring emergency rations to survivors of the 8 october earthquake in remote mountain areas in pakistan and pakistani-administered kashmir .",1
it will focus on the mongu district and will attempt to comprehensively clear major and minor irrigation canals across the plains,1
many villages flooded in sokuluk district due to rising water level in sokuluk river .,1
behind them are dozens of shattered buildings .,1
"in total , fca has so far constructed 173 temporary school buildings to replace the ones damaged and destroyed by the violent april earthquake .",1
"although the wet season was supposed to have ended in march , heavy rain fell near the south jakarta-tangerang border in bintaro and bumi serpong damai on thursday , causing flooding as high as 40 centimeters on the toll road linking the two residential areas .",1
"work will include expansion of activities under phase 1 , restoration of community infrastructure , spatial redesign of affected zones , power and rural electrification , and public administration .",1
"the torrential and virtually unrelenting rain has also disrupted train services to the affected regions , with 18 services from shanghai suspended saturday , leaving 20,000 passengers stranded , state media said .",1
the most lamented victims of the quake have been thousands of children who died when school buildings collapsed .,1
"Do you know? The 82nd Airborne Division, the first paratroop division in the U.S., the spearhead of the Normandy landings, the backbone of the U.S.'s paratrooper forces in WWII, the Vietnam war, the Afghanistan war and the Iraq war, the king of airborne divisions, with equipment so high-tech it can sneer at the rest of the world -- how many days was it after Hurricane Katrina hit New Orleans till they went in to do rescue work? A full three days",1
"IP Gasasira also told us that people travelling to Kigali city who can are going through Muhanga district while the highway is temporarily out of use to be well renovated. Severe rain usually strikes parts of the Northern Province, where it also rained in Musanze district and destroyed 37 houses while killing small domestic animals in the night of April 18, 2016",1
"Urumqi, February 14 (Xinhua): According to the civil bureau, after further investigation, the number of people affected by the disaster was up to 50 thousand. But the number of casualties is unknown. According to records of autonomous regional civil bureau statistics: as of February 14th, 8 o'clock, the number of people affected by the disaster was up to 58,127 in six counties: Yutian, Minfeng, Cele, Luopu, Moyu, and Hotian, in Hotian prefecture. 19,905 people were evacuated to safety. 3,246 houses of 1,156 families collapsed, 14,540 houses of 5,489 families were damaged severely, 15,782 houses of 7,254 families were damaged slightly, and 2,163 livestock were dead. 54 bridges and 42.2 kilometers of road were ruined. The number of casualties is unknown. he disaster situation was under further investigation",1
"(Can't keep on with this blind indulgence, going through the motions, ""just this once"" mentality), while simultaneously learning the Sichuan lesson; carrying out a general survey of schools, hospitals, and other public facilities in towns, counties, provinces throughout the entire country, particularly in the zones with a high frequency of earthquakes, and setting a time limit for the overhaul of structures not conforming with earthquake safety targets. These tasks shouldn't be too hard to do",1
"Chile Hit by Flood and Forest Fire Released time: March 27, 2015 Updated: March 27, 2015 The Voice of Turkey Broadcast news: Seven people killed in the flooding which occurred in northern Chile, and the infrastructure damage in the neighbourhoods affected people's lives",1
Fire in a drug store at Walasmulla,1
Floods in Kabuye factory in #Kigali #Rwanda reportedly caused damages worth millions,1
"the city , 100 km northeast of islamabad , was virtually flattened by the earthquake .",1
"villagers in paya ting , indonesia , have taken ownership of their tsunami-devastated community through a scheme that is enabling them to earn an income by cleaning up their communities , and improving damaged infrastucture .",1
"The victims in Keriya County number up to 50 thousand. e The victims in Keriya County number up to 50 thousand. The reporter learned from the Civil Affairs Department of the Autonomous Region that the victims number up to 50 thousand, based on the investigation of the disaster situation, but the number of casualties is not clear, the Xinhua News Agency reported on February 14th in Urumchi (reporter: Mao Yong)",1
""" At first one lakh , later another four lakh "" government compensation to restore damaged businesses, houses, and religious places , given...",1
"among these , are four infrastructure grants to help lay the foundation and preparation for the renovation of feeder roads and the rehabilitation of a man-made lake for irrigation purposes .",1
"The Afghan government has not confirmed the number of persons missing. About 400 people were affected. The government expressed its intent to designate the landslide disaster area as a collective grave. The landslide disaster occurred on May 2nd and the people in the village all have been buried in Badakhshan province, in the northwest part of Afghanistan. The local government confirmed more than 350 people were dead and more than 2,000 people were missing following the disaster. But a definite death count has not been confirmed",1
"how heavily the economy will be affected is unclear , but major industrial areas were affected , as well as bohemia 's agricultural heartland .",1
""" they will clear broken trees and rubbish from their villages and from the access roads to their villages , clean up the ponds and wells , and help each other clear away tons of mud where their adobe houses once stood , "" tidwell explains .",1
"( b ) on 29 april , the government formally requested international agencies to provide additional assistance for relief and to rehabilitate infrastructure , including equipment for the seismological centre .",1
"the most recent eruption of mt . nyiragongo was in 1977 , when the lava flow covered 20 square kilometers , killed 2,000 people , and destroyed 400 houses and a 10-kilometre section of road .",1
"China donated money to the Red Cross Society for Fiji for disaster relief. According to a telegram of the People's Network Uyghur channel on Feb 23rd: The Pacific island nation of Fiji has been affected by a storm named ""Winston."" Gu Yu, representative of the Chinese Embassy in Fiji, sent 100 thousand in disaster relief money from China's Red Cross Society on Feb 22nd. Fiji had suffered from a storm named ""Winston,"" in which houses were destroyed and power outages occurred",1
Water has been transported into those areas facing a drinkable water shortage. The situation was the same in Inner Mongolia. 420 people and 2 million livestock were suffering from a shortage of drinkable water,1
rudraprayag-kedarnath road was badly affected by landslide and debris flow .,1
"2 died, 11 injured, and 71 arrested in relation to Kandy riot. (Tharindu Jayawardane and Indika Ramanayake",1
"in a country like chad , with very few paved roads , extremely weak infrastructures and indigent and unreliable electricity supply , challenges in these two domains are substantial .",1
"If the simulation program was well designed, circumstances like debris blocking roads, heavy rainfall obstructing parachute drops, power and communication outages should all have been within expectations. Instead in this instance the Liberation Army headquarters emergency contingency plan obviously was not a contingency plan designed with earthquakes as the assumed condition, as the soldiers all rushed straight to Wenchuan, without immediately sending out troops in the direction of badly-hit areas Beichuan, Qingchuan and Gansu's Longnan; only 24 hours later was the full extent of the disaster area taken into consideration. In addition, the breakdown in communication also brought a serious problem to the surface. In the past, Red Army regiments were able to maintain contact with central headquarters by relying on just one battered radio. On this occasion though, people had no way to deal with the communication failure",1
"In the past two months alone, around 38,000 people from eastern and southern Darfur have fled to Sudan",1
"over 100 impoverished families in northern sri lanka are set for a boost thanks to iom and the australian government , who will hand over vital infrastructure to a fishing community in senthankulam , near jaffna on monday 10 th december .",1
"the downpour collapsed over 9,000 houses and 64 irrigational facilities , submerged nearly 2,500 hectares of rice , killed more than 13,000 heads of cattle and damaged 420 kilometers of canals , six reservoirs and a number of roads .",1
"the downpour collapsed over 9,000 houses and 64 irrigational facilities , submerged nearly 2,500 hectares of rice , killed more than 13,000 heads of cattle and damaged 420 kilometers of canals , six reservoirs and a number of roads .",1
"According to the information received from our sources, a place called Robit, which is presently under the administration of Tekkl Dngay district, has seen repeated clashes",1
"In recent years, as some major earthquakes have occurred all of a sudden in areas not previously expected (e.g. the Armenia Earthquake in the former Soviet Union, the Osaka-Kobe Earthquake in Japan and the Los Angeles Earthquake in the United States etc.), while they have failed to happen as expected in some earthquake-prone areas (East Sea of Japan, and Parkfield in the United States), for which there are specific predictive opinions, scientists have been prompted to review if the existing earthquake forecasting system is effective. Britain's Royal Astronomical Society and Geophysical Association held a workshop on ""Assessment of Schemes for Earthquake Prediction"" in London, the United Kingdom, in November 1996",1
"around 15 to 20 percent of the city of eight million people , plus large areas in satellite towns , is still under water , officials said .",1
"since then , more than 9 million people have been directly affected by the cyclone which caused extensive damages to houses , water and sanitation infrastructures , harvests , food stocks and livelihoods , also killing livestock and destroying fishing material and other income generating assets .",1
Kigali-Muhanga highway is blocked. The road from Muhanga to Ngororero is also blocked at Cyome point after landslide fell over it. The highway from Kigali to Muhanga has been flooded by Nyabarongo River near Ruliba Clay factory on the border between Nyarugenge and Kamonyi,1
"After the torrential rainfall breached the road from Robi to Goro, transportation service has stopped in the area",1
the china daily said that 59 chinese military students were still missing after torrential rain from the typhoon rushed down a hillside and swept away their school buildings in the southeastern chinese city of fuzhou .,1
"1) Severe floods occurred in Chennai, India. Chennai, the capital of Tamil Nadu in southern India, has suffered from a serious flood disaster. For half a month it had rained, and the water had not drained. Starting from Monday (Nov 30th), the city had suffered a couple of rainy days again and a new ""water city"" was formed. Airports, railway stations and schools were closed, 60% of families lost power, and thousands of houses were blocked. Departments arranged for soldiers and defense forces to rescue the affected people in disaster areas",1
"Some of those who live nearby Nyabarongo who had planned to travel to other provinces told Inyarwanda.com that they could not cross Nyabarongo because the highway is out of use. Those who are in Nyabugogo who want to travel to the south, no tickets are being sold to them since no line is travelling there. What is the government position after travelling stopped and roads were blocked",1
the united states and my bureau has made available 12 steel suspension bridges in pakistan to replace those washed out by the flooding in kyber pakhtunkhwa and the federally administered tribal areas .,1
"banda aceh , indonesia , jan 4 ( afp ) @-@ relief efforts in indonesia 's quake- and tsunami-hit aceh province suffered a setback tuesday when the main airport was closed after a boeing 737 cargo plane skidded off the runway , officials said .",1
"maintenance of infrastructure in the shelter communities will include repairing leaky roofs , constructing kitchen extensions , waterproofing wood structures , and improving access roads .",1
"reports indicate that many villages in the more remote areas may have been completely obliterated , while others may have suffered 95 percent destruction .",1
whole villages have been destroyed and winter crops have failed in the unseasonably cold weather .,1
"balochistan , pakistan , 23 july , 2007 @-@ when cyclone yemyin tore into northern balochistan one month ago , it took only a short period of time before the village of kuch valari was completely submerged under raging torrents of muddy waters .",1
"The reporter learned from the Longnan Municipal Irrigation and Water Conservancy Bureau that dangers including seepage and displacement of dams happened in four reservoirs. Zhou Hong, Deputy Director of the Longnan Municipal Irrigation and Water Conservancy Bureau, said that the four reservoirs including the Huangjiang Reservoir in Xihe County, the Hanpingzui Reservoir and Bikou Reservoir in Wen County, and Gaofeng Reservoir in Cheng County suffered the most serious damages in this earthquake. In order to alleviate the relief pressure and ensure the safety of people's lives and properties, Longnan City carried out emergency flood discharge in these ill-conditioned reservoirs",1
the wharf at bengkulu suffered only slight damage and is serviceable but the approach road crosses two bridges that are affected and only safe for light trucks .,1
unicef also provided tents to bhubaneswar hospital during a diarrhoea outbreak to increase bedspace,1
"People's net news from Beijing, on Feb 12th, According to the information provided by Xinjiang earthquake news: A magnitude 7.3 earthquake hit Yutian County of Hotan district at 17:19 on Feb 12th (BJ time). Strong earthquake in Yutian County and Aqqan village had damaged a government office building, but caused no casualties. A pasture 100 km far away from the earthquake center felt a strong shaking sensation. Strong earthquakes also occurred in Bayingolin Mongolian Autonomous Prefecture, Qiemo county, Aksu district, Aksu City, Baicheng county and Wushi county also felt strong tremors",1
today the children of qungkunchack village are taking classes in the open air in near zero degree temperatures .,1
"pyongyang , august 5 ( kcna ) -- it has been ascertained that torrential rains in july did a great deal of damage to people 's living , railway transport , agriculture and other economic sectors in the democratic people 's republic of korea .",1
"the explosions and resulting shockwaves destroyed nearly all buildings in mpila and severely damaged the surrounding neighborhoods of talangai and ouenze , as well as several other areas in downtown brazzaville .",1
"the quakes flattened hundreds of houses , cracked more than 1,000 roads and triggered 11 fires , police and municipal officials said .",1
"Rain kills 20 people in Gakenke, Kigali-Musanze road blocked by land sliding The last night rains has killed more than 20 people in Gakenke District (numberls likely to increase) and caused land sliding which has blocked Kigali-Musanze main road in different areas in the District",1
"IP Innocent Gasasira , the spokesman of police in the Northern Province told Makuruki.rw that this highway was blocked by landslide and is now out of use. IP Gasasira also told us that people travelling to Kigali city who can are going through Muhanga district while the highway is temporarily out of use to be well renovated. Severe rain usually strikes parts of the Northern Province, where it also rained in Musanze district and destroyed 37 houses while killing small domestic animals in the night of April 18, 2016",1
most of the buildings in the affected area are of nonengineered unreinforced masonry ( urm ) wall construction .,1
"mumbai , july 31 ( afp ) @-@ torrential rain lashed mumbai again sunday , disrupting flights , hampering rescue efforts and bringing more misery as the death toll from the heaviest downpours in the indian city 's history neared 1,000 .",1
"For Feb 12 Earthquake's relief works. > Hotan Prefecture held a press conference on the relief works for the Feb 12 earthquake in Kiriye County. Hotan Prefecture held a press conference on Feb 15 about relief works for the Feb 12 earthquake in Keriya County. The condition of the earthquake rescue mission and earthquake relief works were published in the press. This earthquake's magnitude was high. The tremor was strong, and its radius was wide, which affected 44 townships (neighborhoods), markets and pastures, in Keriye, Niya, Qira, Lop, Karakash, Hotan Counties and Hotan City. 455,573 people suffered in this disaster",1
"musharraf said he feels satisfied that in a brief period of time , hundreds and thousands seismically safe structures , including houses , hospitals , educational institutions , roads , bridges and water supply schemes have been reconstructed on the principal of "" build back better "" .",1
"An explosion happened in a mosque in Nigeria, killed 22 people and injured 35 people. Eastern Turkistan Publication Center.",1
"An announcement to deal with the earthquake and provide relief regarding the February 12th earthquake Hotan Prefecture held a press conference in order to deal with the earthquake and provide relief for the February 12th earthquake that occurred in Keriye County. Hotan Prefecture held a press conference on February 15th, in order to cope with the quake and to save lives in the 7.3-magnitude earthquake, which occurred in Keriye County. They issued a general announcement about how to cope with the earthquake and provide disaster relief. This earthquake's magnitude level was high, the damage level was strong and the effected area was large. The earthquake not only effected Keriye, Niye, Chira, Lop, Karakash and Hotan counties, but also 44 townships (neighborhood committees) and animal husbandry farms belonging to Hotan City. A total of 455,573 residents have been affected by the disaster",1
"auckland , july 5 ( afp ) @-@ the death toll rose on friday as atrocious typhoon weather that has wiped out entire families , made thousands homeless and brought havoc to airlines and electricity grids continued to rage across asia .",1
Phase one compensation for 131 houses and business places which were damaged due to riots that occurred in Kandy...,1
"An unexpected avalanche occurred on Sayram-Kengsay highway China News Net, February 12 report: An unexpectedly snow-slide occurred at the entrance of Junguo tunnel in the direction of Urumchi from Ghulja on the Sayram-Kengsay Highway at 9:00 pm Urumqi Time, February 11. The gathered snow reached around 3 meters tall; 8 meters long, and blocked nearly 4 meters of the road",1
Obstruction for vehicular traffic due to earth slips ...,1
"The number of people affected by Yutian earthquake reached 50,000. The number of people affected by the Yutian earthquake reached fifty thousand people in the Urumqi area, Xinhua net reports, on Feb 14th. The regional department of civil affairs, with further inspections of the disaster, said the number of people affected by the Yutian earthquake reached 50,000, but there were no casualties",1
"Cars Stopped While Crossing People Are Being Carried on the Back Unusual rain started at daybreak of this Sunday in Gakenke district, Northern Province and killed 30 people while injuring many and damaging many infrastructures including Musanze - Kigali highway which was blocked by landslide at Buranga so that no traffic is using it as usual. This landslide is due to severe rain in this district from three in the morning until now",1
"many people are reported to have died in northern nigeria after water spilled from hydroelectric dams flooded @-@ and in some cases swept away @-@ villages this week , news organisations reported .",1
"livestock , crops , rural and urban housing , roads , river and canal embankments , and other infrastructure suffered extensive damage , as vast areas of land were submerged .",1
"in bantul , which accounted for more than 2,000 of the deaths reported so far and where most buildings were flattened , makeshift plastic tents dotted the roads outside ruined houses as residents combed through the rubble .",1
"officials said they would begin taking a census of people in camps on feb. 1 to determine who gets to move to barracks first , where there will be communal kitchens and schools .",1
Huang He was 15 years old when the Tangshan earthquake happened. Her parents and two younger brothers were all killed. She was hurled out of the house and survived. She was the only person left in the family. Zhang Hong was seven years old. Her parents were killed. She was buried in the ruins for a day and a night and was rescued by the officers and men of the Liberation Army,1
"At the time this article was written, vehicles from Kigali to Musanze could not go beyond Gakenke business center known as Tentum ergot. This was the same for vehicles from Musanze heading to Kigali; they could not go beyond Buranga. There have been land sliding that has blocked the road in both places. Kigali-Musanze Road is blocked (photo-Umurengezi R",1
Floods and earth slips: Sixteen students of Sabaragamuwa lost their lives.,1
"On May 19, General Secretary Hu Jintao gave an important directive on arranging for the livelihood of the Hui ethnic people of Qingchuan County in the Guangyuan Prefecture, Sichuan Province and immediately providing the Muslim food urgently needed by Hui ethnics. In their letter of thanks, the Muslim people told General Secretary Hu that the more than 2,000 Hui ethnic victims, including the residents across the township and the refugees from other places, now have access to not only drinking water and lodging but also the Muslim food specially delivered by the government, and ""We, with deep affection, thank the CPC Central Committee, General Secretary Hu, the people's government, family-like PLA for their care and love to the minority ethnic people of the disaster areas.",1
"M7.3 earthquake occurred in Yutian. Xi Jinping, Li Keqiang have made important instructions regarding the disaster relief work. An M7.3 earthquake occurred at 15:19, Feb 12th, 2014, in Xinjiang, Yutian county",1
"the true scale of destruction of agricultural land , homes , sewage systems , schools and livelihood is not yet know , but the un is appealing for £ 290m to help fund its efforts alongside the pakistan government in coming months .",1
"Apart from this, flooding in the town of Assela has broken the main road in the town",1
"the secretary-general , accompanied by his wife , nane , then examined the damage done to the town and saw frogmen searching for bodies offshore , while fishing boats lay overturned in the streets amid buildings that had collapsed .",1
"meanwhile , guangdong-based information times newspaper reported saturday that two tornados hit nanhai city , tearing off factory roofs , knocking down trees and killing nine people .",1
"while conducting a rapid response assessment during the tours of the councils , it was discovered that bridges linking various communities were cut off by the flood due to overflow of river benue as well as the release of water from the kiri dam in adamawa state and from lagdo dam in the republic of cameroun .",1
