input,label
When did Amtrak begin operations?,1
On which date is the Ukrainians ' Christmas?,1
In what year did Thatcher gain power?,1
What are the statistics for drunken drivers in Maryland?,1
When did the Dow first reach?,1
When was the first stained glass window made?,1
"What is the latitude and longitude of El Paso, Texas?",1
How many fingers are used to draw a bow?,1
How much does one ton of cement cost?,1
How many head injuries are there in recreational ice skating each year?,1
How wide is the Milky Way galaxy?,1
How many shillings more than 2 were there in a guinea?,1
How many years ago did Led Zeppelin release its last album?,1
How long was Mao 's 1930s Long March?,1
How much in miles is a ten K run?,1
What was the target rate for M3 growth in 1992?,1
How many quarts of whole milk is needed to make one pound of butter?,1
How many major Nazi leaders went on trial after the war at Nuremberg?,1
What year did Spielberg make `` Jaws ''?,1
What time of year do most people fly?,1
"How many casinos are in Atlantic City, NJ?",1
How far is the service line from the net in tennis?,1
What chapter of the Bible has the most verses?,1
How many Gutenberg Bibles are there?,1
How many rings are there on a five-zone archery target?,1
What is the average cost for four years of medical school?,1
How many Beatles ' records went #1?,1
What is the chemical reactivity of argon?,1
When did Hitler come to power in Germany?,1
How many films did Ingmar Bergman make?,1
When was Lyndon B. Johnson born?,1
How many Russians have landed on the moon?,1
What is the average life expectancy of a male in Ireland in 1996?,1
"How many times has `` Louie, Louie '' been recorded?",1
How much could you rent a Volkswagen bug for in 1966?,1
What is the protection rate of using condoms?,1
What is Dick Clark 's birthday?,1
How many inches over six feet is the Venus de Milo?,1
How many layers does a bottle of Yoo-Hoo settle into?,1
How much is a Canadian 1967 twenty dollar gold coin worth?,1
What was the U.S. highway death toll in 1969?,1
When was the Battle of Hastings?,1
How many bends are there in a standard paper clip?,1
How big is our galaxy in diameter?,1
How many years do fossils take to form?,1
What was Thatcher 's approval rating after 10 years in power?,1
What percent of world 's fresh water is found in Canada?,1
How many lakes are there on the Earth?,1
When were camcorders introduced in Malaysia?,1
"How much does it cost, average or whatever is available, to produce and send junk mail catalogues in the US?, DT CD NN NN,",1
What is the population in India?,1
How many airline schools are there in the U.S.?,1
How old was Elvis Presley when he died?,1
When did Israel begin turning the Gaza Strip and Jericho over to the PLO?,1
"What 's the maximum length, in inches, of a first baseman 's glove?",1
How many rows of sprocket holes does a roll of 35-millimeter film have?,1
How many Israeli athletes were killed at the Munich Olympics?,1
What is the size of Argentina?,1
How far away is the moon?,1
On what date did Rosa Parks Become a symbol of the civil rights movement for refusing to give up her seat on the bus?,1
How many years ago did the ship Titanic sink?,1
How many bytes are in a terabyte?,1
How many people live in the Falklands?,1
How many teats does a female goat sport?,1
What is the fare cost for the round trip between New York and London on Concorde?,1
How tall is kilamanjaro?,1
How many chairs are shown in Vincent Van Gogh 's 188 work The Artist 's Room in Arles?,1
How far is it from Denver to Aspen?,1
When was President Kennedy shot?,1
How many presidents have died on the 4th of July?,1
What percentage of children between the ages of two and eleven watch ` The Simpsons '?,1
How many flavors of ice cream does Howard Johnson 's have?,1
What time of year is air travel the heaviest?,1
How many points is a bullseye worth in darts?,1
How many elephants are left on earth?,1
"In 1990, what day of the week did Christmas fall on?",1
What is the normal resting heart rate of a healthy adult?,1
What number of American soldiers remain unaccounted from the Vietnam war?,1
When did North Carolina enter the union?,1
When did Gothic art and architecture flourish?,1
How many endangered species are there in the world?,1
How many innings are there in a regulation softball game?,1
How many soldiers were involved in the last Panama invasion by the United States of America?,1
How often are brain cells replaced?,1
How much did the Iran-Contra investigation cost?,1
What are the odds of giving birth to twins?,1
What are the odds of giving birth to twins?,1
What is the population of Japan?,1
When was Babe Ruth born?,1
How much do tuberculosis combatting drugs cost?,1
How many Fig Newtons are there to the pound?,1
How many months does it take the moon to revolve around the Earth?,1
How long does it take to hike the entire Appalachian Trail?,1
How many calories are there in a Big Mac?,1
How many of them are in sub-Saharan Africa?,1
How many James Bond novels are there?,1
How much is Clara Peller being paid by Wendy 's to say `` Where 's the beef ''?,1
How many times has Harold Stassen announced a drive for the White House?,1
In what year did the Bounty mutiny happen?,1
How long did the Paris Commune hold out for against the rest of France?,1
What time does Wee Willie Winkie run through the town?,1
"When did President Kennedy, Lee Harvey Oswald, and Jack Ruby all die?",1
"How tall is the Gateway Arch in St. Louis, MO?",1
How many feet are there in a fathom?,1
What was Einstein 's IQ?,1
How many Grammys did Michael Jackson win in 1983?,1
How many school districts are there in the United States?,1
When was Dubai 's first concrete house built?,1
How old is Stevie Wonder?,1
How many votes in Congress dissented from the 1941 declaration of war with Japan?,1
What is Dick Clark 's date of birth?,1
When was the Berlin Wall erected?,1
When did the Chernobyl nuclear accident occur?,1
How many types of lemurs are there?,1
What is the average weight of a Yellow Labrador?,1
"How long is the world 's largest ship, in meters?",1
What is the telephone number for the University of Kentucky?,1
How long were Tyrannosaurus Rex 's teeth?,1
How fast is light?,1
How many degrees cooler is the inside of a cucumber than the air outside?,1
How many people died because of a smoking problem in 1997?,1
When is the Thai New Year?,1
When were William Shakespeare 's twins born?,1
How many astronauts have been on the moon?,1
When did CNN go on the air?,1
How many revolutions does a standard LP make in three minutes?,1
What time of day did Emperor Hirohito die?,1
How far can a human eye see?,1
How much will the California be in the year 2000?,1
How many maids were milking?,1
How many years of bad luck follow breaking a mirror?,1
How far is the longest hole in 1 on any golf course and where did it happen?,1
How many milligrams are in a gram?,1
The Iraqis launched their attack on Kuwait on what day?,1
When did Muhammad live?,1
Shea and Gould had an office in Los Angeles for how long before closing it?,1
How many people live in Chile?,1
How long after intercourse does it take to find out if you are pregnant?,1
When was Thomas Jefferson born?,1
How many names are there for Eskimo people?,1
When was Queen Victoria born?,1
When did the last Americans leave Vietnam?,1
How much money was the minimum wage in 1991?,1
What are the chances of pregnacy if the penis does not penetrate the vagina?,1
What is the chance of conceiving quadruplets?,1
How many muscles does an oyster have?,1
What percentage of Americans own their homes?,1
How far can a man travel in outer space?,1
What is the fine for having a dog on a beach?,1
On what day were John F and Jackie Kennedy married?,1
How many double-word-score spaces are there on a Scrabble Crossword Game board?,1
How much electricity does the brain need to work?,1
What was the last year that the Chicago Cubs won the World Series?,1
How many rows of whiskers does a cat have?,1
How long do cardinal eggs incubate?,1
What percent liked Thatcher after she had been in power for a decade?,1
How many `` eyes '' does a coconut have?,1
How many people die from snakebite poisoning in the U.S. per year?,1
How many years did Shea & Gould practice law in Los Angeles?,1
How many Canadians emmigrate each year?,1
When is the Jimmy Buffett concert coming to the E center in Camden NJ?,1
How many languages are there in the world?,1
"On average, how many miles are there to the moon?",1
What was the death toll at the eruption of Mount Pinatubo?,1
What year was the ATM first introduced?,1
How many counties are in Indiana?,1
How many millimeters are in a mile?,1
How many people visit the Pope each month?,1
"The sun 's core, what is the temperature?",1
How many different vegetation zones are there?,1
How many freckles does Howdy Doody have on his face?,1
In what year did they build the Berlin Wall?,1
How many corners does a spritsail have?,1
"How many times was pitcher, Warren Spahn, a 20-game winner in his 21 major league seasons?",1
When did the `` Star-Spangled Banner '' become the national anthem?,1
How high is the city of Denver?,1
What is Susan B. Anthony 's birthday?,1
What date is Boxing Day?,1
About how many soldiers died in World War II?,1
The Shea & Gould law firm had an office in L.A. for how many years?,1
When did the use of `` the syringe '' first appear in medicinal history?,1
What is the time it takes a typist to type a screenplay that is 100 pages long?,1
What percentage of all world tornados touch down in the US?,1
How old is the sun?,1
How many states did Richard Nixon carry in 1972?,1
How many boys play the game in Winslow Homer 's 1872 painting Snap the Whip?,1
How many horses are there on a polo team?,1
How many electoral votes does it take to win presidency?,1
How many calories are there in a glass of water?,1
How many inches over six feet is Tom Selleck?,1
How many colors was the 1940s collectible called a Donald Duck Rubber Boat?,1
When do you plant winter wheat?,1
How fast does the fastest car go?,1
How many gallons of paint does it take to paint the Golden Gate Bridge?,1
"What 's the population of Biloxi, Mississippi?",1
What is the average weight for a man?,1
How much was the minimum wage in 1991?,1
A normal human pregnancy lasts how many months?,1
How many points is a disk in the center hole worth in Crokinole?,1
When did Charles Lindbergh die?,1
How many people in the world speak French?,1
In which year was the cartoon character Chilly Willy created?,1
What can you be fined for having a dog on a beach?,1
How much did a knight 's armor weigh?,1
What year did the Milwaukee Braves become the Atlanta Braves?,1
How many members are in the California congressional delegation?,1
What is the student population at the University of Massachusetts in Amherst?,1
What is the population of the United States?,1
What is the chromosome number of an elephant?,1
What is the temperature at the center of the earth?,1
How much money does a back injury lawsuit get?,1
How many bones are there in the human hand?,1
"How much does it cost to have a tree planted by dialing, 900, 740-TREE?",1
In what year was the Berlin Wall erected?,1
How many teaspoons make up a tablespoon?,1
How old is the universe?,1
What year was the first automobile manufactured?,1
When was John D. Rockefeller born?,1
How much of the nation 's children between the ages of two and eleven watch ` The Simpsons '?,1
What is the pig population of the world?,1
How many John Deere tractors have been manufactured?,1
How much money did the Marcos steal from their country?,1
How many equal angles are there in an isosceles triangle?,1
How big is the universe actually?,1
What year did WWII begin?,1
What is the average hourly rate of American workers?,1
How many people die from tuberculosis each year?,1
What is the goat population of the world?,1
How loud is thunder?,1
How fast is a 45Mhz processor?,1
How many seats does the Batmobile sport?,1
What was the date of Iraq 's invasion of Kuwait?,1
How many people own pets?,1
What year were the Olympic Games played in where Nadia Comaneci became popular?,1
When did Nostradamus believe World War III would begin?,1
What date was Dwight D. Eisenhower born?,1
What year did the U.S. buy Alaska?,1
When did the Hindenberg crash?,1
What are the unemployment statistics for the years 1965 and 1990?,1
What is the number of American soldiers deployed to South Korea?,1
What century does Captain Video live in?,1
What amount of money did the Philippine ex-dictator Marcos steal from the treasury?,1
How long do hermit crabs live?,1
What is the average hours per months spent online by AOL users?,1
How fast do cheetahs run?,1
How many points are there on a Backgammon board?,1
When is the site www.questions.com going to open?,1
How long ago was the Roe vs. Wade decision by the Supreme Court?,1
How much does the President get paid?,1
What 's a perfect score in a gymnastics exercise?,1
What year did the War of 1812 begin?,1
"When did Aldous Huxley write, `` Brave New World ''?",1
"When did Lucelly Garcia, a former ambassador of Columbia to Honduras, die?",1
How many claws has a lobster called a pistol lost?,1
How many varieties of twins are there?,1
In what year was De Gaulle elected president of France?,1
Mexican pesos are worth what in U.S. dollars?,1
When will Jean Aeul publish her next book?,1
Who was Ezra Taft Benson?,0
What Kentucky city calls itself The Horse Center of America?,0
What is a fear of rejection?,0
Where 's the 19th hole on a golf course?,0
Who invented the game bowling?,0
What net game sees its women 's world amateur champions receive the Uber Cup?,0
Who shot Billy the Kid?,0
What should you yell to hail a taxi in Madrid?,0
Who was the second man to walk on the moon?,0
Who was the second man to walk on the moon?,0
What is a cullion?,0
"Where is it planned to berth the merchant ship, Lane Victory, which Merchant Marine veterans are converting into a floating museum?",0
What are some colorful flowers that will bloom in the fall in New England?,0
What color bottles do good Rhine wines come in?,0
How is cologne made?,0
What university football team did O.J. Simpson take to the Rose Bowl?,0
Who painted the Sistine Chapel?,0
"What nuclear-powered Russian submarine sank in the Norwegian Sea on April 7, 1989?",0
What South American capital is the world 's highest?,0
What animal do buffalo wings come from?,0
What city is served by Logan International Airport?,0
What 's the largest U.S. city on the Great Lakes?,0
What college did Dikembe Mutombo play basketball for?,0
Who portrayed Dracula in Hammer Studios ' films?,0
What are all the southern states of the United States?,0
What caused Shea & Gould to close their L.A. office?,0
What does CPR stand for?,0
What does CPR stand for?,0
What country has the highest arson rate?,0
Who is the tallest man in the world?,0
What does I.V. stand for?,0
How did Bob Marley die?,0
What country boasts the most dams?,0
What are the major companies that are part of Dow Jones?,0
What are people doing to help prevent the extinction of birds?,0
What famous male vocalist has the same name as the composer of the opera Hansel and Gretel?,0
What kind of animals were in the Paleozoic era?,0
Who was the star of the 1965 Broadway hit Golden Boy?,0
What Tokyo street glitters with famed department stores and nightclubs?,0
What is the name given to the Tiger at Louisiana State University?,0
What did Martin Luther post on the church door at Wittenberg?,0
Where can I find a lesson plan for teaching the metric system conversion to American standard?,0
Who was with Patricia Hearst the night she was kidnaped?,0
Who is Dear Abby?,0
What does BTU mean?,0
"What famous New York City mayor wrote the hit song, `` Will You Love Me in December as You Do in May? ''",0
Who directed `` Jaws ''?,0
What 's the name of a golf course in Myrtle Beach?,0
What is habeas corpus?,0
What African country was founded by freed American slaves in 1847?,0
What kind of habitat does the scorpion live in?,0
What Rocky Mountain ridge separates North America 's eastward and westward-flowing rivers?,0
Who wrote `` Much Ado About Nothing ''?,0
What is meant by blood SED rate?,0
Where is the Little League Museum?,0
What is LMDS?,0
What is the largest snake in the world?,0
"When it 's time to relax, what one beer stands clear?",0
What 's the meaning of UOL?,0
Where can you find the Venus flytrap?,0
What city has the two steepest streets in the U.S.?,0
Where is Qatar?,0
How do you determine if a computer monitor has an SVGA adapter?,0
What was Marilyn Monroe 's real name?,0
What is acetic acid?,0
What is Greek pita?,0
Who told all in Ball Four?,0
What 's the term for an organism that lives on or in another?,0
Who wrote,0
What can be done about snoring?,0
Who developed the first polio vaccine?,0
Who made the largest cocaine seizure in Ventura County history?,0
What Asian country once thrilled to the sport of cricket fighting?,0
Who took the toys donated for the Doodyville Orphans ' Fund and kept them for himself?,0
What does CNN stand for?,0
Who directed the first Woody Woodpecker cartoon?,0
Name the food company that traveled to Soviet Georgia to film a series of ads.,0
What color are tennis balls?,0
What are the capital cities of the two large countries that occupy the Iberian peninsula in Europe?,0
What comic of TV 's golden age went by the motto `` Anything for a laugh ''?,0
What female faith healer wrote the inspirational book I Believe in Miracles?,0
What does it mean `` Rupee Depreciates ''?,0
Who was Darth Vader 's son?,0
"What former royal palace has served as a granary, prison, arsenal, leper colony, mint, telegraph station and whorehouse before becoming an art museum?",0
How does a chick breathe inside an egg?,0
"What was the name of the horse that fell on Queen Elizabeth, Prince Albert 's wife?",0
What is the fastest growing state in the U.S.A. in 1998?,0
What country boasts the most cars per mile of road?,0
What U.S. President had brothers-in-law in the Confederate army?,0
What 's destroyed in Genesis 19,0
"What do the number 1, 2, and 4 mean on Dr. Pepper bottles?",0
What is money made of?,0
Who was the prophet of the Muslim people?,0
What is Win Rah?,0
What are the names of the tourist attractions in Reims?,0
"Where is Natchitoches, Louisiana?",0
CNN is the abbreviation for what?,0
What does a polyorchid man have at least three of?,0
What European city do Nicois live in?,0
What is state tree of Nebraska?,0
What gate opened on East and West Berlin?,0
Where can I find a list of `` classic '' books 5th and 6th graders should read?,0
Where in the Bible does it tell about Jesus Christ 's brothers and sisters?,0
Where can I find full written draft of CTBT?,0
What Good Little Witch is Casper 's girlfriend?,0
What two states is Washington D.C. between?,0
What government department did The Untouchables work for?,0
"Where was `` I have fallen, and I can 't get up '' said first?",0
What was Queen Victoria 's title regarding India?,0
How do I e-mail someone at aol.com from yahoo.com?,0
Where can one find Mozambique?,0
Who declared,0
How do I get another city 's newspaper?,0
What does IQ stand for?,0
Who was Whitcomb Judson?,0
What is the origin of music?,0
What character narrates Treasure Island?,0
"Where does Buzz Aldrin want to build a permanent, manned space station?",0
"What late-night TV show features Larry, Bud, Melman and Toast on a Stick?",0
What three European countries begin with the letter A?,0
What does BMW stand for?,0
What bottled-up TV character was born in Baghdad?,0
Who moderated the first Kennedy-Nixon TV debate?,0
What Cherokee Indian gave his name to a tree?,0
"What European capital celebrated its 2, 000th anniversary in 1951?",0
What country contains the highest point in South America?,0
What Hermann Hesse book gave its name to a rock group?,0
What U.S. state includes the San Juan Islands?,0
What Morris West novel deals with Russian bishop who becomes Pope?,0
What country does Ileana Cotrubas come from?,0
What causes canker sores in the mouth?,0
What new year is celebrated on February 16th?,0
What is `` the only cigarette made with no leftovers ''?,0
What beer 's name is translated as `` lion brew ''?,0
Who is actress Goldie Hawn 's current actor boyfriend?,0
What are the Benelux countries?,0
What is the abbreviation of the National Bureau of Investigation?,0
What Pulitzer Prize-winning novelist ran for mayor of New York City?,0
Who was the first American to walk in space?,0
What Metropolis landmark was first introduced in the Superman cartoons of the 1940 's?,0
"Who wrote the book, `` Song of Solomon ''?",0
Where can I get a map of Prussia on the Internet?,0
What famous actress made her first appearance on stage at the age of five in the year 191 as `` Baby ''?,0
What radio station did Paul Harvey work for?,0
What is a Canada two-penny black?,0
Where did Dikembe Mutombo go to college?,0
Who comprised the now-defunct comic book team known as the Champions?,0
What country 's people are the top television watchers?,0
"What World War I battle saw 6, 0 troops killed in one day?",0
Where in a tree does photosynthesis occur?,0
Who sings Angel Eyes from the 80 's?,0
What state is Mount McKinley in?,0
Which Bloom County resident wreaks havoc with a computer?,0
"What TV series featured Neal, a martini-drinking St. Bernard?",0
What is fellatio?,0
What is Colin Powell best known for?,0
What Nobel laureate was expelled from the Philippines before the conference on East Timor?,0
"What poem contains the line, `` grow old with me the best is yet to be ''.",0
Name four famous cartoon cats.,0
What nationality is Ileana Cotrubas?,0
What 's the northernmost U.S. state apart from Alaska?,0
What are the three secondary colors?,0
What is the origin of the word assassinate?,0
What does `` B.Y.O.B. '' mean?,0
What is the U.S. location of Procter & Gamble corporate offices?,0
Rotary engine cars were made by what company?,0
Tell me what city the Kentucky Horse Park is near?,0
What do the names Andrew and Christina mean?,0
Who is the mathematician that won the Noble Prize for Literature in 1950?,0
What baseball team became the Minnesota Twins?,0
"What do you call a date that contains sequencing numbers, like 9-8-98?",0
In what part of Africa is Mozambique located?,0
What does the `` c '' stand for in the equation E=mc2?,0
What does the name `` Sabrina '' mean?,0
What is the cultural origin of the ceremony of potlatch?,0
What bestselling modern poet was the co-founder of the famous City Lights Bookshop in San Francisco?,0
Where was the largest concentration camp in World War II?,0
What is the abbreviated term used for the National Bureau of Investigation?,0
On what continent is Mozambique?,0
What does Larry King do for a living?,0
Who is the president of Stanford University?,0
How was the ACLU formed?,0
What was the favorite sport of Tom Wolfe 's The Pump House Gang?,0
Who was the 1st U.S. President?,0
What U.S. senator once played basketball for the New York Knicks?,0
Where can I find info on research being done on oilseeds thru genetics?,0
"What is the address for the main government office in Rome, Italy?",0
What causes rust?,0
What film ends with the line,0
What is the capital of Seattle?,0
What soviet seaport is on the Black Sea?,0
What city houses the U.S. headquarters of Procter and Gamble?,0
What U.S. state has the most blondes?,0
What animals do you find in the stock market?,0
"What are the factors leading to the high teen pregnancy rate in Spartanburg, South Carolina?",0
"What Robert Louis Stevenson novel was inspired by Deacon William Brodie, a cabinetmaker by day and burglar by night?",0
"Where is Hearst Castle, built by publisher William Randolph Hearst?",0
What square is the geographical center of London?,0
What are the titles of some R-Rated Sony Playstation games?,0
"What indoor sport saw the Phoenix Inferno become the Phoenix Pride on July 14, 1983, when the temperature hit 111 degrees?",0
How do I start a web based business?,0
Where can I find a `` Fifth Element '' screensaver?,0
"What do Caroll Baker, Tammy Grimes, Debbie Reynolds, and Judy Garland all have in common?",0
What future President became Senate majority whip under Harry Truman?,0
What is the largest city in the world?,0
What is the largest city in the world?,0
Where can I find a person 's address from a telephone number?,0
On which Hawaiian island is Pearl Harbor?,0
Where is Burma?,0
"What 1950 film won seven Oscars, including best picture?",0
Who were the four famous founders of United Artists?,0
What are the spots on dominoes called?,0
What group asked the musical question Do You Believe in Magic?,0
What California bay 's largest island is Angel Island?,0
What are the Twin Cities?,0
What two countries are linked by the Brenner Pass?,0
Where 's the Bernini-Bristol Hotel?,0
What Southern California town is named after a character made famous by Edgar Rice Burroughs?,0
What is the full name of the PLO?,0
How do I change a file from an ART file to a JPEG or Bitmap file?,0
What is the difference between a fruit and a vegetable?,0
What part of your body contains the corpus callosum?,0
Why does a candle go out when we blow on it?,0
What state did Anita Bryant represent in the 1959 Miss America contest?,0
"What lawyer won the largest divorce settlement, $85 million, in U.S. history for Sheika Dena Al-Farri?",0
What is yohimbine?,0
What U.S. state boasts Leif Ericson Park?,0
Where did the marriage ceremony come from?,0
How do websites like Yahoo and Excite make money?,0
What is the oldest building in the United States?,0
What organization 's offices were broken into at Watergate in 1972?,0
"Whom does Uncle Duke 's girl friend, Honey, room with?",0
What is a fear of parasites?,0
What record company was formed by Herb Alpert and Jerry Moss?,0
Who is Langston Hughes?,0
What do we call the imaginary line along the top of the Rocky Mountains?,0
What is the definition of a cascade?,0
Which gender has bigger thighs?,0
Where was Christopher Columbus born?,0
What Broadway show introduced the song Some Enchanted Evening?,0
What Kenyan city is the safari center for East Africa?,0
What ill-fated craft was captained by Ernst Lehmann?,0
What part did Benjamin Franklin play in the development of the newspaper in America?,0
What video game hero do some of his fans call Chomper?,0
What are new computer games for Windows 95 or 98?,0
What is a fear of black people?,0
Who was the author of the novel `` Far From the Madding Crowd ''?,0
What is the origin of blue for boys and pink for girls?,0
What country boasts Ismail 's Palace and the Palace of King Farouk?,0
What layer of the atmosphere contains most of the ozone layer?,0
What is the origin of gametophytic tissue?,0
"What California bridge was Don Brown the first to cross, on May 27, 1937?",0
What are the 28 tenses in the English language?,0
What do ladybugs eat?,0
What are some interesting facts and information about dogsledding?,0
What Hollywood dog died in the arms of Jean Harlow in 1932?,0
Who was Galileo?,0
What is Franz Kafka 's short story `` A Country Doctor '' trying to tell us?,0
What is the origin of the word `` mind ''?,0
What type of betting is used in horse racing?,0
What card company sells Christmas ornaments?,0
What holidays are celebrated in Ireland?,0
What is hybridization?,0
"What card game has variations called Canfield, Klondike and Spider?",0
What is the name of a language spoken by the Sioux?,0
What famed London criminal court was once a feudal castle?,0
What is the state flower of Michigan?,0
What is prepared mustard?,0
What two countries contain Sierra Nevada mountains?,0
Which breakfast cereal brought you `` the best each morning ''?,0
"Who claimed he killed 4, 280 buffalo as food for the crew building the Kansas Pacific Railway?",0
What is the term for the side of the mountain that faces the prevailing winds?,0
How can your school march in the Macy 's Thanksgiving Parade?,0
What Japanese manufacturer is known for both its pianos and its motorcycles?,0
What does Aaron mean?,0
"What member of The Little Rascals has an on-again, off-again sweetheart in Darla Hood?",0
What National League baseball team employed 72 third baseemen in its first 2 seasons?,0
What racehorse won an Associated Press poll as the greatest horse of the 20th century?,0
What 's the Southern dish made of pigs ' small intestines?,0
What 's the name of a hotel in Indianapolis?,0
How can I get rich quick?,0
What is DEET?,0
Where can I find the history of the Hungarian language?,0
Who played Lucas McCain on The Rifleman?,0
What does e.g. stand for?,0
Which one of the Great Lakes is entirely within U.S. territory?,0
What do most tourists visit in Reims?,0
What product features a frog that says `` dig 'em ''?,0
Name the tree growing company.,0
How can I get started in writing for television?,0
"In Waugh 's `` A Handful of Dust, '' what does the mad old man force the hero to do every afternoon?",0
Name the first private citizen to fly in space.,0
What country 's flag is field green?,0
What is RCD?,0
"What magazine gives us the cream, not the skim?",0
"Where was the Ligurian Republic, 1797-185,?",0
What is the world 's largest distilling company?,0
Who is the father of the computer?,0
What was the name of that popular song the Creeps sang?,0
Where can I learn about Samuel Gompers?,0
Where does tuberculosis come from?,0
What are you caught in if a haboob blows up?,0
Name a food high in zinc.,0
Who played Humpty Dumpty in the 1933 film Alice in Wonderland?,0
What three colors of ink are used to print a U.S. dollar bill?,0
What African animals are known as The Big Five?,0
What does the River Seine empty into?,0
Where does the song Anything Goes take place?,0
What are the shortest and the longest songs ever produced?,0
What crooner joined The Andrews Sisters for Pistol Packin Mama?,0
Who was the lawyer who represented Randy Steven Craft?,0
What does idle mean?,0
What is the capital of Yugoslavia?,0
What famed clown appeared on an early Howdy Doody Show and insisted that Clarabell be made up as a real clown?,0
Who 's the founder and editor of The National Review?,0
What is the definition of hazmat?,0
What organic fuel do bog-dwellers use a `` slane '' to cut?,0
Which city in China has the largest number of foreign financial companies?,0
Who was the first actress to appear on a postage stamp?,0
What is chronic constipation a symptom of?,0
What is Betsy Ross famous for?,0
Who has more DNA-a man or a woman?,0
Who started the Dominos Pizza chain?,0
Who was president in 1913?,0
What 's the middle name of movie producer Joseph E. Levine?,0
What is Latin for incompetent?,0
What determines the value of the pearl?,0
"What makes Black Hills, South Dakota a tourist attraction?",0
What U.S. state is Dixville Notch in?,0
"What part of Britain comprises the Highlands, Central Lowlands, and Southern Uplands?",0
"In My Antonia, how is Mr. Shimerda out of place on the farm?",0
What are the Arabic Numerals from 1 to 10?,0
"What are other ways of getting stretch marks besides pregnancy, weight loss, and weight lifting?",0
Whose kidnaping was termed The Crime of the Century?,0
What 's the capital of Monaco?,0
