input,label
<<I'm just going to be my own little self and kind of keep going along and saying what I believe in!!1!! >> #tcot #SemST ,0
"Tea Party Nation, Tea Party group listed by Southern Poverty Law Center as hate group. The Tea Party is The NEW Aryan Nations #SemST ",0
So over 20 million government employees got their private info stolen. Has anyone checked @user server?  #2016 #Fail #SemST ,0
"@user Hi Mark, thank you so much for your follow, may God bless you and yours.  #freeallfour #SemST ",0
I just don't think we need an old white guy in the #WH - Who would his #VP be? voting for #SemST ,0
"#HillaryClinton wants to be elected (thinks she's entitled)to WORK 4 the PEOPLE, & yet, she wants nothing to do with them!#peons #SemST ",0
#HillaryonCNN   The wicked person flees when no one is chasing them - Proverbs  #SemST ,0
@user Will #BillClinton assault #MonicaLewinsky on her birthday? #liberals #HillaryClinton #SemST ,0
@user Right now I think we're all sending special thanks to Donald Trump. #SemST ,0
hey @user when you LIED about the lack of a subpoena...you REALLY thought you wouldn't get caught? #LIAR #Corruptocrat #SemST ,0
We stand with the great #Baltimore mayor! Fire all the Crooks in Uniform! @user #FreddieGray #hannity @user #BlueWall #SemST ,0
I find allowing the deaths of Americans in Benghazi to be more offensive than the name Redskins. #Benghazi #redskins #SemST ,0
@user One would hope everyone would be fired up over such a blatant lie #SemST ,0
@user  Facetious much? Had me going there. #SemST ,0
@user Simple. A revolution Two Independence Days And a clean slate. #2ndamendment #REMEMBERBENGHAZI2016 #PATRIOTSWILLRISE #SemST ,0
@user FUCK OFF CROTCH ROT BITCH  WE ALL KNOW WHAT YOU THINK ABOUT WOMEN AND RAPED GIRLS #HILLARYCLINTON #USA #SemST ,0
"I will give the Jewish state all the support to vanquish Hamas & if that means killing 200,000 Gazans, than so be it. - #SemST ",0
@user Nice video. GOOD Luck WITH it. #SemST ,0
.@mite72 @user NEITHER ONE!!!! Just making a funny! #SemST ,0
@user @user Does the general public trust her enough to be President? Don't think so. #SemST ,0
@user Probably for the same reason bho has not ...& @user is one of them @user @user @user  #StopBush #SemST ,0
@user This is indefensible! One of the dumbest things I have ever seen a campaign do. Even the left was outraged by this.  #SemST ,0
"I think marriage is as it has always been, between a man and a woman. - @user  #MarriageEquaility #justsaying #SemST ",0
"#IfIhadAdollarFor wondering, was I that stupid when I was a #Democrats? #Obama #2A #NoAmnesty #WakeUpAmerica #SemST ",0
Barrack Obama doesn't care about his own town! Where do you live? Think he cares about you?   #TheFive #NoSanctuaryCities #2A #SemST ,0
@user @user 1.Food: #Benghazi 4 NeverAteAgain 2.Weather: #Benghazi WasFireHot 3.Pets: #Benghazi 4PetsMissThem #SemST ,0
@user @user This money will buy the Anti-American Libs including #SemST ,0
Republicans in the White House will make America great again! #Trump #educateyourself #boycottlibralmedia #SemST ,0
Dad while watching the news:  Politics is just show business for ugly people #HowAboutNo #SemST ,0
"@user : I believe the title would be ""First Lord"". Let THAT sink in!! #PJNET #SemST ",0
The recent comments of #HillaryClinton sounded like it was #Netanyahu speaking. Doesn't bode well. #SemST ,0
Dana made this shirt w/ lots of #glitter! #awesome #decoration #SemST ,0
7 years ago this month #POTUS released his groundbreaking First Americans tribal policy platform. You're up #Election2016 #SemST ,0
It's interesting how many liberals are so brainwashed and anxious to mindlessly support a woman who isn't even liberal #SemST ,0
'Hilary is not electable' then you stand no chance @user #carnivalbarker #SemST ,0
I dont understand the people that bash Donald Trump but take Hillary Clinton seriously #SemST ,0
@user  The stench of low tide.is lasting NO! ===> #SemST ,0
Trying 2 unfollow every twit who isn't going 2 vote if their candidate doesn't make it to the general.  #FeelTheBern   #SCOTUS #SemST ,0
"If it's been 80+ days since you've done an interview,  can we assume you're not really running for president? #SemST ",0
"@user Janie, I am honored to be followed by you, thank you and God bless you.  #freeallfour #SemST ",0
"@user @user @user Yes! #SoMuchUgly in #HillaryClinton, Hollow Acts Are Infamous! #WhyImNotVotingForHillary #SemST ",0
Why did you lie about the #Benghazi subpoena? @user  No wonder no one trusts you.  #SemST ,0
"Didn't take long for Clinton lackey @user to play the ""crazy"" card. So predictable #SemST ",0
@user @user @user @user @user @user @user  Because I have Grand Children!  #SemST ,0
@user cause  #Hillary Clinton is a LYING THEIVING CUNT  #SemST ,0
@user interview was ridiculous!! She's such a liar! #SemST ,0
Democrats want power for themselves. Republicans will give YOU the power! #Election2016 #SemST ,0
"It just depends on what the  definition of the word ""subponea"" is...  #subponea #SemST ",0
"While I like Bernie as much as the next liberal, if we nominate him we could actually lose to some RWNJ #SemST ",0
@user Do we really want to know what's under those pantsuits? Besides the black heart of evil. #SemST ,0
I dislike our idiots as much as I dislike theirs. #SemST ,0
"@user Thank You for the follow, may God bless you all !  #freeallfour #SemST ",0
@user Queen @user Was asked What she thought about @user comments on illegals She Said LET ME EAT PIE #SemST ,0
.@thedailybeast such a waste of space #CrackingCeilings #SemST ,0
.@thehill umm.  Yyyeaaaaah. Sure they do. #SemST ,0
"HRC is a war monger, every bit as bad as any Republican in the race, and probably worse than some. #SemST ",0
America has no tolerance for cheaters and liars in the White House. #NoBillary #Women4GOP #PresidentialElection2016 #SemST ,0
"@user ""Everything I did was permitted."" -HRC. ""If God is dead, all things are permitted"" -Dostoyevsky.  #tcot #SemST ",0
"@user   wow.  So shrill. Hating Hillary as badly as you hate homeless, transgenders, and people who ride trains #SemST ",0
@user This is what I see: Make way 4 ur queen peasants! Don'ttouch or talk 2 her U filth! #NoHillary2016 #Benghazi  #SemST ,0
"@user Here's to fearless women chasing their goals. Congratulations, Team #USA! H #SemST ",0
@user @user Never forget @user #Benghazi Shackle the criminal element #SemST ,0
HRC is delusional in addition to being a pathological liar.  1%er to the extreme.  #SemST ,0
People should and do trust me.  -woman who also denied getting a subpoena Trey Gowdy served her before she deleted emails #SemST ,0
"Spitting on clergy.  Burning the American flag.  Shaming American ideology.  It's Obama's America, and @user loves it.   #SemST ",0
I wish #OliviaPope could run @user 's campaign... #Scandal #livisreal #SemST ,0
Anyone who knows or whiteness bigotry & does nothing is just as guilty 4 not doing anything morningjoe #UniteBIue #SemST ,0
"Beware of #Kochtrolls bashing our candidates. I will not bash #Hillary. She's my plan B, for gosh sakes. #Bernie2016 #SemST ",0
"Hillary has flipped yet again, and is now pro-sanctuary cities. #SemST ",0
"@user : ""Change religious beliefs"" to accommodate the violence of abortion?! #WhyI'mNotVotingForHillary #SemST ",0
"@user had a duty to preserve ESI Now it's someone's duty to prosecute & sanction her Apparently ""duty"" is irrelevant #SemST ",0
.@HillaryClinton is a liar & corrupt.  Period. End of story.  #criminal #liar #hillaryforprison #uppers #tcot #SemST ,0
"@user Amen to that, everybody has to pay their way, no welfare either.  #freeallfour #SemST ",0
"#Clintonemails are just a prelude of what her presidency could be if elected, a myrad of scandals @user @user @user #SemST ",0
@user and CNN proved they are not a legitimate news organization by not calling her out about all her lies. #JournalismIsDead #SemST ,0
just saw ad about @user being tough on #iran it made my brain hurt #Election2016 #politics #SemST ,0
"@user I won't use the c-word, so I'll just say that everything Clinton does is a ""cunning stunt"". #HillaryonCNN #SemST ",0
@user Great now Hillary knows how the american people feel about the majority of politicians including her #SemST ,0
@user Maybe it's his last name? Or maybe he's a bonafide racist with a militia membership. Lol. #Tattoos #SemST ,0
Hilarity of the day: Hillary said she went 'above and beyond' in transparency. Really? What about the 30k deleted emails? #SemST ,0
@user I do! And I had an invitation to their beta test before they even officially launched. #HillaryLies #SemST ,0
"It's amazing to me how if you want a secure border & a legal process to immigration that makes sense, it means you are racist. #SemST ",0
@user of course she is disappointed. Hillary only approves of lying to Americans. #WakeUpAmerica #pjnet #SemST ,0
@user @user doesn't matter. Nobody cares if the Clintons make mistakes as long as the checks keep coming. #SemST ,0
#HillaryClinton just cannot accept the fact that #America does not like her. #HillaryonCNN #BernieSanders #SemST ,0
"#WhatILearnedToday @user already admitted to having at least 2 devices, more lies, it never stops #SemST ",0
@user : Women deserve a better candidate for the HIGH HONOR of first woman President. We ALL do! #SemST ,0
@user @user Is it still 1992? We must be watching Back To The Future 10.0 #SemST ,0
GW Bush gives $100K speech to wounded vets...then sells uranium to Russia. Oh wait. #SemST ,0
Voting Republican in 2016 gets you so much more than a free cellphone! #Election2016 #SemST ,0
"@user @user Lets hope!  She's a killer, liar and a coward! #WakeUpAmerica #MakeAmericaGreatAgain #SemST ",0
@user Simple. Govt benefits. Surprised it's only 42%. Must be some dependents who want off welfare. #SemST ,0
"Hillary has sacrificed more Ambassadors, told more lies, hid and destroyed more evidence... The beat goes on,,, @user #SemST ",0
".@HillaryClinton blames her lack of trust among the populace on @user forgetting that she's a lying, conniving, murderous, cheat. #SemST ",0
@user I'm loving it too! Draw that contrast!!! #SemST ,0
Did you hear the answer Hillary gave to a reporter when they asked a question?!?   Neither have I.  #SemST ,0
"@user @user Buh-bye, Bernie. I agree w/most of your platform, but your gun stance is unacceptable. #ENDTHENRA #SemST ",0
@user had a Legal obligation to prevent the destruction (preserve) Gov't & related documents (email). She didn't. #SemST ,0
Are we so desperate in this country to seriously consider a 60+ woman as president? #SemST ,0
"Hillary Clinton has amassed $329 million in her career (3 of her top 5 donors are Citigroup, Goldman & JP Morgan). #Bernie2016 #SemST ",0
The young Skinheads from yesterday's Aryan Nations has grown up to become the Tea Party of today. Same exact doctrine @user  #SemST ,0
"Mining is where all the money is but our ""Leader"" says otherwise #ArrestObama #RedNationRising #OperationBendOver #NoSanctuary #SemST ",0
"Hillary can't create jobs! Last time she had a job to do, she outsourced it to Monica Lewinsky. #SemST ",0
@user @user Bad for her is good for the U.S. @user #Killary #SemST ,0
"@user @user @user that was fun, but it wont be if we have another FAKE #POTUS #WhyImNotVotingForHillary #SemST ",0
"@user Thanks for the follow, may God bless you and your family.  #freeallfour #SemST ",0
@user @user @user Too busy protesting :) #LoveForAll #BackdoorBadgers #SemST ,0
"True Christians follow Mathew, Mark, Luke and John. GOP-Tea Party anti-Christians follow Hannity Limbaugh, O'Reilly and Palin #SemST ",0
"Obama is 'opportunist,' Hillary Clinton no different just 'more militant' - Chomsky #TruthBeTold #notmypresident #SemST ",0
@user @user AndrewWhyDoYouCareAboutWhatIThink? I DidNotRealizeThatIWasThisImportant. SirTweet AndrewIsAPaidTroll #SemST ,0
"@user lies just for the fun of it, its CRAZY!!!!! #NoHillary #WhyImNotVotingForHillary #SemST ",0
Hey Hillary Clinton...How's things working out on #Servergate? Bury enough evidence yet?    #tcot #SemST ,0
"Entire campaign platform for @user seems to be... ""I'm Hillary Clinton"".  #norecord #nosubstance #tcot #PJNET #SemST ",0
"Every time the republicans move to the middle, the liberals move the middle further to the left. #SemST ",0
RT @user Live today like it's your last day. But pay bills and dress appropriately just in case it isn't. #420 #SemST ,0
The white male vote is solidly GOP. The black vote is solidly DEM.  That leaves white females and brown ppl. #FeelTheBern #SemST ,0
Team USA  showed the world what American women are capable of! Is Hillary next? #WWC2015 #SemST ,0
"@user Clinton privilege transcends white privilege, rock star privilege, NFL privilege & intergalactic alien privilege. #SemST ",0
It bugs me when some people seek to invalidate centrist Democrats. I prefer a bigger tent. #SemST ,0
@user @user BOOM! I believe the 6th 'reporter' from the left has forgotten her mittens. #MediaStiffArmed #SemST ,0
Wouldn't be surprise that it comes to light that Chelsea's husband cheats on her. #HillaryClinton #SemST ,0
Hillary Clinton is a devious & deceitful career politician. She is the Richard Nixon of our time. #SemST ,0
@user @user Good i'view #Brianna. #Hillary NOT responsible 4 slander/libel-lies r indefensible. WILL be next #POTUS. #SemST ,0
@user @user  I'd be happy if that scandal brings her down.  There will be others...  #SemST ,0
@user condemns anti-Israel boycotts as 'counter-productive' #SemST ,0
"@user @user Hillary to press: ""Curtsy while you're thinking what to say, it saves time"" #throughthelookingglass  #SemST ",0
"@user Probably she made a promise to support gun rights to one citizen, while promising to ban guns to the other #SemST ",0
@user Pin the tail on the DONKEY!  That means you Hilldawg.  #BernieSanders  #Jeb2016 #Cruz2016 #Election2016  #Rubio #SemST ,0
"@user Thanks for the follow counselor, may God bless you and your family !  #freeallfour #SemST ",0
.@jaketapper The way @user keeps lying I swear her father's real last name is Geppetto. #TCOT #WakeUpAmerica #SemST ,0
I don't know how well a socialist is gonna play with southern democrats. #BernieSanders #SemST ,0
@user @user @user she's needs an Orange pantsuit! Permanently! #hillaryforprison #wakeupamerica #pjnet #SemST ,0
The #HillaryCampaignSong Top 20 will be revealed (and voting will resume) Monday morning at 10am PT! #SemST ,0
"SUCCESS:  @user said she's receiving a constant barrage of attacks from ""the Right.""  Great job, guys. Keep it up! #SemST ",0
"@user @user is a degenerate liar who will do, say, cheat, delete, anything to get another squat at 1600 Penn Ave. #SemST ",0
Ok now Latino are deciding who is going to be president of the US #Jeb2016 #DonaldTrump #Sanders2016 # #SemST ,0
Rhodham Hood: It takes a village to  community organize wealth redistribution Obama-style.   #SemST ,0
Hillary has learned The Blame Game well from Obama - she blames GOP for everything! #SemST ,0
@user wow!!! i can halp too!! #OBAMASUCKS #BLOWUPISIS #NOIRS #NOSHARIAUSA #NOAMNESTY #DAMNTHAT140  #USARULES...#ILOVETHIS #(:) #SemST ,0
The press needs to get out of the way so the peasants can get a glimpse of her Highness. #morningjoe  #SemST ,0
"Pondering why virtually all of my female friends, regardless of party, say they find Hillary annoying. #SemST ",0
@user  I got mine and I love it. #SemST ,0
.@politicoroger It is 2015. You and the other high minded media are not more important than then story. Have a seat. #SemST ,0
Wouldn't be surprise that it comes to light that Chelsea's husband cheats on her like her Bill did on Hillary. #HillaryClinton #SemST ,0
I'm conservative but I must admit I'd rather see @user as president than Mrs. Clinton. #stillvotingGOP #politics #SemST ,0
Hillary gave her first big interview. Did she talk about the issues? Did she rally the left? Nope. Total dud. #Bernie2016 #SemST ,0
"If Hillary Clinton is elected president in 2016, this nation will surely experience unprecedented destruction. #SemST ",0
"#NoHillary2016 & her #PredatorRat, too. MT ""@steve0423: We need to get these stickers up nationwide! #tcot #RedNationRising #SemST ",0
The rebel flag flew off the pole & pulled trigger on gun that fired by itself  liberal dementia growing  daily #2a #rebelflag #SemST ,0
The ropes might keep people back now Hillary but You WILL answer to americans come debate time you coward. #tcot #RedNationRising #SemST ,0
"If @user becomes president I'm not leaving the country I will just go ""undocumented. #SemST ",0
During ClintonNo.1 prez stint all we heard was 'right wing conspiracy' -it's starting again #SemST ,0
"WHAT IS ""THE THREAD OF VIOLIN EXTREMISM?"" #OBAMA #ISIS #ISIL #tcot #Elocution #SemST ",0
@user @user that's so ridiculous to treat people like that. They are doing their jobs. #SemST ,0
Trey Gowdy proved their #Benghazi hearings are politically motivated when he leaked documents to the press   #SemST ,0
Technology has exposed more bad politicians than bad cops....Where Is Our Server Hillary? #CNN #SemST ,0
Free and Equal in dignity and rights. #SemST ,0
@user the reason she struggles to appear genuine is she is not a genuine person. Actions speak louder than words.  #SemST ,0
Only @user want #crimigrants running amok in U.S. Cities.   #CancerIsProgressive #SemST ,0
"AKA Depends Day ""It all depends"" and Owebama's positions make you fill your Depends. @user @user #SemST ",0
Take care of your finances. Spend sensibly. Save for a rainy day. Live within your means. Resist greed. #Greece #SemST ,0
@user Are those women #BillClinton's next targets for assault? #MonicaLewinsky #WarOnWomen #HillaryClinton #tlot #SemST ,0
@user has my vote! The truth will set you free and we need transparency in Washington now more than ever! #SemST ,0
you can't bitch at me for donating to Dems.  Only way to get business done with them is to grease the skids #bribe #paytoplay #SemST ,0
@user Why should I believe you on this? The GOP leaders in congress won't fight Obama now!!! #tcot #SemST ,0
@user @user how about finding her a #pathtoJAIL #DONOTPASSGO do collect any Any more of #WeThePeople s #SemST ,0
Vow today to fight the #FirstFamilyOfCorruption .@billclinton  .@hillaryclinton & keep her out of office #independents #tcot #SemST ,0
I think that everything she says is a lie.   I mean EVERYTHING.   I don't even think her name is Hillary.  #WakeUpAmerica #SemST ,0
"@user @user If Jebb is our candidate, we will hand Hillary the keys to 1600?Penn Ave. #WakeUpAmerica #SemST ",0
@user @user  Attack? More like the daily liberal media defend Hillary and her lies!! #SemST ,0
SO ANYWAYS WHAT DID HE SAY? ANYTHING ABOUT VOTING FOR ME? #OBAMA #ISIS #ISIL #SemST ,0
"Can't #UniteBlue, RT LindaSuhler: Hillary:People Trust Me, Blames 'Constant Barrage of Attacks' By the Right #delusional #WakeUpA... #SemST ",0
