input,label
"Women's right has no approval by EPRDF!! Even though everybody believes women are half part of our society, but because of the previous dictator leaders of our country they cannot participate and benefit equaly from the political,economic and social life of the society and also do not get democratic rights or opportunities to express their problems with their own voices. To unload the adversity from their shoulder as all oppressed Ethiopian citizens our country's women, particularly the Tigray region women, join the 17 year army struggle and sacrifice their lives to assure and gain democratic rights,social justice, equality,peace and economic development of our country. For that reason, our country's women participate in all section of the combat during the armed struggle to get their rights and the rights of underprivileged people by resisting all natural and man-made obstacles. They joined the battle alongside their fighters and sacrificed. By giving their forehead to the bullet and tread explosives by jumping to the front battle field were able to be called lioness of the struggle. Even though, our Ethiopian women particularly the Tigray region pay spectacular effort by sacrificing their lives to reach into their goals,because their reward of struggle and sacrifices have been hijack and betrayed by the TPLF,EPRDF party, and their achievements which cost the hereon blood has been wasted, nowadays they are exposed to miserable lives. Women-the half part of society isolated alone cannot be beneficiaries; apparently, as every underprivileged Ethiopian society who was not able to get his reward of the17 years bitter and miraculous battle. Therefore, as all part of the society and women are loaded with many problems on their shoulder and their life fall in to famine,illiteracy,rape, detention,migration,adversity and death by the atrocity,horrible,rule of the TPLF, EPRDF ruling party. As a result of the human right violation and unemployment being an obstacle to women's social life,those who failed to resist the situation headed their way to migration blindly. As a result they became victims of rape and disgrace in the wild, or at the sea in a dreadful manner. The regime uses different systems to be trusted by the women. By systematic preaching in the name of union, league,women's federation, Meles leadership training academy etcetera and trying to control the women under his cruel and dictatorial administration and halt them from fighting for their future rights through writing, organizing themselves and incite argument against the dictators. The bloody and bitter army struggle performed to pervade justice, peace, democratic right, equality, and respect was jilted before reaching its goals as it falls to benefit the few elites, the oppressive, corruptive elite administration. The people and country are in danger of disaster and violence loss of integrity which resulted many innocent people being killed in the street and many other nationals are hunted get detained and tortured by security forceswithout any reason.Thissituationescalates grief and pain of our mothers and sisters. Because women are all the social life of community Looking at the threat and cruelty experienced by the ruling EPRDF party for the whole society especially women for 25 years, currently there is no hope that democratic right be secured.Therefore, we should unite and eliminate our sexual divergence and start the army struggle for democratic rights and abolish the ruling dictatorial EPRDF part",1
"In Woreda Wegera of southern Gondar, four security officers and three farmers died after a shoot-out that started when demonstrators who tried to get into the town were stopped by the security forces",1
world vision has called on all those involved in the conflict to ensure that fleeing civilians are offered safe passage .,1
"Protest rallies continue in Ethiopia. Protest rallies taking place in Oromia Region continued today, and memorial candle light ceremony for those who died in the protests...",1
Oromo Liberation Front rejects Kenyan Government's press release: ONF spokesman said that the attack which killed three people in Northern Kenya was carried out by Ethiopian Security Forces... ...,1
"In China, an attacker with a knife was shot by the police. East Turkistan Information Center.",1
"Colonel Kahsay Mekonen was found dead in Holland, but who is his killer it appeared in English text on Assenna website on February 3, 201",1
Turkey claimed the complexity of information regarding the suspect of Thailand bombing: Turkey... http://t.co/GeKAwKVkB,1
"and yet the regular excuse is that its soldiers are out-gunned by boko haram , despite the helicopter gunships , ground-attack aircraft , and surveillance drones in the official inventory .",1
"ngongi arrived by helicopter on wednesday in bunia , the main town in ituri , where he saw a column of exhausted villagers , "" women in rags and unaccompanied children carrying bundles on their heads @-@ fleeing senseless killings "" .",1
"According to information we received, in a locality called Adi Kilte in Adyabo district, Northwestern Zone, Tigray Region, two of the residents, Mr. Tesfai Teklemariam and Mr. Yohannes Teferi, have been subjected to beatings and incarceration by soldiers of the ruling regime, accusing them of having contact with the TPDM organization. Moreover, the inhabitants of the area are exposed to hardship after being banned from utilizing farming land they had been using previously",1
The condition of refugees arriving in Sudan and their path of trip is awful. The influx of South Sudan refugees is attributed to the dwindling of food storage in the country,1
It was learned that people set a private car on fire in a locality called Adere in the Nunu district of Western Wellega,1
"Moreover, it has been learned that secondary school students in the town of Burayu put stone barriers on the road to prevent soldiers from entering the premises",1
"Caused by the cruel governance that is ruling Eritrea, Eritrean women who escape the system and head to be refugees, barely surviving the shoot to kill policy but fell in the hands of the PFDJ soldiers, beyond the miserable prisons that doesn't have water and food, victims who didn't want to disclose their names stated they are forced to cook food for the soldiers",1
"in recent months , the international community has revamped efforts to resolve the protracted unrest that has resulted in the country being carved up by warlords , extremist militia and pirates ruling vast regions .",1
"37 prisoners killed in prison, investigation has started about prison guards",1
"Tunisia: 12 people have died in an attack on a presidential security bus. Following the attack, state of emergency has been declared in the country, and hours...",1
"Due to increasing number of defecting federal police members, the government is conducting closed meetings to put pressure to the remaining members, however they have failed and were concluded without an agreement. According to the report,, due to increasing number of defected members of the federal police of the ruling EPRDF regime the government made different closed meetings to the remaining members to put pressure over them, but all of the meetings were dispersed without any agreement. The report also understands that the federal police meeting started last month in Addis Ababa, however due to the conflicts and disagreement among the commanders it ended up without rapport. As part of the campaign the meeting continued for the second time in BAHR DAR from February 13 to February16 and raised different issues. Some of them were like ""why the people hate the government? Why the government suffers its people? Why we use lethal action to stop our people's frustration? Why should we order shoot to kill and detain our people? Why should we receive orders from higher commanders to shoot at our people? The members of the federal police asked these and other questions and gave their comments but it was learned that the meeting finished without agreement. It was reported that, after the meeting four higher commanders of the federal police disappeared and there is no clear information on their whereabouts until now",1
Also it was learned that in the town of Buraye secondary school students blocked the way to the fence of the soldiers with stones,1
"RT @RWALINDAP: #Rwanda: People butchery, where #Kagame and killers torture. Sooner or later, those who work there will report @gatjmv..",1
Kamonyi: Students rejected food and protested while throwing animator's clothes in a latrine,1
"29 people died in an attack that took place in a hotel in Ouagadougou, Burkina Faso. The Capital of Burkina Faso, Ouagadougou: In one of the big hotels last Friday evening heavy....",1
Somalia: 20 people were killed in Lido restaurant by Al Shabab attack,1
"the united nations also launched its first aerial assessment of the entire somali coastline in an attempt to identify other areas in need of help in the remote and largely lawless nation , which until recently had been without a government for more than a decade .",1
An eye witness says a bomb was hurled at the Jimma University and students were wounded.,1
"Accordingly, as the protest continued on the same date, at eastern Harargie Adama University, large number of police broke into the University compound, and even though they tried to demolish the opposition by using gunfire and tear gases, they were unable said one student from the university who didn't want to mention his name",1
"According to sources from the area, in Amhara Region, South Wollo Zone, Borena District, in the process of registration for allocating emergency aid, it is suspected that favoritism and discrimination has been practiced, of which, the chairman of the Kebele Mr. Hassen Muhdin was alleged to be responsible. In response to these repeated allegations of favoritism and discriminatory practices, last week, by night around 4 o'clock an individual named Yasin Tesema entered into the Kebele chairman's house and told him that, ""while I don't have anything to eat, you registered someone better than I am' and shot and killed him, according to sources",1
the arrest came as hundreds of minority tamils staged a noisy protest in the adjoining district of batticaloa accusing local officials of discrimination in the distribution of aid .,1
"The information further explained that some of the points raised in the Dabat town demonstration, which went on from noon to midnight, included: the government should find lasting solutions to the questions of identity being raised about peoples and the urgent questions and problems of good governance",1
"primakov said that "" certain regional leaders "" who were trying to force islamic-type state systems on the countries of central asia were benefitting from the destabilisation of the situation in afghanistan , the report added .",1
"The information indicates that as the ruling regime of EPRDF claims it brought under control the resistance that erupted in all of Oromia Region, the people's unrest has continued vigorously in various ways and directions. Accordingly, the information indicated, protests continued all day on Lekatit 12, 2008 E.C. in Welega Horogudru, particularly in the town of Alibo, in Jarate district",1
"In Debre Tabor, a strike has taken effect and at least three people were killed. Meanwhile, in the town Dur Betu, three individuals were similarly killed, All Ethiopia Unity Party has stated",1
"But, this is not from Eritrea",1
Reporters were attacked in Russia.,1
nearly 2 million colombians have fled their homes over the past 15 years to avoid violence linked to leftist rebels and ultra-rightist paramilitary forces .,1
"""The security problem that unfolded in Gondar is under control"" the government of the Amhara zone. The problems that unfolded in limited places of the surroundings of Gondar in the Amhara zone",1
"the purpose of a comprehensive military embargo against the taliban is to ensure that the taliban understand the international community 's conviction that negotiations must replace warfare in afghanistan so that a broadly representative government can be established , and so that afghanistan can begin its critically needed rehabilitation .",1
"The other incident, which killed 15 other Africans, happened in the western Libya port city of Sabratha, the IOM explained, based on the report from the official Libyan news agency Observer",1
"as boko haram continues its territorial expansion in northeastern nigeria , it will need more operational and logistical resources , meaning that the group ’ s use of urban guerrilla warfare is a trend that is also likely to increase .",1
"bandits have begun rampant looting in the flooded areas , a resident of rajshahi told afp by telephone .",1
"last march , they reached an agreement with president laurent gbagbo to disarm and reunite the nation after years of failed foreign-backed peace efforts .",1
An uprising has been going on in many parts Oromo region ...,1
"the members of the council reiterated their serious concern over the rapidly deteriorating humanitarian situation in the country , and expressed deep concern at the increased terrorist threat in the north due to the presence among the rebels of members of the terrorist group al-qaida in the islamic maghreb and extremist elements .",1
""" the gunmen arrived around 7 : 30 pm ( 1830 gmt ) , firing guns and shouting ' allahu akbar ! '",1
Juba: gunfire exchanged between President Salva Kiir and Riek Machar loyalists.,1
"A recent study by the UN reveals that among the children kidnapped from Gambela region by armed men from South Sudan, the whereabouts of 68 children remains unknown",1
"The report shows the protest continued at different direction and sides at its bigger scale,even though the ruling party declares that the protest is under its control. As part of the protest on June 12, 2008, the violence continued with higher involvement of the Oromo people in Wolega Horogudru particularly in Jarate district of Alibo",1
A group of UNP parliamentarians who had an observation tour to Mattala Airport and the Hambantota Port were targeted ...,1
"The spokesperson for Ethiopia's Office of Communication said that Ethiopia is entering 2017 of the Gregorian calendar after fighting against a drought caused by El Nino and the winding down of the clashes in the country. But Dr. Derese Getachew, assistant professor at Ayona College, New York, says that the country is entering the year facing big challenges",1
"the office of the united nations development programme in the iranian capital , tehran , closed on thursday following protests by student demonstrators outside the building .",1
a brutal demonstration of the paranoia gripping the city was the lynching of two arab miners in gao on march 7 after an islamist attack on bamako .,1
"To perform successful public protest in our country, it's recommended that unity is an important factor. Nowadays as the public protest in our country is being powerful from time to time. The dictator regime reaches at this stage by executing thousands of lives, by victimizing in prisons, causing them to migrate, and torturing of citizens. The reason the regime could not be over thrown from power is because the opponents' movement against the regimes could not be united. Based on this, if the current strong and uncontrollable public protest against EPRDF is to be successful, the only key political solution of our country is that opposition parties and individual people should narrow their gaps, and unite to struggle, as recommended from different sources",1
"Addis Ababa: 5 people were seriously injured and 19 others suffered mild injuries in a bomb explosion in Anwar Mosque. The bomb explosion took place today in Anwar Mosque in Addis Ababa, an official ...",1
"According to the Italian news on June 7, 2016, it was reported that an Eritrean who was involved in such activities was caught in the Sudan and brought to Rome",1
"following a joint pakistan and afghanistan contingency planning exercise facilitated by unhcr geneva in june 2000 , a contingency plan for afghanistan has been formulated to forecast possible population displacement as a result of drought and armed conflict .",1
"Regarding the authoritarian regime and the crimes systematically committed by effectively violating human rights (forced labor, sexual slavery, arbitrary arrest, sentencing without due process). Unlawful acts of the council or legal representatives of the Eritrean government",1
three-quarters of the funding is aimed at critically food insecure populations that have suffered from prolonged conflict .,1
"Residents say that a young man suspected of participating in demonstrations that took place in in Mieso, Oromia, was killed by the Special Police Force. Resistance that started two months ago in Oromia Region, today as well...",1
"Based on the news we received from Khartoum, Sudanese security forces are undertaking intensive roundup in the regions of Aldeym, Sahafa, and Jirefn, in which many Eritrean refugees reside",1
Russian reporters were attacked.,1
she told irin that the authorities had responded to peaceful protests with excessive force .,1
"""the unrest in Gondar does not define the opposition of the Amhara people"". In an interview that Mr. Getachew Redda, the Ethiopian Minister of communication affairs, held with foreign journalists...",1
"as political paralysis took hold in bamako , despite the setting up of an interim government earlier this year , the tuareg and their islamist allies continued a juggernaut which saw them seize all key northern towns and more than half the malian territory .",1
Human Rights have reported that 140 people died in the protests that are taking place in Ethiopia's Oromia Region.,1
"The 29 years old Habtom Weldemichael; on October 18 in the city of Beersheba; in the attack that happened at a bus terminal, Israeli security forces thought two people among those who committed the attack was one, after they shot and wounded him in the leg , Israelis who live in the area beat him with chairs and other things and because of the heavy wounds it is remembered that he breathed his last breath after he was taken to the hospital",1
Residents of Ambo town in Oromia Region held a protest rally demanding EPRDF officials to stop the actions they are taking against the people and to be brought to justice,1
A financial grant from the President to the family of the girl died of a bullet,1
"at least a quarter of the new trainees have been forced to join the support unit , which includes the riot squad which has been prominent in recent assaults on township residents .",1
"It should be recalled that the government of Ethiopia demanded 1.1 billion dollars to help out 10 million people. Its neighbors, South Sudan and Somalia, are affected by drought in addition to their internal conflicts",1
"in august 2000 , the organization suspended humanitarian air operations throughout the sudan , following the aerial bombardment of united nations aircraft and facilities on the ground at mapel in the lakes region .",1
this area has a high number of residents displaced from other parts of the county by ongoing violence and is also the site of an mcc global family project .,1
"Chinese search for attackers of iron mine in Bay comes to the 20[th] day, the attackers still have not been found: Iron mine in Bay... http://t.co/DAWe18vby",1
"guards hired by the ngo undertaking the distributions attempted to disperse the crowds by shooting in the air , but did not succeed .",1
"On April 13[th], 2015, 47 bodies of the victims of the Genocide against Tutsis were buried in Rusiga/Rulindo Memorial Site. http://t.co/xq48eJIV5",1
"*by katarina h ö ije* bamako , 30 april 2015 ( irin ) @-@ the last few years in mali have been busy : an independence declaration , a coup , a mutiny , a northern takeover by islamist groups , a french military intervention , a hostage crisis , a guerrilla campaign , a preliminary peace deal , and finally , in february , a ceasefire .",1
"Shooting in the middle of the city of Ouagadougou. Heavy shooting and explosions was heard in one of the big hotels in Ouagadougou, the capital city of Burkina Faso. The hotel, Westerners...",1
"Individuals die in Gondar and hotels targeted. In clashes that began in the city of Gondar yesterday, property has been destroyed and lives lost, correspondent ...",1
"Press release May 25th, a day in which Eritrean refugees drowned in the Mediterranean Sea, and Independence day was celebrated. Day 1, two (2) weeks ago, we, Eritreans at home and abroad, observed the day the country was liberated, remembering the brave martyrs and the blood they sacrificed. Our country, Eritrea, was liberated from foreign colonization on May 24, 1991. It was celebrated by the Eritrean people all over the world. However, the way it was celebrated varies. Most Eritreans celebrated it by remembering in grief and praying for those heroes who passed away to bring Independence; by remembering the devastation that came after Independence and the continuing cataclysm, the heinous and reprehensible interrogations and killings inside the country, particularly in prison camps; remembering our innocent Eritrean brothers, victims of human trafficking, who are losing their lives in the deserts of the Sahara and Sinai, and the death that has been taking place in the merciless waters of the Mediterranean and the Red Sea. Its main message, however, was enough of our death; to ensure peace, to solve our problems, let's dialogue and erase our enemy. Our meetings proceeded by remembering the more than 300 Eritreans who died in the sea on Lampedusa",1
"bamako , 19 august 2015 ( irin ) @-@ more than eight weeks after a landmark peace accord between mali ’ s bamako government and a tuareg-led rebel coalition brought hope of an end to years of unrest , little has been done to end the fighting and militancy is once again on the rise .",1
"they stressed their common position that israeli settlements , the separation barrier built anywhere in the occupied palestinian territory , home demolitions and evictions are illegal under international law and constitute obstacles for peace and they endanger the viability of the two-state solution .",1
"In Oromo, Maeso, a youngster who participated in the uprising was shot dead, said residents: In Oromo, an uprising which started two months ago...",1
"a group of "" kenyan "" protestors shouted at a muslim woman , before chanting at another groups of somali women : "" we 're in kenya here ! """,1
"The conflict that erupted in Gondar is brought under control, says Ahmara Region's government. The crisis that started in some areas of North Gondar Zone, in the Amhara Region...",1
"According to our sources, the popular uprising against the oppressive ruling regime of EPRDF is on the rise and is presently continuing in all of Oromia Region. Because of this, the university in Lekemti has been closed for over a week now, due to student protests, according to our sources from the area",1
"In connection with the Oromo region up rising, more than 3500 people have been arrested, said opposition groups",1
"Moreover, a large number of the police broke into the premises of Adama University, located in East Hararge, and tried to disperse the protests with gunshots and tear gas, but were unsuccessful, a student of the university who wished to remain anonymous has stated",1
"it was the islamists who freed us from the mnla which was committing atrocities here . """,1
"namibian forces have set up bases inside angola in an operation aimed at ending unita rebel raids in northeastern namibia , a move a local human rights group has condemned as a dangerous escalation in windhoek 's involvement in the angolan conflict .",1
"The population of the towns and villages of West and East Hararge, in Oromia Region, is currently staging strong protests",1
i don't think we will be able to do anything significant regarding internal displacement and the problems of afghan refugees until such a time that there is a political settlement in their country .,1
ANNOUNCEMENT: WE CONDEMN KILLINGS COMMITTED BY THE BLOODTHIRSTY CIRCLE OF THE DICTATOR PAUL KAGAME AGAINST BANYAMULENGE TUTSI REFUGEES WITHIN KIZIBA CAMP. The announcement by the government of Rwanda operating in Diaspora No 2018/02/00,1
"Reports indicate that the Woyane/EPRDF army has killed a young man nd two women in West Gojam zone, Tis Abay town, on November 01/2016",1
"It has been acknowledged that the people of Humora town in the western region, are killed by poison after they had been accused and intimidated by the cadres of EPRDF for the rising of the public unrest in Welkite Tsegede and supporting them financially",1
#BBC: Congolese refugee camp in Kiziba camp assaulted by #Rwandaarmy and @Rwandapolice. Now besieged. K...,1
"somalia has suffered two decades of conflict , worsening droughts and heavy flooding .",1
"the protection of civilians mandate “ presupposes that those charged with protecting civilians have the willingness to take proactive measures to do so ” , he said , calling that willingness an operations ’ “ greatest protection asset ” .",1
"According to information reaching us from Khartoum, Sudanese security forces are conducting extensive arrests around the areas of Al Deim, Sahafa and Jiref where large numbers of Eritreans live",1
How Muslims shops have been destroyed elsewhere in Kandy (video),1
"Only yesterday, we saw our young brothers drown in the Mediterranean in droves and being brutally slaughtered with knives and shot with guns in Libya",1
"the government should also urgently adopt initiatives to address rising ethnic tensions in the country , including by monitoring speech that incites violence and by addressing the grievances of all groups in the north , not just those that have taken up arms .",1
