input,label
What Caribbean island is northeast of Trinidad?,1
What Tokyo street glitters with famed department stores and nightclubs?,1
What U.S. state comes last in an alphabetical list?,1
Mississippi has what name for a state nickname?,1
What U.S. city is The Queen of the Pacific?,1
What province is Montreal in?,1
What country has the largest sheep population?,1
What is the location of the Sea of Tranquility?,1
Where do lobsters like to live?,1
What cathedral was Thomas Becket murdered in?,1
What is the deepest lake in the US?,1
Where in a tree does photosynthesis occur?,1
"What is the US Federal Government website for Standard Industrial Classification codes, SIC,?",1
Where can I find book reviews of `` Turbulent Souls ''?,1
Where is Guam?,1
What is the location of McCarren Airport?,1
Where do the adventures of `` The Swiss Family Robinson '' take place?,1
Where does the song Anything Goes take place?,1
"Where was helium first discovered, hence its name?",1
"Where can I find all the information I need to know about the English Civil War, 1642-1649,?",1
What was the only country you were allowed to drive into Israel from in 1979?,1
What country did the Nile River originate in?,1
What state is Mount McKinley in?,1
Tell me what city the Kentucky Horse Park is near?,1
What is a reliable site that I can download Heretic 2?,1
What state 's home to the Buffalo Bill Historical Center?,1
Where is the Mall of the America?,1
What nation boarders Mozambique?,1
Where is the official `` zero '' of the sea level?,1
Where did Ty Cobb grow up?,1
What is the name of the highest mountain in Africa?,1
What country has the highest arson rate?,1
What are the largest deserts in the world?,1
What is the oldest city in the United States?,1
"What U.S. state boasts Stone Mountain, the world 's largest mass of exposed granite?",1
"What is the address for the main government office in Rome, Italy?",1
Where can I get information about cystic fibrosis?,1
What is the capital of Italy?,1
What is Mark McGwire 's e-mail address?,1
What country lies directly south of Detroit?,1
What city boasts the Billingsgate fishmarket?,1
What lake in Scotland is said to hold one or more monsters?,1
What is the fastest growing state in the U.S.A. in 1998?,1
Where is the Lourve?,1
What constellation represents a hunter with club and shield?,1
What square is the geographical center of London?,1
What nationality were the 123 people who died in the Black Hole of Calcutta?,1
Where are the headquarters of Eli Lilly?,1
Where is Webster University?,1
What country received all the Nobel Prizes awarded in 1976?,1
What peninsula is Spain part of?,1
What is the largest island in the Mediterranean Sea?,1
What volcano showers ash on Sicily?,1
What is the highest peak in Africa?,1
Where can I learn about Samuel Gompers?,1
What does the River Seine empty into?,1
What direction do most baseball pitchers pitch toward?,1
What U.S. city is known as The Rubber Capital of the World?,1
What are the top five oil-producing countries in the world?,1
Where was George Washington born?,1
"What county is Modesto, California in?",1
What is the seafaring name for the southern tip of South America?,1
What Metropolis landmark was first introduced in the Superman cartoons of the 1940 's?,1
What planet has the strongest magnetic field of all the planets?,1
Where is the world championship sled dog race held each February?,1
Where can I find an Ask An Expert site?,1
Where is Romania located?,1
Where is Perth?,1
What state did Helen Keller call home?,1
What city is also known as `` The Gateway to the West ''?,1
What country owns Corsica?,1
Where could I go to take a ride on a steam locomotive?,1
Where is Procter & Gamble based in the U.S.?,1
Where are the tropical rain forest distributions?,1
Where is Dartmouth College?,1
What North American city sprouts the most parking meters?,1
What city is served by Logan International Airport?,1
What two countries are separated by the Bering Strait?,1
Where is Ayer 's rock?,1
What country 's capital was formed when Pesth and Buda merged?,1
Where can I find information on becoming a journalist?,1
Where do people mountain climb in Nepal?,1
What 's the northernmost U.S. state apart from Alaska?,1
What two countries is Andorra nestled between?,1
What Asian country once thrilled to the sport of cricket fighting?,1
What French province is cognac produced in?,1
Where is Qatar?,1
What sea is Bombay on?,1
Where was the first golf course in the United States?,1
Where are the U.S. headquarters for Procter & Gamble?,1
What continent is Egypt on?,1
What country 's northernmost city is Darwin?,1
Where do quality drinks begin?,1
Which city in Canada is the least-populated?,1
Where did Honecker rule?,1
"Where is Hearst Castle, built by publisher William Randolph Hearst?",1
"What city boasts Penn 's Landing, on the banks of the Delaware river?",1
What 's the name of the temple that is located near the capital city of Laos?,1
On which Hawaiian island is Pearl Harbor?,1
Where did Sarge Steel get his metal hand?,1
What is the capital of California?,1
What was the first town to be chartered in Vermont?,1
Where is the volcano Olympus Mons located?,1
What state has the least amount of rain per year?,1
What country was Hitler the chancellor of?,1
Where can one find Mozambique?,1
"Where was the Ligurian Republic, 1797-185,?",1
What are all the southern states of the U.S.?,1
What U.S. state 's biggest lake is Lake Sam Rayburn?,1
Where is Ocho Rios?,1
What country in 1998 had the most suicides regardless of population size?,1
What country contains the highest point in South America?,1
"Where is Natchitoches, Louisiana?",1
"What celestial body has a diameter of 864, 000 miles?",1
Where can I find a website that gives comparisons of good prices?,1
What are the capital cities of the two large countries that occupy the Iberian peninsula in Europe?,1
What capital is built around Monument Circle which contains soldiers and sailors monument?,1
"What is the location of Edinburgh, Scotland?",1
What building appropriately enough is depicted on the back of the 1-dollar bill?,1
What is worth seeing in Reims?,1
What U.S. state boasts Leif Ericson Park?,1
What state did Anita Bryant represent in the 1959 Miss America contest?,1
Where is the Danube?,1
"What country was first to use the airplane as a weapon of war, against the Turks in Libya?",1
What U.S. state is Dixville Notch in?,1
What is Stefan Edberg 's native country?,1
What is the oldest building in the United States?,1
"Where can I find up-to-date coastal ocean surface temperature information, preferably along North America and the Caribbean?",1
In what city is the famed St. Mark 's Square?,1
What 's the largest U.S. city on the Great Lakes?,1
What is the nickname of Pennsylvania?,1
Which country is Australia 's largest export market?,1
Where must a soccer goalie stand to be permitted to handle the ball?,1
"Where is it planned to berth the merchant ship, Lane Victory, which Merchant Marine veterans are converting into a floating museum?",1
What web sites are linked to the Report on Genesis Eldercare?,1
Where can I find a list of `` classic '' books 5th and 6th graders should read?,1
What country was Mikhail Gorbachev the leader of?,1
"Where does Buzz Aldrin want to build a permanent, manned space station?",1
What country boasts the most dams?,1
What continent 's name appears on the upper left corner of a Budweiser label?,1
"Where are the apartments in Saint John, New Brunswick?",1
What U.S. state 's motto is `` Live free or Die ''?,1
Name the highest mountain.,1
Where can I find the names of all the 15 Pokemon?,1
What country has the most coastline?,1
"What part of Britain comprises the Highlands, Central Lowlands, and Southern Uplands?",1
Where can you find the Venus flytrap?,1
Where do the Blackhawks maintain their operations?,1
Where 's the 19th hole on a golf course?,1
Where is Tufts University?,1
"What European country boasts the city of Furth, found where the rivers Rednitz and Pegnitz converge?",1
Where is the Isle of Man?,1
Which is the wealthiest country in the world?,1
On what river is Strasbourg built?,1
What city has the two steepest streets in the U.S.?,1
Where did makeup originate?,1
What Kentucky city calls itself The Horse Center of America?,1
Where is the Mason/Dixon line?,1
Where is Procter & Gamble headquartered in the U.S.?,1
What was the birthplace of Edgar Allen Poe?,1
What country would you visit to ski in the Dolomites?,1
"What landmark Italian restaurant can be found at 239 West 48th Street, New York City?",1
What two states is Washington D.C. between?,1
Where is the Holland Tunnel?,1
What planet did Percival Lovell discover?,1
What country is Kosovo a part of?,1
Where is the Mayo Clinic?,1
Where did Luther display his `` Ninety-Five Theses ''?,1
What city 's airport is named Logan International?,1
Where can I find info on Alexander Mackenzie?,1
What country imposed the Berlin Blockade in 1948?,1
Where was the largest concentration camp in World War II?,1
What is the city in which Maurizio Pellegrin lives called?,1
On what avenue is the original Saks department store located?,1
Which mountain range in North America stretches from Maine to Georgia?,1
What city is the setting for Puccini 's opera La Boheme?,1
What is the highest dam in the U.S.?,1
Where can I take a test that will tell me what I should be when I grow up?,1
Where did guinea pigs originate?,1
What body of water does the Danube River flow into?,1
Where was Tesla born?,1
What U.S. state includes the San Juan Islands?,1
What constellation is known as The Water Bearer?,1
In what area of the world was the Six Day War fought?,1
What was known as the Spice Island?,1
What building are British monarchs crowned in?,1
"What European capital celebrated its 2, 000th anniversary in 1951?",1
"What is the best place to live in the world, considering climate, civilization?",1
Where can I buy a good snowboard for less than $200?,1
What countries have the largest armed forces in the world?,1
What famed river flows through Bagdad?,1
What is one of the cities that the University of Minnesota is located in?,1
What is the National Park in Utah?,1
What city in Florida is Sea World in?,1
What country in Latin America is the largest one?,1
In what state was the first co-educational college established,1
Where is Tornado Alley?,1
McCarren Airport is located in what city?,1
What are the world 's four oceans?,1
Where can I buy movies on videotape online?,1
What two cities usually mark the extremes of English Channel swims?,1
Which city in China has the largest number of foreign financial companies?,1
What country did Ponce de Leon come from?,1
Where is Inoco based?,1
What 's the home of the Rockettes?,1
What mountain range extends from the Gulf of St. Lawrence to Alabama?,1
What country 's flag is field green?,1
What is the largest city on the Great Lakes?,1
What is the U.S. location of Procter & Gamble corporate offices?,1
What state on the Gulf of Mexico has its lowest point five feet below sea level?,1
Where did the Battle of the Bulge take place?,1
What are some good medical sites for information?,1
What 's the name of the Wilkes plantation in Gone with the Wind?,1
What is the capital of Uruguay?,1
What are the Benelux countries?,1
What 's the nearest star to Earth?,1
What park contains Firehole River and Fairy Falls?,1
Where were the 196 Summer Olympics held?,1
What is the capital of Yugoslavia?,1
Where can I find the history of the Hungarian language?,1
What do most tourists visit in Reims?,1
"What islands got their name from the Spanish baja mar, meaning shallow water?",1
What are the largest libraries in the US?,1
What state is John F. Kennedy buried in?,1
What body of water does the Yukon River empty into?,1
What is the capital of Burkina Faso?,1
What state in the U.S. has the most blacks?,1
What three European countries begin with the letter A?,1
What is the capital of Seattle?,1
What do we call the imaginary line along the top of the Rocky Mountains?,1
"Where was `` I have fallen, and I can 't get up '' said first?",1
Where can I find info on research being done on oilseeds thru genetics?,1
What country offered Albert Einstein its presidency in 1952?,1
What four U.S. states have active volcanoes?,1
Where can I find information on George Bush?,1
"What former royal palace has served as a granary, prison, arsenal, leper colony, mint, telegraph station and whorehouse before becoming an art museum?",1
Where does Ray Bradbury 's Chronicles take place?,1
Kosovo is a province of what country?,1
"In Poland, where do most people live?",1
Name a civil war battlefield.,1
Where is the biggest bell?,1
What is Britain 's possession on the Chinese mainland?,1
Where in the Bible does it tell about Jesus Christ 's brothers and sisters?,1
Where can I find correct tabs for Third Eye Blind songs?,1
What is California 's capital?,1
What is Bill Gross 's email address?,1
What country borders the most others?,1
What African country was founded by freed American slaves in 1847?,1
What Texas city got its name from the Spanish for `` yellow ''?,1
Where does the opera singer Ileana Cotrubas come from?,1
What two countries are linked by the Brenner Pass?,1
What state does Martha Stewart live in?,1
What is the capital of Congo?,1
Which Latin American country is the largest?,1
What planet gave bith to Superman?,1
What Caribbean island is sometimes called Little England?,1
What 's the fifth-largest country in the world?,1
What nationality is a Sicilian?,1
What bordering country is due north of Costa Rica?,1
Where can one find Rider College?,1
What is the best hospital for orthopedics in the country?,1
Where can I find examples of legal cases about the Individuals with Disabilities Education Act?,1
"What sun-blasted, 14-mile wide valley is just north of the Mojave desert?",1
Where does chocolate come from?,1
"What country, after Canada and Mexico, is closest to the U.S.?",1
Which country gave New York the Statue of Liberty?,1
What Rocky Mountain ridge separates North America 's eastward and westward-flowing rivers?,1
What countries have the most auto thefts?,1
Jackson Pollock was a native of what country?,1
Where on the Internet can I get chemicals importers?,1
What famed wall supports the Badaling turret?,1
What 's the most powerful country in the world?,1
What is the largest city in Texas?,1
What 's the closest G2 Spectrum Yellow Dwarf to Earth?,1
On what continent is Mozambique?,1
What Scandinavian capital is built on nine bridge-connected islands?,1
The Orange Bowl is located in what city?,1
What country does Ileana Cotrubas come from?,1
What city did the Mormons establish as their headquarters in 1847?,1
In what country is a stuck-out tongue a friendly greeting?,1
"Where on the Web is Adventours Tours from Sydney, Australia?",1
Where did Dikembe Mutombo go to college?,1
Where is South Bend?,1
What are the three most populated countries in the world?,1
What two countries contain Sierra Nevada mountains?,1
What sea separates Naples and Algiers?,1
Where is Natick?,1
What state full of milk and honey was the destination in The Grapes of Wrath?,1
Where can I read about Abraham Lincoln?,1
"What Italian city of 155 were Leonardo da Vinci, Michaelangelo, and Machiavelli all working in?",1
What state has the most Indians?,1
Where is the Smithsonian Institute located?,1
Who was Darth Vader 's son?,0
What does the abbreviation OAS stand for?,0
What is a tonne?,0
What title does comedian Henry Youngman claim?,0
What percentage of Americans own their homes?,0
What does the word terrorism mean?,0
Who 's the founder and editor of The National Review?,0
What cable network bills itself as `` the family entertainer ''?,0
What is Cabarnet Sauvignon?,0
Who is the mayor of Marbella?,0
Why do some people have two different color eyes?,0
What does the name `` Sheri '' mean?,0
What U.S. senator once played basketball for the New York Knicks?,0
What is the abbreviation of General Motors?,0
How many bones are there in the human hand?,0
What causes gray hair?,0
How do I stop background noise in a car stereo?,0
What is Mississippi 's state animal?,0
"Who was named Admiral of the Ocean Seas and Viceroy and Governor General of all the islands he might discover, and also granted 10? of all profits of his voyage.",0
What is barnstorming?,0
Name of scholar on whose literal translations from the Chinese and Japanese Ezra Pound depended?,0
How long was Mao 's 1930s Long March?,0
What is the greatest source of `` white '' magic in the Marvel Universe?,0
What 's the meaning of the zoological term ruminant?,0
What 's the Olympic motto?,0
What does the six-footed Musca domestica become when it enters a house?,0
What precious stone is a form of pure carbon?,0
How many Admirals are there in the U.S. Navy?,0
What are the four railways in Monopoly?,0
Who was the first US President to ride in an automobile to his inauguration?,0
What are some colorful flowers that will bloom in the fall in New England?,0
What author did photographer Yousuf Karsh call `` the shiest man I ever met ''?,0
What 's the most abundant element in the sun?,0
What is the melting point of copper?,0
Who is the father of the computer?,0
Which thrilled taste buds first-Snickers or 3 Musketeers?,0
What is epilepsy?,0
What is Maurizio Pellegrin 's age?,0
How do I check if my modem is v.9 compatible?,0
What did The Gas House Gang play?,0
What is the chance of conceiving quadruplets?,0
How do vending machines tell if your dollar is a 1 or a 5?,0
When did the Berlin Wall go up?,0
What kind of poisoning is known as plumbism?,0
How old was Elvis Presley when he died?,0
Mexican pesos are worth what in U.S. dollars?,0
When did North Carolina enter the union?,0
How many different vegetation zones are there?,0
What are the major companies that are part of Dow Jones?,0
What materials did the three little pigs use to build their houses?,0
What are the names of Jack 's original roommates on Three 's Company?,0
What is the most advanced handheld calculator in the world?,0
What composer was awarded the Medal of Honor by Franklin D. Roosevelt?,0
In which Kevin Costner movie did Sioux Indians play a role?,0
How can I find out how much income tax is paid on Social Security income on the 1998 income tax?,0
How many people live in cities?,0
How many Marx Brothers were there?,0
How long was the longest hiccup attack?,0
What woman was Time 's Man of the Year for 1952?,0
What TV series features the adventures of a married couple named Jonathan and Jennifer?,0
What weapon did the crossed slits in English castles accommodate?,0
What does CPR stand for?,0
What does CPR stand for?,0
What meter was invented by C.C. Magee in 1935?,0
What is caffeine?,0
What major airline has the best safety record in the world?,0
What does `` Philebus-like '' mean?,0
Who sings the themes for `` Dawson 's Creek '' and `` Felicity ''?,0
Who does the voices of the Simpsons?,0
When did the `` Star-Spangled Banner '' become the national anthem?,0
"What will a kid eat the middle of, and save the chocolate on the outside for last?",0
What does the term glory hole mean?,0
What crooner joined The Andrews Sisters for Pistol Packin Mama?,0
In what film did Steven Spielberg 's dog star as the main character 's dog?,0
What is the best brand for a laptop computer?,0
What is the origin of the word `` tampon ''?,0
Who killed Kurt Cobain?,0
What artist 's studio was the Bateau-Lavoir in Montmartre?,0
Who invented the toothbrush?,0
How many degrees cooler is the inside of a cucumber than the air outside?,0
How much did a knight 's armor weigh?,0
Name a novel written by John Steinbeck.,0
What kind of people took part in Shays ' Rebellion in Massachusetts in 1787?,0
How long do cardinal eggs incubate?,0
What Dynasty star made her 2th Century-Fox debut in The Virgin Queen?,0
What is the price for AAA 's liability auto insurance?,0
"What magazine paid $5, 000 for an eight-millimeter film of John F. Kennedy 's assassination?",0
What does NAFTA stand for?,0
Which of the following people is not associated with Andy Warhol?,0
What songs were popular in 1948?,0
Name the operating system that runs on IBM-compatible machines.,0
"What baseball outcome required nine balls in 1879, eight balls in 1880 and seven balls in 1881?",0
When was General Manuel Noriega ousted as the leader of Panama and turned over to U.S. authorities?,0
What university football team did O.J. Simpson take to the Rose Bowl?,0
"What President was meant for, but never placed in, the empty crypt beneath the capital 's rotunda?",0
What is the population of Venezuela?,0
"Who portrayed Etta Place, companion to Butch Cassidey and the Sundance Kid?",0
What English playwright penned,0
What company markets a shampoo `` for brunettes only ''?,0
What is RCD?,0
What longtime game show host dropped dead while jogging in Central Park in 1984?,0
What is meant by blood SED rate?,0
What does a polyorchid man have at least three of?,0
How long ago was the Roe vs. Wade decision by the Supreme Court?,0
What character in The Beverly Hillbillies has the given names Daisy Moses?,0
How do you say I love you in Spanish?,0
What National League baseball team employed 72 third baseemen in its first 2 seasons?,0
What bestselling modern poet was the co-founder of the famous City Lights Bookshop in San Francisco?,0
What English word has the most letters?,0
How many tiles did the Space Shuttle Columbia lose on its second flight?,0
What is a fear of rejection?,0
"Who claimed he killed 4, 280 buffalo as food for the crew building the Kansas Pacific Railway?",0
What does BMW stand for?,0
What happens to the female body with lack of sleep and food?,0
What are new computer games for Windows 95 or 98?,0
What President was assassinated by Charles J. Guiteau?,0
What is the starting salary for beginning lawyers?,0
What does the T.S. stand for in T.S. Eliot 's name?,0
"What race is 1, 137 miles long?",0
What is Larry King 's occupation?,0
What were the first words spoken on a film sound track?,0
"What deck of cards includes the Wheel of Fortune, the Lovers, and Death?",0
"What do the letters D.C. stand for in Washington, D.C.?",0
What is a fear of robbers?,0
How many types of dogs ' tails are there-three,0
What was the name of the director of the movie `` Jaws ''?,0
How many small businesses are there in the United States?,0
What is the origin of music?,0
Where do rocks come from?,0
What is power steering?,0
What is the history of the soft drink Mr. Pibb?,0
What are the three secondary colors?,0
What is Nicholas Cage 's profession?,0
What is BPH?,0
Who is the son-in-law of Sen. Everett Dirkson who was also a senator in the '70 's?,0
Who did Sonny Liston succeed as world heavyweight boxing champion?,0
What is supernova?,0
"What is the high pitched sound that you hear in your ear every now and then, but then it goes away, after a while?",0
How many years of schooling after highschool does it take to become a neurosurgeon?,0
What is the world 's population?,0
Hazmat stands for what?,0
What blood sport features a movement called a veronica?,0
What famous meat company went out of business because it became known that the underworld had been selling them kangaroo meat?,0
Who lived on the shores of the Gitchee Gumee River?,0
What is an example of a famous rock band from the sixties?,0
What two vessels fought the first sea battle between iron-covered ships?,0
What percent liked Thatcher after she had been in power for a decade?,0
What well-known music personality is the father of an adopted son named Hans Christian Henderson?,0
Who portrayed Dracula in Hammer Studios ' films?,0
What school does Tom attend in Tom Brown 's School Days?,0
What is titanium?,0
"Name a movie that the actress, Sandra Bullock, had a role in.",0
What is the VDRL test of blood?,0
What TV character sired a horse named Thunder?,0
What was her real name?,0
What does Elysium mean?,0
Which drug is commonly used to treat AIDS?,0
"What nuclear-powered Russian submarine sank in the Norwegian Sea on April 7, 1989?",0
What does S.O.S. stand for?,0
What are spider veins?,0
What animals can live the longest without food?,0
"How tall is the Gateway Arch in St. Louis, MO?",0
How long would it take for a $ savings bond to mature?,0
What did Dan Aykroyd and John Belushi quit Saturday Night Live to become?,0
How much does one ton of cement cost?,0
How did Bob Marley die?,0
"Who created Billy Pilgrim, a survivor of the Dresden firestorm?",0
What is Greek pita?,0
What president 's ghost is said to haunt the White House?,0
How do I know how much money to save for retirement?,0
What plant has the largest seed?,0
Stuart Hamblen is considered to be the first singing cowboy of which medium?,0
"What late-night TV show features Larry, Bud, Melman and Toast on a Stick?",0
What are Christopher Marlowe 's and Shakespeare 's literary contributions to English literature?,0
When will the millennium officially begin?,0
How do I change a file from an ART file to a JPEG or Bitmap file?,0
What is the acronym for the rating system for air conditioner efficiency?,0
What kind of rocket launched the Surveyor spacecraft?,0
How long do hermit crabs live?,0
What kind of organization is ` Last Chance for Animals '?,0
Who invented the fax machine?,0
What net game sees its women 's world amateur champions receive the Uber Cup?,0
How can I get my product licensed by the NBA?,0
"In My Antonia, how is Mr. Shimerda out of place on the farm?",0
What is Dick Clark 's date of birth?,0
What game do Steve McQueen and Edward G. Robinson play in The Cincinnati Kid?,0
What do the letters ZIP stand for in the phrase `` ZIP code ''?,0
What Marx Brothers movie centers on a stolen painting?,0
How many eyes does a bat have?,0
Name Randy Craft 's lawyer.,0
"What was the name of the horse that fell on Queen Elizabeth, Prince Albert 's wife?",0
What can you be fined for having a dog on a beach?,0
Name the soft drink that is `` number one in the sun. '',0
On what date did Rosa Parks Become a symbol of the civil rights movement for refusing to give up her seat on the bus?,0
How long does it take the moon to revolve around the Earth?,0
"What dropped 1, 313 feet in 1980?",0
What program do I need to run a.tbk file?,0
What is ethylene?,0
Who moderated the first Kennedy-Nixon TV debate?,0
Rotary engines were manufactured by which company?,0
What is the function of RAM?,0
How many of them are in sub-Saharan Africa?,0
Who did Bobby Fischer beat to win the world chess championship?,0
How wide is the Milky Way galaxy?,0
Who was the author of the famous fairy tale `` Snow White and Seven Dwarfs ''?,0
Who has won the most Super Bowls?,0
"How long is the world 's largest ship, in meters?",0
How do you recognize anorexia?,0
"How much does it cost, average or whatever is available, to produce and send junk mail catalogues in the US?, DT CD NN NN,",0
What was the outcome of the 1945 Yalta Conference?,0
How many corners does a spritsail have?,0
What baseball player was walked the most times?,0
What are the chemicals used in glowsticks?,0
About how many Americans are still unaccounted for from the Vietnam war?,0
Who is the prime minister of Australia?,0
How many people live in the Falklands?,0
What does U.S.S.R. stand for?,0
What does the abbreviation cwt.?,0
What is November 's birthstone?,0
What is acetaminophen?,0
What 's the biggest-selling U.S. magazine aimed at a black audience?,0
Name a tiger that is extinct.,0
What is the state flower of Michigan?,0
What is the difference between molecules and compounds?,0
Which gender has bigger thighs?,0
"What then-derogatory term was applied to the painters Monet, Sisley, Pissarro, Renoir and Degas?",0
How tall is the giraffe?,0
What color is the eight-ball in pocket billiards?,0
What was the U.S. highway death toll in 1969?,0
When was the Brandenburg Gate in Berlin built?,0
How do I start a web based business?,0
"How many times has `` Louie, Louie '' been recorded?",0
What year did the War of 1812 begin?,0
What was John F. Kennedy 's 1960 campaign song?,0
How many Beatles ' records went #1?,0
What does I.V. stand for?,0
What astronomer-architect designed the present St. Paul 's Cathedral in London?,0
What are the odds of giving birth to twins?,0
What are the odds of giving birth to twins?,0
What does the channel ESPN stand for?,0
How do you become a dentist?,0
Who is the voice of Miss Piggy?,0
What beer 's name is translated as `` lion brew ''?,0
When did Charles Lindbergh die?,0
When were camcorders introduced in Malaysia?,0
What is a fear of touching?,0
How many spaces follow a period at the end of a sentence?,0
How many languages does the Pope speak?,0
Where did the name root beer come from?,0
What did Walter Huston remove to perform in the movie The Treasure of the Sierra Madre?,0
Madonna hocks which soft drink?,0
Which is the only Dick Tracy villain to appear three times?,0
Who is Dear Abby?,0
What is the time it takes a typist to type a screenplay that is 100 pages long?,0
What is the origin of thank you notes?,0
What does G.M.T. stand for?,0
How many watts make a kilowatt?,0
What does the word fortnight mean?,0
Who is Archie Bunker 's son-in-law?,0
What 's the meaning of the Latin battle cry,0
What are the rites accompanying the circumcision of a newly born-child in Judaism called?,0
How do websites like Yahoo and Excite make money?,0
What is in baby powder and baby lotion that makes it smell the way it does?,0
What Hermann Hesse book gave its name to a rock group?,0
How much energy is released when oxygen and hydrogen mix?,0
"What is the meaning of W.B. Yeat 's poem, `` The Three Hermits? ''",0
Who was the first king of England?,0
What is the difference between pop music and rock and roll?,0
"What were Baffin, Frobisher and Franklin looking for?",0
What flower did Vincent Van Gogh paint?,0
What company 's logo is a `` W '' in a circle?,0
What year did Montana become a state?,0
When did humans first begin to write history seriously?,0
How long does it take the typical hen to lay 19 dozen eggs?,0
Who would you use the Heimlich maneuver on?,0
What Democratic prankster waved the train out of the station while Richard Nixon spoke from the caboose?,0
What is the name given to a group of geese?,0
How many words are there in the Spanish language?,0
How many points is a disk in the center hole worth in Crokinole?,0
How many miles is it to Ohio from North Carolina?,0
How many years ago did the ship Titanic sink?,0
What is the hair style called that new military recruits receive?,0
Who was known as the Time Master in comic books?,0
What dummy received an honorary degree from Northwestern University?,0
Who appointed the chair of the Federal Reserve?,0
What is the organizational structure of the New Delhi Indira Gandhi airport?,0
How do you determine if a computer monitor has an SVGA adapter?,0
In what year was De Gaulle elected president of France?,0
Who invented the hula hoop?,0
What 's the international radio code word for the letter F?,0
What are the two languages of Malta?,0
What attorneys work for The Center for the Defense of Free Enterprise?,0
How many points is a bullseye worth in darts?,0
What Judith Rossner novel was made into a film starring Diane Keaton?,0
Who portrayed portly criminologist Carl Hyatt on Checkmate?,0
CNN is the abbreviation for what?,0
Whose kidnaping was termed The Crime of the Century?,0
What currency does Luxembourg use?,0
Who was Damocles?,0
When was Dubai 's first concrete house built?,0
What 's a `` coup de poing '' to a French boxer?,0
What is a 2-sided object called?,0
What was the tragedy that struck the city of Dogtown in 1899?,0
What is a fear of points?,0
What is the origin of the word Ozymandias?,0
What does Knight Ridder publish?,0
What is pandoro?,0
What are the unemployment statistics for the years 1965 and 1990?,0
How far can a human eye see?,0
What determines the value of the pearl?,0
Who won the Nobel Peace Prize in 1991?,0
What is chronic constipation a symptom of?,0
What famous comedian recently tried without success to revive the play?,0
What should you do for an ankle sprain?,0
How can I search for a word within my own webpage?,0
What is the temperature of the sun 's surface?,0
What holidays are celebrated in Ireland?,0
"How many times was pitcher, Warren Spahn, a 20-game winner in his 21 major league seasons?",0
What year was Desmond Mpilo Tutu awarded the Nobel Peace Prize?,0
What is the fastest computer?,0
What is an aurora?,0
What is a bone marrow transplant meant for?,0
"What are the shoe sizes of O 'Neal, Jordan, and Mutombo, the NBA players?",0
How many bends are there in a standard paper clip?,0
What is osmosis?,0
In what year was the cannon invented?,0
