input,label
"about 200 china unicom base stations were out of action in aba as well as 500 in neighboring shaanxi province while a fibre-optic cable between shaanxi 's capital xi ' an and sichuan capital chengdu was severed , it said .",1
"high chronic malnutrition rates indicate a worsening of the food security situation due to insufficient nutritious food , poor access to health facilities , inadequate water and sanitation facilities , poor maternal and child care and limited livelihood opportunities .",1
"@-@ interagency working group position paper on water and sanitation : an interagency working group consisting of representatives from undp , unep , unicef , ifrc , mec , mwsa and who have prepared a position paper on sludge management , sea outfalls , septic tanks , ground water quality and biomedical waste .",1
Dengue Prevention National Program again - Minister Rajith,1
"with the massive floods triggered by an undersea earthquake last sunday destroying roads , bridges , telecommunication networks and almost all other basic infrastructure , distributing the aid once it arrives is proving problematic .",1
"the winds tore down trees and power lines , while the accompanying storm surge submerged countless villages .",1
Floods and earth slips: Sixteen students of Sabaragamuwa lost their lives.,1
he said that wapda has also been directed to immediately restore electricity supply in the affected areas .,1
"For Feb 12 Earthquake's relief works. > Hotan Prefecture held a press conference on the relief works for the Feb 12 earthquake in Kiriye County. Hotan Prefecture held a press conference on Feb 15 about relief works for the Feb 12 earthquake in Keriya County. The condition of the earthquake rescue mission and earthquake relief works were published in the press. This earthquake's magnitude was high. The tremor was strong, and its radius was wide, which affected 44 townships (neighborhoods), markets and pastures, in Keriye, Niya, Qira, Lop, Karakash, Hotan Counties and Hotan City. 455,573 people suffered in this disaster",1
"the additional financing for the sindh on-farm water management project aims to improve the efficiency , reliability , and equity of irrigation water distribution at watercourse levels and enhance agricultural productivity .",1
"we have also cleaned the sites around the ten water filtration plants , and are raising awareness of good hygiene practices as part of efforts to prevent the spread of disease .",1
"A report on August 10[th] from Chinese Media Network: Bagdash Network Translation: the Flood Protection and Drought Prevention team of the Fujian People's Government revealed: ""This year a category 3 cyclone named ""Sudilu"" struck our mainland, creating an intense storm and heavy rain, and caused severe damages in all parts of the province."" At 8:50 pm on August 9[th], ""Sudilu"" struck 9 city regions, 62 rural districts, and 609 villages in the province, including Ningdi, Fuzhou, Pingtan, Quanzhou, Sanming, Zhangzhou, and Xiamen , and caused damage for 1 million 302 thousand and 400 people. 3000 houses collapsed, and 513 thousand 900 people were immediately relocated. 57 thousand 610 acres of crops were destroyed. A 25.24 kilometer-long dam and a 0.2 kilometer-long dam entrance were severely damaged. 2,293 pieces of farming equipment were damaged. Around 219 hydroelectric power plants and their related instruments were destroyed. The direct financial damage came to 4 billion, 24 million yuan. Of that, the damage to the Electric Water Conservancies was 602 million yuan. Due to a heavy rain, 3 people rolled down from the mountain and died in Xi Rong village, Ningdi. A worker was washed away by the flood while he was relocating people",1
"the irrigation department ’ s kamaladasa said that as of the last week of may , the bulk of the country ’ s major irrigation reservoirs were at between 30 to 40 percent capacity .",1
"we will provide the new loans to meet the needs of the disaster-stricken areas including the reconstruction of roads , sewer systems and other infrastructure , "" said yoshihiro iwasaki , director of adb 's programs department ( west ) .",1
"Sudan's Ministry of Health has indicated that the epidemic had stopped and the number of infections was decreasing. However, in areas along the border between Sudan and Ethiopia, 12 people died from cholera, according to Radio Tamazuj, which added that doctors in the State called on the government to announce the presence of the disease and ask help from the World Health Organization",1
"gilgit : continuous rains triggering flashfloods and landslides have damaged 42 hydel power stations across the gilgit-baltistan region , disconnecting power supply to 90 per cent of the area , and damaging road infrastructure .",1
"paris @-@ international rescue teams were rushing to japan sunday after a 8.9-magnitude earthquake and tsunami left more than 1,000 dead , at least 10,000 missing and seriously damaged a nuclear power plant .",1
"in collaboration with oxfam , concern is planning to restore clean drinking water and construct some 600 temporary latrines in the affected villages .",1
1933: The United States has a diplomatic relationship with the Soviet Union. 1940: The Jewish ghetto in Warsaw is sealed off by a high wall from the outer world. 1943: The US Navy bombs Germany's heavy water factory in Norway and delays its plan to obtain the atomic bomb,1
The announcement didn't mention the number of patients in Addis Ababa or other regions,1
"in addition to the at least 350 dead and uncounted numbers of injured , hundred-year-old trees have been uprooted , powerlines brought down everywhere , billboards collapsed , and houses demolished .",1
"the country 's worst post-world war ii disaster was compounded by reactor meltdowns at the fukushima nuclear power plant , which sent tens of thousands of people fleeing from radiation .",1
"Do you know? The 82nd Airborne Division, the first paratroop division in the U.S., the spearhead of the Normandy landings, the backbone of the U.S.'s paratrooper forces in WWII, the Vietnam war, the Afghanistan war and the Iraq war, the king of airborne divisions, with equipment so high-tech it can sneer at the rest of the world -- how many days was it after Hurricane Katrina hit New Orleans till they went in to do rescue work? A full three days",1
"The general reports on Keriye I could not publish general reports on Keriye in time because internet access was so poor. Apologies. We arrived at Keriye and continued our trip to the affected area. Recently, our brothers and sisters had used WeChat as their battle field. Since yesterday, they had plenty of time to curse the Turkish singer and his fans. They had time to slander and curse Misranim and other Uyghur websites, and even Xinjiang TV. However, we all made our way to the earthquake-affected area and left for the scene. We were very critical of Uyghur enterpereneurs, but once they were mobilized, we stopped blaming them. We also blamed some other people who did not immediately respond but who informed us that they would arrive to the location by tomorrow. And then we still denounced the companies, even though they provided support to the best of their abilities. Then we started criticizing people who went to the scene. We hoped our brothers and sisters would quickly recover from sickness born of extreme excitement. If Allah will allow us, we will try to report the situation in detail from the scene. I beg our brothers and sisters, the Uyghur ündidar friendship circle, to be covered in flowers of love and unity! Please avoid accusations and complaints. Thanks",1
"According to news that just reached us, lighting power that has been interrupted in most areas of Mekelle has been restored, the reason for the interruption is unknown//Laza Tigriny",1
"the quake destroyed or disrupted much of the water systems in the area surrounding the epicenter , with the whole of the zemmouri village remaining without running water , and most of the area around it continuing to lack reliable electricity supply .",1
doctors say that wells and streams in many villages have become polluted because of the poor sanitary conditions .,1
longer-term projects @-@ from highways and electrical grids to tens of thousands of homes @-@ are just getting started .,1
A tax on Western Province to eradicate dengue,1
"for example , 2,300 rain water harvesting tanks will be built and several pilot projects for the construction of decentralized sewage plants will be carried out .",1
the country ’ s sole electricity provider escom lost 35 percent of its power after shutting down two of its five power stations located on shire river after they were damaged by floodwaters .,1
"After leaders of several countries and international organizations expressed their sympathy and solicitude to China for the earthquake in Wenchuan, Sichuan, some countries have announced in recent days they would provide aid for disaster relief in the Wenchuan disaster area. The reporter learned from the Ministry of Foreign Affairs that the aid includes US$50 million in cash and US$10 million in supplies that Saudi King Abdullah has decided Saudi Arabia will donate to China to assist it in disaster relief",1
"Greetings to the netizens and friends from Yutian. Hello my friends, I extend all of the victims' warm regards in Yutian to every one of you, with blessing to your health and careers",1
"the power supply has been affected in 4547 villages , 31 towns , while 1800 electricity feeder and 667 electricity distribution transformers has been disrupted .",1
can adequate sanitary facilities be provided to prevent illness among the survivors ?,1
can adequate sanitary facilities be provided to prevent illness among the survivors ?,1
Here are the aids received from Australia to overcome floods (Photos),1
"A great argument sprang up regarding the earthquake in Keriye A great argument sprang up regarding the earthquake in Keriye. February 12, 2014, began as an ordinary day for us",1
"the commission said the city is in dire need of food , cereals , medicines and water treatment devices , warning against "" a health calamity "" due to the destroyed sewerage system .",1
"but due to lack of installed hydro-electric power stations , the country is dependent on its neighbors for electricity during the winter .",1
care has also helped to build a fresh water canal that flushes the fields destroyed by salt water with water from the river based on the community approach .,1
"community infrastructure projects have reached roughly 1.5 million households with efforts ranging from safe water to irrigation , roads , flood protection and micro hydroelectricity projects .",1
"at the same time , i would like to thank the people for their proactive efforts to conserve electricity .",1
"If the simulation program was well designed, circumstances like debris blocking roads, heavy rainfall obstructing parachute drops, power and communication outages should all have been within expectations. Instead in this instance the Liberation Army headquarters emergency contingency plan obviously was not a contingency plan designed with earthquakes as the assumed condition, as the soldiers all rushed straight to Wenchuan, without immediately sending out troops in the direction of badly-hit areas Beichuan, Qingchuan and Gansu's Longnan; only 24 hours later was the full extent of the disaster area taken into consideration. In addition, the breakdown in communication also brought a serious problem to the surface. In the past, Red Army regiments were able to maintain contact with central headquarters by relying on just one battered radio. On this occasion though, people had no way to deal with the communication failure",1
this will be an important component in alleviating serious public health risks due to the disposal of human excreta .,1
the emergency telecommunications cluster ( etc ) has continued to install telecommunication equipment to support the humanitarian response in flood-affected locations .,1
"low rains have ravaged india 's rice , cane sugar and groundnut crops , and have disrupted the flow of water into the main reservoirs that are vital for hydropower generation and winter irrigation .",1
the falling reservoir levels placed a heavy burden on thermal power generation .,1
"After squad leader of an airborne troop force, Ren Tao, whose home was in the hardest-hit Deyang Bajiao Township in Sichuan, heard that his grandmother had died and his mother-in-law had been seriously injured in the earthquate, he quietly hid his grief in the bottom of his heart, picked up the heaviest, hardest, and most dangerous mission of the disaster relief mission, and became one of the 15 warriors who landed in Mao County by parachutes from 4,999 meters high in the sky. Just like Ren Tao, more than 1,500 officers and soldiers of the airborne troop forces whose homes are in the Sichuan disaster area prepared to be involved in the first line of rescuing the wounded, repairing roads, surveying the disaster situation, and dropping materials; this is while facing the grief of their own collapsed homes, and deceased or seriously injured loved ones",1
@-@ appropriate faecal disposal ( i.e. latrines or composting ),1
"to prevent campfires and , at the same time , ensure that heating is provided , major distribution of stoves and fire extinguishers has taken place .",1
guinea @-@ loan for usd12.2 million to participate in a rural project and improve sewer system services in two provinces .,1
"thursday the 26 th : an air force plane , chartered by the aeci , with material acquired by it : two water-purifying systems able to treat 3000 litres @/@ hour , with their trailers , and two large electrical generators , and 100 blankets donated by tragsa .",1
"The victims of earthquake in Kiriye will move into new houses. About reconstruction after earthquake in Kiriye County. It's been three months since the ""Feb 12"" earthquake in Kiriye. The reconstruction, production, and self-rescue work have been flourishing in the most affected Pishke town, Achchan village, Kiriye County",1
""" we cover site planning and camp management -- to ensure there 's enough space between tents , and that latrines are not too close to the tents or water points , to avoid contamination . """,1
"concerning recommendations on water , most households in the seychelles received treated water from the public utility companies main supply , however during periods of inadequate rain fall , the public utility companies increased supply through desalination plants and draft plans to maximize the country ’ s use of water resources .",1
Moragahakanda prepares to generate electricity,1
"ministry of water and power provision of electrical supplies and vehicles for transport ( particularly critical during the loya jirga ) 22,000 kabul residents will benefit from the installation of 2 transformers , 100,000 will benefit from replacement cables , and the population of kabul will benefit from roaming electrical repairs",1
"in a country like chad , with very few paved roads , extremely weak infrastructures and indigent and unreliable electricity supply , challenges in these two domains are substantial .",1
"three landfill sites and 12 recycling and composting facilities are to be established in the three cluster areas to process all the daily waste ; 1,500 collection bins have been distributed throughout the district .",1
residents claim the flooding was due to poor drainage systems in the area .,1
"The disaster affected residents moving into new houses in Keriye. Rehabilitation work came after the earthquake in Keriye county. Three months have passed since the ""February 12th"" earthquake disaster in Keriye. It means trying to revive and reconstruct, doing production and self-relief work in the Pishke Village of Achchan Township, the most quake-affected area in Keriye County",1
workers of the hyderabad municipal corporation ( hmc ) and its water and sanitation agency ( wasa ) seemed helpless as water accumulated in the low-lying areas could not be drained out because stormwater drains were already overflowing .,1
the western division is still flooded and the central division is also suffering from the electricity blackout and floods .,1
"an integrated community-based water @/@ sanitation programme minimizing the effects of both slow and sudden onset disasters was successfully implemented in two provinces with 8,500 dry composting toilets constructed in guangxi province and 5,000 toilets in hunan province .",1
"chf 200,000 was released from the dref to start up the relief assistance , followed by an emergency appeal for over chf 2,000,000 chf which includes shelter and food , health , water and sanitation as well as the ongoing rescue and first aid .",1
"through monthly contributions , the committee also supports latrine construction and raises funds for the repair of boreholes , and it conducts house-to-house visits to ensure homes have the proper sanitation and hygiene facilities , with female washcom members talking to women on personal hygiene .",1
"the incinerator , proposed by the danish international development agency , would have burned stockpiled obsolete pesticides and other toxic wastes .",1
"with its emergency resources stretched to the limit and blocked roads and broken power lines hindering relief efforts , the indonesian government pleaded for foreign help in the form of specialised rescue workers , equipment and medics .",1
"in indonesia , there are serious concerns about water and sanitation in various camps and relocation sites throughout nanggroe aceh darussalam ( nad ) .",1
"the country , which decided last year to abandon nuclear power , was forced to bring several reactors back on line to deal with the peak in electricity demand , the daily handelsblatt reported .",1
"landslides , power failures and fallen mobile phone towers further caused the affected areas to cut off from the outside world and limited information about the damage .",1
"usaid @/@ ofda continues to address needs in water and sanitation , coordination , nutrition , and health , particularly preparing for outbreaks of endemic and opportunistic diseases .",1
"since that time , the united states has repaired 14 health clinics , one sewage treatment plant and 93,000 meters of sewage systems .",1
"The Wenchuan Earthquake wrought massive destruction on those in its path. According to incomplete statistics, as of 7pm on the 13th, 12,012 victims had died in the Sichuan quake zone, 9,404 people were buried in the rubble, 7,841 were missing, with 26,206 being treated in hospital",1
"there are several community water taps , but residents complain of lack of adequate toilets , which are usually clogged with water and waste during the rainy season .",1
"At 14:28 on May 12, 2008, there was a massive earthquake with a magnitude of 7.8 in the Wenchuan area of Sichuan province. From that point on, an impressive earthquake relief effort with the active participation of the whole party, the whole army and the whole nation and people began on the Chinese mainland",1
"Rubavu: Over 900 Houses Now Uninhabitable Following Severe Rain 926 houses from Nyundo, Rugerero and Kanama sectors of Rubavu district in the western province are now uninhabitable after 26 were destroyed by Sebeya floods while others were swept over, and 900 more are filled with water which caused the government to order their owners to leave them temporarily. Now some people who were affected by these disasters were hosted by their neighbors, however the governor of western province Munyantwari Alfonse said that on this Monday they will start to provide affected people with basic relief",1
"The Tangshan Earthquake left behind over 4000 orphans. In the Wenchuan Earthquake, the first things to collapse in practically every town were the school buildings, while the government buildings next door were far sturdier",1
"Over 8,500 Burundian refugees keep coming to Rwanda, and some of them are leading difficult life condition in camps where they are hosted in Rwanda. Burundians who come to Rwanda are hosted in different refugee camps, but those we visited in the afternoon of April 20 in a transitory camp located in Gashora sector, district, indicated that their life condition is difficult in terms of food, accommodation and toilets which are still insufficient. They have porridge in the morning and only eat in the evening",1
"surfaid is preparing a 60 tonne fuel barge in padang , west sumatera , which will sail to the earthquake affected region early next week to provide support for the surfaid fleet .",1
"""People in the area hit by landslide will be resettled soon """,1
The storm is out of Sri Lanka: The death toll rises,1
"in the immediate term the state has requested that unicef support its efforts by supplying diesel generator sets to power water pumps , community water storage tanks , diesel-driven centrifugal pump sets , and related equipment .",1
"sudan 's health ministry is distributing chlorine to sterilise water , repairing latrines and spraying insecticides to try to stop the spread of cholera and malaria after the worst floods in living memory .",1
"about three-quarters of households in the area harvested nothing , according to albertina hilda namafo , a volunteer with development aid from people to people ( dapp ) , an ngo that uses community health workers to educate the local population about health and sanitation practices .",1
"guillermo redoblado , spokesman for the national grid corporation , said it would take two to three days to repair at least five major lines after cables and wires were cut on tuesday night by falling trees , posts and strong winds .",1
"many nonnuclear electricity generating stations ( natural gas , hydro , etc. ) also shut down , particularly in the northeast of japan .",1
the suffocating humidity and lack of clean water and electricity have been making life miserable for tens of thousands of people since cyclone yemyin swept through the region on 26 june .,1
"redd seeks to create a financial value for the carbon stored in forests , offering incentives for developing countries to reduce emissions from forested lands and invest in low-carbon paths to sustainable development .",1
"i was interested in getting a solar power generation system for my house , but there was no way that i could afford it .",1
people come to see a huge barge @-@ an electrical power generating station .,1
"referring to the new construction in the earthquake affected areas particularly due to frequent aftershocks , the chairman erra said the whole new construction and structure in the affected areas would be "" earthquake resistance "" and with proper heating system .",1
"a nuclear reactor at the cattenom plant shut down because of a fault , placing fresh pressure on the already strained national power grid friday , state energy giant edf said .",1
a joint assessment undertaken on four islands located in the southern part of the maldives chain on 6 january indicated that most affected households have saline and @/@ or sewerage contaminated rainwater tanks .,1
"The China information network reported news on August 10th : translated by Bagdash Network. The Disaster Command office of the Fujian Provincial People's Government said: The thirteenth typhoon Sodilo had landed on our province and created a gale and rainstorm, which is resulting in a disaster in many places. Byl 11:50 PM, August 9th, the typhoon Sodilo hit Ningdi, Futian, Fuji, Pingtan, Quanju, Sanming, Jiangju, Nanping, Xiamen and nine other cities, 62 towns, 609 villages, with one million 302 thousand 400 people hit by the disaster, which caused 3,000 houses to collapse. 513 thousand 900 people had been shifted. 57 thousand 610 Qing crops were affected by the disaster. A 25.24 kilometer dam and a 0.2 kilometer dam opening were damaged. 2,293 watering facilities were destroyed. 219 power stations were damaged. Direct economic losses was up to 4 billion 24 million yuan and water conservancy facility economic losses were 602 million yuan. Because of the heavy rain, rocks on mountains had rolled off and killed 3 people. One of the cadres of Juning town was washed away and is still missing",1
other towns and villages in the state are also battling power outages and other hardships .,1
"before 6 p.m. sunday when supply of electricity was resumed on the chenzhou section of the beijing-guangzhou railway , train service providers were forced to switch to internal-combustion engines for traction when trains reached chenzhou .",1
"protection issues to be covered include the construction of toilets and bathing places , and prevention against gender based violence .",1
a drainage system and septic tank are being constructed for the juba teaching hospital ( jth ) and the water supply is being improved .,1
"More than 400 cadres in Keriye county organizations in the stricken area (...) China Uyghur Radio Web, February 13, Beijin",1
""" health centres that should be there to help people suffering from diarrhoea and infections linked to the water and sanitation conditions cannot function , "" yevi magloire , head of medicine and paediatrics in the southeastern department of ou é m é , told irin .",1
"Furniture fell in the homes of some residents, but road traffic was normal. However, the most recent report stated that two primary schools in Liangping County, Chongqing collapsed. Over 100 students were injured, four students had died, and some students were buried. After the earthquake, the reporter immediately got in touch with the news center at the Three Gorges Reservoir Area and the Three Gorges Dam",1
"More than 10 people were killed by a tornado in Texas, USA. On the evening of December 26, Dallas, Texas, in southern America, was hit by a tornado. According to the primary statistics, 11 people died and 15 were injured in the disaster",1
"moreover , a 1-billion-thb emergency budget has been set aside by the bma in order to be spent on improving the drainage system and dredging canals in the capital .",1
"A press conference on the earthquake relief in the ""2.12"" magnitude Keriya earthquake in the Hotan region. Abstract: on February 15, a press conference discussed the whole situation of earthquake relief for the Hotan region, following the ""2.12""magnitude Keriya earthquake, measuring 7.3 on the Richter scale",1
taiwan 's nuclear power stations were generating far below normal levels .,1
"the true scale of destruction of agricultural land , homes , sewage systems , schools and livelihood is not yet know , but the un is appealing for £ 290m to help fund its efforts alongside the pakistan government in coming months .",1
