word,timing,time_running
delicate,0.36,56.05
balance,0.2,56.25
of,0.32,56.57
time.,0.3,56.87
He,0.31,57.18
explained,0.45,57.63
that,0.15,57.78
the,0.2,57.98
pocket,0.13,58.11
watch,0.28,58.39
Thomas,0.22,58.61
had,0.27,58.88
found,0.3,59.18
was,0.17,59.35
no,0.31,59.66
ordinary,0.51,60.17
timepiece,0.3,60.47
it,0.17,60.64
was,0.12,60.76
a,0.32,61.08
powerful,0.48,61.56
artifact,0.57,62.13
capable,0.27,62.4
of,0.34,62.74
manipulating,0.52,63.26
time,0.28,63.54
itself.,0.21,63.75
Mr.,0.3,64.05
Tempus,0.17,64.22
had,0.12,64.34
been,0.28,64.62
searching,0.28,64.9
for,0.11,65.01
an,0.36,65.37
apprentice,0.35,65.72
to,0.22,65.94
assist,0.21,66.15
him,0.16,66.31
in,0.15,66.46
his,0.25,66.71
"duties,",0.23,66.94
and,0.1,67.04
he,0.26,67.3
believed,0.41,67.71
Thomas,0.23,67.94
was,0.15,68.09
the,0.07,68.16
perfect,0.35,68.51
candidate.,0.64,69.15
To,0.26,69.41
prove,0.24,69.65
his,0.23,69.88
"worth,",0.3,70.18
Thomas,0.23,70.41
would,0.16,70.57
have,0.03,70.6
to,0.25,70.85
complete,0.6,71.45
three,0.32,71.77
trials,0.28,72.05
that,0.26,72.31
tested,0.26,72.57
his,0.3,72.87
ability,0.21,73.08
to,0.29,73.37
navigate,0.26,73.63
the,0.38,74.01
treacherous,0.21,74.22
waters,0.21,74.43
of,0.28,74.71
time.,0.3,75.01
The,0.23,75.24
first,0.48,75.72
trial,0.38,76.1
required,0.27,76.37
him,0.18,76.55
to,0.32,76.87
clean,0.18,77.05
an,0.22,77.27
office,0.4,77.67
that,0.32,77.99
had,0.13,78.12
been,5.82,83.94
ravaged,0.3,84.24
by,0.15,84.39
the,0.3,84.69
sands,0.21,84.9
of,0.3,85.2
"time,",0.69,85.89
restoring,0.26,86.15
it,0.19,86.34
to,0.2,86.54
its,0.26,86.8
former,0.38,87.18
glory.,0.52,87.7
The,0.22,87.92
second,0.3,88.22
trial,0.39,88.61
involved,0.41,89.02
shopping,0.23,89.25
the,0.38,89.63
registries,0.35,89.9799999999999
of,0.3,90.28
"history,",0.6,90.8799999999999
collecting,0.36,91.2399999999999
crucial,0.1,91.3399999999999
moments,0.07,91.4099999999999
that,0.3,91.7099999999999
shaped,0.19,91.8999999999999
the,0,91.8999999999999
world,0.26,92.1599999999999
as,0.17,92.3299999999999
we,0.2,92.5299999999999
know,0.19,92.7199999999999
it,0.25,92.9699999999999
today.,0.53,93.4999999999999
And,0.35,93.8499999999999
"finally,",0.3,94.1499999999999
for,0.11,94.2599999999999
the,0.07,94.3299999999999
third,0.33,94.6599999999999
"trial,",0.3,94.9599999999999
Thomas,0.14,95.0999999999999
would,0.26,95.3599999999999
have,0.17,95.5299999999999
to,0.17,95.6999999999999
face,4.96,100.66
his,0.5,101.16
own,0.22,101.38
mortality,0.24,101.62
by,0.43,102.05
writing,0.62,102.67
his,0.37,103.04
"obituary,",0.25,103.29
acknowledging,0.34,103.63
the,0.21,103.84
fleeting,0.24,104.08
nature,0.32,104.4
of,0.23,104.63
life,0.3,104.93
and,0.19,105.12
the,0.23,105.35
importance,0.28,105.63
of,0.29,105.92
making,0.32,106.24
every,0.89,107.13
moment,0.13,107.26
count.,0.31,107.57
With,0.52,108.09
a,0.2,108.29
determined,0.17,108.46
glint,0.25,108.71
in,0.3,109.01
his,0.36,109.37
"eye,",0.28,109.65
Thomas,0.3,109.95
accepted,0.43,110.38
Mr.,0.31,110.69
Tempus's,0.25,110.94
challenge,0.28,111.22
and,0.14,111.36
embarked,0.24,111.6
on,0.49,112.09
an,0.23,112.32
action-packed,0.28,112.6
journey,0.3,112.9
through,0.18,113.08
"time,",0.21,113.29
eager,0.31,113.6
to,0.25,113.85
prove,0.16,114.01
himself,0.3,114.31
worthy,0.18,114.49
of,0.41,114.9
becoming,0.27,115.17
a,0.18,115.35
guardian,0.22,115.57
of,0.24,115.81
this,0.25,116.06
precious,0.39,116.45
As,0.38,116.83
Thomas,0.27,117.1
ventured,0.28,117.38
through,0.27,117.65
"time,",0.14,117.79
he,0.44,118.23
quickly,0.15,118.38
realized,0.26,118.64
that,0.27,118.91
the,0.19,119.1
trials,0.25,119.35
were,0.14,119.49
not,0.24,119.73
only,0.37,120.1
tests,0.22,120.32
of,0.26,120.58
skill,0.56,121.14
but,0.43,121.57
also,0.21,121.78
opportunities,0.2,121.98
to,0.19,122.17
learn,0.15,122.32
about,0.55,122.87
the,0.31,123.18
rich,0.23,123.41
tapestry,0.38,123.79
of,0.3,124.09
human,0.16,124.25
history.,0.09,124.34
In,0.21,124.55
his,0.3,124.85
quest,0.17,125.02
to,0.08,125.1
clean,0.3,125.4
the,0.28,125.68
"office,",0.2,125.88
he,0.17,126.05
stumbled,0.32,126.37
upon,0.23,126.6
a,0.47,127.07
bustling,0.24,127.31
marketplace,0.21,127.52
in,0.26,127.78
ancient,0.17,127.95
"Rome,",0.34,128.29
where,0.31,128.6
he,0.27,128.87
sampled,0.42,129.29
some,0.36,129.65
sliced,0.19,129.84
cucumber,0.3,130.14
and,0.77,130.91
lemon,0.22,131.13
"slices,",0.14,131.27
marveling,0.51,131.78
at,0.41,132.19
the,0.32,132.51
simplicity,0.23,132.74
and,0.17,132.91
freshness,0.06,132.97
of,0.44,133.41
the,0.23,133.64
flavors.,0.23,133.87
While,0.42,134.29
shopping,0.42,134.71
the,0.29,135
"registries,",0.25,135.25
he,0.11,135.36
found,0.2,135.56
himself,0.14,135.7
in,0.32,136.02
the,0.31,136.33
heart,0.21,136.54
of,0.3,136.84
Paris,0.3,137.14
during,0.37,137.51
the,0.17,137.68
19th,0.33,138.01
"century,",0.18,138.19
where,0.35,138.54
he,0.3,138.84
savored,0.1,138.94
steamed,0.24,139.18
mussels,0.45,139.63
in,0.3,139.93
a,0.31,140.24
quaint,0.12,140.36
"bistro,",0.31,140.67
delighting,0.3,140.97
in,0.2,141.17
the,0.32,141.49
delicate,0.3,141.79
balance,0.33,142.12
of,0.14,142.26
herbs,0.2,142.46
and,0.24,142.7
spices.,0.49,143.19
Each,0.3,143.49
era,0.41,143.9
offered,0.45,144.35
a,0.47,144.82
unique,0.2,145.02
culinary,0.28,145.3
experience,0.36,145.66
that,0.26,145.92
tantalized,0.32,146.24
his,0.3,146.54
taste,0.3,146.84
buds,0.38,147.22
and,0.34,147.56
nourished,0.23,147.79
his,0.19,147.98
soul.,0.2,148.18
Thomas,0.18,148.36
discovered,0.19,148.55
that,0.53,149.08
food,0.3,149.38
was,0.12,149.5
more,0.53,150.03
than,0.13,150.16
just,0.42,150.58
sustenance,0.3,150.88
it,0.49,151.37
was,0.17,151.54
a,0.23,151.77
universal,0.43,152.2
language,0.36,152.56
that,0.31,152.87
transcended,0.49,153.36
time,0.25,153.61
and,0.2,153.81
"space,",0.88,154.69
connecting,0.14,154.83
people,0.3,155.13
across,0.34,155.47
generations,0.31,155.78
and,0.3,156.08
cultures.,0.33,156.41
As,0.21,156.62
he,0.33,156.95
continued,0.36,157.31
his,0.39,157.7
"journey,",0.31,158.01
Thomas,0.29,158.3
began,0.33,158.63
to,0.3,158.93
appreciate,0.18,159.11
the,0.19,159.3
importance,0.2,159.5
of,0.14,159.64
savoring,0.37,160.01
each,0.27,160.28
"moment,",0.39,160.67
just,0.49,161.16
as,0.33,161.49
one,0.43,161.92
would,0.25,162.17
savor,0.12,162.29
a,0.23,162.52
delicious,0.51,163.03
meal.,0.42,163.45
With,0.17,163.62
newfound,0.22,163.84
wisdom,0.28,164.12
and,0.26,164.38
a,0.24,164.62
deeper,0.36,164.98
understanding,0.18,165.16
of,0.06,165.22
the,0.29,165.51
world,0.27,165.78
around,0.13,165.91
"him,",0.26,166.17
Thomas,0.22,166.39
approached,0.35,166.74
the,0.29,167.03
final,0.11,167.14
trial,0.26,167.4
with,0.3,167.7
a,0.18,167.88
sense,0.21,168.09
of,0.38,168.47
gratitude,0.31,168.78
for,0.51,169.29
the,0.27,169.56
fleeting,0.23,169.79
beauty,0.43,170.22
of,0.18,170.4
life's,0.37,170.77
many,0.34,171.11
flavors.,0.38,171.49
Throughout,0.42,171.91
his,0.15,172.06
time-traveling,0.14,172.2
"escapades,",0.2,172.4
Thomas,0.5,172.9
also,0.19,173.09
became,0.35,173.44
acutely,0.21,173.65
aware,0.29,173.94
of,0.3,174.24
the,0.14,174.38
ever-evolving,0.24,174.62
nature,0.2,174.82
of,0.3,175.12
clothing,0.22,175.34
and,0.29,175.63
fashion.,0.3,175.93
As,0.2,176.13
he,0.19,176.32
cleaned,0.3,176.62
the,0.14,176.76
office,0.44,177.2
in,0.3,177.5
ancient,0.18,177.68
"Rome,",0.3,177.98
he,0.38,178.36
noticed,0.2,178.56
the,0.43,178.99
togas,0.42,179.41
draped,0.14,179.55
elegantly,0.21,179.76
over,0.18,179.94
the,0.28,180.22
"citizens,",0.21,180.43
a,0.17,180.6
stark,0.15,180.75
contrast,0.33,181.08
to,0.2,181.28
the,0.41,181.69
rolled-up,0.31,182
sleeves,0.31,182.31
and,0.28,182.59
waistcoats,0.22,182.81
of,0.06,182.87
the,0.3,183.17
Parisian,0.17,183.34
gentlemen,0.17,183.51
he,0.3,183.81
encountered,0.23,184.04
while,0.36,184.4
shopping,0.24,184.64
the,0.34,184.98
registries.,0.33,185.31
In,0.14,185.45
each,0.32,185.77
"era,",0.31,186.08
he,0.38,186.46
observed,0.54,187
how,0.3,187.3
clothing,0.35,187.65
served,0.58,188.23
as,0.3,188.53
a,0.28,188.81
reflection,0.29,189.1
of,0.31,189.41
societal,0.22,189.63
values,0.36,189.99
and,0.17,190.16
individual,0.12,190.28
expression.,0.23,190.51
Thomas,0.24,190.75
even,0.25,191
found,0.16,191.16
himself,0.14,191.3
adapting,0.25,191.55
his,0.91,192.46
own,0.21,192.67
attire,0.18,192.85
to,0.22,193.07
blend,0.41,193.48
in,0.49,193.97
with,0.15,194.12
the,0.3,194.42
"locals,",0.15,194.57
donning,0.27,194.84
a,0.27,195.11
shirt,0.18,195.29
with,0.26,195.55
suspenders,0.25,195.8
and,0.19,195.99
a,0.31,196.3
pair,0.26,196.56
of,0.13,196.69
sturdy,0.38,197.07
boots,0.34,197.41
that,0.42,197.83
clanked,0.49,198.32
with,0.25,198.57
each,0.26,198.83
step,0.3,199.13
as,0.16,199.29
he,0.32,199.61
navigated,0.14,199.75
the,0.28,200.03
cobblestone,0.64,200.67
streets,0.36,201.03
of,0.29,201.32
Paris.,0.26,201.58
He,0.2,201.78
marveled,0.27,202.05
at,0.33,202.38
the,0.51,202.89
intricate,0.29,203.18
craftsmanship,0.4,203.58
of,0.34,203.92
garments,0.32,204.24
from,0.37,204.61
different,0.32,204.93
time,0.28,205.21
"periods,",0.31,205.52
appreciating,0.26,205.78
the,0.24,206.02
artistry,0.19,206.21
and,0.22,206.43
skill,0.37,206.8
required,0.22,207.02
to,0.2,207.22
create,0.25,207.47
such,0.32,207.79
beautiful,0.22,208.01
pieces.,0.32,208.33
As,0.42,208.75
Thomas,0.43,209.18
prepared,0.24,209.42
to,0.18,209.6
face,0.31,209.91
his,0.34,210.25
final,0.42,210.67
"trial,",0.3,210.97
he,0.13,211.1
realized,0.27,211.37
that,0.37,211.74
clothing,0.24,211.98
was,0.4,212.38
more,0.27,212.65
than,0.51,213.16
just,0.44,213.6
fabric,0.32,213.92
stitched,0.37,214.29
together,0.3,214.59
it,0.24,214.83
was,0.35,215.18
a,0.59,215.77
testament,0.21,215.98
to,0.32,216.3
human,0.54,216.84
creativity,0.21,217.05
and,0.06,217.11
"resilience,",0.32,217.43
woven,0.22,217.65
together,0.24,217.89
by,0.3,218.19
threads,0.37,218.56
of,0.56,219.12
history.,0.3,219.42
With,0.28,219.7
this,0.3,220
newfound,0.17,220.17
appreciation,0.29,220.46
for,0.29,220.75
fashion's,0.38,221.13
role,0.52,221.65
in,0.27,221.92
shaping,0.25,222.17
our,0.26,222.43
collective,0.26,222.69
"story,",0.12,222.81
Thomas,0.25,223.06
felt,0.24,223.3
ready,0.16,223.46
to,0.25,223.71
confront,0.36,224.07
his,0.48,224.55
own,0.26,224.81
mortality,0.16,224.97
and,0.3,225.27
embrace,0.24,225.51
his,0.3,225.81
destiny,0.23,226.04
as,0.24,226.28
a,0.22,226.5
guardian,0.23,226.73
of,0.3,227.03
time.,0.37,227.4
As,0.28,227.68
Thomas,0.16,227.84
delved,0.27,228.11
deeper,0.24,228.35
into,0.5,228.85
the,0.3,229.15
fabric,0,229.15
of,0.31,229.46
"time,",0.22,229.68
he,0.22,229.9
couldn't,0.44,230.34
help,0.15,230.49
but,0.36,230.85
encounter,0.44,231.29
moments,0.15,231.44
that,0.18,231.62
were,0.41,232.03
negative,0.33,232.36
or,0.19,232.55
undesirable.,0.3,232.85
He,0.47,233.32
witnessed,0.46,233.78
firsthand,0.35,234.13
the,0.5,234.63
darker,0.78,235.41
side,0.17,235.58
of,0.3,235.88
"humanity,",0.34,236.22
where,0.2,236.42
the,0.11,236.53
very,0.21,236.74
conception,0.35,237.09
of,0.33,237.42
some,0.11,237.53
actions,0.18,237.71
seemed,0.24,237.95
unnatural,0.21,238.16
and,0.25,238.41
cruel.,0.39,238.8
In,0.27,239.07
one,0.25,239.32
"instance,",0.34,239.66
he,0.18,239.84
found,0.26,240.1
himself,0.38,240.48
in,0.22,240.7
a,0.13,240.83
heated,0.29,241.12
argument,0.32,241.44
with,0.14,241.58
a,0.02,241.6
man,0.16,241.76
who,0.2,241.96
said,0.14,242.1
very,0.21,242.31
rudely,0.45,242.76
that,0.61,243.37
Thomas,0.2,243.57
had,0.18,243.75
no,0.13,243.88
place,0.26,244.14
meddling,0.23,244.37
in,0.19,244.56
the,0.31,244.87
affairs,0.16,245.03
of,0.18,245.21
the,0.37,245.58
past.,0.41,245.99
The,0.29,246.28
weight,0.16,246.44
of,0.28,246.72
these,0.25,246.97
experiences,0.39,247.36
began,0.47,247.83
to,0.26,248.09
take,0.33,248.42
a,0.3,248.72
toll,0.14,248.86
on,0.22,249.08
"him,",0.23,249.31
as,0.26,249.57
he,0.31,249.88
became,0.24,250.12
painfully,0.22,250.34
intimate,0.31,250.65
with,0.17,250.82
the,0.18,251
suffering,0.14,251.14
and,0.29,251.43
injustices,0.37,251.8
that,0.3,252.1
plagued,0.26,252.36
history.,0.19,252.55
It,0.19,252.74
was,0.25,252.99
during,0.21,253.2
these,0.19,253.39
trying,0.24,253.63
times,0.27,253.9
that,0.42,254.32
Thomas,0.39,254.71
questioned,0.21,254.92
whether,0.25,255.17
he,0.16,255.33
was,0.21,255.54
truly,0.4,255.94
worthy,0.37,256.31
of,0.13,256.44
becoming,0.32,256.76
a,0.24,257
guardian,0.22,257.22
of,0.28,257.5
time.,0.3,257.8
He,0.35,258.15
wondered,0.45,258.6
if,0.48,259.08
his,0.14,259.22
presence,0.15,259.37
in,0.29,259.66
these,0.23,259.89
moments,0.29,260.18
might,0.3,260.48
inadvertently,0.18,260.66
cause,0.2,260.86
more,0.48,261.34
harm,0.48,261.82
than,0.33,262.15
good.,0.25,262.4
"However,",0.15,262.55
as,0.15,262.7
he,0.24,262.94
grappled,0.3,263.24
with,0.48,263.72
these,0.3,264.02
"doubts,",0.19,264.21
Thomas,0.32,264.53
also,0.01,264.54
recognized,0.24,264.78
that,0.3,265.08
it,0.29,265.37
was,0.17,265.54
crucial,0.14,265.68
to,0.33,266.01
confront,0.42,266.43
and,0.23,266.66
learn,0.07,266.73
from,0.28,267.01
humanity's,0.26,267.27
darker,0.37,267.64
chapters,0.3,267.94
in,0.46,268.4
order,0.34,268.74
to,0.24,268.98
grow,0.18,269.16
and,0.21,269.37
evolve.,0.3,269.67
With,0.17,269.84
each,0.19,270.03
challenge,0.28,270.31
he,0.3,270.61
"faced,",0.29,270.9
Thomas,0.33,271.23
gained,0.17,271.4
a,0.1,271.5
deeper,0.29,271.79
understanding,0.33,272.12
of,0.56,272.68
the,0.38,273.06
complexities,0.24,273.3
of,0.2,273.5
human,0.07,273.57
nature,0.76,274.33
and,0.12,274.45
the,0.25,274.7
importance,0.23,274.93
of,0.29,275.22
preserving,0.2,275.42
the,0.18,275.6
delicate,0.22,275.82
balance,0.18,276
between,0.3,276.3
light,0.13,276.43
and,0.3,276.73
darkness.,0.23,276.96
Armed,0.29,277.25
with,0.37,277.62
this,0.3,277.92
"knowledge,",0.27,278.19
he,0.18,278.37
steeled,0.09,278.46
himself,0.2,278.66
for,0.3,278.96
the,0.34,279.3
final,0.19,279.49
"trial,",0.28,279.77
determined,0.3,280.07
to,0,280.07
embrace,0.15,280.22
his,0.38,280.6
role,0.39,280.99
as,0.46,281.45
a,0.23,281.68
protector,0.25,281.93
of,0.13,282.06
time,0.1,282.16
and,0.2,282.36
all,0.18,282.54
its,0.13,282.67
intricacies.,0.18,282.85
As,0.45,283.3
the,0.19,283.49
time,0.08,283.57
for,0.09,283.66
the,0.15,283.81
final,0.2,284.01
trial,0.28,284.29
"approached,",0.3,284.59
Thomas,0.27,284.86
couldn't,0.26,285.12
help,0.24,285.36
but,0.16,285.52
feel,0.25,285.77
a,0.35,286.12
growing,0.17,286.29
sense,0.17,286.46
of,0.22,286.68
fear.,0.33,287.01
The,0.34,287.35
thought,0.27,287.62
of,1.92,289.54
confronting,0.36,289.9
his,0.32,290.22
own,0.3,290.52
mortality,0.19,290.71
and,0.2,290.91
writing,0.19,291.1
his,0.31,291.41
obituary,0.3,291.71
filled,0.16,291.87
him,0.22,292.09
with,0.3,292.39
a,0.3,292.69
deep,0.23,292.92
unease,0.29,293.21
that,0.23,293.44
gnawed,0.29,293.73
at,0.38,294.11
his,0.27,294.38
very,0.29,294.67
core.,0.16,294.83
He,0.26,295.09
recalled,0.67,295.76
moments,0.28,296.04
from,0.38,296.42
his,0.25,296.67
journey,0.18,296.85
when,0.3,297.15
he,0.16,297.31
had,0.25,297.56
witnessed,0.35,297.91
others,0.22,298.13
facing,0.21,298.34
their,0.15,298.49
fears,0.3,298.79
a,0.22,299.01
young,0.35,299.36
girl,0.34,299.7
who,0.21,299.91
runs,0.2,300.11
out,0.13,300.24
crying,0.32,300.56
from,0.39,300.95
a,0.16,301.11
dark,0.14,301.25
"alley,",0.21,301.46
a,0.41,301.87
man,0.46,302.33
who,0.13,302.46
darted,0.58,303.04
to,0.18,303.22
safety,0.23,303.45
amidst,0.4,303.85
the,0.29,304.14
chaos,0.43,304.57
of,0.3,304.87
"battle,",0.33,305.2
and,0.41,305.61
countless,0.15,305.76
others,0.18,305.94
who,0.2,306.14
had,0.16,306.3
felt,0.25,306.55
the,0.3,306.85
instinct,0.2,307.05
to,0.31,307.36
hide,0.4,307.76
from,0.73,308.49
the,0.28,308.77
unknown.,0.19,308.96
Thomas,0.3,309.26
realized,0.23,309.49
that,0.23,309.72
fear,0.17,309.89
was,0.33,310.22
an,0.19,310.41
intrinsic,0.33,310.74
part,0.45,311.19
of,0.28,311.47
the,0.3,311.77
human,0.29,312.06
"experience,",0.32,312.38
an,0.23,312.61
emotion,0.58,313.19
that,0.39,313.58
transcended,0.25,313.83
time,0.22,314.05
and,0.19,314.24
connected,0.26,314.5
people,0.26,314.76
across,0.25,315.01
generations.,0.31,315.32
He,0.32,315.64
understood,0.34,315.98
that,0.3,316.28
it,0.14,316.42
was,0.18,316.6
not,0.24,316.84
the,0.2,317.04
absence,0.17,317.21
of,0.18,317.39
fear,0.45,317.84
that,0.45,318.29
defined,0.32,318.61
"courage,",0.67,319.28
but,0.26,319.54
rather,0.2,319.74
the,0.3,320.04
ability,0.17,320.21
to,0.26,320.47
face,0.4,320.87
it,0.23,321.1
head-on,0.15,321.25
and,0.35,321.6
persevere,0.17,321.77
despite,0.25,322.02
its,0.36,322.38
presence.,0.3,322.68
With,0.35,323.03
this,0.3,323.33
newfound,0.35,323.68
"perspective,",0.19,323.87
Thomas,0.15,324.02
mustered,0.21,324.23
all,0.26,324.49
his,0.31,324.8
strength,0.37,325.17
and,0.27,325.44
prepared,0.22,325.66
to,0.24,325.9
confront,0.13,326.03
his,0.27,326.3
final,0.33,326.63
trial.,0.25,326.88
As,0.28,327.16
he,0.43,327.59
sat,0.37,327.96
down,0.25,328.21
to,0.28,328.49
write,0.3,328.79
his,0.3,329.09
"obituary,",0.31,329.4
he,0.35,329.75
acknowledged,0.31,330.06
not,0.19,330.25
only,0.3,330.55
the,0.12,330.67
fleeting,0.19,330.86
nature,0.31,331.17
of,0.28,331.45
life,0.35,331.8
but,0.21,332.01
also,0.17,332.18
the,0.15,332.33
power,0.17,332.5
of,0.52,333.02
fear,0.44,333.46
in,0.26,333.72
shaping,0.3,334.02
our,0.39,334.41
choices,0.22,334.63
and,0.25,334.88
actions.,0.73,335.61
Embracing,0.17,335.78
both,0.22,336
the,0.27,336.27
light,0.3,336.57
and,0.35,336.92
darkness,0.27,337.19
within,0.46,337.65
"himself,",0.32,337.97
Thomas,0.26,338.23
was,0.47,338.7
ready,0.33,339.03
to,0.28,339.31
accept,0.19,339.5
his,0.28,339.78
destiny,0.23,340.01
as,0.21,340.22
a,0.3,340.52
guardian,0.3,340.82
of,0.24,341.06
"time,",0.17,341.23
determined,0.14,341.37
to,0.2,341.57
protect,0.32,341.89
and,0.39,342.28
preserve,0.22,342.5
the,0.22,342.72
delicate,0.24,342.96
balance,0.4,343.36
of,0.15,343.51
moments,0.39,343.9
that,0.36,344.26
made,0.36,344.62
up,0.19,344.81
the,0.14,344.95
tape,0.24,345.19
Throughout,0.3,345.49
his,0.3,345.79
"journey,",0.22,346.01
Thomas,0.21,346.22
had,0.3,346.52
come,0.29,346.81
to,0.33,347.14
appreciate,0.13,347.27
the,0,347.27
importance,0.28,347.55
of,0.15,347.7
communication,0.15,347.85
in,0.23,348.08
connecting,0.21,348.29
people,0.46,348.75
across,0.26,349.01
time,0.18,349.19
and,0.2,349.39
space.,0.34,349.73
He,0.32,350.05
had,0.26,350.31
witnessed,0.34,350.65
the,0.48,351.13
evolution,0.15,351.28
of,0.22,351.5
human,0.62,352.12
"interaction,",0.26,352.38
from,0.3,352.68
ancient,0.15,352.83
scrolls,0.32,353.15
and,0.37,353.52
carrier,0.43,353.95
pigeons,0.3,354.25
to,0.24,354.49
modern-day,0.28,354.77
marvels,0.18,354.95
like,0.21,355.16
"Skype,",0.24,355.4
which,0.3,355.7
allowed,0.36,356.06
people,0.29,356.35
to,0.17,356.52
communicate,0.3,356.82
with,0.3,357.12
loved,0.16,357.28
ones,0.13,357.41
across,0.07,357.48
vast,0.2,357.68
distances.,0.23,357.91
He,0.37,358.28
even,0.12,358.4
chuckled,0.33,358.73
at,0.1,358.83
the,0.12,358.95
thought,0,358.95
of,0.23,359.18
trying,0.31,359.49
to,0.22,359.71
explain,0.22,359.93
to,0.24,360.17
someone,0.39,360.56
from,0.1,360.66
the,0.27,360.93
past,0.23,361.16
how,0.32,361.48
he,0.27,361.75
could,0.3,362.05
"""Skype",0.3,362.35
the,0.29,362.64
"unboyfriend""",0.17,362.81
or,0.17,362.98
"""tell",0.26,363.24
her,0.23,363.47
"sisters""",0.36,363.83
about,0.5,364.33
his,0.22,364.55
adventures,0.23,364.78
through,0.23,365.01
a,0.38,365.39
"small,",0.21,365.6
handheld,0.11,365.710000000001
device.,0.3,366.010000000001
As,0.3,366.310000000001
he,0.18,366.490000000001
completed,0.66,367.150000000001
each,0.52,367.670000000001
"trial,",0.45,368.120000000001
Thomas,0.22,368.340000000001
made,0.27,368.61
sure,0.36,368.970000000001
to,0.27,369.24
keep,0.23,369.470000000001
Mr.,0.29,369.760000000001
Tempus,0.29,370.050000000001
informed,0.18,370.230000000001
of,0.31,370.540000000001
his,0.3,370.840000000001
"progress,",0.4,371.240000000001
grateful,0.23,371.470000000001
for,0.3,371.770000000001
the,0.18,371.950000000001
guidance,0.16,372.110000000001
and,0.15,372.260000000001
support,0.2,372.460000000001
