input,label
"According to the latest data which was announced yesterday by the U.S. Centers for Diseases Control and Prevention (CDC), just in the last week 19 juveniles lost their lives due to the following disease of influenza. During the influenza season that has started last September 45 children lost their lives nationwide. Among them six were in Texas, making it the highest record holder among the infected US states. During this year's influenza season the influenza virus has spread almost to all US states and in 46 states more than 50% of the state's territory has been infected. Enrollment of juveniles and old people to the hospital has significantly increased",1
"the projects include toilets for quarantined homes , fuel for an electricity generator that helps pump treated water into a reservoir for use in the township and at the ebola treatment centres , funds for a group of ebola survivors to help raise awareness of the virus and for a local radio station to produce programmes in local languages .",1
"as a precaution , antibiotics were administered to 37 patients ( 100 % ) to combat potential bacterial infections associated with their gastrointestinal illness .",1
"Following the Great Wenchuan Earthquake this time, there were compatriots who struggled out of the debris, wiped their tears and buried the bodies of their families, but they braced up again and declared to the world, ""we are not beaten down; we are on our feet again; the earthquake cannot shake the staunch will of the Chinese people; trials and tribulations serve only to revitalize a nation!"" This enables us to see the fighting spirits of the dauntless Chinese nation give off a dazzling radiance among people in disaster-hit areas",1
"during the last week , 396,150 doses of vaccines ( enterotoxaemia , anthrax , black leg , haemorrhagic septicemia , sheep and goat pox , newcastle disease , pest des petits ruminants , foot and mouth disease , gumboro , and rabies ) have been administered in kabul and jalalabad regions .",1
"The current drought is the worst in the country's history, as a result of which 8.2 million people are at risk, Ethiopia's prime minister, Hailemariam Desalegn, has officially confirmed",1
Over 700 policemen donated blood to support patients and others who need to be transfused,1
The outbreak of cholera and chikungunya in Kenya overwhelms the country's health services.,1
"jean harman | peace corps | for 50 years , peace corps volunteers have worked side by side with rural communities to promote sustainable agriculture and infant and young child nutrition .",1
"the majority of the funds will be used to equip medical staff on the ground with the medicines and supplies most needed , including broad spectrum antibiotics , antiseptics and pain relief medication for trauma injuries , oral rehydration salts , and anti-malarial drugs .",1
""" although precise data are not available , the most common diseases in the accommodation centres were malaria , acute respiratory infections , diarrhoea , and skin infections .",1
"4 . After returning from Hotan, we meant to pay a visit to the poverty-stricken folks in both Guma and Kaghilik counties. But, for certain reasons, our plan did not work out, so we returned to Urumqi on the 27th and managed to bring 8000 Som to 2 patients who were being treated in the 2nd People's Hospital. Then we went back to Bortala. The remaining 70 bags of clothing items that had been sent to Urumqi on the 1st arrived in Hotan on the 5th. These clothes are now being distributed Thoughts and feelings from Wapadarim 912: To the donors who sent money and clothing items: Greetings, donors! We did our utmost best to deliver the money and items to their designated destinations. Photos taken on the scene and proofs of distributed money and items will be filed. They will be available for public viewing in both the ""Irpan Bookstore"" and the ""Sherbet Cold Drinks and Ice-cream Store."" To the friends who helped with the sorting of each and every item of clothing, to the friends who shipped 96 bags of clothing items to Urumqi for free (the equivalent of 1000 Som, if charged), to the driver brothers, Perhat and Turghun, who gave free rides to the young fellow who was responsible for the shipments: may God make their life journeys smooth and wish them health, Amen! As for the netizens of the One Som Project: The total amount that has been sent to the One Som Project account is 16,700 Som. The rest were cash accounts. What I can say to the beloved ones who sent all this money at this point is that I have all the daily accumulated records in my WeChat. You can view those if you wish or I can send them to you if you would like to add me",1
"Vice minister of the Ministry of Civil Affairs, Jiang Li, claimed in a news conference organized by the State Council Information Office this afternoon that they have handled the bodies carefully, strictly compliant with the operation rules, respected the dignity of the victims, and done well to appease victims' families. Jiang Li said that the Ministry of Civil Affairs, Ministry of Public Security, and Ministry of Health have all dispatched teams of experts. They are already instructing the handling of bodies in the disaster areas. In addition, the Central Ministry of Finance is distributing 5,000 Yuan for the families of each victim for solatium. The Ministry of Civil Affairs has urgently allocated 48 body transportations, cremation, and processing equipment. The Ministry of Civil Affairs, Ministry of Health, and Ministry of Public Security are consulting together, dividing responsibilities in handling the remains. It is necessary to handle victims who are not identifiable. The approach is to let public security and health departments to number, record, and photograph the remains in accordance with the situation in the disaster area, extract materials for DNA testing; these will be in unified storage and testing of public security departments to build a DNA database to indentify the ""5.12"" earthquake victims",1
this shipment will contain several tons of medicines that have been requested to treat bacterial and fungal infections and other current and anticipated illnesses .,1
"According to the acquired information, earlier diarrhea was spread widely in Oromia and Somalia regions, and this week the disease is witnessed to be spread in the regions of Amhara and Tigray particularly in the town of Mekele city of Tigray and Bahrdar of Amhara region",1
""" we are concerned that this epidemic could cross the border , contaminating the whole of the southern region of ethiopia and kenya , "" she told journalists .",1
"In its statement, the Ministry confirmed that more than 3 thousand people have been infected by the diarrhea-inducing disease in eastern Sudan's Blue Nile, Sennar, Kassala, and Northern Nile",1
"An Meijian, expert at the Institute of Geology and Geophysics, Chinese Academy of Geological Sciences, added that the magnitude of the Wenchuan earthquake was a little higher than the Tangshan earthquake. The energy differential was threefold. The greater the seismic waves and energy, the farther the earthquake spreads, causing damage at a further distance. In addition, the location of the Wenchuan earthquake was also very unusual",1
"after msf did the rehabilitation work to set up infection control and to upgrade the equipment of the triage , consultation rooms and pediatrics ward , msf staff started working inside the jdj hospital to support ministry of health staff .",1
"the icrc has also deployed a three-person medical team comprising a ward nurse , a midwife and a doctorto pallaidivisionalhospital .",1
"1983: An armed gang carries out Britain's largest-ever robbery at London's Heathrow Airport, and six robbers steal Pound26 million (today approximately Pound79 million) worth of gold. 1984: An explosion occurs in the Unites States embassy in Colombia, and one person dies and two are injured. 1990: The reopening of the Shanghai Stock Exchange is approved",1
"aai is educating both women and children about the importance of hand washing , disease transmission and how to maintain clean water sources .",1
"The statement issued by the ministry confirmed that 3 thousand people were afflicted by the malady that causes running stomach in the Blue Nile state of Western Sudan, Sennar, Kassala and Northern Nile",1
"Perhat Tursun Perhat Tursun, I am telling you that I would rather lose than be a man without honor; I am not praising you, Perhat Tursun. I'd rather curse you and your tasteless poems than praise you. I laughed at the cute pauper in your story and stopped immediately; you embarrassed me publicly. You poured the Tarim River Gandon on my head and why do you challenge the way we, the Uyghur people, praise people? If you do this, who will stay by your side? You treated me as a dervish, so I fear thinking of you as I fear water. I am hospitalized from overplaying Paradox. Perhat Tursun, you are my heart disease. If it is a dim poem, I will understand; but it is a cloudy one. How can he live with himself? I like it. Is there anyone who plays Paradox? Let those of us who are not afraid of being psychopaths play Paradox. I will keep it up. What do we call this, a poem? Uploaded time: 2016-1-5 21:23 by muhlis0998 Is there anyone who plays Paradox? Suffering from mental illness. First start and we will see if it continues. Perhat Tursun, you are my heart disease. The last lines of the poem are good and I hope Yarghul's writings will be a success. To readers of Yarghul: Focus on the points that you feel are useless in masterpieces, where the absolute world is, at which you are arriving soon. That is, distinguish the word from talk: plunge into the depth of words, discover their meaning endlessly. Surely you will be convinced by the truths of a tireless poet about the desertion of meaning. I wonder how he speaks endlessly about sex, darkness and death. Unknown author. Perhaps it's you that she is cursing. Turn away from those to whom you are accustomed and those whom you love. Turn your eyeballs into poisonous arrows and focus on the shameless praises ... Just realize you can learn nothing from us. Plunge into our color, flow into our sounds, bloom from our stings, but forget us utterly for the sake of our values. Yes, it terrified and frightened me. I found myself very lonely, like my aunt, who lived alone in our village. I know poets die early without seeing or enjoying life, but it encourages me to read lines about a bright future. I will be satisfied with lies and betrayals. Come at me stealthily and secretly. Please lift my curved son; pull my light-weight body; burn my last fairy tale... I wonder what would happen if not for my organs standing up in the dark night and my feelings of concern lasting me till January. My hard burden oppresses me, and if there were not someone invisible behind me, life would be a misery... I feel like a surplus gland, yet passionate like the winter birds... I love the world with a somewhat crooked passion... and I believe writing poems in this age is corruptive to hearts... I am afraid of something...suspicious of something... perhaps my suspicion is because of the silence of the sky. I am waiting for something, seeking comfort from something. Perhaps I have been waiting for death or the life after it..",1
"In Guinea, there were 2123 people were infected and 1284 of them died. Besides these, based on previous data from the WHO, in other countries like Nigeria, there were 20 people infected and 8 of them died. In Mali, there were 8 people infected and 6 of them died. In America, there were 4 people infected and 1 of them died. In Spain, although there was documentation of an infection, there were no reports of deaths",1
"According to the notification, the patient is a 34-year old male, a native of Ganxian county of Ganzhou city of Jiangxi Province, and currently working in a firm in Dongguan city of Guangdong province. Before getting sick, the patient had travelled to Venezuela. When the patient was in Venezuela on January 28, he got a high temperature and a headache, as well as dizziness. The patient was diagnosed and treated at local hospitals",1
defence medical services the norwegian defence medical services @/@ military medical education and competence centre ( muks ) have assisted the civil authorities both with advice and with operational support in connection with the preparation and execution of the medical evacuation tasks .,1
"In recent weeks the cities' masterplan announcement that occupational regime had earlier issued, without first talking with the people, it has embarked on implementing in immediately in the surroundings of Addis Ababa and Finfine and some other towns of Oromia, without any explanation or observation, what followed was in the Haremaya University; in the towns of Lekemte, Adama, Assela, Ambo town, University of Ambo, Gimbi and other towns, have opposed the masterplan and went on demonstration against the illegal masterplan that doesn't confirm the benefit of the people",1
Our sources in Sudan reported that human traffickers in Sudan and the Sudanese police are targeting houses rented by Eritreans and they are forcing them to make the perilous journey to Libya. The smugglers and the police have made this arrangement for financial gain,1
"the number of the injured stayed at 374,177 and people reported missing dropped one from sunday 's figure to 18,403 after the 8.0-magnitude quake jolted southwestern sichuan province and neighboring regions on may 12 .",1
"Amid the serious situation of the strong earthquake in Sichuan, Taiwan companies have been making donations. Donated funds are nearly NT $3 billion from groups including Formosa Plastics, Foxcom, Far Eastern, and Yulon. By contrast, ten richest people in China donated only about NT $140 million in total, which brings the cross-strait gap to nearly 20 times",1
"Similar to the fact that a human hand is divided into the palm and the back of the hand, everything has two sides. It's normal to see the appearance of such opinions. Only smart people with clear vision can understand these. However, everything has a limit, which can neither be exceeded or fallen short of. It's really made people a bit angry to see the immediate distribution of 2008 earthquake pictures with this earthquake in Khotan. What might be the exact reason for the appearance of such a ""clear"" conclusion that is based on such vague facts mixed with personal feelings? This picture was taken during the 2008 earthquake in Keriye. You can check it through this web address, * Y0 V8 {4 n2 R2 \( y http://news.qq.com/a/20080327/002721.htm. It seemed that this is a special report prepared to show those generous helping hands and donated items that have made a huge ""help""; as if it was prepared to show their actual help through the media in order to refute those critics who have called them ""betrayers who didn't help."" It's normal to see such public denial, as well as public discouragement and compliance",1
"balakot , oct 19 ( app ) : prime minister shaukat aziz tuesday asked the earthquake affectees in the inaccessible areas damaged by the oct 8 earthquake to shift to the tentage villages where they can be provided shelter , food and medicines .",1
@-@ prolonged flood is potential to endemic diseases .,1
"Contagious Disease Killed 59 in Guinea Xinhua News Agency, March 23 news: According to the March 22 statement from the Guinea Health Department, the Ebola virus that was discovered in early February in the south east of the country has infected 80 people, of which 59 have died",1
"But what all the people should understand is that as long as the PFDJ is in power the country will have no peace; we should strengthen our struggle by keeping the martyr's pledges until we see a developed Eritrea ruled by justice, equality and law",1
they will carry out a rapid health assessment and strengthen disease surveillance in collaboration with district health officers and whos immunisation preventable disease ( ipd ) staff .,1
"children reporting at the health facility are suffering from all types of illnesses including fever , dehydration , diarrhoea and chest infection , ” he said .",1
"H1N1 spread in Iran. Published time: at 17:01:31 on August 12[th] , 2015: China Media Network: Source: China Media Network News on August 8[th] : Ablimit translation: It was reported on Iran Paris Television Media Networ news on December 7[th] that H1N1 flu (swine flu) has spread in three states in the northwestern part of the country, which has caused the deaths of 33 people. It was possible that it would keep spreading",1
"Send time 2015-06-13 17:12:22 source: China News Web; editor: AblimitChina News Web, June 13 reports; Ablimit translated from Baghdash WebAccording to the news of the Health and Family Planning Committee website, the Committee recently has issued a ""Preparation of Treatment and Hospital Prevention from Middle East Respiratory Syndrome (MERS)"" and pointed out that the possible infection of China cannot be denied, for this reason we must doing the best treatment and prevention job at hospitals with possible MERS. Since the first occurrence of MERS in Middle East in 2012, many infected patients have been reported in many countries. Recently, a MERS outbreak happened even in Korea",1
"The Wenchuan Earthquake wrought massive destruction on those in its path. According to incomplete statistics, as of 7pm on the 13th, 12,012 victims had died in the Sichuan quake zone, 9,404 people were buried in the rubble, 7,841 were missing, with 26,206 being treated in hospital",1
"dr villar is examining the medical charts of nurhayati , who has a fractured arm and severe abdominal pain .",1
"@-@ cover your mouth and nose with disposable tissues when coughing and sneezing , and dispose of the used tissues properly .",1
"The number of victims in the Keriye Earthquake has reached 50,000. The number of victims in Keriye Earthquake has reached 50,000, according to journalist Mao Yong in the Xinhua Agency's report on Feb. 14. According to the report from the Civil Affair Bureau, the Autonomous Region was informed thatfurther investigation in the quake-hit region of Keriye County reveals that the number of victims has reached 50,000. However, the exact death toll remains unknown. The statistic released by the Civil Affair Bureau of the Autonomous Region shows that as of eight o'clock on Feb 14, in the quake-hit Hotan District's six counties (including Keriye, Chira, Lop, Qaraqash, and Hotan) 58,127 people were affected. 19905 has been relocated to a safe place. 3246 properties belonging to 1156 families have been toppled, 14540 properties belonging to 5489 families have been seriously damaged, and 2163 various livestock have been killed. 54 bridges and 42.2 km in roads have been damaged. The death toll remains unknown. The damage investigation is still underway. Up to now, the Civil Affairs Bureau of Autonomous Region has distributed 500 tents, 1500 sets of bedclothes, and 1500 overcoats. 5.4 million Yuan has been allocated to this region for disaster relief. 54.4 tons of flour, 3550 kg cooking oil, and 610 tons of coal have also been allocated to ensure the livelihood of victims. Victims' food, cloths, and living place have been ensured. On Feb.13, the first batch of relief goods from the Red Cross Society of China reached Pishker Village in Atchan Township, the area closest to the epicenter . A 7.3 magnitude earthquake jolted Hotan District on Feb. 12 at 5:19 p.m. The epicenter, with a depth of 1200 m, was located at 36.1 degrees north latitude, and 82.5 degrees longitude. uqkun0908 5 titles, 4 friends, 3320 collections, active member contribution 44%, member's information, register number: 16924, messages: 229, trophy points: 1, forum money: 16, contribution: 1030, online time: 179 hours, latest online time: 10 8 2015, messages and chat. Pray for our poor mothers, fathers, brothers and sisters. May our merciful Allah bless all of you. Feedback reported. kurax-arman 0 titles, 0 friends, 448 collections, regular member contribution 74%, member's information, register number: 25284, messages: 52, trophy points: 0, forum money: 0, contribution: 0, online time: 179 hours, latest online time: 10 8 2015, messages and chat. All the people should have resided in earthquake resistant houses, right? ? feedback reported The fund of earthquake-resistant houses for the native folks was run out by the corrupt officials in order not to jolt their official position. How they could move the new houses? The south is the most corrupt land. If this government should eliminate these extreme boars in the south, rather than arresting the corrupt officials in the inland, there would be a stable, peaceful, fair and harmonious Xinjiang society. reported on Feb 15, 2014, at 15:31. Where is Alim Haliq, the barbecue chief? Sichuan, Yushu, Wench, Teskin. I saw on T.V. that today Alim left for Hotan because his wife had given birth. But I don't know, what does he carry? According to a recent noon newscast, Alim Haliq left with the cash and materials. His wife just gave birth, so he didn't depart on time, as expected. I saw many websites, and no one spoke well of him. Can you provide more details",1
most tetanus cases came from balakot and were then shifted to mansehra to ayub medical college in abbottabad or pims hospital in islamabad .,1
"According to a received information, Ethiopians living in Nairobi are on hunger strike",1
"Flu spread is at its peak throughout 46 states in the United States and has killed 45 children. A report of China Xinhua News from Houston: flu spread again, which causes death in many people every year. Currently flu spread is at its peak throughout 46 states in the United States and has killed 45 children. That was why a lot of places in America were declaring a state of emergency",1
"Although Wen Jiabao then requested that access to disaster-hit areas be made available by midnight the 13th, it was until 21.30 hours on the 15th that relevant rescuers connected the road from Li County to Wenchuan for the first time, which was already 79 hours after the earthquake. It should be noted that at the time, rescuers were still unable to access 34 of the 58 townships affected by the disaster",1
"The Tangshan Earthquake left behind over 4000 orphans. In the Wenchuan Earthquake, the first things to collapse in practically every town were the school buildings, while the government buildings next door were far sturdier",1
additional funding is also needed for the continuation of the expanded programme on immunisation ( epi ) that seeks to halt the spread of preventable diseases through a national vaccination programme .,1
"He also described how, in the town of Chagni of Hawi zone, two people also died and eight were injured after security forces fired to disperse protesters",1
"in addition , 17,313 new cases of cutaneous leishmaniasis have been reported to who kabul during 1999 .",1
