input,label
"CBS Fined  #36;550,000 for Jackson Stunt (AP)",1
Millar and Ramirez homers highlight big Boston inning,1
Patriots Down Cardinals 23 - 12 Game Stats,1
Chicago Bears Cut Bryan Robinson,1
Soccer Coach Raymond Goethals Dies at 83 (AP),1
Supah Blitz captures Del Mar BC Handicap,1
UPDATE 2-Manchester United calls off bid talks with Glazer,1
Brewers introduce prospective buyer,1
GOLF ROUNDUP: Haas closer to ending drought,1
Edmonds homer lifts Cardinals to Game 7 against Astros,1
Angels Suspend Guillen Without Pay (AP),1
"Notes: Kahne, Harvick have verbal confrontation",1
Roddick blisters junior champ,1
Moya says he #39;ll beat Roddick on Friday,1
Titans Receiver Out With Knee Injury (AP),1
Anniversary remembered on game day,1
Han earns a hand with playoff triumph,1
Two Wizards face possible suspensions,1
Logjam at the point,1
California Ace for Rose,1
Red Sox need Arroyo,1
Media speculate on successor as England coach prepares to step &lt;b&gt;...&lt;/b&gt;,1
Second seed Dementieva hammered in New Haven,1
"Broadhurst, Fichardt lead Open de Madrid",1
Jets: Abraham is likely to miss 3 games,1
Bettman says  #39;season is likely slipping away #39;,1
Legendary double for El Guerrouj,1
Loeb extends lead over Solberg,1
Gatlin sprints from unknown to 100m gold,1
"French Take Gold, Bronze in Single Kayak",1
Robson  #39; Massively Disappointed #39; at Newcastle Exit,1
Sanchez wins; Costa bows out in Bucharest,1
Report: Spurrier Will Take S. Carolina Job (AP),1
"AL Wrap: Indians, Twins Split Unique Doubleheader",1
Owens Explains Ravens Snub,1
Lehman relishes chance to halt US slide,1
"Team USA barely wins, but struggles not all players #39; fault",1
Jury Can Hear of Kobe Accuser's Sex Life (AP),1
"Brazilian GP, Friday",1
Lions are suddenly road warriors,1
Glazer buys more Man United shares,1
UM defense a big hit from start to finish,1
Finley finds a home with Angels,1
Cards Try to Narrow Gap in Game 3,1
Stanford ties Arizona in poll Media splits on who #39;s favorite in &lt;b&gt;...&lt;/b&gt;,1
Showalter edges Twins #39; Gardenhire in AL,1
AL Wrap: Red Sox Down Devil Rays to Clinch Playoff Spot,1
"Through Strife, Ravens Are Bonding and Winning Through Intimidation",1
"NETS 96, BOBCATS 89 Nets Win but They Still Look Out of Sorts",1
Ankiel Impressing Cardinals in September (AP),1
Battling Davenport through,1
NBA ROUNDUP: O #39;Neal puts on a show for new fans in Miami,1
Drink-drive swimmer  #39;very sorry #39;,1
Team almost had another legend,1
Dream team,1
Cricket: India embarrassed by Australia on rain-ravaged day,1
Right-hander must pass physical,1
"Ryder-You can bank on Tiger, says Sutton",1
A blazing start for Beijing,1
Report: Bowa on His Way Out of Philly,1
"Brown, Fratello and Grizzlies all come out ahead",1
Islamic threaten women #39;s soccer tournament in Bangladesh,1
Indiana Hires Hoeppner,1
Quincy Carter being released by the Cowboys,1
Red Sox Spread Good Feeling Across Nation (AP),1
IndyCar champ Kanaan finishes second and every lap,1
"Torre Calls a Meeting, and the Yanks Respond",1
Angels Rally Past A's to Clinch AL West Crown (Reuters),1
"Sharapova, Molik Advance to Swisscom Final (AP)",1
Disgraced Greek sprint pair charged,1
Tom Ridge sets all-age record in winning World Trotting Derby,1
"Liverpool completes signings of Alonso, Garcia",1
Feyenoord cuts PSV #39;s lead to three,1
THIERRY HEELS THE WOUNDS,1
Patriots Open With Win,1
Galliani Applauds Both Ancelotti And Rijkaard,1
Varitek's terms could be tough to meet,1
Former AL Batting Champion Dies at 78 (AP),1
Chicago OKs Cubs to Play at Wrigley Field (AP),1
Defense is chief problem again,1
"Subaru World Rally Team - Rally GB, Leg 1 Report",1
UPDATE 2-Chelsea sack Mutu after positive dope test,1
Victory so sweet after Athens collapse,1
Waugh: Shoaib will test Australians,1
Shaq turns up heat in first outing with Miami,1
Fish top 49ers in Brutal Bowl,1
"Spain Condemns Racial Abuse, Defends Reputation",1
Fan v Fan: Manchester City-Tottenham Hotspur,1
Indians Mount Charge,1
Steelers Look Super,1
Hard-running Dillon #39;s difference in making champs even tougher,1
"Cricket-Lillee a victim of generational change, says spin guru",1
Gold belongs to Hamm,1
Will Tiger Woods #39;s Marriage Score A Hole in One?,1
Hewitt Advances at Japan Open (AP),1
Everyone wants a piece of Orton,1
Bengals DE Smith pleads not guilty to DUI,1
Michigan State Shocks Wisconsin,1
Guard registers a special point,1
UPDATE 1-Rookie Johnson shares Buick lead with Funk,1
Belmont beats the best to take its place at the top,1
Hoyas Beat The Citadel,1
Rummenigge - parise for Bayern coach. (Getty Images),1
Australia win Olympic hockey gold,1
After the Lord Mayor #39;s show,1
Johnson Helps D-Backs End Nine-Game Slide (AP),1
BC expects to need 'A' game,1
"Williams Rejects Deal, Says He Won #39;t Return in 2005",1
Jags Turnaround Gives Them AFC South Lead (AP),1
Time to step up,1
Koetter: Hill will play Saturday,1
FIFA to investigate racism in Madrid,1
Fed Cup all tied up,1
Disgraced Greek Sprinters Drug Tested by WADA,1
Cycling: Ulmer #39;s scorching times in secret rides,1
Rivers soaks up his big moment,1
Soccer: Vller quits Roma after Bologna loss,1
Dover #39;s place in  #39;Chase #39; looks secure,1
United without key pair,1
Spain reflects on football racism row,1
Ravens' Offensive Coordinator Resigns (AP),1
Game On,1
PSG lead race for second Group H berth,1
NAIA Coach Nears Matching Smith's Total (AP),1
Moss in Minnesota #39;s lineup against Tennessee,1
"No. 21 Purdue Beats W. Michigan, 74-42 (AP)",1
Torch passed on winning goal,1
Hamm should support Yang,1
"Braves, Smoltz agree to new deal",1
"LSU, Oklahoma play openers on Saturday",1
English FA planning to introduce EPO tests this season,1
9 in a row! Red Sox sweep Angels,1
"Week of September 25th, 2004",1
James Lawton: In mourning for big fights of Las Vegas,1
Phelps Eyes Fourth Gold,1
Government gives partial clearance to Bangla tour,1
Lights! Camera! Beckham!,1
UConn awaiting invite to Motor City Bowl,1
Warren Is Told Not to Get Personal,1
Johnson Back to His Best as D-Backs End Streak,1
"No. 19 Kansas State Pummels N.H., 84-50 (AP)",1
Newcastle held to draw by Charlton,1
Angels Rally Past A's to Clinch AL West Crown,1
King Singh ... at last!,1
Cast-aside candidates grab onto Sox coattails,1
Lions #39; Rogers could miss season,1
Brewers Hand Cards Fourth Straight Loss (AP),1
UEFA bans Lazio stadium for fan misbehavior,1
Federer back in Open #39;s fourth round with masterful performance,1
Saints Revoke Waiver Claim on Derek Ross (AP),1
Cardinals swing into playoff mode,1
Indians Trade Lawton,1
Players Say Zook Is the Coach They Wanted (AP),1
Are Gunners in crisis?,1
Oxford 18 Cambridge 11,1
A's Bullpen Blows Up and Angels Take Title,1
US Open Tennis: Henin-Hardenne falls to Petrova and blunders,1
Unhappy Robinson Rejoins 76ers (AP),1
American Aaron Peirsol Wins Gold on Appeal,1
Mind more free now,1
Davydenko tops Davis Cup  #39;mate Youzhny,1
Barca wins again,1
ON SOCCER Rooney #39;s United debut makes cost look cheap,1
Singletary shuffles into winner #39;s circle,1
Cavaliers Defeat Nets 103-97 (AP),1
FA Plan New United-Arsenal Talks,1
Howe won #39;t be back in 2005,1
Brazil Tops Spain for Men's Gold in Beach Volleyball,1
SA-India Test: South Africa declare at 510 for 9 :,1
We owe Athens an apology,1
Man Utd calls for emergency Glazer meeting,1
Even Longer: Red Sox Win in 14 Innings,1
Stephen Dodd leads Volvo China Open,1
Sharapova advances to Korea Open final,1
Tough courses  #39;killing excitement #39;,1
Safin tallest obstacle to host #39;s patriotic games hope,1
Inter draw with lecce while AC Milan crash Atlanta,1
American Champion Tim Mack Wins Pole Vault Gold,1
Sales key factor for Sun in WNBA title game,1
Gunners step up gear to top table,1
"Shanghai, Qualifying: Surprises all round",1
Canadian Driving Champion Jacques Villeneuve to Join Swiss Team,1
Pacers Activate Foster From Injured List (AP),1
Wizards' Kwame Brown Suspended One Game (AP),1
Hampton Start Is Pushed Back Again (AP),1
O's Stuff Devil Rays,1
"Winslow, McAllister, Maddox Among Injured (AP)",1
Falcons not cruising at 4-0; they #39;re working,1
Spain coach faces racism inquiry,1
Jaret Wright back in the postseason spotlight with Braves,1
Sainz forced off road,1
4-to-6 defense: Urlacher out,1
UPDATE 1-Nalbandian suffers Beijing shock,1
Chance to Measure Up,1
"Despite Discord, Biffle and Busch to remain teammates",1
Olympics: Emotional Zijlaard-van Moorsel defends time trial title,1
UPDATE 1-Thompson earns Celtic a record win over Rangers,1
NBA brawl sends wrong message to all of us,1
U.S. Impressive in World Cup Qualifying (AP),1
Late fumble dooms Purdue,1
Agassi Overcomes Verdasco Power,1
Milan Mandaric statement,1
"No. 3 Georgia Tech Rolls Over James Madison, 72-47",1
"Japanese Baseball Players, Owners Reach Deal (Reuters)",1
"With Ban Pending, Hamilton Loses Ride",1
Arsenal matches record of 42 league games without a loss on Sunday,1
Pressure points,1
Japanese joy and British tears,1
"Upstarts Guatemala, Panama Face Crunch Qualifiers",1
Greek sprinters quit Games,1
"God help us, Yuvi replaces Akash",1
Favre Does It Again,1
Lab test puts Hamilton #39;s gold at risk,1
Wenger commits future to Arsenal,1
Dunn Sets Major League Strikeouts Record (AP),1
Healthy Henman looking forward to Moodie match,1
Eagles Bring Back Levens; Place Andrews on IR (Reuters),1
Gough new Livi boss,1
Pinkel reinstates Damien Nash,1
Angels One Win From AL West Title (AP),1
Eagles sign cornerback Brown to six-year deal,1
Eleusis wins Long Island  #39;cap; Personal Legend wins Turnback the &lt;b&gt;...&lt;/b&gt;,1
Eagles lead Cowboys 7-0 after first quarter,1
"As reserve, Penny seeks Knick payoff",1
"49ers get first W, but lose Peterson for year",1
"Short Jump, Bad Handoff End Jones #39; Games",1
Live: Chinese Grand Prix,1
"Notes: Two-strike, two-out blues",1
Real Madrid Ponders Biggest Champions League Loss in Four Years,1
Liverpool #39;s Benitez hopes to sign new striker,1
"Bosox strike deal with Mirabelli; Yanks, Flaherty close",1
Mayor sure of ballpark support,1
Charlestown opens up in OT,1
Hearing held on Hamm medal,1
NBA says it has no plans to change 3-point shot despite NBDL &lt;b&gt;...&lt;/b&gt;,1
"Olympic history for India, UAE",1
Wenger attacks Madrid for transfer rule-bending,1
NBA Game Summary - Portland at Dallas,1
VILLENEUVE ON VERGE OF F1 RETURN,1
"Pepperdine 80, Fairleigh Dickinson 79",1
HEAP OF TROUBLE FOR RAVENS,1
Court to hear case in gymnastics flap,1
Braves Rally to Defeat Giants 7-6 (AP),1
"Hamm flap, Dream Team just wrong",1
Column: Alabama fans should take responsibility for their own &lt;b&gt;...&lt;/b&gt;,1
Pass defense lags behind,1
Hamm not looking back,1
Let basketball,1
Knicks' Baker on rebound,1
Allardyce is infuriated by Souness #39; criticism,1
"No. 13 Louisville Beats NC A T, 85-51",1
Freddie #39;s goal rage,1
"Spurs 88, 76ers 80",1
LPGA's Nabisco to Change Dates in 2006 (AP),1
Radcliffe to Run in New York Marathon,1
Bears Set to Sign QB Jeff George (Reuters),1
Online Football: Bruins unable to squeeze past Trojans,1
Forsyth Forges Clear,1
Big day for New England,1
Italy: Sicilian derby ends in draw,1
UNLV Names Utah's Sanford As Head Coach (AP),1
Rison Free After Making Support Payment (AP),1
(Sports Network) - Carlos Beltran may be the newest Killer B in &lt;b&gt;...&lt;/b&gt;,1
FleetCenter to be reunion arena,1
Tenth-Ranked Ga. Gets Past Ark. 20-14 (AP),1
Cowboys Own Orange,1
Pitt to Interview at Least Three Coaches (AP),1
Glazer could bid for Manchester United this week: reports,1
"Arizona State 67, No. 11 Georgia 57",1
Clemens deal is waived off,1
Seven seize,1
Locals lift Irish squad in Europe tourney,1
Defensive adjustments keep it close,1
US men #39;s basketball routs Angola,1
Drew Out of Braves' Lineup After Injury (AP),1
Jordan returns as Wizards beat Nets,1
Super powers make move on September,1
Former Louisville Basketball Player Dies (AP),1
Sarin Carries Hoyas,1
Hewitt cruises to quarterfinals,1
Hartson #39;s goal gives Celtic hope in Europe,1
Huskies blank Buffalo,1
D.C. to Face K.C. for MLS Championship (AP),1
ALL EYES ON WOODS #39; FITNESS,1
Rockets 89 Hornets 81,1
Prosecutor brings charges against former neighbor in NBA brawl,1
Momentum shifted on Garcia's stellar play,1
One-Two Economic Punch,1
Myskina caps magnificent year for Russia,1
Jacobson Lifts Ryder Cup Hopes with Sparkling 65,1
"McCline, Byrd say fight won #39;t weigh heavy on friendship",1
Ravens Stumble to Loss,1
Els Eases Into Final,1
"Report: On tape, trainer says Bonds used drug in '03",1
Phelps Seeks More Gold at World Championships,1
Grizzlies make Swift move,1
Ravens #39; Ogden could miss Week 8,1
Mauresmo breezes through,1
Far from fun and Games for Jones,1
Yanks beat Pedro again; Santana wins 20th,1
Agassi bites the dust as Russian Safin sets up final clash with &lt;b&gt;...&lt;/b&gt;,1
Not exactly an idiotic idea,1
Wenger vows no repeat of frailties against Bayern,1
Sixers-Wizards matinee doesn #39;t disappoint,1
"Kobe talks, Malone walks",1
Red Sox Formula Is a Model for Success,1
Berra Says He Wouldn't Take Giambi Back (AP),1
Notebook: Bears #39; Urlacher to miss 4-6 weeks,1
Three Hold First-Round Lead at SFB Classic (AP),1
Lady Tigers run past Gophers,1
Roma 1-1 Bayer Leverkusen: FT Report,1
Smith setback for Windies,1
Football Association charges Bolton striker over spitting incident,1
Nakatani expects a big day at BC,1
No. 9 Ohio State Edges Marshall on Last-Second FG,1
"NFL Postpones Miami Game, Due to Hurricane Jeanne",1
Dillon enjoys a grand time,1
Van Nistelrooy misses United #39;s last group game in Turkey,1
Connors rallying cry for British tennis,1
Sachin ready for Nagpur,1
NCAA Notifies Baylor,1
Tributes flood in for Nicholson,1
Irish eyes turn to Clements ; Notre Dame interested in Bills &lt;b&gt;...&lt;/b&gt;,1
Bellhorn makes plenty of noise: Big,1
Is It Time For Steroid Testing In High Schools?,1
Jackson the Wizard of Loz,1
Gibbs Won #39;t Take a Pass on This,1
Redknapp and Mandaric clear the air,1
Six players suspended for one game,1
Contenders can #39;t afford any more mistakes,1
Greek sprinters arrive at IOC hearing,1
New Englanders greet the day with wings on their heels,1
Washington Baseball Fans Await Word on Expos (Reuters),1
Paula #39;s going for gold,1
"Dave Hyde column, October 25, 2004",1
Veterans face quandary with Pistons,1
Serena sails into final at China Open,1
"Tennis: Canas crushes Novak to reach Shanghai final, faces &lt;b&gt;...&lt;/b&gt;",1
Athens - a \$12bn bill,1
Smith lifts Missouri with all-around effort,1
 #39;Hawks primed to finally surpass Rams,1
Mets decline Leiter's \$10.2 million option,1
No. 2 Wake Forest Rips George Washington (AP),1
West Lafayette abuzz with Boilers #39; lofty ranking,1
Big Game Hunting,1
So. Cal Player Investigated in Sex Assault (AP),1
Vikings RB Onterrio Smith suspended,1
Francis Nixes Hurricanes' Front Office Job (AP),1
Mariners riding the Ichiro wave,1
Jets' offensive line takes control,1
Chiefs Have Opportunity to Get Back on Track,1
Mauresmo confident of LA victory,1
Tennis: Roddick and Williams ousted,1
Argentina Heads World Cup Qualifying Group After Brazil Loses,1
Plane of NASCAR Team Hendrick Missing,1
Colts' Carthon Hopes to Follow Dad in NFL (AP),1
Soccer: Matuzalem brace ends Celtic #39;s Champions League hopes,1
NL Wrap: Edmonds Double Strike Lifts Cards Over Padres,1
Golovin and Dechy lead France into Fed Cup final,1
Spurs accuse liar Santini,1
Tressel discounts replay,1
F1 power struggle now in session.,1
Dolphins' Fiedler Not Happy About Benching (AP),1
Quickies put Pakistan on top in Perth,1
Clarett accuses Ohio State of improprieties; school denies claims,1
Warne ends India #39;s teen resistance,1
HONDA LINKED WITH BAR TAKEOVER,1
Beckham Could Quit England After World Cup,1
"Roundup: Illini men rise to top of AP poll, win game",1
DaLomba sprints to win,1
"Iliadis, Tanimoto win judo golds",1
Hot pursuit,1
"MLB: New York Yankees 6, Boston 4",1
Middlesbrough spoil Robson #39;s home-coming,1
Krzyzewski Wins No. 700,1
Manning Throws 3 TDs to Lead Colts Past Titans,1
Selig Welcomes Government Help In Steroids Scandal,1
Bonds Could Have Unknowingly Taken Steroids,1
Plane crash kills 10 close to racing,1
Honda aiming for BAR buyout?,1
American Fish Confident About Tough Davis Cup Final,1
Mountain climbers,1
Pro tours: The stops   the talk,1
"CREDIT: Canadian Press, Reuters",1
Poll: I was right to let Henry score,1
Testing didn #39;t curtail homers,1
Seahawks Receiver Robinson Suspended by NFL,1
Safin stops Youzhny for China Open title,1
"Kansas, Oklahoma State cruise to easy victories",1
Ali gives Iraq fighting chance,1
Red Sox ready to end jinx,1
A game to remember,1
China Sighs in Relief as Yao Scores High,1
Manchester United cruise into Champions League,1
Traber rehabbed all of last season,1
America #39;s curse,1
MOTOR RACING: FERRARI IN TALK FURY,1
I quit because of recruitment problems: Santini,1
Stanford's Cubit Hired As W. Mich. Coach (AP),1
"Montgomerie, Woods, Furyk Tied at Target (AP)",1
Auburn Converts Second Chance to Stun LSU,1
Tributes pour in for  #39;Crazy Horse #39;,1
Knee surgery for Falcons #39; Duckett,1
Gunners Ready for Tough Test,1
Ruud double lifts Dutch,1
"** For the latest news, please refresh this page regularly **",1
Fired-up Baggaley takes silver,1
Zambrano zeroes out Bucs,1
Quarterback Brady enjoyed a field day,1
Beijing gears up for 2008,1
"Hall had Penn State executing well against Akron, but BC will be &lt;b&gt;...&lt;/b&gt;",1
Helm #39;s perfect 10,1
"Pedro picks Mets, Lee dealt to Brewers",1
Portsmouth Manager Redknapp Resigns to Take Break #39; From Soccer,1
"Do-or-die for Braves, Astros",1
Dominant US captures gold with 79th straight win,1
Injured Heskey to miss England friendly,1
Patriots #39; game: New England beats Jets for 21st win in a row,1
Jubilant Spain revels in glory of second Davis Cup,1
Redskins Coach Bemoans Questionable Calls (AP),1
Raiders notes: Gallery appreciates the silence,1
Not quite high Tech,1
Paralympics Open in Athens,1
GOLF: CLARKE #39;S 11-SHOT TORMENT,1
Record-smashing Warne leaves Murali behind,1
Vandeweghe keeps interest in forward White,1
Defense finally craters against Favre,1
Rijkaard - has suffered Edmilson blow,1
Stewart hopes Silverstone can hold F1,1
League of Development,1
Davenport wins in Cincinnati,1
Zambrano Out Early; So Are Mets,1
Sete returns to top form in Qatar; Edwards joins party with runner &lt;b&gt;...&lt;/b&gt;,1
Tar Heels beat Miami,1
Glazer bid for Old Trafford falls flat,1
Boro left feeling Blue,1
"Bayern rallies to draw with Stuttgart, keep Bundesliga lead",1
Inzaghi fit for start of season,1
Cordio paves the way,1
Hornets' Davis Sidelined with Back Injury,1
Ft: Birmingham 2 Newcastle 2,1
Valencia accept Angulo ban,1
Panis to Retire from Formula One at End of 2004,1
Morocco #39;s El Guerrouj Olympic champion,1
Brennan Confirms Departure,1
Westwood closes in on first title of 2004,1
Leyland has emerged as a managerial candidate,1
Jimenez wins BMW Open with final-round 66,1
Thomas still struggling,1
Robby Gordon Planning to Proceed With Caution,1
"Nowitzki, Mavericks Snap Timberwolves #39; Streak",1
Paralympians stripped of medals for failing tests,1
CHAMPIONS LEAGUE: Expect a comfortable night for the Highbury boys,1
"Swimming: Phelps Wins Gold, Pulls Out of Relay",1
Capriati unnerves Serena,1
Schedule filled with key games,1
Gators may be hungover before Cocktail Party,1
Senegal #39;s Camara scores first goals for Celtic in 3-0 win,1
A man with a plan,1
This week #39;s golf tournaments,1
A Deal That's Creating Plenty of Buzz About the Mets,1
There #39;s a lot on the line for drivers at Richmond this weekend,1
Signing of Teenage Racer Raises Questions (AP),1
St. Louis Cardinals News,1
Game 5 marathon rated highly with viewers,1
UPDATE 1-Bolton end Newcastle run with 2-1 win,1
(5) California 42 Washington 12,1
Dance pair out with injury,1
New York Yankees Team Report - October 1,1
Federer relieved to return,1
"US women avoid disaster, advance",1
Notre Dame situation has columnist shaking his head,1
"Koch, Park leads first day in Nine Bridges Classic",1
Germany to kick off 2006 World Cup,1
"Shakhtar to beat Celtic twice, bets Marica",1
George sits for first time in career,1
American Crocker Sets Short Course World Record,1
"Novak, Canas Top Dogs Left at ATP Shanghai",1
Ford underlines committed to motorsport.,1
Edu  quot;devastated quot; as Arsenal future in doubt,1
Baseball Owners Set to Approve Expos Sale (AP),1
Atlanta police arrest Braves player on DUI charge,1
Atlanta police arrest Braves player on DUI charge,1
"Mariners' Ichiro Breaks Hits Record, Adds Single",1
Green Bay Packers,1
Motor Racing: BAR Win Contract Tug-Of-War Over Button,1
Closer Percival OKs \$12M Deal With Tigers,1
SportsNetwork Game Preview,1
SportsNetwork Game Preview,1
Indian board plans own telecast of Australia series,1
Cordero sets new club mark,1
Local knowledge produced benefits,1
Transactions,1
Transactions,1
Transactions,1
Warne #39;s career,1
UPDATE 1-Ronaldinho strikes to give Barca win over Milan,1
"For starters, Giants #39; Manning on mark",1
Winter on Saturday: Peace initiative in Spain shows Beckham #39;s &lt;b&gt;...&lt;/b&gt;,1
Baseballer shot on bus,1
"Panathinaikos 2, Arsenal 2",1
National League Roundup,1
Clemens's exit opens door for Braves,1
Najeh to the rescue for Packers,1
Game itself needs repair,1
Eras blend together perfectly,1
"Gamecocks, Tigers brawl",1
NFL games on TV,1
Cal Extends Tedford,1
Bekele and Isinbayeva win Athletes of the Year titles in Monaco,1
