input,label
"US Forces Bomb Iraq's Falluja, Seize Zarqawi Aide (Reuters)",1
Peru Gov't: Police Killed in Self-Defense,1
US Cautious On Progress Toward Enriching Uranium,1
Anwar Begins Malaysia Political Comeback,1
U.S. Says N.Korea Miscalculating by Stalling on Talks,1
"Bush, Kerry brace for key presidential debate (AFP)",1
"23 Palestinians, 3 Israelis Die in Gaza Fighting",1
Britain: Body Isn't Kidnapped Aid Worker (AP),1
"Conn. Man, 70, Oldest to Swim Channel",1
Turkey defiant over EU accession,1
Israeli army set to unveil stink bomb,1
Ransom may buy life of Iraq hostage,1
Sudan: UN Ruling Won #39;t Help Stop Crisis,1
Caribbean Braces for Another Hurricane (AP),1
"Six Iraqi national guards, 10 civilians wounded in Mosul attacks",1
Jordan prince loses succession,1
GOP Sharpens Attacks As Convention Opens,1
"Bush, Kerry Start Last Campaign Dash in Nevada (Reuters)",1
Bush Tries to Mend Ties With Latin America,1
Ivory Coast arms embargo backed,1
Iran ready to test Shahab-3 missile again: defense minister,1
World Population to Rise to 8.9 Billion,1
Football: Brazil legend's UK debut,1
Sharon acknowledges ignoring road map,1
Bush won #39;t take Iran #39;s word for it,1
Sudan Rejects US-Sponsored Darfur Resolution,1
Romanians vote for a new President,1
Policeman Shot Dead in Saudi Battle,1
Israel to present PA with  #39;good will #39; steps in coming days,1
Trial Date Set for Soldier at Abu Ghraib (AP),1
Top Zarqawi Aide Captured in Iraq,1
EU Head Office Trims 2005 Growth Forecast (AP),1
Two Charged in S. African Nuclear Trafficking Case,1
Next Big Hit at the Modern: Its Reopening,1
"Sharon, Under Pressure, Snubs Gaza Referendum Call",1
Iran pledges to halt nuclear work,1
England humble Sprinboks,1
U.S. Alerts Schools About Terror Threat,1
Chinese engineers kidnapped in Pakistan,1
Smoking ban would target pubs,1
"France Hopeful for Hostages, Fatwa Demands Release (Reuters)",1
Black Watch troops move near Baghdad,1
Car bombs strike Baghdad,1
Howard Stern Says He Plans to Jump to Satellite Radio,1
Hostage-Takers Demand U.S. Allies Quit Iraq,1
Tensions surge in Haiti,1
Chercher dans toute l #39;actualit,1
British tourists killed in Jordan bus crash,1
Colombia Accuses Cos. of Illegal Imports,1
"New Spasm of Violence Sweeps Iraq, Killing 110",1
China rebuffs Powell over Taiwan recommendation,1
Japan beefs up its defense stance,1
South Korea Seeks to Play Down Nuclear Disclosure,1
Panel Urges N.Y. to Pay \$14 Billion More for City Schools,1
"Obama Balances Stardom, Local Interests (AP)",1
Iraq commission examines request to delay polls,1
Australia turns down plea for more troops to protect UN staff in Iraq (AFP),1
Police Chief Backs Using Force Against Intruders,1
Stern to Join Sirius Satellite Radio,1
Detainees seen as minimal threat,1
No-Confidence Vote Planned Against Palestinian PM,1
Half of men on Pitcairn Island on trial for alleged sex abuse,1
FDA Approves Lens Implant to Sharpen Sight,1
New Ivory Coast Violence Shatters French Connection,1
Activist's Daughter Speaks Against Castro (AP),1
U.S. Army Deserter Welcomed in Japan (AP),1
A conspiracy theory : In the aftermath of Arafats passing,1
Jakarta bombing blamed on Malaysian fugitives,1
Raid in hunt for Afghan hostages,1
Staying or Going? Some Possibilities if Bush Wins,1
Malaysia expects to resume poultry exports to Singapore soon,1
Kidnappers may extend deadline,1
Deadly Explosion Hits Central Baghdad,1
EU seeks joint asylum policy,1
Sharon Faces Netanyahu Threat to Resign Over Gaza,1
Vietnam Marks Independence with Pardons for Prisoners,1
UN refugee chief sees Darfur autonomy as way out of crisis,1
British Re-Enact Charge of Light Brigade (AP),1
At least 25 bodies at Sadr #39;s religious court,1
"Kerry Widens Lead in California, Poll Finds (Reuters)",1
Israel Kills 5 in Attempt to Assassinate Hamas Man,1
British couple shot dead in Thailand,1
Putin faults Georgia on  #39;90s tactics in 2 regions,1
"Quietly, tide of opinion turns on Chechen war",1
3 police officials charged over Beslan siege,1
Putin #39;s policies at fault,1
Iraqi Guardsmen Ring Najaf Shrine,1
"Asia-Europe Forum Grows, Myanmar Irritates",1
Annan Starts Reshuffling UN Staff for Reform Push (Reuters),1
Cocoa prices down but Ivorian exports still blocked,1
Taliban Wanted List to Be Drawn (AP),1
McKinnon briefed on democracy: Meeting with PM,1
UN urges dialogue after Rwanda vows action,1
Earthquake hits Indonesian island,1
India test-fires missile,1
Wounded troops detail fierce fight,1
 #39;Miracle in mud #39; as four pulled alive from Philippine disaster,1
Oil Companies In Nigeria Say They Won #39;t Give In To Threats,1
Pakistan denies report of CIA bases in Pakistan for Osama hunt,1
Black Market in British Treasure Sold on EBay (Reuters),1
Justices hear cases on shipping wine (USATODAY.com),1
APEC Ministers Urge New Effort on Trade Talks,1
At least five dead in Russia mine blast,1
UN to begin second airlift of Vietnamese Montagnards (AFP),1
Japanese rescuers grapple with rocks to retrieve girl from quake &lt;b&gt;...&lt;/b&gt;,1
"Immigrants settled in big cities, but less likely to find work: StatsCan (Canadian Press)",1
At least seven police injured in second bomb in Thai south,1
REGION: Iran sticks by its right to possess nuclear fuel &lt;b&gt;...&lt;/b&gt;,1
Qassam rockets hit western Negev community,1
4 US soldiers killed in roadside bomb attack; coalition steps up &lt;b&gt;...&lt;/b&gt;,1
Africa condemned to major polio epidemic - U.N. (Reuters),1
Delegation Is Delayed Before Reaching Najaf,1
"In China's changing society, psychotherapy gains acceptance",1
Latham stands by Bali claims candidate,1
Russia's Red Army Fetes Pope on Eve of Anniversary,1
One dead in Romanian bear rampage,1
Glazer stake in Man Utd nears 30,1
2 US workers seized in Baghdad ,1
Royal Wedding Lures International Media To Brunei,1
Presidential campaign turns even nastier (AFP),1
Hussein Beat Sanctions With Bribes,1
Around the world,1
Around the world,1
Leader Says Rebels Responsible for Siege,1
Tokyo Stocks Finish 2.6 Percent Higher (AP),1
"Homeless families total 100,000",1
Iraqi attacks kill at least 69,1
Pakistan Test-Fires Nuclear Missile,1
PM edges ahead in latest poll,1
Africa takes tough stand on coups,1
Darfur: 4-Point Draft Agenda Adopted in Abuja,1
Headscarf optional at Britain's first state-funded Islamic school (AFP),1
France Says Hostages Still Alive a Few Days Ago,1
At Least 10 Iraqis Killed in Insurgent Attack,1
Afghan president replaces 2 governors,1
Specter Wants to Make Case to Lead SJC (AP),1
UK cannot hold suspects indefinitely,1
Typhoon Meari kills nine in Japan,1
Medicare Premiums to Rise Record 17 Pct.,1
Britain Agrees to Redeploy Troops,1
Venezuela vote keeps Chavez as president,1
Exit Polls: Hong Kong Democrats Win Limited Gains,1
"Facing Arrest, Uma Bharti Quits as Madhya Pradesh Chief",1
UN divided over Darfur measures,1
Fallujah Violence Leaves 10 Troops Dead (AP),1
Rumsfeld to Meet Foreign Defense Chiefs on Iraq,1
Ivorian unrest poses new test for France,1
Morocco mosque collapse kills 10,1
An Old Church's New Tilt Inspires Tourists and T-Shirts,1
Israel Announces West Bank Housing Plans (AP),1
Maoists attack Nepal district HQ,1
Egypt steps back on Gaza plan over Israeli attacks,1
Fox to push Bush on migration at APEC,1
North Korea eases tough stance against US in nuclear talks,1
Hurricane Frances Nears NE Caribbean (AP),1
UK #39;s highest court rules against holding terror suspects without &lt;b&gt;...&lt;/b&gt;,1
N. Korea and U.S. Met Twice This Week (AP),1
"Earthquake Rocks Indonesia's Bali, One Dead-Radio",1
UN calls emergency meeting over Israeli onslaught,1
P. Diddy Takes Vote Drive to Swing States (AP),1
Man Sets Himself on Fire Near White House (AP),1
"Future Doctors, Crossing Borders",1
Russian army bullying 'horrific',1
Captors threaten to hand hostage to Zarqawi,1
Mbeki #39;s deputy in fraud scandal,1
"Explosion in southern Italy kills eight, gas leak possible cause",1
US urges Israel to help Palestinian vote,1
US Stops Short of Backing Brazil on UN Council Seat,1
New Rebel Factions Emerge in Darfur,1
Arafat #39;s Health Record Submitted to Palestinian Authority,1
Pakistani leader arrives for talks,1
Suicide Car Bomber Hits Baghdad Checkpoint Again (Reuters),1
Gunfire Erupts in Pro-Aristide Haiti Slum,1
Peru Launches Offensive to Retake Siege Town,1
Last American defector in North Korea agrees to tell story (AFP),1
Afghan Army Dispatched to Calm Violence,1
Hong Kong democrats win more seats,1
Pollsters refuse to write off Australian PM despite lag in polls (AFP),1
Iraqi nuclear assets  #39;are missing #39;,1
U.S.: Korea Cloud Not From Nuclear Blast (AP),1
US Army considers shorter combat tours,1
"Attackers shoot, burn villagers in east Congo, killing 14, UN says (Canadian Press)",1
Washington Post Comes Clean on Party (AP),1
Sub flees after navy chase,1
Blair: Time for Excuses on Africa Is Over (Reuters),1
"Democrat Seeks to End Iowa, N.H. Power (AP)",1
Moves toward moderation in Mideast,1
Cameroon leader's 'divide and rule',1
Volkswagen May Be Close to Settling Its Wage Talks,1
"Internet pioneer closes Manitoba pharmacy; blames dollar, uncertain climate (Canadian Press)",1
Poor? Who #39;s poor? Poverty is down,1
Bush Mixing Diplomacy and Campaigning (AP),1
"Commuter Plane Crashes in China, Killing 54",1
Sports Court Hears Hamm Gold Medal Appeal,1
Prime minister says Australia faces tough economic year in 2005 (AFP),1
Afghans rocky road to historic elections,1
Rebel Attacks Kill 12 Iraqis; GI #39;s Injured,1
US football: Patriots' historic win,1
Bush enforces new US diplomacy (AFP),1
"A perfect storm of political peril, unless...",1
Holiday Stamps to Be Issued in Oct. (AP),1
Murdoch novel reveals Alzheimer's,1
Spanish teenager pleads guilty in first trial stemming from Madrid &lt;b&gt;...&lt;/b&gt;,1
Google Lowers Its IPO Price Range,1
Swedes Blast Gov't Response to Tsunami (AP),1
"In Taipei, Talk of Arms -- and Amity",1
Islamic group threatens to kill Indian cricketers in Bangladesh (AFP),1
Blair Flies to Sudan to Press for Darfur Peace (Reuters),1
Large Explosion Heard in Central Baghdad (Reuters),1
Steep rise in Haiti storm deaths,1
Australian reporter freed in Iraq,1
Bush Selects E.P.A. Head to Be Secretary of Health,1
Anxious wait for whale rescuers,1
Official: FARC Sought Bush Assassination,1
"For Many Airline Pilots, the Thrill Is Gone",1
U.S. Alone Among Allies in Centralizing Spy Powers,1
Iran Announces Uranium Conversion Tests,1
Al-Jazeera man remanded in Spain,1
Kidnapped Turk Killed in Afghanistan -- Witness,1
Jet lands in UK after bomb alert,1
Two gored to death in Spanish bull-run,1
SKorea's Samsung to invest 24 billion dollars in new chip lines (AFP),1
One hurt in blast at Philippines Muslim regional government complex (AFP),1
UN offers plan to calm tension along Rwanda-Congo border,1
Karzai sacks regional governor,1
"Sharon, with Party Backing, Invites Labour Into Govt",1
Ten Turkish hostages freed in Iraq,1
Britons still prefer fish n'chips (AFP),1
Saudi Denies Failure to Pursue Insurgents (AP),1
"After a decade of silence, Cambodia's cinema enjoys resurgence (AFP)",1
Kidnapped Italian freed in southern Philippines (AFP),1
Martin announces major overhaul of key staff in Prime Minister's Office (Canadian Press),1
Miracle in mud!,1
EU offering economic incentives to Iran to suspend uranium &lt;b&gt;...&lt;/b&gt;,1
"Killings shock, humiliate Nepalese",1
Finnish Watchdog Raps TV Game Operators (Reuters),1
"Keep quiet on U.S. election, Martin tells loose-lipped cabinet (Canadian Press)",1
Blair Flies to Stand by Bush in Post-Arafat Plans (Reuters),1
"Sharon orders 1,000 homes in West Bank",1
LIVE: prime minister #39;s questions,1
Update 1: Passengers Stranded by Canceled Flights,1
Russians admit airliner bombing blunder,1
Musharraf Sees 'Light at End of Tunnel' with India (Reuters),1
Safety Group Closely Echoes Rail Industry,1
Pakistani PM-elect takes parliament confidence vote,1
Sri Lanka off to positive start,1
Ivan devastates Grenada,1
EU Wants U.S. Aid to Boeing Clarified (AP),1
UN says Afghan vote can legitimise postwar scene (AFP),1
North Korea-watchers ponder significance of Kim #39;s changed status,1
Chicoutimi  #39;was seaworthy #39;,1
Bambang unveils plans for his first 100 days,1
Israel Kills Two Militants During Massive Gaza Raid,1
Explosions rock Argentine banks,1
Islamic group holding lorry drivers demands firm quit Iraq (AFP),1
Italy and Libya move on migrants,1
Journalist purportedly kidnapped by militants,1
"For Bush, Kerry, Iraq Is More Than a War (AP)",1
Karzai Travels North on First Domestic Trip Since Rocket Attack,1
Blair heads to country home for rest after heart op,1
29 escapees from North seek refuge at school in Beijing,1
Blair readies crucial party speech under Iraq cloud,1
Court Weighs Legal Rights of Mich. Poor (AP),1
Ford to Return Electric Cars to Norway (AP),1
Indonesia police identify embassy attacker,1
Bombings at Two Buenos Aires Banks Kill 1 (AP),1
Bryant Prosecutors Say Some Data Tainted,1
Nigerian Protection Force Leaves for Darfur,1
Iraq's Allawi Issues Ultimatum to Falluja,1
Renault unveils investment plan for Asian hub in South Korea (AFP),1
Iraq election delay  #39;considered #39;,1
Iran agrees to nuclear enrichment freeze -diplomats,1
"Death Toll 69 in Japan Typhoon, 19 Still Missing",1
Abu Ghraib report 'spreads blame',1
Israeli Held Meetings With U.S. Analyst (AP),1
Japan to Protest to China Over Intruder Submarine,1
Taiwan Invites China To Air Talks,1
National Guard HQ attacked near Baghdad,1
Mexico Migrant Smugglers Turning to Sea (AP),1
Reuters Poll: Bush Keeps Three-Point Lead on Kerry (Reuters),1
"Milosevic opens his defense case, starting second half of his &lt;b&gt;...&lt;/b&gt;",1
Bush Says U.S. Will Push Hard on Peace Plan,1
"Israel Destroys Refugee Homes, Kills One",1
Collingwood anchors England (AFP),1
Powell backpedals on Taiwan remarks,1
Ballots Pour Into Afghan Counting Centers,1
Storms batter Cornish coastline,1
Sri Lanka army blames Tamil Tigers of failing to keep pledge,1
SAY NEIGHBORS #39; WEAPONS LEAVE THEM VULNERABLE,1
Hurricanes May Affect Florida Politics,1
 #39;Somebody please save my dad #39;,1
Campaigning Begins for Afghan Election (AP),1
Insurgents hammer central Baghdad,1
European Press Review: Climate Change,1
France criticizes Iraq hostage mediators,1
Israel levels new accusations against Syria,1
Russian school death toll tops 340,1
Australia cancels 80pc of Iraqi debt,1
Bad weather blamed for Indon crash,1
French minister returns empty handed,1
Supreme Court Ruling Expected in Ukraine Crisis (Reuters),1
Republicans Endorse Ban on Gay Marriage,1
King's Widow Turns Focus on Voting Rights (AP),1
Bomb Explosion in Nepali Capital Wounds 38,1
Powell Announces His Resignation,1
Why Putin is backing Kyoto again,1
PM invites North East groups for talks,1
Pakistan tightens noose around Al-Qaeda militants near Afghan border: army (AFP),1
Local Israeli And Palestinian Teens React To Arafat #39;s Death,1
Flight From Keys Begins as Gusts Whip Jamaica,1
Israel resumes Gaza pull-out debate,1
Soldiers Kill Palestinian Near Gaza-Israel Fence,1
Bush Seen Vulnerable to Kerry Among Independent Voters (Reuters),1
Blair heads to Hungary for summit,1
Cyprus says could support Turkey EU bid,1
Turkey confirms death of engineer in Afghanistan,1
Ex-Bush Official on Cybersecurity Returns (AP),1
Hostage-taker snubs rescue team,1
Spain arrests eight over plot to bomb court,1
"Taliban suicide bomber kills girl, wounds 6 others",1
Ukraine awaits election-deal details,1
Iran refutes allegation about collaboration with IAEA chief,1
Dead Iraqi #39;s Family Wins Demand for UK Abuse Probe,1
U.S.: No Decision Made on Iraq Unit's Fate (AP),1
Historic Turkey-EU deal welcomed,1
Thailand to prosecute 300 Muslims detained in deadly riot,1
Iran Suspends Key Nuclear Work to Avoid Sanctions,1
Thousands to attend Moscow anti-terror rally,1
Website posts video of suicide attack against British troops,1
Putin's Chechnya options narrow,1
Milosevic Startled: No Applause,1
Scotch Whisky eyes Asian and Eastern European markets (AFP),1
"Suicide car bombing kills three, wounds seven in northern Iraq",1
Gunfire Erupts During Powell Visit to Haiti,1
GI #39;s in Talks With Rebels of Sadr Stronghold in Baghdad,1
Iran to shun Europe nuclear deal,1
Van Gogh #39;s murder brings out Holland #39;s contradictions,1
Soldier charged with murder,1
Rebels Attack in Central Iraq and the North,1
Two Car Bombs Kill 10 Iraqis in Baghdad,1
Why 2004 was the year of the blog,1
Live: Olympics day four,1
Kidnap fears for lost tsunami boy,1
French Hostage Transfer Sparks Release Hopes,1
MEPS APPROVE REVAMPED COMMISSION,1
Northern Irish Protestant group pledges to end violence,1
"A Graphic Film of Protest, and Cries of Blasphemy",1
Chechnya's New Leader Knows He's a Rebel Target,1
Mood Mixed Among Darfur Rebels Ahead of Talks,1
Batman visits Buckingham Palace,1
Reclusive Amish could be thrown into election battleground (AFP),1
Canada defends submarine fleet,1
UN Says More Money Needed for Population Programs,1
"Central Baghdad Car Bomb Kills 17, Wounds 20",1
Hynix's 3Q Profit More Than Triples (AP),1
Musharraf Hopeful For Kashmir Solution,1
Stocks Drop After Greenspan Testimony,1
Rebel Attacks Hit Baghdad as Rumsfeld Visits Iraq,1
Powell for Arab democracy but Middle East no ready convert,1
We have to learn to be patient on Indian pitches: Smith (AFP),1
Malaysia discovers new bird flu case,1
Iran  #39;not obliged #39; to allow military site inspections,1
Princess Di's Ex-Bodyguard Disputes Claim (AP),1
EU set to launch 'transit camps',1
Israeli Troops Kill Two Palestinians (AP),1
Observers warn militant groups may exploit bitterness in &lt;b&gt;...&lt;/b&gt;,1
Will Putin misuse Beslan terrorism?,1
Iraq PM to address US Congress,1
Israel withdraws from Gaza camp,1
"Hurricane Ivan Blasts Alabama, Kills 12",1
"Saddam meets lawyer, aides due in Court",1
"Bush and Kerry Trade Barbs in Fla., Ohio",1
Ukraine opposition seeks legal changes,1
Analysis: Iran #39;s missile capabilities,1
Russia working on new nuclear weapons: Putin,1
Bush Urges Putin Uphold Russian Democracy (Reuters),1
Colts Lead Pats Early in Third Quarter,1
Sex Toy Shuts Down Australian Airport,1
"Yemen Jails 5 Over Limburg, US Envoy Murder Plot",1
Russian Duma to launch new school massacre probe,1
"Still under fire, US troops shifting to relief effort",1
Iran given nuclear deadline,1
Barroso proposal to defuse EU Commissioner row rejected,1
S Leone takes control of Freetown,1
"B.C. Mountie killed in stolen truck crash leaves wife, two small children (Canadian Press)",1
SA 'mercenaries' plead not guilty,1
South Koreans Say Secret Work Refined Uranium,1
Video Shows March Madrid Bombing,1
Dream Team Leads Spain 44-42 at Halftime,1
Iraq: 26 killed on horrific day of violence,1
Munch masterpiece 'The Scream' stolen from Oslo museum (AFP),1
11 Dead in a Car Bomb in Kabul,1
Philippine Floods Kill Hundreds,1
"Blair, Bush to Meet as Middle East Issues Loom",1
Arafat #39;s legacy: Statelessness for Palestinians,1
Fresh Fighting Shatters Short-Lived Ceasefire Deal,1
AFP Interview: UN refugee chief says Sudan likely to grant Darfur &lt;b&gt;...&lt;/b&gt;,1
Feds Mum on Pre-Election Terror Threat (AP),1
EU chief battles to avert veto in crunch vote (AFP),1
Rumsfeld says US is winning the war as bomb attacks kill 18,1
India's low-cost airline eyes business travel (AFP),1
Schwarzenegger Vows to Defend Emissions Law,1
"Mbeki calls for arms embargo, rebels vow to fight",1
Chirac #39;s tour of China magnifies partnership,1
Goss Gets Senate Panel's OK for CIA Post (AP),1
Generals May Pay a Price for Iraq Abuse,1
Bin Laden Deputy: U.S. Will Be Defeated (AP),1
Lebanon and Syria have not complied with UN resolution: Annan,1
"In Wake of Attacks, State of Emergency Declared in Iraq",1
"Infiltration: Who knows better, Army or Patil?",1
Argentine court acquits bombing suspects,1
Death bell tolls for Russia's Yukos oil giant (AFP),1
South Korean court blocks relocation of capital,1
Tennis: Davenport to play on,1
Vote Counting Begins in Afghan Elections,1
MEPs threaten to sink commission over Buttiglione,1
Coalition holds off efforts to take rebel-run cities,1
Egypt Arrests Alleged Sinai Bombers (AP),1
UK to Host Mideast Conference: Report,1
La. Becomes Latest Political Battleground (AP),1
Witnesses to Confront Cali Cartel Kingpin,1
Son Is Gone but Fervor Remains After Fallujah,1
Brown calls for Labour unity,1
"Earthquake shook Yunnan, China",1
"Allawi Meets Militants, Pushes Amnesty",1
Chirac says Turkey's EU bid 'not a done deal' (AFP),1
"Bush, Kerry Stick to Issue Of Security",1
"Pakistan Ups Security, Shi #39;ites Mourn Bomb Victims",1
Sudan Peace Talks Resume for South as Tensions Brew,1
Britain awaits results of N.Korea blast fact-finding trip (AFP),1
The radical Islamic cleric was deported from Germany late Tuesday &lt;b&gt;...&lt;/b&gt;,1
Vladimir Putin: Claims of authoritarian drift  quot;total nonsense quot;,1
Soldier to Plead Guilty in Iraq Abuse Case (AP),1
Nigerian Military Officers Charged with Coup Plot (Reuters),1
Footage Shows 10 New Hostages in Iraq,1
Millionaire Candidates List (AP),1
North Korea to review its role in nuclear talks,1
Trial of Accused US Vigilantes Resumes,1
Charity chief kidnapped in Iraq,1
Ancient fungus 'revived' in lab,1
Gaza Clean-Up Operation after Israeli Withdrawal,1
US not involved in Afghan vigilante trial-official,1
UN shrugs off US demands to boost Iraq presence,1
"Sudanese rebels, AU meet",1
120m origami birds of peace fall on Thailand,1
Scotland awaits smoking decision,1
Polish PM Tries to Head Off Dispute Over WW2 Claims,1
Kashmir Talks: Failure Could be Fatal,1
Powell Calls for Support to Iraq in Last NATO Meeting,1
Microsoft open new software development unit in India (AFP),1
UN aid plane shot at in Ivory Coast,1
Hezbollah flies unmanned plane over Israel,1
Edwards: I Won't Raise Retirement Age (AP),1
Panama Assures Rumsfeld on Canal Security,1
Australia establish 300-run lead in third India Test (AFP),1
Sudan Accuses U.S. Over Darfur Talks Breakdown,1
The East-West stakes over Ukraine,1
5 EU ministers back digital passports,1
Press blame Right for swaying citizenship votes,1
"At Last, Success on the Road for Lions",1
Deputy prime minister lauds decision of Ukrainian court in disputed election (Canadian Press),1
"It's Inauguration Time Again, and Access Still Has Its Price",1
Blunkett gets tougher on drugs,1
ACLU Seeks to Challenge Gay Adoption Ban (AP),1
Delegates Urge Cleric to Pull Out of Najaf,1
Int #39;l conference calls for mine-free world,1
Four held in anti-terror raids,1
"Hu top dog, but more of same for now",1
Armitage holds talks with Pakistani leaders:,1
Israel Kills 10 Palestinians in Gaza Camp Raid,1
Terror Suspects Arrested in Netherlands,1
Israeli tank reportedly kills Egyptian troops,1
"Bush, Kerry Seek to Claim Victory in Ohio (AP)",1
Tremor shook Japan,1
Kids Opt for Kerry in Bellwether Online Poll (Reuters),1
Nujoma's Man Set to Sweep Namibia Elections,1
MND confirms China pulling troops from drill,1
Bush Declares Genocide in Sudan's Darfur (Reuters),1
UN council arrives in Nairobi,1
Police Lose Control of Mosul Amid Uprising (AP),1
Kerry Challenges Bush Record on Issues,1
Sex toys find niche market in church-influenced Philippines (AFP),1
Weah returns to Liberia,1
Poland to Cut One-Third of Its Troops in Iraq,1
Relaxed pot possession bill returns,1
Accused deserter surrenders in Japan,1
Costa Rica quake,1
Tennis: Night final for Aus Open,1
Coal Mine Blast in China Kills 33 (AP),1
BSkyB sees profits rise after strong subscriber growth (AFP),1
2 Troops Said Killed by Turkey Land Mine (AP),1
EU launches graphic tobacco ads,1
South Africa Intervenes in Ivory Coast,1
Saddam #39;s top aide al-Douri arrested,1
Al-Qaeda Group Kills a Second US Hostage in Iraq (Update3),1
UN Council Poised to Vote on Darfur Resolution,1
"Frances Knocks Out Power, Floods Florida",1
Pakistan tests 'nuclear' missile,1
Producer Price Surge Fuels Inflation Fears,1
Eureka! Has Australia found its 'defining moment'?,1
Militant Rivals Show Unity Behind Arafat (AP),1
Alleged U.S. Deserter Set to Surrender,1
Iran Says EU Nuclear Proposal Unacceptable,1
Multiple Bombings Kill At Least 37 In Capital,1
Barghouti won #39;t stand if Abbas meets terms,1
 #39;Grateful #39; Kabul hostages look forward to returning to work,1
