input,label
"1980 's show with a curly haired man wearing a lycra bodysuit with the human body systems on the front ? I 'm not the only one of my friends who remember this guy , but I ca n't remember who it was ( although I think it was Richard Simmons ) , or what was the name of that character . I 'm pretty sure the show aired on PBS in the min 80 's and it was about health and nutrition.any ideas about who was that man , what was his character 's name or what was the name of the show ? A link to a pic would be MOST appreciated . Was n't that Slim Good-Body ? ? ? ? ? ?",1
"Who is your favorite band or singer ? Band : Nickleback and Green DaySinger : Carrie Underwood , Jesse McCartney , and Ciara Green Day is the damn best band ever exist .",1
"Does anyone know why you can not rent Land Of The Dead at `` Blockbuster '' ? They rent all the others out ( Day of the Dead , Night of the Living Dead and Dawn of the Dead ) . Thanks Huh . Did you ask your local Blockbuster ? I found it online for rent at Blockbuster.com no problem.http : //blockbuster.com/catalog/DisplayMovieSpecialOffers.action ? channel=Movies & subChannel= & movieID=151999 & displayBoxArt=trueSo I 'm just assuming here , but if you can rent it from their corporate site , you should be able to rent it at your local store ( unless Mng , has decided not to offer it or something ) .",1
Another Riddle ? What is the difference between a Grandmother and a granary ? one is born with kin and the other is ones corn bin,1
"Comics ! ! ! ! ! ? DOSE ANY ONE WISH TO BUY SOME 70 'S MARVEL AND DC COMICS It would depend on what you 're selling . You 'd definitely get more bang for your buck if you tried Ebay . It would , of course , depend on the comics you 're getting rid of ... if they 're generic run-of-the-mill comics with generic characters , then not too much returns . But if they 're the early X-men , Spiderman , FF , Batman , etc. , etc . Then you can expect some high demand for those.Of course , you could hold on to them like Wrath said ... but it 's like playing the stock market . You never know when interest is going to peak .",1
"How do I found out the value of Rock N Roll autographs ? I will sometimes go to ebay.com and put a search in for something , like what you are looking for , and see if I can find a match . Sometimes you will get an idea of the value from what the auctions are being sold for .",1
"any one know this sing ? i knonw it by social distortion . and in it he says sumthin like '' your grandad was in the KKK ... ... '' anyone know this song . please dont make me ask again , i hate to repeat myslef . It 's definitely not the Black Eyed Peas . He wants the Social D song . The song is `` Do n't Drag Me Down ''",1
"How do you read/convert guitar tablature ? websites , etc welcome . Guitar tabs are great , and very easy to read . Perfect for the non-music reading guitar player , which is probably 99 % of those out there . Each line corresponds to a string , and the numbers correspond to a fret . They take a little while to get used to , but maybe that was just me because I learned to read music notation first .",1
"Do you think on the show LOST , Ana Lucia , Jack , Kate , and Sawyer will ever finally date ? i have had weird suspitions on this matter . First when i saw Sawyer kiss Kate , that later they would hook up . But when Jack and Kate looked at each other , it was like : sawyer ? or jack ? and now Kate and Sawyer are like , hitting on each other , and Jack and Ana Lucia are like , weird together . i 'm guessing that Jack and Ana Lucia wo n't date . and sawyer and kate will `` date '' but sawyer will break her heart or one of them will die ... lol ... and for Charlie : i think he 's gon na die soon . Maybe they will discover a movie theater and a restaurant on the island soon . Then they can all go on a double date .",1
"What is your favorite telenovela ? For the people who watch Univision , Telemundo , Telefutura , & Galavision . Also , anyone in Mexico ( I do n't know the stations down there ) . Alborada , El cuerpo del deseo ... ..Old ones : Amor Real , Clase 408 ? ? , Salome , Xica da Silva ( old school brazilian )",1
"Finish these lyrics ... ? So long ago I ca n't remember when ... That 's `` One Headlight '' by `` The Wallflowers '' I Love that song , here are the lyrics ... So long ago , I don ’ t remember whenThat ’ s when they say I lost my only friendWell they said she died easy of a broken heart diseaseAs I listened through the cemetery treesI seen the sun comin ’ up at the funeral at dawnThe long broken arm of human lawNow it always seemed such a wasteShe always had a pretty faceSo I wondered how she hung around this placeChorus : Hey , come on try a littleNothing is foreverThere ’ s got to be something better thanIn the middleBut me & cinderellaWe put it all togetherWe can drive it homeWith one headlightShe said it ’ s coldIt feels like independence dayAnd I can ’ t break away from this paradeBut there ’ s got to be an openingSomewhere here in front of meThrough this maze of ugliness and greedAnd I seen the sun up aheadAt the county line bridgeSayin ’ all there ’ s good and nothingness is deadWe ’ ll run until she ’ s out of breathShe ran until there ’ s nothin ’ leftShe hit the end-it ’ s just her window ledge ( chorus ) Well this place is oldIt feels just like a beat up truckI turn the engine , but the engine doesn ’ t turnWell it smells of cheap wine & cigarettesThis place is always such a messSometimes I think I ’ d like to watch it burnI ’ m so alone , and I feel just like somebody elseMan , I ain ’ t changed , but I know I ain ’ t the sameBut somewhere here in between the city walls of dyin ’ dreamsI think her death it must be killin ’ me ( chorus )",1
"Amazing Race : Why does everybody hate the Weavers ? Why are all the other teams so bitchy and hard on the Weavers ? The mom is annoyingly positive and upbeat but they are n't that bad ! The Linz are the jerks who I find unbearable . I agree Miss Awkward , I have no idea why people dont like them ... I hope they win or it is the Dad and daughters that do ... the Linz family are the jerks !",1
Who has Britney Spears email adress ? hasbeenpopstar @ yahoo.com ; - ),1
"How do I talk to a real movie star ? movie stars I wan na chat w/ most Raven ( from `` that 's so raven '' ) , Adam Sandler , julia roberts , angelina jolie , Phil ( from `` Phil of the Future '' ) and most of all the charmed ones from `` Charmed '' , and there 's a ton more but they 're are alot to think about . A good friend of mine recently became a movie star . She seems to talk to a lot more movie stars now that she 's in the biz . Maybe you should become a movie star , too ! ! !",1
Any American Idol fans out there ? Any guesses on who will be in the top 12 ? ummm definitely ace young and im having hopes for that 16 yr old boy this year i want a guy to win i wanted bo to win last year but nope i want guy this year,1
Who loves anime ? Japanese Anime ! I love Japanese Anime ` . However I wo n't leave my girlfriend for it .,1
"Who created the x-men ? Well , the original lineup was created by Stan ( the Man ) Lee and Jack Kirby , way back in September of 1963 . Since then , other writers have been responsible for the development and creation of the newer characters ... . hope this helps !",1
"Who sings this song / What song is this ? Whomever gets this one correct will have my eternal gratitude . The year was 1991 ( I think ) and I heard a song on the radio ... the only parts I remember are as follows ... '' ... and my shoes started squeaking ... then the horns kicked in ... and the pretty lady ( woman ? ) that talked with her mind said `` Should n't you be at work ? '' `` Anybody have any idea ? Eternal gratitude or 10 points ? ( 10 points please ? ? ? ? ) Ponderous - Two NuThis is ponderous man . Really ponderous.I had this dream the other nightI went to work , but nobody remembered who I was , soI decided to take the day offOn my way out , I ran into my bossHe said , Hey , you look familiar.I said Thanks , people say that alot in these dreamsAnd then the horns kicked inAnd my shoes started to squeakThen all of the sudden , I find myself on some faraway tropical beachAnd there 's this sign there that saysAre n't you supposed to be at work ? Sort of screamed out at meThen I remembered . I 'd been here before in other dreams.Usually there was a water polo gameAnd a girl who could talk with her eyes.And she 'd say , `` Can you see what I 'm saying ? `` And then the horns kicked inAnd my shoes started to squeakThen I find myself walking near this lakeAnd the phone ringsAnd the operator speaks to me in a language I do n't understandOoom poppa chikamaga wana sing gowDo lomma sinnigama mana ching jowInimana choogamaga wana sing geeFinimana foonimana one is now freeThen the horns kicked inAnd my shoes started to squeakNow we 're coming up on this really wierd part of my dreamYou know , the part where I know how to tapdanceBut I can only do it while wearing golf shoesThen I 'm walking again with the girl who can talk with her eyesThis time she says , `` I think you see what I 'm saying '' Then just before I woke up , it started to rain in southern californiaOoom poppa chikamaga wana sing gowDo lomma sinnigama mana ching jowInimana choogamaga wana sing geeFinimana foonimana one is now freeAre n't you supposed to be at work ? The girl who could talk with her eyes . `` Can you see what I 'm saying ? `` This is ponderous man , really ponderous.-2 Nu , Ponderous .",1
"wats ur fave . movie ? Movies , but please not so oldies Gentlemen of Fortune , but that is an oldie , so I would say the new Harry Potter ( Goblet of Fire )",1
whom u like from this ? a . WILL SMITH b. ADAM SANDLER c. JIM CARREY ? why u like him ? Adam Sandler he is just so sarcastic and funny ... . I love dry humor .,1
"Can anyone learn how to sing , or is it something you have to be born with ? Anyone can learn how to sing . Some people are born with a natural gift of being able to hear pitches , and sing on key , etc , etc . Anyone can learn how to do that by taking voice lessons . Look at Lindsay Lohan ~*laughs*~",1
"i need the manual to a boss dr 550 drum machine ? can someone scan it for please and send it to me Took a look on the internet but could n't find it . You can , however , buy it for $ 20 at Kraftmusic.comFission",1
"AMC discount tickets in Torrance , CA ? Do you kno how to get any discount movie tickets in Torrance CA ? you can get the tickets at Costco as well , they do sell them there for $ 7.50",1
"Which Version of Star Trek do you like best and why ? The Next Generation was BY FAR the best to me.Now I 'm too old to know about the Original Series too much , and the special effects are too corny for me now adays . Anyway ... Here 's why TNG is the best.-Dynamic characters that do n't seem too forced ( you 'll see the oposite later ) -The Enterprise was not DOOMED every episode - sometimes it was just about one or two characters-Was VERY optimistic about the future-Spoke about conditions of humanity and why we 're the way we are.DS9 was my second favor , but there 's some tihngs I did n't like ... -Too political for my liking ( I hate the Bajoran and Klingon episodes ) -Much dimmer view of the future-The Difiant is all that 's given to protect the MOST IMPORTANT STATION in the galxy ? ! I ca n't suspend THAT much disbelief.Even so : -I really liked Sisko and some of the other characters-Good to see O'Brien get a big part-Aweosme battle sequences and suchNext is Voyager , which had a few REALLY good seasons . ( I think season 1 and 2 were better then most of DS9 ) Unfortunatly ... there were problems ... -everyone seemed TOO diverse . ( an asian guy , a white guy , woman captain , half klingon , Indian , hologram , alien ect . ) -too many 'back in time ' plots . -EVERY episode saw Voyager in iminent danger-After 7 came on , most characters did n't even matter anymore ! ( Kim , Tuvok ) And Enterprise ? Well..-The idea of a prequal is kinda dumb to me-Why are the Vulcans asses ? -As soon as they had the 'de-tox ' segment in one of the first episodes , where they striped down and oiled up ... I knew it was over . 'On a fun note , I leave you a quote from a Banditos song : 'Show your ID card to the border guard , your alias says you 're Captain Jean Luc Picard , of the United Federation of Planets , but he wo n't speak English anyway '",1
"Are Ciara and Bow Wow really engaged ? And what about Brad and Angelina ? Anyone know ? I 'm just curious ! i hope brad and angelina are engaged ; i read on msn that he bought her a ring , but i 'm not sure if it 's an engagement ring or just a ring . i also read that angelina said they will never actually get married unless their kids want an actual ceremony someday . but i 'm not sure if that was actually an Angelina quote . I 'm not sure about ciara and bow wow ( i did n't even know they were dating ! ! ) .",1
"Riddle # 7 ! ! ! ? I have five letters.If you take the first and last , I will still be the same.Even if you take the middle letter , I will be the same as before . Again EMPTYMPTand EMTY",1
"Who is your favorite Lost character and why ? I like Jack the best , I feel like I actually know him and like hes a really good person , very pure . Anyone else ? ~ben Hurley 's non-stop desire to do good and great one-liners are the highlights of the show.Seriously , who else could pull off a line like `` Dude , you 've got a little Ernst on you . ''",1
"When you choke a smurf , what color does it turn ? Red with anger because you 're choking it .",1
"in simpson episode 3f17 bart on the road , Lisa says her boyfriend is Langdon Alger . What is the Joke ? There is some speculation as to who ( or what ) Langdon Alger means , but nothing concrete has been found.The link I have provided below lists some speculations as to who the name might be based on . Should be about halfway down the page . Do a search on the page for Langon Alger and you 'll find it right away .",1
"list all the acting schools in Mumbai , India ? acting schools in Mumbai , India http : //www.wupper.de/sites/unnet/files/schools.html I hope that helps . : )",1
lyrics of everything by remy zero ? checklyrics.com,1
"Are `` The Cranberries '' disbanded ? have n't heard from them for a long time alreadyif they are disbanded , it 's a waste , i liked their songs particularly `` zombie '' and `` human instinct '' They are on a break as of 2005 to persue solo careers and other ambitions , but are not necissarily 'broken up ' .",1
"Why are people so obssesed with Howard Stern ? I admitt , he is entertaining to watch ... but why all the posts/questions about him ? It 's probably because of the huge media attention about Howard leaving terrestrial radio -- you know , traditional AM/FM radio stations -- in favor of satellite programming service Sirius . The deal is an enormous one ( reportedly $ 500 million ) and there is a tremendous amount of attention being paid to the change . His last day on traditional radio was today , and he will launch his satellite programs in about three weeks.Additonally , Howard is one of the greatest self-promoters around . He 's spent the past year since the deal was announced talking about his move , often on his terrestrial network show . It has created a lot of friction and , of course , more attention about Howard and his big move.I do n't know if his fans , or the public in general , are more obsessed with Howard now that he 's making this change . It will allow him to do whatever he wants , as opposed to the obscenity restrictions enforced on broadcast radio by the FCC . I think it 's some of both . While many of his fans ca n't wait for Howard to do literally anything , I think that a lot of hoopla is just all the hype . He 's a national figure getting this huge deal for what is essentially an unknown quantity in Sirius . There have been some real gains in their susbscriptions as they approach the launch , but whether they will bring in enough only time -- and Howard 's popularity -- will tell .",1
"does any1 know theses bands ... ? marilyn manson , afi , e-race , the clash , the cure , misfits , or slayer ? I 've heard of them all . The Cure and The Clash are particular favs of mine . Saw The Cure back in'84 ... awesome .",1
What is you favorite musical/movie of all time ? Grease,1
"How do you set-up a personal video recorder without monthly fees ? I figure why pay TiVo or a cable company or a satellite company to use a personal video recorder , after all , it 's just a piece of timer software that records data to a hard drive . Just a matter of getting the tv listings , hooking up a home computer and finding the right software for one-time up front cost ( something cheap , like $ 50 and not 300-500 like TiVo/ReplayTV charge you ) . Easy , SnapStream , or I think it 's now called BeyondTV , there was an article written on it in 2002 on tomsnetworking.com , great article : http : //www.tomsnetworking.com/network/20020423/A little more than $ 50 , but $ 69.99 ai n't bad . If you do n't already have a tv tuner card for your PC then get the bundle that comes with it.I 'm not sure but I think the XP Media Edition PCs have similar software already built-in as well .",1
"can you name super-heroes from marvel other than famous hulk . spiderman etc. ? also tell me about their powers . Are you looking for second tier characters ? Obscure characters ? Whatta ya need ? I got it all . Let 's take a walk.The Sub-Mariner : Namor , Prince of Atlantis , super-strength , flight , breathes underwater , super-arrogance.Black Bolt : King of the Inhumans , lives on the moon , does not speak as his voice can knock down cities , flight.Arkansas Razorback : Can drive any vehicle , dresses in a wild-boar costume.Lila Cheney : Mutant , Galactic-class teleporter , rock-star.Cannonball ( Sam Guthrie ) : Mutant , Flight , invulnerability while flying ( blasting ) , former New Mutant.Multiple Man ( Jamie Madrox ) : Mutant , impact causes exact copies of him to appear , copies have unique personalities based on aspects of Jamie 's own.Dr . Strange ( Steven Strange ) : Sorcerer Supreme of EarthThe Beast ( Hank McCoy ) : Mutant , super-human agility , large hands , large feet , his brilliant mind is unrelated to his mutation , sometimes covered in blue fur.I could go on and on and on and on , but I have errands to run .",1
Do you know this song rain on me ? it by a some girl can you guess who it is . Ashanti,1
"heartagram ? how many of you know what the heartagram really is ? The Heartagram was originally created as a logo by the self described `` Love Metal '' band HIM . It combines a heart with a pentagram , and according to band members , represents the juxtaposition of love and hate/anger , or life and death . The symbol is sported as a tattoo by many HIM fans , including professional skater and `` Jackass '' stuntman Bam Margera",1
"Who was the singer of `` Hush , Hush Sweet Charlotte '' in the movie of the same name ? Al Martino .",1
"Obi Wan Kenobi vs. Batman ? Obi Wan ( Young ) vs Batman , who wins in a battle and why ? I am going to lean towards Obi Wan because if he can deflect lasers with his lightsaber , then I 'm pretty sure anything Batman throws at him wo n't be a problem for him to deal with . Also , Batman would have a hard time doing any of that martial arts stuff on Obi Wan because as soon as he got close to him , Obi Wan would just filet him .",1
what is the name of the song in the Duck Season trailer ? The Song in the trailer is called `` Alo '' and it 's by PLASTILINA MOSH ...,1
"Who sings the country song that goes , `` cause she do n't tell me to '' It 's a new song ? I LOVE THAT SONG ! ! ! ! ! ! ! by the way this guy knows his sources ! ! ! ! ! ! and lyrics ! lol if ya ever need to know anything about Reba McEntire ... my E-mail is on my page ! !",1
why are iPods so expensive ? For the same reason that a plasma TV or a Saab is expensive : you pay for the quality of the product . Plus it does n't help that they 're an extremely hot item right now .,1
"Is Dr. Miranda Bailey on Grey 's Anatomy going to have a girl or a boy ? It 's a boy on the show ( She said it on the episode with all the babies ) and she had a boy in real life ( `` Son Michael was born October 31st , 2005 '' -- http : //www.imdb.com/name/nm0933156/bio ) Ca n't wait for the new episode ! !",1
"What do you have to look for when buying an acoustic guitar ? I live in the Philippines and we probably do n't have the brands of guitars that you have in the states but i really want to know what to look for when buying a guitar . The structure , the neck , anything ... please describe , i 'm a beginner and i really really like to learn to play Always play before you buy ( if you ca n't play ask the shop assistant to demonstrate ) , if it sounds good check the sturdiness of the neck and test for comfort of play ( some lesser branded guitars have unusually large shaped bodies and too wide/narrow necks ) , but most importantly - only buy the guitar that feels like your guitar the moment you pick it up .",1
"what is yahoo ? its the website you are already using , duh",1
who is the best looking guy on tv ? I would have to say Josh Holloway ( Sawyer on Lost ) or Christopher Meloni ( Elliott Stabler on L & O SVU ) . The bad boy and the cop . Yummm !,1
how old is Vanessa Anne Hudgens ? She 's 17 years old .,1
"i ca n't find a book about the singer D'Angelo . Can anyone help ? If there is a book about D'Angelo , I am a monkey 's uncle . I will say you can probably find and article about D'Angelo on wikipedia.com .",1
The best looking actress ? JENNIFER LOVE HEWITT without a doubt . Wow ! http : //www.beautifulskins.com/jenniferlovehewitt3.htmlhttp : //www.geocities.com/molotov43/165_b.jpghttp : //www.geocities.com/love_hewitt_2/pictures.htmlhttp : //www.geocities.com/love_hewitt_2/pictures5.html,1
"Where can I buy THE KRAKEN WAKES by John Wyndham on unabridged CD or audio cassette ? It 's out of print , but you can sign up at Amazon ( link below ) in case someone puts one up for sale",1
who watches N.C.I.S ? I love NCIS-it is a great show ! The cast seem to have great chemistry and I really love the headslapsGibbs gives to Tony on occasion-keeps him on his toes !,1
anybody like kieth urban ? yeah . he 's great . And I do n't like a lot of country.I do n't know of anything by him I do n't like .,1
who sings that song on the new mountain dew energy drink commercial ? lionel richie,1
"who won batchelor in paris finale ? Hallelujah - NOT Moana . What a freak , and she did n't help image with that breakdown in the limo .",1
What is your favotie tv show ? Why ? Just wondering Fear Factori have watched for like 4yrs and loved it because of the action and all of the weird stunts that they do !,1
i want to know the summary of the korean drama entitled `` forbidden love '' ? try to google it ...,1
I collect TV Guides . Will they ever have any monetary value ? Definitely not,1
Does Naruto have Hentai ? just curious ( Really ) probably yes,1
Rock music ? What are some good rock music songs so I can download some off Itunes store ? Sultans of Swing by Dire StraitsAll Right Now by FreeHurry Sundown by the OutlawsLawyers Guns and Money by Warren ZevonAlready Gone by the EaglesBarracudda by HeartLola by the KinksShooting Star by Bad CompanyWalk Away by Joe Walsh ... a few favorites of mine . I could go on all night though .,1
"If you swallow a burp does it turn into a fart ? i know a joke about fart and burp ... a burp iz a fart that took the elavator..so to answer your very interesting question ... .i think if u swallow a burp ... that meens that the elevator broke down.in consequence : the farts , that would have used the elevator if it was n't ruined by u , would create a crisis , revolution in your body ... so that the bathroom would get to be the best place 2 stay for a few hours so that other people would n't kick u out because of the stink ... did u get my ideea ... ? : ) )",1
"whats ur fav sayings off of movies ? `` It was an accident , right ? You tripped , you fell and accidentally stuck your d**k in my wife . '' Bruce Willis in `` The Last Boyscout ''",1
"how do I find out what talke show stacy keibler will be on when dancing with the stars is over ? Go to the talk show websites . Check out Leno , Letterman , Connan , etc .",1
"Is Beast in X3 going to play a big part ? Beast , will he get a large spotlight ? He 's supposed to be a big part - they would n't have Kelsey Grammar sportin ' blue fur if they did n't ! Speculation abound about the Beast trying to find a cure for the mutant gene , thus turning mutants into humans . But it does n't quite work as well as they thought ... . Legacy Virus , anyone ? Too bad about Gambit though , I really wanted HIM in it ! Although I am looking forward to seeing Psylocke , Shadowcat , Juggernaut and ( Arch ) Angel in it ... .",1
how to find the value of vinyl records i own ? Best way to find the value of anything is to check eBay . eBay will tell you what people will actually pay you for an item as opposed to what you can expect to pay in a dealer 's shop .,1
"free skatebording magizines ? free nothing elss Sounds good to me , but where from ? Hit me up & let me know ! ; )",1
who is the hottest star in hollywood right now ? usher,1
hey ? ANYONE WATCHES MY WIFE N KIDS ? who was born first ? claire or junior ? thanks ! ! junior is the oldest ( born first ),1
what kind of bunies are on the teletubbies ? I 've never seen the show . Perhaps this website can help you id them : http : //en.wikipedia.org/wiki/Rabbits,1
"What is your favorite song lyric currently ? Post em here ! anti flag 911 for peace : It 's in the paper every dayYou see it in the headlines and you feel so sickAs another life leaves this world - this world so full of hate -but short ! Short on compassion , short on humanityAsking myself in vain , shaken by the shock� '' Do we even have a chance ? `` I do n't want to dieI do n't want to killI do n't want to killI do n't want to dieWe are all humanIt 's time to prove itThis is a plea for peace ( world peace ) To the oppressors of the world ( and to�To the leaders of nations , Corporate profit takers , To the every day citizenGreed , envy , fear , hate- the competition has to stop ! When you see someone down - now is the time to pick ` em upSet our difference aside and never look back ! I do n't want to dieI do n't want to killI do n't want to killI do n't want to dieWe are all humanIt 's time to prove itIs n't everybody tired of the fighting ? Is n't everybody tired of the killing ? Is n't everybody tired of the dying ? Is n't everybody tired of the hatred ? Violence ? Fighting ? Killing ? Dying ? I do n't want to dieI do n't want to killI do n't want to killI do n't want to dieWe are all humanIt 's time to prove it",1
why do people think harry potter books are satanic ? Some people I know say that harry potter is santanic they have n't even read the book . You answered your own question . Because they have not read the books .,1
What is trance music ? What is trance music can you give me some artists who you consider trance artists ? What other music genre is this similiar too as well ? its a type of techno ... very up beati like it a lotdont got to that site ! ! ! ! Download winamp instead www.winamp.com,1
"how is dan fogelbergs health ? This was posted on Dan Fofelberg 's official websiteIn May of 2004 , Dan was diagnosed with advanced prostate cancer.August 13 , 2005A personal letter from D.F.First , let me send everyone some very good news . In our first 14 months of treatment , we have succeeded in slowing the progression of my prostate cancer down to an almost negligible level . Jean and I are thrilled and incredibly relieved and finally feel like we can at last take a breath . While we understand that what we ’ re dealing with is a long term condition that will have to be dealt with , monitored and treated for probably the rest of my life , we are terribly encouraged to have come so far , so fast . It has certainly been the most trying experience of our lives and yet has proven to be one of the most illuminating as well ... ... ..I currently have no plans to return to the concert stage or the recording studio in the foreseeable future , but who knows ? At least for now , I prefer to keep my options open.Good wishes for Dan can be posted at : http : //www.thelivinglegacy.net/wishes.html",1
"television casting ? I was recently reading a list of characters needed for a certain show with their descriptions ( i.e . brown hair , blue eyes , short stature etc . ) But how come it never said the pay offered ? How do the agent and producer determine the actors pay ? Is it a percentage of something ? If so what ? If you 're just starting out in the industry , the companies will pay whatever `` scale '' is as determined by the Screen Actors Guild ( a labor union ) . Once experience is gained and the person becomes more well-known , so does their cost as they can afford agents/attorneys , etc . You can read more about the union at the link below .",1
What is the name of the cartoon where the worm drive a apple car ? It had a worm where he would drive around a car made from an apple . FUCK ! Please email me the title of this cartoon at Meachum_1 @ hotmail.com I think it was something about `` Busy Town '' by Richard Scarry,1
What are some good jokes for your office party ? What are some pitfalls of saying the wrong joke ? i dunno ... .i liked this one ... Its Christmas eve . There was 3 car accident ... 3 men died ... they all meet St. peter at the pearly gates to heaven ... .St. peter said you have to show me something that will represent christmas before i can let you in today ... So the first guy looks and looks in all his pockets ... finds his lighter and lights it ... there its a candle he says ... .St. Peter says thank you you may enter..and looks towards the next man ... So the second guy has been lookin and finds his keys ... jingles them and says there these are jingle bells ... St. Peter says you may enter ... The last guy has a worried look on his face while he searches and searches then he pulls out some womens panties ... and says there are CARROLL 's lol ( get it ... christmas carols ),1
"Homer Simpson or Peter Griffin ? Well it is a true conundrum both are so uniquely dumb , but my money is on Homer , he has stood the test of time and morphed into an even less intelligent man over time . Though Peter is a close 2nd !",1
Where can I look up music credits ? www.allmusic.com,1
"SEAGULL riddle ... ? A man is just walking on the beach after taking a long swim in his clotheshe spots a restaurant . He walks into the restaurant and sits down . he looks at the menu and then orders seagull soup . the waitress brings him the soup . he takes one bite , realizes somthing and runs out onto the road and gets killed.Why 'd he freak ? you cant take a bite off of soup ...",1
what song r u listening 2 ? r u listening to a song in yer head ? u could type that 1 in here 2 ! i 'm listening 2 `` i 'm not ok '' by my chemical romance GreenDay-Time of Your Life,1
"who would you rather choose , Bow wow or Chris Brown/ ? Bow wow , Chris Brown has too high of a voice , and is too much of a pretty boy . Bow wow , has the affiliations and upbringing to be a great rapper and release great music for a long time .",1
who sings `` rock the casbaugh '' ? Rock The Casbah-The Clash,1
what is the name of the movie where a bald guy with shaggy hair says ... '' no no ! you move it your mind '' ! Ghost with Patrick Swazye,1
"Who is your favorite American idol to date ? Carrie , Fantasia , Ruben , or Kelly The first , Kelly Clarkson , was and is the best ! After that , Clay Aiken tops the other 3 winners . I think Kelly and Clay are the only ones we will hear anything about 5 years from now .",1
"what is Ushers favorite food ? Ushers are people too , just like me and you . Of course some of them may enjoy eating the popcorn that is left behind by thoughtless moviegoers , and others may be filching the Goobers and Snowcones , but by and large you are going to find ushers sitting down to healthy meals of Super-Size french fries , extra-sugar 128oz . Coke , mozzarella sticks , buffalo wings , cherry pie , and jellied cow tongue , same as anybody else .",1
whats the rising action in the book number the stars by lois lowry ? what is it ? A girl tries to hide her Jewish friend from the Nazis during WW2 . It 's a really good book !,1
"Why is music from the UK so much better than music from the US ? This is not a valid question ; I offer the Number One song in the UK for 2005 : '' Axel F Theme , '' Crazy Frog",1
how can i get around the school bans on myspace ? I do n't know but I 'm having that problem too at my school . I have seen some kids get into myspace but I do n't know how they do it . I wish I knew .,1
what is the website for pixar animations like shrek ? this is the official website for Shrek 2http : //www.shrek2.com/,1
"And yet another ? What we caught , we threw so far away.What we did n't catch , we kept today . Lice , which they already had",1
"what is better buff or charmed ? and why ? Charmed because every episode is like a whole new adventure , you would n't wan na miss any of it ... Plus Drew Fuller is so hot ! And , another thing , the script 's funny too , in a subtle kind of way ... Now , do I sound like a commercial or what ?",1
